Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2250	        10	80000080	40001937	lui	x18,0x40001	 x18=0x40001000
           2270	        11	80000084	10690913	addi	x18,x18,262	 x18:0x40001000 x18=0x40001106
           2550	        25	80000088	30191073	csrrw	x0,misa,x18	 x18:0x40001106  x0=0x00000000
           2610	        28	8000008c	00026997	auipc	x19,0x26	 x19=0x8002608c
           2770	        36	80000090	c5898993	addi	x19,x19,-936	 x19:0x8002608c x19=0x80025ce4
           2970	        46	80000094	00002917	auipc	x18,0x2	 x18=0x80002094
           3050	        50	80000098	46c90913	addi	x18,x18,1132	 x18:0x80002094 x18=0x80002500
           3130	        54	8000009c	00196913	ori	x18,x18,1	 x18:0x80002500 x18=0x80002501
           3330	        64	800000a0	30591073	csrrw	x0,mtvec,x18	 x18:0x80002501  x0=0x00000000
           3390	        67	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3450	        70	800000a8	00003a97	auipc	x21,0x3	 x21=0x800030a8
           3470	        71	800000ac	204a8a93	addi	x21,x21,516	 x21:0x800030a8 x21=0x800032ac
           3810	        88	800000b0	4901	c.li	x18,0	 x18=0x00000000
           3830	        89	800000b2	9aca	c.add	x21,x18	 x21:0x800032ac x18:0x00000000 x21=0x800032ac
           4050	       100	800000b4	002ada93	srli	x21,x21,0x2	 x21:0x800032ac x21=0x20000cab
           4110	       103	800000b8	3b0a9073	csrrw	x0,pmpaddr0,x21	 x21:0x20000cab  x0=0x00000000
           4170	       106	800000bc	00003a97	auipc	x21,0x3	 x21=0x800030bc
           4190	       107	800000c0	1f0a8a93	addi	x21,x21,496	 x21:0x800030bc x21=0x800032ac
           4210	       108	800000c4	11111937	lui	x18,0x11111	 x18=0x11111000
           4370	       116	800000c8	11190913	addi	x18,x18,273	 x18:0x11111000 x18=0x11111111
           4550	       125	800000cc	9aca	c.add	x21,x18	 x21:0x800032ac x18:0x11111111 x21=0x911143bd
           4730	       134	800000ce	002ada93	srli	x21,x21,0x2	 x21:0x911143bd x21=0x244450ef
           5150	       155	800000d2	3b1a9073	csrrw	x0,pmpaddr1,x21	 x21:0x244450ef  x0=0x00000000
           5210	       158	800000d6	00003a97	auipc	x21,0x3	 x21=0x800030d6
           5230	       159	800000da	1d6a8a93	addi	x21,x21,470	 x21:0x800030d6 x21=0x800032ac
           5250	       160	800000de	22222937	lui	x18,0x22222	 x18=0x22222000
           5270	       161	800000e2	22290913	addi	x18,x18,546	 x18:0x22222000 x18=0x22222222
           5290	       162	800000e6	9aca	c.add	x21,x18	 x21:0x800032ac x18:0x22222222 x21=0xa22254ce
           5330	       164	800000e8	002ada93	srli	x21,x21,0x2	 x21:0xa22254ce x21=0x28889533
           5410	       168	800000ec	3b2a9073	csrrw	x0,pmpaddr2,x21	 x21:0x28889533  x0=0x00000000
           5830	       189	800000f0	00003a97	auipc	x21,0x3	 x21=0x800030f0
           5910	       193	800000f4	1bca8a93	addi	x21,x21,444	 x21:0x800030f0 x21=0x800032ac
           6090	       202	800000f8	33333937	lui	x18,0x33333	 x18=0x33333000
           6270	       211	800000fc	33390913	addi	x18,x18,819	 x18:0x33333000 x18=0x33333333
           6290	       212	80000100	9aca	c.add	x21,x18	 x21:0x800032ac x18:0x33333333 x21=0xb33365df
           6310	       213	80000102	002ada93	srli	x21,x21,0x2	 x21:0xb33365df x21=0x2cccd977
           6330	       214	80000106	3b3a9073	csrrw	x0,pmpaddr3,x21	 x21:0x2cccd977  x0=0x00000000
           6410	       218	8000010a	0f0f1ab7	lui	x21,0xf0f1	 x21=0x0f0f1000
           6430	       219	8000010e	f0fa8a93	addi	x21,x21,-241	 x21:0x0f0f1000 x21=0x0f0f0f0f
           6450	       220	80000112	3a0a9073	csrrw	x0,pmpcfg0,x21	 x21:0x0f0f0f0f  x0=0x00000000
           6750	       235	80000116	00003a97	auipc	x21,0x3	 x21=0x80003116
           6770	       236	8000011a	196a8a93	addi	x21,x21,406	 x21:0x80003116 x21=0x800032ac
           6890	       242	8000011e	44444937	lui	x18,0x44444	 x18=0x44444000
           7310	       263	80000122	44490913	addi	x18,x18,1092	 x18:0x44444000 x18=0x44444444
           7330	       264	80000126	9aca	c.add	x21,x18	 x21:0x800032ac x18:0x44444444 x21=0xc44476f0
           7730	       284	80000128	002ada93	srli	x21,x21,0x2	 x21:0xc44476f0 x21=0x31111dbc
           7750	       285	8000012c	3b4a9073	csrrw	x0,pmpaddr4,x21	 x21:0x31111dbc  x0=0x00000000
           7810	       288	80000130	00003a97	auipc	x21,0x3	 x21=0x80003130
           7830	       289	80000134	17ca8a93	addi	x21,x21,380	 x21:0x80003130 x21=0x800032ac
           7850	       290	80000138	55555937	lui	x18,0x55555	 x18=0x55555000
           8230	       309	8000013c	55590913	addi	x18,x18,1365	 x18:0x55555000 x18=0x55555555
           8390	       317	80000140	9aca	c.add	x21,x18	 x21:0x800032ac x18:0x55555555 x21=0xd5558801
           8410	       318	80000142	002ada93	srli	x21,x21,0x2	 x21:0xd5558801 x21=0x35556200
           8530	       324	80000146	3b5a9073	csrrw	x0,pmpaddr5,x21	 x21:0x35556200  x0=0x00000000
           8590	       327	8000014a	00003a97	auipc	x21,0x3	 x21=0x8000314a
           8610	       328	8000014e	162a8a93	addi	x21,x21,354	 x21:0x8000314a x21=0x800032ac
           8630	       329	80000152	66666937	lui	x18,0x66666	 x18=0x66666000
           8710	       333	80000156	66690913	addi	x18,x18,1638	 x18:0x66666000 x18=0x66666666
           8730	       334	8000015a	9aca	c.add	x21,x18	 x21:0x800032ac x18:0x66666666 x21=0xe6669912
           8750	       335	8000015c	002ada93	srli	x21,x21,0x2	 x21:0xe6669912 x21=0x3999a644
           8890	       342	80000160	3b6a9073	csrrw	x0,pmpaddr6,x21	 x21:0x3999a644  x0=0x00000000
           9310	       363	80000164	00003a97	auipc	x21,0x3	 x21=0x80003164
           9730	       384	80000168	148a8a93	addi	x21,x21,328	 x21:0x80003164 x21=0x800032ac
          10150	       405	8000016c	77777937	lui	x18,0x77777	 x18=0x77777000
          10170	       406	80000170	77790913	addi	x18,x18,1911	 x18:0x77777000 x18=0x77777777
          10190	       407	80000174	9aca	c.add	x21,x18	 x21:0x800032ac x18:0x77777777 x21=0xf777aa23
