Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          26396	      1218	80000080	40001d37	lui	x26,0x40001	 x26=0x40001000
          26436	      1220	80000084	106d0d13	addi	x26,x26,262	 x26:0x40001000 x26=0x40001106
          26496	      1223	80000088	301d1073	csrrw	x0,misa,x26	 x26:0x40001106  x0=0x00000000
          26796	      1238	8000008c	00026f17	auipc	x30,0x26	 x30=0x8002608c
          26896	      1243	80000090	c58f0f13	addi	x30,x30,-936	 x30:0x8002608c x30=0x80025ce4
          26936	      1245	80000094	00002d17	auipc	x26,0x2	 x26=0x80002094
          26956	      1246	80000098	46cd0d13	addi	x26,x26,1132	 x26:0x80002094 x26=0x80002500
          26976	      1247	8000009c	001d6d13	ori	x26,x26,1	 x26:0x80002500 x26=0x80002501
          27136	      1255	800000a0	305d1073	csrrw	x0,mtvec,x26	 x26:0x80002501  x0=0x00000000
          27196	      1258	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          27596	      1278	800000a8	00003597	auipc	x11,0x3	 x11=0x800030a8
          27636	      1280	800000ac	1d458593	addi	x11,x11,468	 x11:0x800030a8 x11=0x8000327c
          27996	      1298	800000b0	4d01	c.li	x26,0	 x26=0x00000000
          28016	      1299	800000b2	95ea	c.add	x11,x26	 x11:0x8000327c x26:0x00000000 x11=0x8000327c
          28036	      1300	800000b4	8189	c.srli	x11,0x2	 x11:0x8000327c x11=0x20000c9f
          28056	      1301	800000b6	3b059073	csrrw	x0,pmpaddr0,x11	 x11:0x20000c9f  x0=0x00000000
          28116	      1304	800000ba	00003597	auipc	x11,0x3	 x11=0x800030ba
          28136	      1305	800000be	1c258593	addi	x11,x11,450	 x11:0x800030ba x11=0x8000327c
          28156	      1306	800000c2	11111d37	lui	x26,0x11111	 x26=0x11111000
          28176	      1307	800000c6	111d0d13	addi	x26,x26,273	 x26:0x11111000 x26=0x11111111
          28196	      1308	800000ca	95ea	c.add	x11,x26	 x11:0x8000327c x26:0x11111111 x11=0x9111438d
          28216	      1309	800000cc	8189	c.srli	x11,0x2	 x11:0x9111438d x11=0x244450e3
          28236	      1310	800000ce	3b159073	csrrw	x0,pmpaddr1,x11	 x11:0x244450e3  x0=0x00000000
          28336	      1315	800000d2	00003597	auipc	x11,0x3	 x11=0x800030d2
          28356	      1316	800000d6	1aa58593	addi	x11,x11,426	 x11:0x800030d2 x11=0x8000327c
          28776	      1337	800000da	22222d37	lui	x26,0x22222	 x26=0x22222000
          28796	      1338	800000de	222d0d13	addi	x26,x26,546	 x26:0x22222000 x26=0x22222222
          28816	      1339	800000e2	95ea	c.add	x11,x26	 x11:0x8000327c x26:0x22222222 x11=0xa222549e
          28836	      1340	800000e4	8189	c.srli	x11,0x2	 x11:0xa222549e x11=0x28889527
          28996	      1348	800000e6	3b259073	csrrw	x0,pmpaddr2,x11	 x11:0x28889527  x0=0x00000000
          29056	      1351	800000ea	00003597	auipc	x11,0x3	 x11=0x800030ea
          29116	      1354	800000ee	19258593	addi	x11,x11,402	 x11:0x800030ea x11=0x8000327c
