Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          10882	       442	80000080	400015b7	lui	x11,0x40001	 x11=0x40001000
          11302	       463	80000084	10658593	addi	x11,x11,262	 x11:0x40001000 x11=0x40001106
          11322	       464	80000088	30159073	csrrw	x0,misa,x11	 x11:0x40001106  x0=0x00000000
          11382	       467	8000008c	00026f17	auipc	x30,0x26	 x30=0x8002608c
          11482	       472	80000090	c58f0f13	addi	x30,x30,-936	 x30:0x8002608c x30=0x80025ce4
          11882	       492	80000094	00002597	auipc	x11,0x2	 x11=0x80002094
          12082	       502	80000098	66c58593	addi	x11,x11,1644	 x11:0x80002094 x11=0x80002700
          12342	       515	8000009c	0015e593	ori	x11,x11,1	 x11:0x80002700 x11=0x80002701
          12362	       516	800000a0	30559073	csrrw	x0,mtvec,x11	 x11:0x80002701  x0=0x00000000
          12422	       519	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          12482	       522	800000a8	00003797	auipc	x15,0x3	 x15=0x800030a8
          12502	       523	800000ac	3cc78793	addi	x15,x15,972	 x15:0x800030a8 x15=0x80003474
          12522	       524	800000b0	4581	c.li	x11,0	 x11=0x00000000
          12542	       525	800000b2	97ae	c.add	x15,x11	 x15:0x80003474 x11:0x80002701 x15=0x00005b75
          12562	       526	800000b4	8389	c.srli	x15,0x2	 x15:0x00005b75 x15=0x000016dd
