Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          16967	       746	80000080	40001a37	lui	x20,0x40001	 x20=0x40001000
          16987	       747	80000084	106a0a13	addi	x20,x20,262	 x20:0x40001000 x20=0x40001106
          17127	       754	80000088	301a1073	csrrw	x0,misa,x20	 x20:0x40001106  x0=0x00000000
          17407	       768	8000008c	00026b17	auipc	x22,0x26	 x22=0x8002608c
          17827	       789	80000090	c58b0b13	addi	x22,x22,-936	 x22:0x8002608c x22=0x80025ce4
          17987	       797	80000094	00002a17	auipc	x20,0x2	 x20=0x80002094
          18007	       798	80000098	46ca0a13	addi	x20,x20,1132	 x20:0x80002094 x20=0x80002500
          18027	       799	8000009c	001a6a13	ori	x20,x20,1	 x20:0x80002500 x20=0x80002501
          18447	       820	800000a0	305a1073	csrrw	x0,mtvec,x20	 x20:0x80002501  x0=0x00000000
          18507	       823	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          18807	       838	800000a8	00003797	auipc	x15,0x3	 x15=0x800030a8
          19107	       853	800000ac	1d478793	addi	x15,x15,468	 x15:0x800030a8 x15=0x8000327c
          19127	       854	800000b0	4a01	c.li	x20,0	 x20=0x00000000
          19147	       855	800000b2	97d2	c.add	x15,x20	 x15:0x8000327c x20:0x80002501 x15=0x0000577d
