Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           6869	       241	80000080	40001f37	lui	x30,0x40001	 x30=0x40001000
           6889	       242	80000084	106f0f13	addi	x30,x30,262	 x30:0x40001000 x30=0x40001106
           7029	       249	80000088	301f1073	csrrw	x0,misa,x30	 x30:0x40001106  x0=0x00000000
           7309	       263	8000008c	00026317	auipc	x6,0x26	  x6=0x8002608c
           7329	       264	80000090	c5830313	addi	x6,x6,-936	  x6:0x8002608c  x6=0x80025ce4
           7749	       285	80000094	00002f17	auipc	x30,0x2	 x30=0x80002094
           7869	       291	80000098	66cf0f13	addi	x30,x30,1644	 x30:0x80002094 x30=0x80002700
           8029	       299	8000009c	001f6f13	ori	x30,x30,1	 x30:0x80002700 x30=0x80002701
           8329	       314	800000a0	305f1073	csrrw	x0,mtvec,x30	 x30:0x80002701  x0=0x00000000
           8409	       318	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           8729	       334	800000a8	00003717	auipc	x14,0x3	 x14=0x800030a8
           8749	       335	800000ac	41470713	addi	x14,x14,1044	 x14:0x800030a8 x14=0x800034bc
           8769	       336	800000b0	4f01	c.li	x30,0	 x30=0x00000000
           8789	       337	800000b2	977a	c.add	x14,x30	 x14:0x800034bc x30:0x00000000 x14=0x800034bc
           8809	       338	800000b4	8309	c.srli	x14,0x2	 x14:0x800034bc x14=0x20000d2f
           8829	       339	800000b6	3b071073	csrrw	x0,pmpaddr0,x14	 x14:0x20000d2f  x0=0x00000000
           9029	       349	800000ba	00003717	auipc	x14,0x3	 x14=0x800030ba
           9049	       350	800000be	40270713	addi	x14,x14,1026	 x14:0x800030ba x14=0x800034bc
           9309	       363	800000c2	11111f37	lui	x30,0x11111	 x30=0x11111000
           9329	       364	800000c6	111f0f13	addi	x30,x30,273	 x30:0x11111000 x30=0x11111111
           9349	       365	800000ca	977a	c.add	x14,x30	 x14:0x800034bc x30:0x11111111 x14=0x911145cd
           9749	       385	800000cc	8309	c.srli	x14,0x2	 x14:0x911145cd x14=0x24445173
