Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2361	        16	80000080	400013b7	lui	x7,0x40001	  x7=0x40001000
           2381	        17	80000084	10638393	addi	x7,x7,262	  x7:0x40001000  x7=0x40001106
           2561	        26	80000088	30139073	csrrw	x0,misa,x7	  x7:0x40001106  x0=0x00000000
           2621	        29	8000008c	00026c17	auipc	x24,0x26	 x24=0x8002608c
           2641	        30	80000090	c58c0c13	addi	x24,x24,-936	 x24:0x8002608c x24=0x80025ce4
           3021	        49	80000094	00002397	auipc	x7,0x2	  x7=0x80002094
           3041	        50	80000098	56c38393	addi	x7,x7,1388	  x7:0x80002094  x7=0x80002600
           3161	        56	8000009c	0013e393	ori	x7,x7,1	  x7:0x80002600  x7=0x80002601
           3561	        76	800000a0	30539073	csrrw	x0,mtvec,x7	  x7:0x80002601  x0=0x00000000
           3881	        92	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4061	       101	800000a8	00003b97	auipc	x23,0x3	 x23=0x800030a8
           4081	       102	800000ac	304b8b93	addi	x23,x23,772	 x23:0x800030a8 x23=0x800033ac
           4101	       103	800000b0	4381	c.li	x7,0	  x7=0x00000000
           4121	       104	800000b2	9b9e	c.add	x23,x7	 x23:0x800033ac  x7:0x00000000 x23=0x800033ac
           4421	       119	800000b4	002bdb93	srli	x23,x23,0x2	 x23:0x800033ac x23=0x20000ceb
           4441	       120	800000b8	3b0b9073	csrrw	x0,pmpaddr0,x23	 x23:0x20000ceb  x0=0x00000000
           4501	       123	800000bc	00003b97	auipc	x23,0x3	 x23=0x800030bc
           4521	       124	800000c0	2f0b8b93	addi	x23,x23,752	 x23:0x800030bc x23=0x800033ac
           4901	       143	800000c4	111113b7	lui	x7,0x11111	  x7=0x11111000
           4921	       144	800000c8	11138393	addi	x7,x7,273	  x7:0x11111000  x7=0x11111111
           5341	       165	800000cc	9b9e	c.add	x23,x7	 x23:0x800033ac  x7:0x11111111 x23=0x911144bd
           5361	       166	800000ce	002bdb93	srli	x23,x23,0x2	 x23:0x911144bd x23=0x2444512f
           5381	       167	800000d2	3b1b9073	csrrw	x0,pmpaddr1,x23	 x23:0x2444512f  x0=0x00000000
           5441	       170	800000d6	00003b97	auipc	x23,0x3	 x23=0x800030d6
           5461	       171	800000da	2d6b8b93	addi	x23,x23,726	 x23:0x800030d6 x23=0x800033ac
           5561	       176	800000de	222223b7	lui	x7,0x22222	  x7=0x22222000
           5621	       179	800000e2	22238393	addi	x7,x7,546	  x7:0x22222000  x7=0x22222222
           5641	       180	800000e6	9b9e	c.add	x23,x7	 x23:0x800033ac  x7:0x22222222 x23=0xa22255ce
