Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2194	         8	80000080	40001d37	lui	x26,0x40001	 x26=0x40001000
           2214	         9	80000084	106d0d13	addi	x26,x26,262	 x26:0x40001000 x26=0x40001106
           2394	        18	80000088	301d1073	csrrw	x0,misa,x26	 x26:0x40001106  x0=0x00000000
           2454	        21	8000008c	00026717	auipc	x14,0x26	 x14=0x8002608c
           2514	        24	80000090	c5870713	addi	x14,x14,-936	 x14:0x8002608c x14=0x80025ce4
           2534	        25	80000094	00002d17	auipc	x26,0x2	 x26=0x80002094
           2554	        26	80000098	66cd0d13	addi	x26,x26,1644	 x26:0x80002094 x26=0x80002700
           2574	        27	8000009c	001d6d13	ori	x26,x26,1	 x26:0x80002700 x26=0x80002701
           2674	        32	800000a0	305d1073	csrrw	x0,mtvec,x26	 x26:0x80002701  x0=0x00000000
           2734	        35	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           2794	        38	800000a8	00003797	auipc	x15,0x3	 x15=0x800030a8
           2814	        39	800000ac	41478793	addi	x15,x15,1044	 x15:0x800030a8 x15=0x800034bc
           2834	        40	800000b0	4d01	c.li	x26,0	 x26=0x00000000
           2854	        41	800000b2	97ea	c.add	x15,x26	 x15:0x800034bc x26:0x00000000 x15=0x800034bc
           2874	        42	800000b4	8389	c.srli	x15,0x2	 x15:0x800034bc x15=0x20000d2f
           3234	        60	800000b6	3b079073	csrrw	x0,pmpaddr0,x15	 x15:0x20000d2f  x0=0x00000000
           3294	        63	800000ba	00003797	auipc	x15,0x3	 x15=0x800030ba
           3314	        64	800000be	40278793	addi	x15,x15,1026	 x15:0x800030ba x15=0x800034bc
           3514	        74	800000c2	11111d37	lui	x26,0x11111	 x26=0x11111000
           3534	        75	800000c6	111d0d13	addi	x26,x26,273	 x26:0x11111000 x26=0x11111111
           3554	        76	800000ca	97ea	c.add	x15,x26	 x15:0x800034bc x26:0x11111111 x15=0x911145cd
           3574	        77	800000cc	8389	c.srli	x15,0x2	 x15:0x911145cd x15=0x24445173
           3594	        78	800000ce	3b179073	csrrw	x0,pmpaddr1,x15	 x15:0x24445173  x0=0x00000000
           3694	        83	800000d2	00003797	auipc	x15,0x3	 x15=0x800030d2
           3714	        84	800000d6	3ea78793	addi	x15,x15,1002	 x15:0x800030d2 x15=0x800034bc
           4134	       105	800000da	22222d37	lui	x26,0x22222	 x26=0x22222000
           4454	       121	800000de	222d0d13	addi	x26,x26,546	 x26:0x22222000 x26=0x22222222
           4474	       122	800000e2	97ea	c.add	x15,x26	 x15:0x800034bc x26:0x22222222 x15=0xa22256de
           4774	       137	800000e4	8389	c.srli	x15,0x2	 x15:0xa22256de x15=0x288895b7
           4794	       138	800000e6	3b279073	csrrw	x0,pmpaddr2,x15	 x15:0x288895b7  x0=0x00000000
           4954	       146	800000ea	00003797	auipc	x15,0x3	 x15=0x800030ea
           5094	       153	800000ee	3d278793	addi	x15,x15,978	 x15:0x800030ea x15=0x800034bc
           5274	       162	800000f2	33333d37	lui	x26,0x33333	 x26=0x33333000
           5294	       163	800000f6	333d0d13	addi	x26,x26,819	 x26:0x33333000 x26=0x33333333
           5314	       164	800000fa	97ea	c.add	x15,x26	 x15:0x800034bc x26:0x33333333 x15=0xb33367ef
           5394	       168	800000fc	8389	c.srli	x15,0x2	 x15:0xb33367ef x15=0x2cccd9fb
