Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          20151	       906	80000080	400017b7	lui	x15,0x40001	 x15=0x40001000
          20571	       927	80000084	10678793	addi	x15,x15,262	 x15:0x40001000 x15=0x40001106
          20591	       928	80000088	30179073	csrrw	x0,misa,x15	 x15:0x40001106  x0=0x00000000
          20651	       931	8000008c	00026b17	auipc	x22,0x26	 x22=0x8002608c
          20671	       932	80000090	c58b0b13	addi	x22,x22,-936	 x22:0x8002608c x22=0x80025ce4
          20731	       935	80000094	00002797	auipc	x15,0x2	 x15=0x80002094
          20751	       936	80000098	66c78793	addi	x15,x15,1644	 x15:0x80002094 x15=0x80002700
          20771	       937	8000009c	0017e793	ori	x15,x15,1	 x15:0x80002700 x15=0x80002701
          20911	       944	800000a0	30579073	csrrw	x0,mtvec,x15	 x15:0x80002701  x0=0x00000000
          20971	       947	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          21451	       971	800000a8	00003a97	auipc	x21,0x3	 x21=0x800030a8
          21471	       972	800000ac	400a8a93	addi	x21,x21,1024	 x21:0x800030a8 x21=0x800034a8
          21491	       973	800000b0	4781	c.li	x15,0	 x15=0x00000000
          21511	       974	800000b2	9abe	c.add	x21,x15	 x21:0x800034a8 x15:0x00000000 x21=0x800034a8
          21811	       989	800000b4	002ada93	srli	x21,x21,0x2	 x21:0x800034a8 x21=0x20000d2a
          21831	       990	800000b8	3b0a9073	csrrw	x0,pmpaddr0,x21	 x21:0x20000d2a  x0=0x00000000
          21891	       993	800000bc	00003a97	auipc	x21,0x3	 x21=0x800030bc
          21911	       994	800000c0	3eca8a93	addi	x21,x21,1004	 x21:0x800030bc x21=0x800034a8
          22051	      1001	800000c4	111117b7	lui	x15,0x11111	 x15=0x11111000
          22151	      1006	800000c8	11178793	addi	x15,x15,273	 x15:0x11111000 x15=0x11111111
          22351	      1016	800000cc	9abe	c.add	x21,x15	 x21:0x800034a8 x15:0x11111111 x21=0x911145b9
          22371	      1017	800000ce	002ada93	srli	x21,x21,0x2	 x21:0x911145b9 x21=0x2444516e
          22411	      1019	800000d2	3b1a9073	csrrw	x0,pmpaddr1,x21	 x21:0x2444516e  x0=0x00000000
          22471	      1022	800000d6	00003a97	auipc	x21,0x3	 x21=0x800030d6
          22491	      1023	800000da	3d2a8a93	addi	x21,x21,978	 x21:0x800030d6 x21=0x800034a8
          22511	      1024	800000de	222227b7	lui	x15,0x22222	 x15=0x22222000
          22671	      1032	800000e2	22278793	addi	x15,x15,546	 x15:0x22222000 x15=0x22222222
          22691	      1033	800000e6	9abe	c.add	x21,x15	 x21:0x800034a8 x15:0x22222222 x21=0xa22256ca
          22731	      1035	800000e8	002ada93	srli	x21,x21,0x2	 x21:0xa22256ca x21=0x288895b2
          22751	      1036	800000ec	3b2a9073	csrrw	x0,pmpaddr2,x21	 x21:0x288895b2  x0=0x00000000
          22851	      1041	800000f0	00003a97	auipc	x21,0x3	 x21=0x800030f0
          22871	      1042	800000f4	3b8a8a93	addi	x21,x21,952	 x21:0x800030f0 x21=0x800034a8
          22891	      1043	800000f8	333337b7	lui	x15,0x33333	 x15=0x33333000
          22911	      1044	800000fc	33378793	addi	x15,x15,819	 x15:0x33333000 x15=0x33333333
          23191	      1058	80000100	9abe	c.add	x21,x15	 x21:0x800034a8 x15:0x33333333 x21=0xb33367db
          23211	      1059	80000102	002ada93	srli	x21,x21,0x2	 x21:0xb33367db x21=0x2cccd9f6
          23231	      1060	80000106	3b3a9073	csrrw	x0,pmpaddr3,x21	 x21:0x2cccd9f6  x0=0x00000000
          23651	      1081	8000010a	0f0f1ab7	lui	x21,0xf0f1	 x21=0x0f0f1000
          23671	      1082	8000010e	f0fa8a93	addi	x21,x21,-241	 x21:0x0f0f1000 x21=0x0f0f0f0f
          23831	      1090	80000112	3a0a9073	csrrw	x0,pmpcfg0,x21	 x21:0x0f0f0f0f  x0=0x00000000
          24251	      1111	80000116	00003a97	auipc	x21,0x3	 x21=0x80003116
          24271	      1112	8000011a	392a8a93	addi	x21,x21,914	 x21:0x80003116 x21=0x800034a8
          24411	      1119	8000011e	444447b7	lui	x15,0x44444	 x15=0x44444000
          24431	      1120	80000122	44478793	addi	x15,x15,1092	 x15:0x44444000 x15=0x44444444
          24451	      1121	80000126	9abe	c.add	x21,x15	 x21:0x800034a8 x15:0x44444444 x21=0xc44478ec
          24711	      1134	80000128	002ada93	srli	x21,x21,0x2	 x21:0xc44478ec x21=0x31111e3b
          24731	      1135	8000012c	3b4a9073	csrrw	x0,pmpaddr4,x21	 x21:0x31111e3b  x0=0x00000000
