Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2191	         8	80000080	40001e37	lui	x28,0x40001	 x28=0x40001000
           2611	        29	80000084	106e0e13	addi	x28,x28,262	 x28:0x40001000 x28=0x40001106
           2891	        43	80000088	301e1073	csrrw	x0,misa,x28	 x28:0x40001106  x0=0x00000000
           2951	        46	8000008c	00026d97	auipc	x27,0x26	 x27=0x8002608c
           2971	        47	80000090	c58d8d93	addi	x27,x27,-936	 x27:0x8002608c x27=0x80025ce4
           3211	        59	80000094	00002e17	auipc	x28,0x2	 x28=0x80002094
           3231	        60	80000098	66ce0e13	addi	x28,x28,1644	 x28:0x80002094 x28=0x80002700
           3251	        61	8000009c	001e6e13	ori	x28,x28,1	 x28:0x80002700 x28=0x80002701
           3271	        62	800000a0	305e1073	csrrw	x0,mtvec,x28	 x28:0x80002701  x0=0x00000000
           3331	        65	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3431	        70	800000a8	00003d17	auipc	x26,0x3	 x26=0x800030a8
           3531	        75	800000ac	444d0d13	addi	x26,x26,1092	 x26:0x800030a8 x26=0x800034ec
           3551	        76	800000b0	4e01	c.li	x28,0	 x28=0x00000000
           3571	        77	800000b2	9d72	c.add	x26,x28	 x26:0x800034ec x28:0x80002701 x26=0x00005bed
           3591	        78	800000b4	002d5d13	srli	x26,x26,0x2	 x26:0x00005bed x26=0x000016fb
