Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2398	        18	80000080	40001937	lui	x18,0x40001	 x18=0x40001000
           2558	        26	80000084	10690913	addi	x18,x18,262	 x18:0x40001000 x18=0x40001106
           2978	        47	80000088	30191073	csrrw	x0,misa,x18	 x18:0x40001106  x0=0x00000000
           3038	        50	8000008c	00026817	auipc	x16,0x26	 x16=0x8002608c
           3058	        51	80000090	c5880813	addi	x16,x16,-936	 x16:0x8002608c x16=0x80025ce4
           3438	        70	80000094	00002917	auipc	x18,0x2	 x18=0x80002094
           3598	        78	80000098	66c90913	addi	x18,x18,1644	 x18:0x80002094 x18=0x80002700
           3618	        79	8000009c	00196913	ori	x18,x18,1	 x18:0x80002700 x18=0x80002701
           3818	        89	800000a0	30591073	csrrw	x0,mtvec,x18	 x18:0x80002701  x0=0x00000000
           4138	       105	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4198	       108	800000a8	00003797	auipc	x15,0x3	 x15=0x800030a8
           4578	       127	800000ac	41478793	addi	x15,x15,1044	 x15:0x800030a8 x15=0x800034bc
           4598	       128	800000b0	4901	c.li	x18,0	 x18=0x00000000
           4618	       129	800000b2	97ca	c.add	x15,x18	 x15:0x800034bc x18:0x80002701 x15=0x00005bbd
           4638	       130	800000b4	8389	c.srli	x15,0x2	 x15:0x00005bbd x15=0x000016ef
