Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2362	        16	80000080	40001f37	lui	x30,0x40001	 x30=0x40001000
           2482	        22	80000084	106f0f13	addi	x30,x30,262	 x30:0x40001000 x30=0x40001106
           2902	        43	80000088	301f1073	csrrw	x0,misa,x30	 x30:0x40001106  x0=0x00000000
           2962	        46	8000008c	00026a97	auipc	x21,0x26	 x21=0x8002608c
           2982	        47	80000090	c58a8a93	addi	x21,x21,-936	 x21:0x8002608c x21=0x80025ce4
           3002	        48	80000094	00002f17	auipc	x30,0x2	 x30=0x80002094
           3022	        49	80000098	66cf0f13	addi	x30,x30,1644	 x30:0x80002094 x30=0x80002700
           3042	        50	8000009c	001f6f13	ori	x30,x30,1	 x30:0x80002700 x30=0x80002701
           3082	        52	800000a0	305f1073	csrrw	x0,mtvec,x30	 x30:0x80002701  x0=0x00000000
           3242	        60	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3302	        63	800000a8	00003317	auipc	x6,0x3	  x6=0x800030a8
           3682	        82	800000ac	44430313	addi	x6,x6,1092	  x6:0x800030a8  x6=0x800034ec
           3702	        83	800000b0	4f01	c.li	x30,0	 x30=0x00000000
           3722	        84	800000b2	937a	c.add	x6,x30	  x6:0x800034ec x30:0x00000000  x6=0x800034ec
           4022	        99	800000b4	00235313	srli	x6,x6,0x2	  x6:0x800034ec  x6=0x20000d3b
           4042	       100	800000b8	3b031073	csrrw	x0,pmpaddr0,x6	  x6:0x20000d3b  x0=0x00000000
           4102	       103	800000bc	00003317	auipc	x6,0x3	  x6=0x800030bc
           4122	       104	800000c0	43030313	addi	x6,x6,1072	  x6:0x800030bc  x6=0x800034ec
           4182	       107	800000c4	11111f37	lui	x30,0x11111	 x30=0x11111000
           4582	       127	800000c8	111f0f13	addi	x30,x30,273	 x30:0x11111000 x30=0x11111111
           4662	       131	800000cc	937a	c.add	x6,x30	  x6:0x800034ec x30:0x11111111  x6=0x911145fd
           4682	       132	800000ce	00235313	srli	x6,x6,0x2	  x6:0x911145fd  x6=0x2444517f
           4702	       133	800000d2	3b131073	csrrw	x0,pmpaddr1,x6	  x6:0x2444517f  x0=0x00000000
           4762	       136	800000d6	00003317	auipc	x6,0x3	  x6=0x800030d6
           4782	       137	800000da	41630313	addi	x6,x6,1046	  x6:0x800030d6  x6=0x800034ec
           4802	       138	800000de	22222f37	lui	x30,0x22222	 x30=0x22222000
           5182	       157	800000e2	222f0f13	addi	x30,x30,546	 x30:0x22222000 x30=0x22222222
           5202	       158	800000e6	937a	c.add	x6,x30	  x6:0x800034ec x30:0x22222222  x6=0xa222570e
           5282	       162	800000e8	00235313	srli	x6,x6,0x2	  x6:0xa222570e  x6=0x288895c3
           5702	       183	800000ec	3b231073	csrrw	x0,pmpaddr2,x6	  x6:0x288895c3  x0=0x00000000
           5762	       186	800000f0	00003317	auipc	x6,0x3	  x6=0x800030f0
           5782	       187	800000f4	3fc30313	addi	x6,x6,1020	  x6:0x800030f0  x6=0x800034ec
           5802	       188	800000f8	33333f37	lui	x30,0x33333	 x30=0x33333000
           5822	       189	800000fc	333f0f13	addi	x30,x30,819	 x30:0x33333000 x30=0x33333333
           5902	       193	80000100	937a	c.add	x6,x30	  x6:0x800034ec x30:0x33333333  x6=0xb333681f
           6122	       204	80000102	00235313	srli	x6,x6,0x2	  x6:0xb333681f  x6=0x2cccda07
           6142	       205	80000106	3b331073	csrrw	x0,pmpaddr3,x6	  x6:0x2cccda07  x0=0x00000000
           6202	       208	8000010a	0f0f1337	lui	x6,0xf0f1	  x6=0x0f0f1000
           6222	       209	8000010e	f0f30313	addi	x6,x6,-241	  x6:0x0f0f1000  x6=0x0f0f0f0f
           6242	       210	80000112	3a031073	csrrw	x0,pmpcfg0,x6	  x6:0x0f0f0f0f  x0=0x00000000
           6302	       213	80000116	00003317	auipc	x6,0x3	  x6=0x80003116
           6322	       214	8000011a	3d630313	addi	x6,x6,982	  x6:0x80003116  x6=0x800034ec
           6342	       215	8000011e	44444f37	lui	x30,0x44444	 x30=0x44444000
           6362	       216	80000122	444f0f13	addi	x30,x30,1092	 x30:0x44444000 x30=0x44444444
           6382	       217	80000126	937a	c.add	x6,x30	  x6:0x800034ec x30:0x44444444  x6=0xc4447930
           6402	       218	80000128	00235313	srli	x6,x6,0x2	  x6:0xc4447930  x6=0x31111e4c
           6462	       221	8000012c	3b431073	csrrw	x0,pmpaddr4,x6	  x6:0x31111e4c  x0=0x00000000
           6562	       226	80000130	00003317	auipc	x6,0x3	  x6=0x80003130
           6762	       236	80000134	3bc30313	addi	x6,x6,956	  x6:0x80003130  x6=0x800034ec
           6982	       247	80000138	55555f37	lui	x30,0x55555	 x30=0x55555000
           7042	       250	8000013c	555f0f13	addi	x30,x30,1365	 x30:0x55555000 x30=0x55555555
           7062	       251	80000140	937a	c.add	x6,x30	  x6:0x800034ec x30:0x55555555  x6=0xd5558a41
           7082	       252	80000142	00235313	srli	x6,x6,0x2	  x6:0xd5558a41  x6=0x35556290
           7102	       253	80000146	3b531073	csrrw	x0,pmpaddr5,x6	  x6:0x35556290  x0=0x00000000
           7202	       258	8000014a	00003317	auipc	x6,0x3	  x6=0x8000314a
           7222	       259	8000014e	3a230313	addi	x6,x6,930	  x6:0x8000314a  x6=0x800034ec
           7642	       280	80000152	66666f37	lui	x30,0x66666	 x30=0x66666000
           7662	       281	80000156	666f0f13	addi	x30,x30,1638	 x30:0x66666000 x30=0x66666666
           7682	       282	8000015a	937a	c.add	x6,x30	  x6:0x800034ec x30:0x66666666  x6=0xe6669b52
           7702	       283	8000015c	00235313	srli	x6,x6,0x2	  x6:0xe6669b52  x6=0x3999a6d4
           7722	       284	80000160	3b631073	csrrw	x0,pmpaddr6,x6	  x6:0x3999a6d4  x0=0x00000000
           7782	       287	80000164	00003317	auipc	x6,0x3	  x6=0x80003164
           7802	       288	80000168	38830313	addi	x6,x6,904	  x6:0x80003164  x6=0x800034ec
           7822	       289	8000016c	77777f37	lui	x30,0x77777	 x30=0x77777000
           7862	       291	80000170	777f0f13	addi	x30,x30,1911	 x30:0x77777000 x30=0x77777777
           7882	       292	80000174	937a	c.add	x6,x30	  x6:0x800034ec x30:0x77777777  x6=0xf777ac63
           7902	       293	80000176	00235313	srli	x6,x6,0x2	  x6:0xf777ac63  x6=0x3dddeb18
           8282	       312	8000017a	3b731073	csrrw	x0,pmpaddr7,x6	  x6:0x3dddeb18  x0=0x00000000
           8342	       315	8000017e	0f0f1337	lui	x6,0xf0f1	  x6=0x0f0f1000
           8522	       324	80000182	f0f30313	addi	x6,x6,-241	  x6:0x0f0f1000  x6=0x0f0f0f0f
           8702	       333	80000186	3a131073	csrrw	x0,pmpcfg1,x6	  x6:0x0f0f0f0f  x0=0x00000000
           8962	       346	8000018a	00003317	auipc	x6,0x3	  x6=0x8000318a
           9102	       353	8000018e	36230313	addi	x6,x6,866	  x6:0x8000318a  x6=0x800034ec
           9142	       355	80000192	88889f37	lui	x30,0x88889	 x30=0x88889000
           9162	       356	80000196	888f0f13	addi	x30,x30,-1912	 x30:0x88889000 x30=0x88888888
           9182	       357	8000019a	937a	c.add	x6,x30	  x6:0x800034ec x30:0x88888888  x6=0x0888bd74
           9362	       366	8000019c	00235313	srli	x6,x6,0x2	  x6:0x0888bd74  x6=0x02222f5d
           9382	       367	800001a0	3b831073	csrrw	x0,pmpaddr8,x6	  x6:0x02222f5d  x0=0x00000000
           9542	       375	800001a4	00003317	auipc	x6,0x3	  x6=0x800031a4
           9702	       383	800001a8	34830313	addi	x6,x6,840	  x6:0x800031a4  x6=0x800034ec
           9762	       386	800001ac	9999af37	lui	x30,0x9999a	 x30=0x9999a000
           9782	       387	800001b0	999f0f13	addi	x30,x30,-1639	 x30:0x9999a000 x30=0x99999999
           9802	       388	800001b4	937a	c.add	x6,x30	  x6:0x800034ec x30:0x99999999  x6=0x1999ce85
          10022	       399	800001b6	00235313	srli	x6,x6,0x2	  x6:0x1999ce85  x6=0x066673a1
          10042	       400	800001ba	3b931073	csrrw	x0,pmpaddr9,x6	  x6:0x066673a1  x0=0x00000000
          10102	       403	800001be	00003317	auipc	x6,0x3	  x6=0x800031be
          10382	       417	800001c2	32e30313	addi	x6,x6,814	  x6:0x800031be  x6=0x800034ec
          10482	       422	800001c6	aaaabf37	lui	x30,0xaaaab	 x30=0xaaaab000
          10602	       428	800001ca	aaaf0f13	addi	x30,x30,-1366	 x30:0xaaaab000 x30=0xaaaaaaaa
          10622	       429	800001ce	937a	c.add	x6,x30	  x6:0x800034ec x30:0xaaaaaaaa  x6=0x2aaadf96
          10722	       434	800001d0	00235313	srli	x6,x6,0x2	  x6:0x2aaadf96  x6=0x0aaab7e5
          10862	       441	800001d4	3ba31073	csrrw	x0,pmpaddr10,x6	  x6:0x0aaab7e5  x0=0x00000000
          10922	       444	800001d8	00003317	auipc	x6,0x3	  x6=0x800031d8
          11302	       463	800001dc	31430313	addi	x6,x6,788	  x6:0x800031d8  x6=0x800034ec
          11322	       464	800001e0	bbbbcf37	lui	x30,0xbbbbc	 x30=0xbbbbc000
          11342	       465	800001e4	bbbf0f13	addi	x30,x30,-1093	 x30:0xbbbbc000 x30=0xbbbbbbbb
          11722	       484	800001e8	937a	c.add	x6,x30	  x6:0x800034ec x30:0xbbbbbbbb  x6=0x3bbbf0a7
          11742	       485	800001ea	00235313	srli	x6,x6,0x2	  x6:0x3bbbf0a7  x6=0x0eeefc29
          11762	       486	800001ee	3bb31073	csrrw	x0,pmpaddr11,x6	  x6:0x0eeefc29  x0=0x00000000
          11822	       489	800001f2	0f0f1337	lui	x6,0xf0f1	  x6=0x0f0f1000
          11842	       490	800001f6	f0f30313	addi	x6,x6,-241	  x6:0x0f0f1000  x6=0x0f0f0f0f
          12222	       509	800001fa	3a231073	csrrw	x0,pmpcfg2,x6	  x6:0x0f0f0f0f  x0=0x00000000
          12282	       512	800001fe	00003317	auipc	x6,0x3	  x6=0x800031fe
          12442	       520	80000202	2ee30313	addi	x6,x6,750	  x6:0x800031fe  x6=0x800034ec
          12862	       541	80000206	ccccdf37	lui	x30,0xccccd	 x30=0xccccd000
          12882	       542	8000020a	cccf0f13	addi	x30,x30,-820	 x30:0xccccd000 x30=0xcccccccc
          12902	       543	8000020e	937a	c.add	x6,x30	  x6:0x800034ec x30:0xcccccccc  x6=0x4ccd01b8
          12922	       544	80000210	00235313	srli	x6,x6,0x2	  x6:0x4ccd01b8  x6=0x1333406e
          13322	       564	80000214	3bc31073	csrrw	x0,pmpaddr12,x6	  x6:0x1333406e  x0=0x00000000
          13382	       567	80000218	00003317	auipc	x6,0x3	  x6=0x80003218
          13622	       579	8000021c	2d430313	addi	x6,x6,724	  x6:0x80003218  x6=0x800034ec
          13642	       580	80000220	ddddef37	lui	x30,0xdddde	 x30=0xdddde000
          13662	       581	80000224	dddf0f13	addi	x30,x30,-547	 x30:0xdddde000 x30=0xdddddddd
          13822	       589	80000228	937a	c.add	x6,x30	  x6:0x800034ec x30:0xdddddddd  x6=0x5dde12c9
          13922	       594	8000022a	00235313	srli	x6,x6,0x2	  x6:0x5dde12c9  x6=0x177784b2
          14342	       615	8000022e	3bd31073	csrrw	x0,pmpaddr13,x6	  x6:0x177784b2  x0=0x00000000
          14402	       618	80000232	00003317	auipc	x6,0x3	  x6=0x80003232
          14422	       619	80000236	2ba30313	addi	x6,x6,698	  x6:0x80003232  x6=0x800034ec
          14442	       620	8000023a	eeeeff37	lui	x30,0xeeeef	 x30=0xeeeef000
          14562	       626	8000023e	eeef0f13	addi	x30,x30,-274	 x30:0xeeeef000 x30=0xeeeeeeee
