Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2367	        16	80000080	40001a37	lui	x20,0x40001	 x20=0x40001000
           2447	        20	80000084	106a0a13	addi	x20,x20,262	 x20:0x40001000 x20=0x40001106
           2467	        21	80000088	301a1073	csrrw	x0,misa,x20	 x20:0x40001106  x0=0x00000000
           2527	        24	8000008c	00026b17	auipc	x22,0x26	 x22=0x8002608c
           2567	        26	80000090	c58b0b13	addi	x22,x22,-936	 x22:0x8002608c x22=0x80025ce4
           2687	        32	80000094	00002a17	auipc	x20,0x2	 x20=0x80002094
           2887	        42	80000098	56ca0a13	addi	x20,x20,1388	 x20:0x80002094 x20=0x80002600
           2907	        43	8000009c	001a6a13	ori	x20,x20,1	 x20:0x80002600 x20=0x80002601
           2927	        44	800000a0	305a1073	csrrw	x0,mtvec,x20	 x20:0x80002601  x0=0x00000000
           3347	        65	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3767	        86	800000a8	00003897	auipc	x17,0x3	 x17=0x800030a8
           3827	        89	800000ac	30488893	addi	x17,x17,772	 x17:0x800030a8 x17=0x800033ac
           3847	        90	800000b0	4a01	c.li	x20,0	 x20=0x00000000
           3867	        91	800000b2	98d2	c.add	x17,x20	 x17:0x800033ac x20:0x00000000 x17=0x800033ac
           4267	       111	800000b4	0028d893	srli	x17,x17,0x2	 x17:0x800033ac x17=0x20000ceb
           4487	       122	800000b8	3b089073	csrrw	x0,pmpaddr0,x17	 x17:0x20000ceb  x0=0x00000000
           4667	       131	800000bc	00003897	auipc	x17,0x3	 x17=0x800030bc
           4847	       140	800000c0	2f088893	addi	x17,x17,752	 x17:0x800030bc x17=0x800033ac
           4867	       141	800000c4	11111a37	lui	x20,0x11111	 x20=0x11111000
           4927	       144	800000c8	111a0a13	addi	x20,x20,273	 x20:0x11111000 x20=0x11111111
           4947	       145	800000cc	98d2	c.add	x17,x20	 x17:0x800033ac x20:0x11111111 x17=0x911144bd
           5067	       151	800000ce	0028d893	srli	x17,x17,0x2	 x17:0x911144bd x17=0x2444512f
           5087	       152	800000d2	3b189073	csrrw	x0,pmpaddr1,x17	 x17:0x2444512f  x0=0x00000000
           5427	       169	800000d6	00003897	auipc	x17,0x3	 x17=0x800030d6
           5467	       171	800000da	2d688893	addi	x17,x17,726	 x17:0x800030d6 x17=0x800033ac
           5847	       190	800000de	22222a37	lui	x20,0x22222	 x20=0x22222000
           6267	       211	800000e2	222a0a13	addi	x20,x20,546	 x20:0x22222000 x20=0x22222222
           6287	       212	800000e6	98d2	c.add	x17,x20	 x17:0x800033ac x20:0x22222222 x17=0xa22255ce
           6407	       218	800000e8	0028d893	srli	x17,x17,0x2	 x17:0xa22255ce x17=0x28889573
           6427	       219	800000ec	3b289073	csrrw	x0,pmpaddr2,x17	 x17:0x28889573  x0=0x00000000
           6487	       222	800000f0	00003897	auipc	x17,0x3	 x17=0x800030f0
           6867	       241	800000f4	2bc88893	addi	x17,x17,700	 x17:0x800030f0 x17=0x800033ac
           6887	       242	800000f8	33333a37	lui	x20,0x33333	 x20=0x33333000
           6907	       243	800000fc	333a0a13	addi	x20,x20,819	 x20:0x33333000 x20=0x33333333
           6927	       244	80000100	98d2	c.add	x17,x20	 x17:0x800033ac x20:0x33333333 x17=0xb33366df
           6947	       245	80000102	0028d893	srli	x17,x17,0x2	 x17:0xb33366df x17=0x2cccd9b7
           7047	       250	80000106	3b389073	csrrw	x0,pmpaddr3,x17	 x17:0x2cccd9b7  x0=0x00000000
           7167	       256	8000010a	0f0f18b7	lui	x17,0xf0f1	 x17=0x0f0f1000
           7187	       257	8000010e	f0f88893	addi	x17,x17,-241	 x17:0x0f0f1000 x17=0x0f0f0f0f
           7607	       278	80000112	3a089073	csrrw	x0,pmpcfg0,x17	 x17:0x0f0f0f0f  x0=0x00000000
           7667	       281	80000116	00003897	auipc	x17,0x3	 x17=0x80003116
           8047	       300	8000011a	29688893	addi	x17,x17,662	 x17:0x80003116 x17=0x800033ac
           8467	       321	8000011e	44444a37	lui	x20,0x44444	 x20=0x44444000
           8487	       322	80000122	444a0a13	addi	x20,x20,1092	 x20:0x44444000 x20=0x44444444
           8507	       323	80000126	98d2	c.add	x17,x20	 x17:0x800033ac x20:0x44444444 x17=0xc44477f0
           8527	       324	80000128	0028d893	srli	x17,x17,0x2	 x17:0xc44477f0 x17=0x31111dfc
           8547	       325	8000012c	3b489073	csrrw	x0,pmpaddr4,x17	 x17:0x31111dfc  x0=0x00000000
           8687	       332	80000130	00003897	auipc	x17,0x3	 x17=0x80003130
           9107	       353	80000134	27c88893	addi	x17,x17,636	 x17:0x80003130 x17=0x800033ac
           9467	       371	80000138	55555a37	lui	x20,0x55555	 x20=0x55555000
           9607	       378	8000013c	555a0a13	addi	x20,x20,1365	 x20:0x55555000 x20=0x55555555
           9627	       379	80000140	98d2	c.add	x17,x20	 x17:0x800033ac x20:0x55555555 x17=0xd5558901
           9727	       384	80000142	0028d893	srli	x17,x17,0x2	 x17:0xd5558901 x17=0x35556240
          10107	       403	80000146	3b589073	csrrw	x0,pmpaddr5,x17	 x17:0x35556240  x0=0x00000000
          10167	       406	8000014a	00003897	auipc	x17,0x3	 x17=0x8000314a
          10467	       421	8000014e	26288893	addi	x17,x17,610	 x17:0x8000314a x17=0x800033ac
          10567	       426	80000152	66666a37	lui	x20,0x66666	 x20=0x66666000
          10587	       427	80000156	666a0a13	addi	x20,x20,1638	 x20:0x66666000 x20=0x66666666
          10607	       428	8000015a	98d2	c.add	x17,x20	 x17:0x800033ac x20:0x66666666 x17=0xe6669a12
          10627	       429	8000015c	0028d893	srli	x17,x17,0x2	 x17:0xe6669a12 x17=0x3999a684
          10647	       430	80000160	3b689073	csrrw	x0,pmpaddr6,x17	 x17:0x3999a684  x0=0x00000000
          10807	       438	80000164	00003897	auipc	x17,0x3	 x17=0x80003164
          10987	       447	80000168	24888893	addi	x17,x17,584	 x17:0x80003164 x17=0x800033ac
          11007	       448	8000016c	77777a37	lui	x20,0x77777	 x20=0x77777000
          11027	       449	80000170	777a0a13	addi	x20,x20,1911	 x20:0x77777000 x20=0x77777777
          11447	       470	80000174	98d2	c.add	x17,x20	 x17:0x800033ac x20:0x77777777 x17=0xf777ab23
          11467	       471	80000176	0028d893	srli	x17,x17,0x2	 x17:0xf777ab23 x17=0x3dddeac8
          11487	       472	8000017a	3b789073	csrrw	x0,pmpaddr7,x17	 x17:0x3dddeac8  x0=0x00000000
          11587	       477	8000017e	0f0f18b7	lui	x17,0xf0f1	 x17=0x0f0f1000
          11607	       478	80000182	f0f88893	addi	x17,x17,-241	 x17:0x0f0f1000 x17=0x0f0f0f0f
