Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           6219	       209	80000080	40001837	lui	x16,0x40001	 x16=0x40001000
           6319	       214	80000084	10680813	addi	x16,x16,262	 x16:0x40001000 x16=0x40001106
           6419	       219	80000088	30181073	csrrw	x0,misa,x16	 x16:0x40001106  x0=0x00000000
           6479	       222	8000008c	00026997	auipc	x19,0x26	 x19=0x8002608c
           6819	       239	80000090	c5898993	addi	x19,x19,-936	 x19:0x8002608c x19=0x80025ce4
           7019	       249	80000094	00002817	auipc	x16,0x2	 x16=0x80002094
           7039	       250	80000098	66c80813	addi	x16,x16,1644	 x16:0x80002094 x16=0x80002700
           7059	       251	8000009c	00186813	ori	x16,x16,1	 x16:0x80002700 x16=0x80002701
           7079	       252	800000a0	30581073	csrrw	x0,mtvec,x16	 x16:0x80002701  x0=0x00000000
           7259	       261	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           7679	       282	800000a8	00003597	auipc	x11,0x3	 x11=0x800030a8
           7699	       283	800000ac	41458593	addi	x11,x11,1044	 x11:0x800030a8 x11=0x800034bc
           7759	       286	800000b0	4801	c.li	x16,0	 x16=0x00000000
           7779	       287	800000b2	95c2	c.add	x11,x16	 x11:0x800034bc x16:0x00000000 x11=0x800034bc
           7799	       288	800000b4	8189	c.srli	x11,0x2	 x11:0x800034bc x11=0x20000d2f
           7859	       291	800000b6	3b059073	csrrw	x0,pmpaddr0,x11	 x11:0x20000d2f  x0=0x00000000
           7919	       294	800000ba	00003597	auipc	x11,0x3	 x11=0x800030ba
           8079	       302	800000be	40258593	addi	x11,x11,1026	 x11:0x800030ba x11=0x800034bc
           8099	       303	800000c2	11111837	lui	x16,0x11111	 x16=0x11111000
           8119	       304	800000c6	11180813	addi	x16,x16,273	 x16:0x11111000 x16=0x11111111
           8139	       305	800000ca	95c2	c.add	x11,x16	 x11:0x800034bc x16:0x11111111 x11=0x911145cd
           8439	       320	800000cc	8189	c.srli	x11,0x2	 x11:0x911145cd x11=0x24445173
           8459	       321	800000ce	3b159073	csrrw	x0,pmpaddr1,x11	 x11:0x24445173  x0=0x00000000
           8519	       324	800000d2	00003597	auipc	x11,0x3	 x11=0x800030d2
           8619	       329	800000d6	3ea58593	addi	x11,x11,1002	 x11:0x800030d2 x11=0x800034bc
           8639	       330	800000da	22222837	lui	x16,0x22222	 x16=0x22222000
           8659	       331	800000de	22280813	addi	x16,x16,546	 x16:0x22222000 x16=0x22222222
           8679	       332	800000e2	95c2	c.add	x11,x16	 x11:0x800034bc x16:0x22222222 x11=0xa22256de
           8719	       334	800000e4	8189	c.srli	x11,0x2	 x11:0xa22256de x11=0x288895b7
           8739	       335	800000e6	3b259073	csrrw	x0,pmpaddr2,x11	 x11:0x288895b7  x0=0x00000000
           8799	       338	800000ea	00003597	auipc	x11,0x3	 x11=0x800030ea
           8899	       343	800000ee	3d258593	addi	x11,x11,978	 x11:0x800030ea x11=0x800034bc
           8919	       344	800000f2	33333837	lui	x16,0x33333	 x16=0x33333000
           8939	       345	800000f6	33380813	addi	x16,x16,819	 x16:0x33333000 x16=0x33333333
           8959	       346	800000fa	95c2	c.add	x11,x16	 x11:0x800034bc x16:0x33333333 x11=0xb33367ef
           9079	       352	800000fc	8189	c.srli	x11,0x2	 x11:0xb33367ef x11=0x2cccd9fb
           9139	       355	800000fe	3b359073	csrrw	x0,pmpaddr3,x11	 x11:0x2cccd9fb  x0=0x00000000
           9199	       358	80000102	0f0f15b7	lui	x11,0xf0f1	 x11=0x0f0f1000
           9259	       361	80000106	f0f58593	addi	x11,x11,-241	 x11:0x0f0f1000 x11=0x0f0f0f0f
           9279	       362	8000010a	3a059073	csrrw	x0,pmpcfg0,x11	 x11:0x0f0f0f0f  x0=0x00000000
           9339	       365	8000010e	00003597	auipc	x11,0x3	 x11=0x8000310e
           9359	       366	80000112	3ae58593	addi	x11,x11,942	 x11:0x8000310e x11=0x800034bc
           9499	       373	80000116	44444837	lui	x16,0x44444	 x16=0x44444000
           9719	       384	8000011a	44480813	addi	x16,x16,1092	 x16:0x44444000 x16=0x44444444
           9739	       385	8000011e	95c2	c.add	x11,x16	 x11:0x800034bc x16:0x44444444 x11=0xc4447900
           9859	       391	80000120	8189	c.srli	x11,0x2	 x11:0xc4447900 x11=0x31111e40
           9879	       392	80000122	3b459073	csrrw	x0,pmpaddr4,x11	 x11:0x31111e40  x0=0x00000000
           9939	       395	80000126	00003597	auipc	x11,0x3	 x11=0x80003126
           9959	       396	8000012a	39658593	addi	x11,x11,918	 x11:0x80003126 x11=0x800034bc
          10359	       416	8000012e	55555837	lui	x16,0x55555	 x16=0x55555000
          10379	       417	80000132	55580813	addi	x16,x16,1365	 x16:0x55555000 x16=0x55555555
          10399	       418	80000136	95c2	c.add	x11,x16	 x11:0x800034bc x16:0x55555555 x11=0xd5558a11
          10419	       419	80000138	8189	c.srli	x11,0x2	 x11:0xd5558a11 x11=0x35556284
          10739	       435	8000013a	3b559073	csrrw	x0,pmpaddr5,x11	 x11:0x35556284  x0=0x00000000
          10799	       438	8000013e	00003597	auipc	x11,0x3	 x11=0x8000313e
          11179	       457	80000142	37e58593	addi	x11,x11,894	 x11:0x8000313e x11=0x800034bc
          11199	       458	80000146	66666837	lui	x16,0x66666	 x16=0x66666000
          11219	       459	8000014a	66680813	addi	x16,x16,1638	 x16:0x66666000 x16=0x66666666
          11239	       460	8000014e	95c2	c.add	x11,x16	 x11:0x800034bc x16:0x66666666 x11=0xe6669b22
          11459	       471	80000150	8189	c.srli	x11,0x2	 x11:0xe6669b22 x11=0x3999a6c8
          11479	       472	80000152	3b659073	csrrw	x0,pmpaddr6,x11	 x11:0x3999a6c8  x0=0x00000000
          11899	       493	80000156	00003597	auipc	x11,0x3	 x11=0x80003156
          11939	       495	8000015a	36658593	addi	x11,x11,870	 x11:0x80003156 x11=0x800034bc
          12259	       511	8000015e	77777837	lui	x16,0x77777	 x16=0x77777000
          12279	       512	80000162	77780813	addi	x16,x16,1911	 x16:0x77777000 x16=0x77777777
          12299	       513	80000166	95c2	c.add	x11,x16	 x11:0x800034bc x16:0x77777777 x11=0xf777ac33
          12319	       514	80000168	8189	c.srli	x11,0x2	 x11:0xf777ac33 x11=0x3dddeb0c
          12339	       515	8000016a	3b759073	csrrw	x0,pmpaddr7,x11	 x11:0x3dddeb0c  x0=0x00000000
          12739	       535	8000016e	0f0f15b7	lui	x11,0xf0f1	 x11=0x0f0f1000
          12759	       536	80000172	f0f58593	addi	x11,x11,-241	 x11:0x0f0f1000 x11=0x0f0f0f0f
          12779	       537	80000176	3a159073	csrrw	x0,pmpcfg1,x11	 x11:0x0f0f0f0f  x0=0x00000000
          12839	       540	8000017a	00003597	auipc	x11,0x3	 x11=0x8000317a
          13219	       559	8000017e	34258593	addi	x11,x11,834	 x11:0x8000317a x11=0x800034bc
          13399	       568	80000182	88889837	lui	x16,0x88889	 x16=0x88889000
          13439	       570	80000186	88880813	addi	x16,x16,-1912	 x16:0x88889000 x16=0x88888888
          13459	       571	8000018a	95c2	c.add	x11,x16	 x11:0x800034bc x16:0x88888888 x11=0x0888bd44
          13479	       572	8000018c	8189	c.srli	x11,0x2	 x11:0x0888bd44 x11=0x02222f51
          13879	       592	8000018e	3b859073	csrrw	x0,pmpaddr8,x11	 x11:0x02222f51  x0=0x00000000
          13939	       595	80000192	00003597	auipc	x11,0x3	 x11=0x80003192
          14139	       605	80000196	32a58593	addi	x11,x11,810	 x11:0x80003192 x11=0x800034bc
