Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          11560	       476	80000080	40001d37	lui	x26,0x40001	 x26=0x40001000
          11720	       484	80000084	106d0d13	addi	x26,x26,262	 x26:0x40001000 x26=0x40001106
          11740	       485	80000088	301d1073	csrrw	x0,misa,x26	 x26:0x40001106  x0=0x00000000
          11860	       491	8000008c	00026f97	auipc	x31,0x26	 x31=0x8002608c
          11880	       492	80000090	c58f8f93	addi	x31,x31,-936	 x31:0x8002608c x31=0x80025ce4
          12160	       506	80000094	00002d17	auipc	x26,0x2	 x26=0x80002094
          12560	       526	80000098	66cd0d13	addi	x26,x26,1644	 x26:0x80002094 x26=0x80002700
          12760	       536	8000009c	001d6d13	ori	x26,x26,1	 x26:0x80002700 x26=0x80002701
          12780	       537	800000a0	305d1073	csrrw	x0,mtvec,x26	 x26:0x80002701  x0=0x00000000
          12840	       540	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          12900	       543	800000a8	00003517	auipc	x10,0x3	 x10=0x800030a8
          12920	       544	800000ac	41450513	addi	x10,x10,1044	 x10:0x800030a8 x10=0x800034bc
          12940	       545	800000b0	4d01	c.li	x26,0	 x26=0x00000000
          12960	       546	800000b2	956a	c.add	x10,x26	 x10:0x800034bc x26:0x00000000 x10=0x800034bc
          13100	       553	800000b4	8109	c.srli	x10,0x2	 x10:0x800034bc x10=0x20000d2f
          13420	       569	800000b6	3b051073	csrrw	x0,pmpaddr0,x10	 x10:0x20000d2f  x0=0x00000000
          13840	       590	800000ba	00003517	auipc	x10,0x3	 x10=0x800030ba
          13900	       593	800000be	40250513	addi	x10,x10,1026	 x10:0x800030ba x10=0x800034bc
          14100	       603	800000c2	11111d37	lui	x26,0x11111	 x26=0x11111000
          14120	       604	800000c6	111d0d13	addi	x26,x26,273	 x26:0x11111000 x26=0x11111111
          14140	       605	800000ca	956a	c.add	x10,x26	 x10:0x800034bc x26:0x11111111 x10=0x911145cd
          14540	       625	800000cc	8109	c.srli	x10,0x2	 x10:0x911145cd x10=0x24445173
          14880	       642	800000ce	3b151073	csrrw	x0,pmpaddr1,x10	 x10:0x24445173  x0=0x00000000
          14940	       645	800000d2	00003517	auipc	x10,0x3	 x10=0x800030d2
          15020	       649	800000d6	3ea50513	addi	x10,x10,1002	 x10:0x800030d2 x10=0x800034bc
          15040	       650	800000da	22222d37	lui	x26,0x22222	 x26=0x22222000
          15460	       671	800000de	222d0d13	addi	x26,x26,546	 x26:0x22222000 x26=0x22222222
          15480	       672	800000e2	956a	c.add	x10,x26	 x10:0x800034bc x26:0x22222222 x10=0xa22256de
          15500	       673	800000e4	8109	c.srli	x10,0x2	 x10:0xa22256de x10=0x288895b7
          15520	       674	800000e6	3b251073	csrrw	x0,pmpaddr2,x10	 x10:0x288895b7  x0=0x00000000
          15820	       689	800000ea	00003517	auipc	x10,0x3	 x10=0x800030ea
          15840	       690	800000ee	3d250513	addi	x10,x10,978	 x10:0x800030ea x10=0x800034bc
          15860	       691	800000f2	33333d37	lui	x26,0x33333	 x26=0x33333000
          15880	       692	800000f6	333d0d13	addi	x26,x26,819	 x26:0x33333000 x26=0x33333333
          15900	       693	800000fa	956a	c.add	x10,x26	 x10:0x800034bc x26:0x33333333 x10=0xb33367ef
          16020	       699	800000fc	8109	c.srli	x10,0x2	 x10:0xb33367ef x10=0x2cccd9fb
          16400	       718	800000fe	3b351073	csrrw	x0,pmpaddr3,x10	 x10:0x2cccd9fb  x0=0x00000000
          16460	       721	80000102	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
          16480	       722	80000106	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
          16800	       738	8000010a	3a051073	csrrw	x0,pmpcfg0,x10	 x10:0x0f0f0f0f  x0=0x00000000
          17220	       759	8000010e	00003517	auipc	x10,0x3	 x10=0x8000310e
          17240	       760	80000112	3ae50513	addi	x10,x10,942	 x10:0x8000310e x10=0x800034bc
          17260	       761	80000116	44444d37	lui	x26,0x44444	 x26=0x44444000
          17280	       762	8000011a	444d0d13	addi	x26,x26,1092	 x26:0x44444000 x26=0x44444444
          17300	       763	8000011e	956a	c.add	x10,x26	 x10:0x800034bc x26:0x44444444 x10=0xc4447900
          17320	       764	80000120	8109	c.srli	x10,0x2	 x10:0xc4447900 x10=0x31111e40
          17600	       778	80000122	3b451073	csrrw	x0,pmpaddr4,x10	 x10:0x31111e40  x0=0x00000000
          17800	       788	80000126	00003517	auipc	x10,0x3	 x10=0x80003126
          17820	       789	8000012a	39650513	addi	x10,x10,918	 x10:0x80003126 x10=0x800034bc
          17840	       790	8000012e	55555d37	lui	x26,0x55555	 x26=0x55555000
          18260	       811	80000132	555d0d13	addi	x26,x26,1365	 x26:0x55555000 x26=0x55555555
          18280	       812	80000136	956a	c.add	x10,x26	 x10:0x800034bc x26:0x55555555 x10=0xd5558a11
          18400	       818	80000138	8109	c.srli	x10,0x2	 x10:0xd5558a11 x10=0x35556284
          18700	       833	8000013a	3b551073	csrrw	x0,pmpaddr5,x10	 x10:0x35556284  x0=0x00000000
          18760	       836	8000013e	00003517	auipc	x10,0x3	 x10=0x8000313e
          18940	       845	80000142	37e50513	addi	x10,x10,894	 x10:0x8000313e x10=0x800034bc
          18960	       846	80000146	66666d37	lui	x26,0x66666	 x26=0x66666000
          18980	       847	8000014a	666d0d13	addi	x26,x26,1638	 x26:0x66666000 x26=0x66666666
          19000	       848	8000014e	956a	c.add	x10,x26	 x10:0x800034bc x26:0x66666666 x10=0xe6669b22
          19020	       849	80000150	8109	c.srli	x10,0x2	 x10:0xe6669b22 x10=0x3999a6c8
          19420	       869	80000152	3b651073	csrrw	x0,pmpaddr6,x10	 x10:0x3999a6c8  x0=0x00000000
          19480	       872	80000156	00003517	auipc	x10,0x3	 x10=0x80003156
          19500	       873	8000015a	36650513	addi	x10,x10,870	 x10:0x80003156 x10=0x800034bc
          19520	       874	8000015e	77777d37	lui	x26,0x77777	 x26=0x77777000
          19860	       891	80000162	777d0d13	addi	x26,x26,1911	 x26:0x77777000 x26=0x77777777
          19880	       892	80000166	956a	c.add	x10,x26	 x10:0x800034bc x26:0x77777777 x10=0xf777ac33
          19900	       893	80000168	8109	c.srli	x10,0x2	 x10:0xf777ac33 x10=0x3dddeb0c
          19960	       896	8000016a	3b751073	csrrw	x0,pmpaddr7,x10	 x10:0x3dddeb0c  x0=0x00000000
          20160	       906	8000016e	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
          20180	       907	80000172	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
          20400	       918	80000176	3a151073	csrrw	x0,pmpcfg1,x10	 x10:0x0f0f0f0f  x0=0x00000000
          20480	       922	8000017a	00003517	auipc	x10,0x3	 x10=0x8000317a
          20620	       929	8000017e	34250513	addi	x10,x10,834	 x10:0x8000317a x10=0x800034bc
          20800	       938	80000182	88889d37	lui	x26,0x88889	 x26=0x88889000
          20820	       939	80000186	888d0d13	addi	x26,x26,-1912	 x26:0x88889000 x26=0x88888888
          20840	       940	8000018a	956a	c.add	x10,x26	 x10:0x800034bc x26:0x88888888 x10=0x0888bd44
          20860	       941	8000018c	8109	c.srli	x10,0x2	 x10:0x0888bd44 x10=0x02222f51
          21120	       954	8000018e	3b851073	csrrw	x0,pmpaddr8,x10	 x10:0x02222f51  x0=0x00000000
          21280	       962	80000192	00003517	auipc	x10,0x3	 x10=0x80003192
