Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2202	         8	80000080	400016b7	lui	x13,0x40001	 x13=0x40001000
           2542	        25	80000084	10668693	addi	x13,x13,262	 x13:0x40001000 x13=0x40001106
           2562	        26	80000088	30169073	csrrw	x0,misa,x13	 x13:0x40001106  x0=0x00000000
           2982	        47	8000008c	00026a17	auipc	x20,0x26	 x20=0x8002608c
           3002	        48	80000090	c58a0a13	addi	x20,x20,-936	 x20:0x8002608c x20=0x80025ce4
           3022	        49	80000094	00002697	auipc	x13,0x2	 x13=0x80002094
           3042	        50	80000098	46c68693	addi	x13,x13,1132	 x13:0x80002094 x13=0x80002500
           3202	        58	8000009c	0016e693	ori	x13,x13,1	 x13:0x80002500 x13=0x80002501
           3222	        59	800000a0	30569073	csrrw	x0,mtvec,x13	 x13:0x80002501  x0=0x00000000
           3322	        64	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3382	        67	800000a8	00003997	auipc	x19,0x3	 x19=0x800030a8
           3402	        68	800000ac	19498993	addi	x19,x19,404	 x19:0x800030a8 x19=0x8000323c
           3422	        69	800000b0	4681	c.li	x13,0	 x13=0x00000000
           3442	        70	800000b2	99b6	c.add	x19,x13	 x19:0x8000323c x13:0x00000000 x19=0x8000323c
           3602	        78	800000b4	0029d993	srli	x19,x19,0x2	 x19:0x8000323c x19=0x20000c8f
           3802	        88	800000b8	3b099073	csrrw	x0,pmpaddr0,x19	 x19:0x20000c8f  x0=0x00000000
           4222	       109	800000bc	00003997	auipc	x19,0x3	 x19=0x800030bc
           4282	       112	800000c0	18098993	addi	x19,x19,384	 x19:0x800030bc x19=0x8000323c
           4402	       118	800000c4	111116b7	lui	x13,0x11111	 x13=0x11111000
           4422	       119	800000c8	11168693	addi	x13,x13,273	 x13:0x11111000 x13=0x11111111
           4642	       130	800000cc	99b6	c.add	x19,x13	 x19:0x8000323c x13:0x11111111 x19=0x9111434d
           4662	       131	800000ce	0029d993	srli	x19,x19,0x2	 x19:0x9111434d x19=0x244450d3
           4722	       134	800000d2	3b199073	csrrw	x0,pmpaddr1,x19	 x19:0x244450d3  x0=0x00000000
           4782	       137	800000d6	00003997	auipc	x19,0x3	 x19=0x800030d6
           4902	       143	800000da	16698993	addi	x19,x19,358	 x19:0x800030d6 x19=0x8000323c
           4922	       144	800000de	222226b7	lui	x13,0x22222	 x13=0x22222000
           4942	       145	800000e2	22268693	addi	x13,x13,546	 x13:0x22222000 x13=0x22222222
           4962	       146	800000e6	99b6	c.add	x19,x13	 x19:0x8000323c x13:0x22222222 x19=0xa222545e
           4982	       147	800000e8	0029d993	srli	x19,x19,0x2	 x19:0xa222545e x19=0x28889517
           5002	       148	800000ec	3b299073	csrrw	x0,pmpaddr2,x19	 x19:0x28889517  x0=0x00000000
           5182	       157	800000f0	00003997	auipc	x19,0x3	 x19=0x800030f0
           5422	       169	800000f4	14c98993	addi	x19,x19,332	 x19:0x800030f0 x19=0x8000323c
           5442	       170	800000f8	333336b7	lui	x13,0x33333	 x13=0x33333000
           5462	       171	800000fc	33368693	addi	x13,x13,819	 x13:0x33333000 x13=0x33333333
           5482	       172	80000100	99b6	c.add	x19,x13	 x19:0x8000323c x13:0x33333333 x19=0xb333656f
           5902	       193	80000102	0029d993	srli	x19,x19,0x2	 x19:0xb333656f x19=0x2cccd95b
           6322	       214	80000106	3b399073	csrrw	x0,pmpaddr3,x19	 x19:0x2cccd95b  x0=0x00000000
           6462	       221	8000010a	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
           6482	       222	8000010e	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
           6502	       223	80000112	3a099073	csrrw	x0,pmpcfg0,x19	 x19:0x0f0f0f0f  x0=0x00000000
           6562	       226	80000116	00003997	auipc	x19,0x3	 x19=0x80003116
           6582	       227	8000011a	12698993	addi	x19,x19,294	 x19:0x80003116 x19=0x8000323c
           6762	       236	8000011e	444446b7	lui	x13,0x44444	 x13=0x44444000
           6962	       246	80000122	44468693	addi	x13,x13,1092	 x13:0x44444000 x13=0x44444444
