Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2398	        18	80000080	400016b7	lui	x13,0x40001	 x13=0x40001000
           2518	        24	80000084	10668693	addi	x13,x13,262	 x13:0x40001000 x13=0x40001106
           2638	        30	80000088	30169073	csrrw	x0,misa,x13	 x13:0x40001106  x0=0x00000000
           2998	        48	8000008c	00026b97	auipc	x23,0x26	 x23=0x8002608c
           3018	        49	80000090	c58b8b93	addi	x23,x23,-936	 x23:0x8002608c x23=0x80025ce4
           3438	        70	80000094	00002697	auipc	x13,0x2	 x13=0x80002094
           3738	        85	80000098	26c68693	addi	x13,x13,620	 x13:0x80002094 x13=0x80002300
           3758	        86	8000009c	0016e693	ori	x13,x13,1	 x13:0x80002300 x13=0x80002301
           3778	        87	800000a0	30569073	csrrw	x0,mtvec,x13	 x13:0x80002301  x0=0x00000000
           3838	        90	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3898	        93	800000a8	00003717	auipc	x14,0x3	 x14=0x800030a8
           3918	        94	800000ac	f2070713	addi	x14,x14,-224	 x14:0x800030a8 x14=0x80002fc8
           4058	       101	800000b0	4681	c.li	x13,0	 x13=0x00000000
           4078	       102	800000b2	9736	c.add	x14,x13	 x14:0x80002fc8 x13:0x00000000 x14=0x80002fc8
           4198	       108	800000b4	8309	c.srli	x14,0x2	 x14:0x80002fc8 x14=0x20000bf2
           4398	       118	800000b6	3b071073	csrrw	x0,pmpaddr0,x14	 x14:0x20000bf2  x0=0x00000000
           4818	       139	800000ba	00003717	auipc	x14,0x3	 x14=0x800030ba
           5078	       152	800000be	f0e70713	addi	x14,x14,-242	 x14:0x800030ba x14=0x80002fc8
           5218	       159	800000c2	111116b7	lui	x13,0x11111	 x13=0x11111000
           5238	       160	800000c6	11168693	addi	x13,x13,273	 x13:0x11111000 x13=0x11111111
           5258	       161	800000ca	9736	c.add	x14,x13	 x14:0x80002fc8 x13:0x11111111 x14=0x911140d9
           5278	       162	800000cc	8309	c.srli	x14,0x2	 x14:0x911140d9 x14=0x24445036
           5598	       178	800000ce	3b171073	csrrw	x0,pmpaddr1,x14	 x14:0x24445036  x0=0x00000000
           5758	       186	800000d2	00003717	auipc	x14,0x3	 x14=0x800030d2
           6098	       203	800000d6	ef670713	addi	x14,x14,-266	 x14:0x800030d2 x14=0x80002fc8
           6518	       224	800000da	222226b7	lui	x13,0x22222	 x13=0x22222000
           6938	       245	800000de	22268693	addi	x13,x13,546	 x13:0x22222000 x13=0x22222222
           6958	       246	800000e2	9736	c.add	x14,x13	 x14:0x80002fc8 x13:0x22222222 x14=0xa22251ea
           6978	       247	800000e4	8309	c.srli	x14,0x2	 x14:0xa22251ea x14=0x2888947a
           7118	       254	800000e6	3b271073	csrrw	x0,pmpaddr2,x14	 x14:0x2888947a  x0=0x00000000
           7398	       268	800000ea	00003717	auipc	x14,0x3	 x14=0x800030ea
           7818	       289	800000ee	ede70713	addi	x14,x14,-290	 x14:0x800030ea x14=0x80002fc8
           7838	       290	800000f2	333336b7	lui	x13,0x33333	 x13=0x33333000
