Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9250	       361	80000080	40001a37	lui	x20,0x40001	 x20=0x40001000
           9510	       374	80000084	106a0a13	addi	x20,x20,262	 x20:0x40001000 x20=0x40001106
           9530	       375	80000088	301a1073	csrrw	x0,misa,x20	 x20:0x40001106  x0=0x00000000
           9750	       386	8000008c	00026d17	auipc	x26,0x26	 x26=0x8002608c
           9850	       391	80000090	c58d0d13	addi	x26,x26,-936	 x26:0x8002608c x26=0x80025ce4
           9870	       392	80000094	00002a17	auipc	x20,0x2	 x20=0x80002094
           9890	       393	80000098	46ca0a13	addi	x20,x20,1132	 x20:0x80002094 x20=0x80002500
           9910	       394	8000009c	001a6a13	ori	x20,x20,1	 x20:0x80002500 x20=0x80002501
           9930	       395	800000a0	305a1073	csrrw	x0,mtvec,x20	 x20:0x80002501  x0=0x00000000
           9990	       398	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          10050	       401	800000a8	00003917	auipc	x18,0x3	 x18=0x800030a8
          10070	       402	800000ac	20490913	addi	x18,x18,516	 x18:0x800030a8 x18=0x800032ac
          10090	       403	800000b0	4a01	c.li	x20,0	 x20=0x00000000
          10110	       404	800000b2	9952	c.add	x18,x20	 x18:0x800032ac x20:0x00000000 x18=0x800032ac
          10510	       424	800000b4	00295913	srli	x18,x18,0x2	 x18:0x800032ac x18=0x20000cab
          10530	       425	800000b8	3b091073	csrrw	x0,pmpaddr0,x18	 x18:0x20000cab  x0=0x00000000
          10770	       437	800000bc	00003917	auipc	x18,0x3	 x18=0x800030bc
          10830	       440	800000c0	1f090913	addi	x18,x18,496	 x18:0x800030bc x18=0x800032ac
          10950	       446	800000c4	11111a37	lui	x20,0x11111	 x20=0x11111000
          10970	       447	800000c8	111a0a13	addi	x20,x20,273	 x20:0x11111000 x20=0x11111111
          11170	       457	800000cc	9952	c.add	x18,x20	 x18:0x800032ac x20:0x11111111 x18=0x911143bd
          11190	       458	800000ce	00295913	srli	x18,x18,0x2	 x18:0x911143bd x18=0x244450ef
          11210	       459	800000d2	3b191073	csrrw	x0,pmpaddr1,x18	 x18:0x244450ef  x0=0x00000000
          11450	       471	800000d6	00003917	auipc	x18,0x3	 x18=0x800030d6
          11570	       477	800000da	1d690913	addi	x18,x18,470	 x18:0x800030d6 x18=0x800032ac
          11590	       478	800000de	22222a37	lui	x20,0x22222	 x20=0x22222000
          11610	       479	800000e2	222a0a13	addi	x20,x20,546	 x20:0x22222000 x20=0x22222222
          11630	       480	800000e6	9952	c.add	x18,x20	 x18:0x800032ac x20:0x22222222 x18=0xa22254ce
          12010	       499	800000e8	00295913	srli	x18,x18,0x2	 x18:0xa22254ce x18=0x28889533
          12290	       513	800000ec	3b291073	csrrw	x0,pmpaddr2,x18	 x18:0x28889533  x0=0x00000000
          12710	       534	800000f0	00003917	auipc	x18,0x3	 x18=0x800030f0
          12730	       535	800000f4	1bc90913	addi	x18,x18,444	 x18:0x800030f0 x18=0x800032ac
          12950	       546	800000f8	33333a37	lui	x20,0x33333	 x20=0x33333000
          13270	       562	800000fc	333a0a13	addi	x20,x20,819	 x20:0x33333000 x20=0x33333333
          13530	       575	80000100	9952	c.add	x18,x20	 x18:0x800032ac x20:0x33333333 x18=0xb33365df
          13950	       596	80000102	00295913	srli	x18,x18,0x2	 x18:0xb33365df x18=0x2cccd977
          14090	       603	80000106	3b391073	csrrw	x0,pmpaddr3,x18	 x18:0x2cccd977  x0=0x00000000
          14150	       606	8000010a	0f0f1937	lui	x18,0xf0f1	 x18=0x0f0f1000
