Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2404	        18	80000080	40001e37	lui	x28,0x40001	 x28=0x40001000
           2424	        19	80000084	106e0e13	addi	x28,x28,262	 x28:0x40001000 x28=0x40001106
           2544	        25	80000088	301e1073	csrrw	x0,misa,x28	 x28:0x40001106  x0=0x00000000
           2604	        28	8000008c	00026597	auipc	x11,0x26	 x11=0x8002608c
           2684	        32	80000090	c5858593	addi	x11,x11,-936	 x11:0x8002608c x11=0x80025ce4
           2704	        33	80000094	00002e17	auipc	x28,0x2	 x28=0x80002094
           2964	        46	80000098	66ce0e13	addi	x28,x28,1644	 x28:0x80002094 x28=0x80002700
           2984	        47	8000009c	001e6e13	ori	x28,x28,1	 x28:0x80002700 x28=0x80002701
           3004	        48	800000a0	305e1073	csrrw	x0,mtvec,x28	 x28:0x80002701  x0=0x00000000
           3064	        51	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3124	        54	800000a8	00003d97	auipc	x27,0x3	 x27=0x800030a8
           3144	        55	800000ac	444d8d93	addi	x27,x27,1092	 x27:0x800030a8 x27=0x800034ec
           3184	        57	800000b0	4e01	c.li	x28,0	 x28=0x00000000
           3204	        58	800000b2	9df2	c.add	x27,x28	 x27:0x800034ec x28:0x00000000 x27=0x800034ec
           3224	        59	800000b4	002ddd93	srli	x27,x27,0x2	 x27:0x800034ec x27=0x20000d3b
           3244	        60	800000b8	3b0d9073	csrrw	x0,pmpaddr0,x27	 x27:0x20000d3b  x0=0x00000000
           3324	        64	800000bc	00003d97	auipc	x27,0x3	 x27=0x800030bc
           3444	        70	800000c0	430d8d93	addi	x27,x27,1072	 x27:0x800030bc x27=0x800034ec
           3464	        71	800000c4	11111e37	lui	x28,0x11111	 x28=0x11111000
           3544	        75	800000c8	111e0e13	addi	x28,x28,273	 x28:0x11111000 x28=0x11111111
           3664	        81	800000cc	9df2	c.add	x27,x28	 x27:0x800034ec x28:0x11111111 x27=0x911145fd
           3684	        82	800000ce	002ddd93	srli	x27,x27,0x2	 x27:0x911145fd x27=0x2444517f
           3784	        87	800000d2	3b1d9073	csrrw	x0,pmpaddr1,x27	 x27:0x2444517f  x0=0x00000000
           3844	        90	800000d6	00003d97	auipc	x27,0x3	 x27=0x800030d6
           3864	        91	800000da	416d8d93	addi	x27,x27,1046	 x27:0x800030d6 x27=0x800034ec
           3884	        92	800000de	22222e37	lui	x28,0x22222	 x28=0x22222000
           3904	        93	800000e2	222e0e13	addi	x28,x28,546	 x28:0x22222000 x28=0x22222222
           3924	        94	800000e6	9df2	c.add	x27,x28	 x27:0x800034ec x28:0x22222222 x27=0xa222570e
           3944	        95	800000e8	002ddd93	srli	x27,x27,0x2	 x27:0xa222570e x27=0x288895c3
           4084	       102	800000ec	3b2d9073	csrrw	x0,pmpaddr2,x27	 x27:0x288895c3  x0=0x00000000
           4144	       105	800000f0	00003d97	auipc	x27,0x3	 x27=0x800030f0
           4464	       121	800000f4	3fcd8d93	addi	x27,x27,1020	 x27:0x800030f0 x27=0x800034ec
           4484	       122	800000f8	33333e37	lui	x28,0x33333	 x28=0x33333000
           4624	       129	800000fc	333e0e13	addi	x28,x28,819	 x28:0x33333000 x28=0x33333333
           4644	       130	80000100	9df2	c.add	x27,x28	 x27:0x800034ec x28:0x33333333 x27=0xb333681f
           4784	       137	80000102	002ddd93	srli	x27,x27,0x2	 x27:0xb333681f x27=0x2cccda07
           4924	       144	80000106	3b3d9073	csrrw	x0,pmpaddr3,x27	 x27:0x2cccda07  x0=0x00000000
           4984	       147	8000010a	0f0f1db7	lui	x27,0xf0f1	 x27=0x0f0f1000
           5344	       165	8000010e	f0fd8d93	addi	x27,x27,-241	 x27:0x0f0f1000 x27=0x0f0f0f0f
           5364	       166	80000112	3a0d9073	csrrw	x0,pmpcfg0,x27	 x27:0x0f0f0f0f  x0=0x00000000
           5424	       169	80000116	00003d97	auipc	x27,0x3	 x27=0x80003116
           5444	       170	8000011a	3d6d8d93	addi	x27,x27,982	 x27:0x80003116 x27=0x800034ec
           5824	       189	8000011e	44444e37	lui	x28,0x44444	 x28=0x44444000
           6144	       205	80000122	444e0e13	addi	x28,x28,1092	 x28:0x44444000 x28=0x44444444
           6164	       206	80000126	9df2	c.add	x27,x28	 x27:0x800034ec x28:0x44444444 x27=0xc4447930
           6324	       214	80000128	002ddd93	srli	x27,x27,0x2	 x27:0xc4447930 x27=0x31111e4c
           6344	       215	8000012c	3b4d9073	csrrw	x0,pmpaddr4,x27	 x27:0x31111e4c  x0=0x00000000
           6444	       220	80000130	00003d97	auipc	x27,0x3	 x27=0x80003130
           6464	       221	80000134	3bcd8d93	addi	x27,x27,956	 x27:0x80003130 x27=0x800034ec
           6624	       229	80000138	55555e37	lui	x28,0x55555	 x28=0x55555000
           6644	       230	8000013c	555e0e13	addi	x28,x28,1365	 x28:0x55555000 x28=0x55555555
           6664	       231	80000140	9df2	c.add	x27,x28	 x27:0x800034ec x28:0x55555555 x27=0xd5558a41
           7084	       252	80000142	002ddd93	srli	x27,x27,0x2	 x27:0xd5558a41 x27=0x35556290
           7284	       262	80000146	3b5d9073	csrrw	x0,pmpaddr5,x27	 x27:0x35556290  x0=0x00000000
           7704	       283	8000014a	00003d97	auipc	x27,0x3	 x27=0x8000314a
           7724	       284	8000014e	3a2d8d93	addi	x27,x27,930	 x27:0x8000314a x27=0x800034ec
           7884	       292	80000152	66666e37	lui	x28,0x66666	 x28=0x66666000
           8304	       313	80000156	666e0e13	addi	x28,x28,1638	 x28:0x66666000 x28=0x66666666
           8324	       314	8000015a	9df2	c.add	x27,x28	 x27:0x800034ec x28:0x66666666 x27=0xe6669b52
           8344	       315	8000015c	002ddd93	srli	x27,x27,0x2	 x27:0xe6669b52 x27=0x3999a6d4
           8364	       316	80000160	3b6d9073	csrrw	x0,pmpaddr6,x27	 x27:0x3999a6d4  x0=0x00000000
           8424	       319	80000164	00003d97	auipc	x27,0x3	 x27=0x80003164
