Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2221	         8	80000080	40001eb7	lui	x29,0x40001	 x29=0x40001000
           2301	        12	80000084	106e8e93	addi	x29,x29,262	 x29:0x40001000 x29=0x40001106
           2321	        13	80000088	301e9073	csrrw	x0,misa,x29	 x29:0x40001106  x0=0x00000000
           2381	        16	8000008c	00026917	auipc	x18,0x26	 x18=0x8002608c
           2701	        32	80000090	c5890913	addi	x18,x18,-936	 x18:0x8002608c x18=0x80025ce4
           2721	        33	80000094	00002e97	auipc	x29,0x2	 x29=0x80002094
           3141	        54	80000098	66ce8e93	addi	x29,x29,1644	 x29:0x80002094 x29=0x80002700
           3161	        55	8000009c	001eee93	ori	x29,x29,1	 x29:0x80002700 x29=0x80002701
           3181	        56	800000a0	305e9073	csrrw	x0,mtvec,x29	 x29:0x80002701  x0=0x00000000
           3241	        59	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3301	        62	800000a8	00003817	auipc	x16,0x3	 x16=0x800030a8
           3681	        81	800000ac	44480813	addi	x16,x16,1092	 x16:0x800030a8 x16=0x800034ec
           3701	        82	800000b0	4e81	c.li	x29,0	 x29=0x00000000
           3721	        83	800000b2	9876	c.add	x16,x29	 x16:0x800034ec x29:0x00000000 x16=0x800034ec
           3741	        84	800000b4	00285813	srli	x16,x16,0x2	 x16:0x800034ec x16=0x20000d3b
           3761	        85	800000b8	3b081073	csrrw	x0,pmpaddr0,x16	 x16:0x20000d3b  x0=0x00000000
           3821	        88	800000bc	00003817	auipc	x16,0x3	 x16=0x800030bc
           3841	        89	800000c0	43080813	addi	x16,x16,1072	 x16:0x800030bc x16=0x800034ec
           3861	        90	800000c4	11111eb7	lui	x29,0x11111	 x29=0x11111000
           4221	       108	800000c8	111e8e93	addi	x29,x29,273	 x29:0x11111000 x29=0x11111111
           4641	       129	800000cc	9876	c.add	x16,x29	 x16:0x800034ec x29:0x11111111 x16=0x911145fd
           4661	       130	800000ce	00285813	srli	x16,x16,0x2	 x16:0x911145fd x16=0x2444517f
           5061	       150	800000d2	3b181073	csrrw	x0,pmpaddr1,x16	 x16:0x2444517f  x0=0x00000000
           5121	       153	800000d6	00003817	auipc	x16,0x3	 x16=0x800030d6
           5481	       171	800000da	41680813	addi	x16,x16,1046	 x16:0x800030d6 x16=0x800034ec
           5861	       190	800000de	22222eb7	lui	x29,0x22222	 x29=0x22222000
           5881	       191	800000e2	222e8e93	addi	x29,x29,546	 x29:0x22222000 x29=0x22222222
           5901	       192	800000e6	9876	c.add	x16,x29	 x16:0x800034ec x29:0x22222222 x16=0xa222570e
           5941	       194	800000e8	00285813	srli	x16,x16,0x2	 x16:0xa222570e x16=0x288895c3
           5961	       195	800000ec	3b281073	csrrw	x0,pmpaddr2,x16	 x16:0x288895c3  x0=0x00000000
           6021	       198	800000f0	00003817	auipc	x16,0x3	 x16=0x800030f0
           6041	       199	800000f4	3fc80813	addi	x16,x16,1020	 x16:0x800030f0 x16=0x800034ec
           6061	       200	800000f8	33333eb7	lui	x29,0x33333	 x29=0x33333000
           6161	       205	800000fc	333e8e93	addi	x29,x29,819	 x29:0x33333000 x29=0x33333333
           6281	       211	80000100	9876	c.add	x16,x29	 x16:0x800034ec x29:0x33333333 x16=0xb333681f
           6301	       212	80000102	00285813	srli	x16,x16,0x2	 x16:0xb333681f x16=0x2cccda07
           6321	       213	80000106	3b381073	csrrw	x0,pmpaddr3,x16	 x16:0x2cccda07  x0=0x00000000
           6741	       234	8000010a	0f0f1837	lui	x16,0xf0f1	 x16=0x0f0f1000
           6761	       235	8000010e	f0f80813	addi	x16,x16,-241	 x16:0x0f0f1000 x16=0x0f0f0f0f
           6781	       236	80000112	3a081073	csrrw	x0,pmpcfg0,x16	 x16:0x0f0f0f0f  x0=0x00000000
           6901	       242	80000116	00003817	auipc	x16,0x3	 x16=0x80003116
           7281	       261	8000011a	3d680813	addi	x16,x16,982	 x16:0x80003116 x16=0x800034ec
           7421	       268	8000011e	44444eb7	lui	x29,0x44444	 x29=0x44444000
