Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2295	        13	80000080	40001eb7	lui	x29,0x40001	 x29=0x40001000
           2315	        14	80000084	106e8e93	addi	x29,x29,262	 x29:0x40001000 x29=0x40001106
           2555	        26	80000088	301e9073	csrrw	x0,misa,x29	 x29:0x40001106  x0=0x00000000
           2815	        39	8000008c	00026397	auipc	x7,0x26	  x7=0x8002608c
           2835	        40	80000090	c5838393	addi	x7,x7,-936	  x7:0x8002608c  x7=0x80025ce4
           2895	        43	80000094	00002e97	auipc	x29,0x2	 x29=0x80002094
           3075	        52	80000098	56ce8e93	addi	x29,x29,1388	 x29:0x80002094 x29=0x80002600
           3455	        71	8000009c	001eee93	ori	x29,x29,1	 x29:0x80002600 x29=0x80002601
           3475	        72	800000a0	305e9073	csrrw	x0,mtvec,x29	 x29:0x80002601  x0=0x00000000
           3535	        75	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3595	        78	800000a8	00003b97	auipc	x23,0x3	 x23=0x800030a8
           3935	        95	800000ac	304b8b93	addi	x23,x23,772	 x23:0x800030a8 x23=0x800033ac
           3955	        96	800000b0	4e81	c.li	x29,0	 x29=0x00000000
           3975	        97	800000b2	9bf6	c.add	x23,x29	 x23:0x800033ac x29:0x00000000 x23=0x800033ac
           3995	        98	800000b4	002bdb93	srli	x23,x23,0x2	 x23:0x800033ac x23=0x20000ceb
           4295	       113	800000b8	3b0b9073	csrrw	x0,pmpaddr0,x23	 x23:0x20000ceb  x0=0x00000000
           4355	       116	800000bc	00003b97	auipc	x23,0x3	 x23=0x800030bc
           4375	       117	800000c0	2f0b8b93	addi	x23,x23,752	 x23:0x800030bc x23=0x800033ac
           4395	       118	800000c4	11111eb7	lui	x29,0x11111	 x29=0x11111000
           4415	       119	800000c8	111e8e93	addi	x29,x29,273	 x29:0x11111000 x29=0x11111111
           4495	       123	800000cc	9bf6	c.add	x23,x29	 x23:0x800033ac x29:0x11111111 x23=0x911144bd
           4695	       133	800000ce	002bdb93	srli	x23,x23,0x2	 x23:0x911144bd x23=0x2444512f
           4715	       134	800000d2	3b1b9073	csrrw	x0,pmpaddr1,x23	 x23:0x2444512f  x0=0x00000000
           4935	       145	800000d6	00003b97	auipc	x23,0x3	 x23=0x800030d6
           5095	       153	800000da	2d6b8b93	addi	x23,x23,726	 x23:0x800030d6 x23=0x800033ac
           5215	       159	800000de	22222eb7	lui	x29,0x22222	 x29=0x22222000
           5315	       164	800000e2	222e8e93	addi	x29,x29,546	 x29:0x22222000 x29=0x22222222
           5335	       165	800000e6	9bf6	c.add	x23,x29	 x23:0x800033ac x29:0x22222222 x23=0xa22255ce
           5435	       170	800000e8	002bdb93	srli	x23,x23,0x2	 x23:0xa22255ce x23=0x28889573
           5455	       171	800000ec	3b2b9073	csrrw	x0,pmpaddr2,x23	 x23:0x28889573  x0=0x00000000
           5875	       192	800000f0	00003b97	auipc	x23,0x3	 x23=0x800030f0
           6035	       200	800000f4	2bcb8b93	addi	x23,x23,700	 x23:0x800030f0 x23=0x800033ac
           6175	       207	800000f8	33333eb7	lui	x29,0x33333	 x29=0x33333000
           6195	       208	800000fc	333e8e93	addi	x29,x29,819	 x29:0x33333000 x29=0x33333333
           6435	       220	80000100	9bf6	c.add	x23,x29	 x23:0x800033ac x29:0x33333333 x23=0xb33366df
           6455	       221	80000102	002bdb93	srli	x23,x23,0x2	 x23:0xb33366df x23=0x2cccd9b7
           6875	       242	80000106	3b3b9073	csrrw	x0,pmpaddr3,x23	 x23:0x2cccd9b7  x0=0x00000000
           7255	       261	8000010a	0f0f1bb7	lui	x23,0xf0f1	 x23=0x0f0f1000
           7335	       265	8000010e	f0fb8b93	addi	x23,x23,-241	 x23:0x0f0f1000 x23=0x0f0f0f0f
           7415	       269	80000112	3a0b9073	csrrw	x0,pmpcfg0,x23	 x23:0x0f0f0f0f  x0=0x00000000
           7835	       290	80000116	00003b97	auipc	x23,0x3	 x23=0x80003116
           8255	       311	8000011a	296b8b93	addi	x23,x23,662	 x23:0x80003116 x23=0x800033ac
           8635	       330	8000011e	44444eb7	lui	x29,0x44444	 x29=0x44444000
           8655	       331	80000122	444e8e93	addi	x29,x29,1092	 x29:0x44444000 x29=0x44444444
           8675	       332	80000126	9bf6	c.add	x23,x29	 x23:0x800033ac x29:0x44444444 x23=0xc44477f0
           8695	       333	80000128	002bdb93	srli	x23,x23,0x2	 x23:0xc44477f0 x23=0x31111dfc
           8715	       334	8000012c	3b4b9073	csrrw	x0,pmpaddr4,x23	 x23:0x31111dfc  x0=0x00000000
           8775	       337	80000130	00003b97	auipc	x23,0x3	 x23=0x80003130
           8795	       338	80000134	27cb8b93	addi	x23,x23,636	 x23:0x80003130 x23=0x800033ac
           8815	       339	80000138	55555eb7	lui	x29,0x55555	 x29=0x55555000
           8975	       347	8000013c	555e8e93	addi	x29,x29,1365	 x29:0x55555000 x29=0x55555555
           9255	       361	80000140	9bf6	c.add	x23,x29	 x23:0x800033ac x29:0x55555555 x23=0xd5558901
           9455	       371	80000142	002bdb93	srli	x23,x23,0x2	 x23:0xd5558901 x23=0x35556240
           9555	       376	80000146	3b5b9073	csrrw	x0,pmpaddr5,x23	 x23:0x35556240  x0=0x00000000
           9615	       379	8000014a	00003b97	auipc	x23,0x3	 x23=0x8000314a
           9715	       384	8000014e	262b8b93	addi	x23,x23,610	 x23:0x8000314a x23=0x800033ac
