Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          17906	       793	80000080	400015b7	lui	x11,0x40001	 x11=0x40001000
          17966	       796	80000084	10658593	addi	x11,x11,262	 x11:0x40001000 x11=0x40001106
          17986	       797	80000088	30159073	csrrw	x0,misa,x11	 x11:0x40001106  x0=0x00000000
          18406	       818	8000008c	00026317	auipc	x6,0x26	  x6=0x8002608c
          18586	       827	80000090	c5830313	addi	x6,x6,-936	  x6:0x8002608c  x6=0x80025ce4
          18606	       828	80000094	00002597	auipc	x11,0x2	 x11=0x80002094
          18686	       832	80000098	26c58593	addi	x11,x11,620	 x11:0x80002094 x11=0x80002300
          18866	       841	8000009c	0015e593	ori	x11,x11,1	 x11:0x80002300 x11=0x80002301
          18886	       842	800000a0	30559073	csrrw	x0,mtvec,x11	 x11:0x80002301  x0=0x00000000
          18946	       845	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          19326	       864	800000a8	00003d97	auipc	x27,0x3	 x27=0x800030a8
          19746	       885	800000ac	f54d8d93	addi	x27,x27,-172	 x27:0x800030a8 x27=0x80002ffc
          19766	       886	800000b0	4581	c.li	x11,0	 x11=0x00000000
          19786	       887	800000b2	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x00000000 x27=0x80002ffc
          20146	       905	800000b4	002ddd93	srli	x27,x27,0x2	 x27:0x80002ffc x27=0x20000bff
          20166	       906	800000b8	3b0d9073	csrrw	x0,pmpaddr0,x27	 x27:0x20000bff  x0=0x00000000
          20286	       912	800000bc	00003d97	auipc	x27,0x3	 x27=0x800030bc
          20706	       933	800000c0	f40d8d93	addi	x27,x27,-192	 x27:0x800030bc x27=0x80002ffc
          20866	       941	800000c4	111115b7	lui	x11,0x11111	 x11=0x11111000
          20986	       947	800000c8	11158593	addi	x11,x11,273	 x11:0x11111000 x11=0x11111111
          21086	       952	800000cc	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x11111111 x27=0x9111410d
          21106	       953	800000ce	002ddd93	srli	x27,x27,0x2	 x27:0x9111410d x27=0x24445043
          21186	       957	800000d2	3b1d9073	csrrw	x0,pmpaddr1,x27	 x27:0x24445043  x0=0x00000000
          21286	       962	800000d6	00003d97	auipc	x27,0x3	 x27=0x800030d6
          21366	       966	800000da	f26d8d93	addi	x27,x27,-218	 x27:0x800030d6 x27=0x80002ffc
          21386	       967	800000de	222225b7	lui	x11,0x22222	 x11=0x22222000
          21786	       987	800000e2	22258593	addi	x11,x11,546	 x11:0x22222000 x11=0x22222222
          21806	       988	800000e6	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x22222222 x27=0xa222521e
          21826	       989	800000e8	002ddd93	srli	x27,x27,0x2	 x27:0xa222521e x27=0x28889487
          21906	       993	800000ec	3b2d9073	csrrw	x0,pmpaddr2,x27	 x27:0x28889487  x0=0x00000000
          21966	       996	800000f0	00003d97	auipc	x27,0x3	 x27=0x800030f0
          21986	       997	800000f4	f0cd8d93	addi	x27,x27,-244	 x27:0x800030f0 x27=0x80002ffc
          22006	       998	800000f8	333335b7	lui	x11,0x33333	 x11=0x33333000
          22206	      1008	800000fc	33358593	addi	x11,x11,819	 x11:0x33333000 x11=0x33333333
          22226	      1009	80000100	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x33333333 x27=0xb333632f
          22386	      1017	80000102	002ddd93	srli	x27,x27,0x2	 x27:0xb333632f x27=0x2cccd8cb
          22406	      1018	80000106	3b3d9073	csrrw	x0,pmpaddr3,x27	 x27:0x2cccd8cb  x0=0x00000000
          22466	      1021	8000010a	0f0f1db7	lui	x27,0xf0f1	 x27=0x0f0f1000
          22586	      1027	8000010e	f0fd8d93	addi	x27,x27,-241	 x27:0x0f0f1000 x27=0x0f0f0f0f
          22606	      1028	80000112	3a0d9073	csrrw	x0,pmpcfg0,x27	 x27:0x0f0f0f0f  x0=0x00000000
          22666	      1031	80000116	00003d97	auipc	x27,0x3	 x27=0x80003116
          22686	      1032	8000011a	ee6d8d93	addi	x27,x27,-282	 x27:0x80003116 x27=0x80002ffc
          23066	      1051	8000011e	444445b7	lui	x11,0x44444	 x11=0x44444000
          23486	      1072	80000122	44458593	addi	x11,x11,1092	 x11:0x44444000 x11=0x44444444
          23506	      1073	80000126	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x44444444 x27=0xc4447440
          23906	      1093	80000128	002ddd93	srli	x27,x27,0x2	 x27:0xc4447440 x27=0x31111d10
          24326	      1114	8000012c	3b4d9073	csrrw	x0,pmpaddr4,x27	 x27:0x31111d10  x0=0x00000000
          24386	      1117	80000130	00003d97	auipc	x27,0x3	 x27=0x80003130
          24506	      1123	80000134	eccd8d93	addi	x27,x27,-308	 x27:0x80003130 x27=0x80002ffc
          24526	      1124	80000138	555555b7	lui	x11,0x55555	 x11=0x55555000
          24546	      1125	8000013c	55558593	addi	x11,x11,1365	 x11:0x55555000 x11=0x55555555
          24566	      1126	80000140	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x55555555 x27=0xd5558551
          24766	      1136	80000142	002ddd93	srli	x27,x27,0x2	 x27:0xd5558551 x27=0x35556154
          24786	      1137	80000146	3b5d9073	csrrw	x0,pmpaddr5,x27	 x27:0x35556154  x0=0x00000000
          24846	      1140	8000014a	00003d97	auipc	x27,0x3	 x27=0x8000314a
          24866	      1141	8000014e	eb2d8d93	addi	x27,x27,-334	 x27:0x8000314a x27=0x80002ffc
          24886	      1142	80000152	666665b7	lui	x11,0x66666	 x11=0x66666000
          25206	      1158	80000156	66658593	addi	x11,x11,1638	 x11:0x66666000 x11=0x66666666
          25226	      1159	8000015a	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x66666666 x27=0xe6669662
          25246	      1160	8000015c	002ddd93	srli	x27,x27,0x2	 x27:0xe6669662 x27=0x3999a598
          25466	      1171	80000160	3b6d9073	csrrw	x0,pmpaddr6,x27	 x27:0x3999a598  x0=0x00000000
          25606	      1178	80000164	00003d97	auipc	x27,0x3	 x27=0x80003164
          25626	      1179	80000168	e98d8d93	addi	x27,x27,-360	 x27:0x80003164 x27=0x80002ffc
          25646	      1180	8000016c	777775b7	lui	x11,0x77777	 x11=0x77777000
          25666	      1181	80000170	77758593	addi	x11,x11,1911	 x11:0x77777000 x11=0x77777777
          25686	      1182	80000174	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x77777777 x27=0xf777a773
          25786	      1187	80000176	002ddd93	srli	x27,x27,0x2	 x27:0xf777a773 x27=0x3ddde9dc
          26206	      1208	8000017a	3b7d9073	csrrw	x0,pmpaddr7,x27	 x27:0x3ddde9dc  x0=0x00000000
          26266	      1211	8000017e	0f0f1db7	lui	x27,0xf0f1	 x27=0x0f0f1000
          26286	      1212	80000182	f0fd8d93	addi	x27,x27,-241	 x27:0x0f0f1000 x27=0x0f0f0f0f
          26306	      1213	80000186	3a1d9073	csrrw	x0,pmpcfg1,x27	 x27:0x0f0f0f0f  x0=0x00000000
          26386	      1217	8000018a	00003d97	auipc	x27,0x3	 x27=0x8000318a
          26406	      1218	8000018e	e72d8d93	addi	x27,x27,-398	 x27:0x8000318a x27=0x80002ffc
          26526	      1224	80000192	888895b7	lui	x11,0x88889	 x11=0x88889000
          26546	      1225	80000196	88858593	addi	x11,x11,-1912	 x11:0x88889000 x11=0x88888888
          26566	      1226	8000019a	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x88888888 x27=0x0888b884
          26586	      1227	8000019c	002ddd93	srli	x27,x27,0x2	 x27:0x0888b884 x27=0x02222e21
          26606	      1228	800001a0	3b8d9073	csrrw	x0,pmpaddr8,x27	 x27:0x02222e21  x0=0x00000000
          26926	      1244	800001a4	00003d97	auipc	x27,0x3	 x27=0x800031a4
          27026	      1249	800001a8	e58d8d93	addi	x27,x27,-424	 x27:0x800031a4 x27=0x80002ffc
          27046	      1250	800001ac	9999a5b7	lui	x11,0x9999a	 x11=0x9999a000
          27066	      1251	800001b0	99958593	addi	x11,x11,-1639	 x11:0x9999a000 x11=0x99999999
          27086	      1252	800001b4	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0x99999999 x27=0x1999c995
          27426	      1269	800001b6	002ddd93	srli	x27,x27,0x2	 x27:0x1999c995 x27=0x06667265
          27846	      1290	800001ba	3b9d9073	csrrw	x0,pmpaddr9,x27	 x27:0x06667265  x0=0x00000000
          28266	      1311	800001be	00003d97	auipc	x27,0x3	 x27=0x800031be
          28286	      1312	800001c2	e3ed8d93	addi	x27,x27,-450	 x27:0x800031be x27=0x80002ffc
          28306	      1313	800001c6	aaaab5b7	lui	x11,0xaaaab	 x11=0xaaaab000
          28446	      1320	800001ca	aaa58593	addi	x11,x11,-1366	 x11:0xaaaab000 x11=0xaaaaaaaa
          28466	      1321	800001ce	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0xaaaaaaaa x27=0x2aaadaa6
          28866	      1341	800001d0	002ddd93	srli	x27,x27,0x2	 x27:0x2aaadaa6 x27=0x0aaab6a9
          29086	      1352	800001d4	3bad9073	csrrw	x0,pmpaddr10,x27	 x27:0x0aaab6a9  x0=0x00000000
          29146	      1355	800001d8	00003d97	auipc	x27,0x3	 x27=0x800031d8
          29166	      1356	800001dc	e24d8d93	addi	x27,x27,-476	 x27:0x800031d8 x27=0x80002ffc
          29186	      1357	800001e0	bbbbc5b7	lui	x11,0xbbbbc	 x11=0xbbbbc000
          29206	      1358	800001e4	bbb58593	addi	x11,x11,-1093	 x11:0xbbbbc000 x11=0xbbbbbbbb
          29226	      1359	800001e8	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0xbbbbbbbb x27=0x3bbbebb7
          29266	      1361	800001ea	002ddd93	srli	x27,x27,0x2	 x27:0x3bbbebb7 x27=0x0eeefaed
          29286	      1362	800001ee	3bbd9073	csrrw	x0,pmpaddr11,x27	 x27:0x0eeefaed  x0=0x00000000
          29346	      1365	800001f2	0f0f1db7	lui	x27,0xf0f1	 x27=0x0f0f1000
          29626	      1379	800001f6	f0fd8d93	addi	x27,x27,-241	 x27:0x0f0f1000 x27=0x0f0f0f0f
          29706	      1383	800001fa	3a2d9073	csrrw	x0,pmpcfg2,x27	 x27:0x0f0f0f0f  x0=0x00000000
          29766	      1386	800001fe	00003d97	auipc	x27,0x3	 x27=0x800031fe
          30146	      1405	80000202	dfed8d93	addi	x27,x27,-514	 x27:0x800031fe x27=0x80002ffc
          30166	      1406	80000206	ccccd5b7	lui	x11,0xccccd	 x11=0xccccd000
          30366	      1416	8000020a	ccc58593	addi	x11,x11,-820	 x11:0xccccd000 x11=0xcccccccc
          30386	      1417	8000020e	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0xcccccccc x27=0x4cccfcc8
          30406	      1418	80000210	002ddd93	srli	x27,x27,0x2	 x27:0x4cccfcc8 x27=0x13333f32
          30566	      1426	80000214	3bcd9073	csrrw	x0,pmpaddr12,x27	 x27:0x13333f32  x0=0x00000000
          30626	      1429	80000218	00003d97	auipc	x27,0x3	 x27=0x80003218
          30806	      1438	8000021c	de4d8d93	addi	x27,x27,-540	 x27:0x80003218 x27=0x80002ffc
          30926	      1444	80000220	dddde5b7	lui	x11,0xdddde	 x11=0xdddde000
          31126	      1454	80000224	ddd58593	addi	x11,x11,-547	 x11:0xdddde000 x11=0xdddddddd
          31306	      1463	80000228	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0xdddddddd x27=0x5dde0dd9
          31346	      1465	8000022a	002ddd93	srli	x27,x27,0x2	 x27:0x5dde0dd9 x27=0x17778376
          31766	      1486	8000022e	3bdd9073	csrrw	x0,pmpaddr13,x27	 x27:0x17778376  x0=0x00000000
          31846	      1490	80000232	00003d97	auipc	x27,0x3	 x27=0x80003232
          31866	      1491	80000236	dcad8d93	addi	x27,x27,-566	 x27:0x80003232 x27=0x80002ffc
          31886	      1492	8000023a	eeeef5b7	lui	x11,0xeeeef	 x11=0xeeeef000
          31966	      1496	8000023e	eee58593	addi	x11,x11,-274	 x11:0xeeeef000 x11=0xeeeeeeee
          31986	      1497	80000242	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0xeeeeeeee x27=0x6eef1eea
          32386	      1517	80000244	002ddd93	srli	x27,x27,0x2	 x27:0x6eef1eea x27=0x1bbbc7ba
          32706	      1533	80000248	3bed9073	csrrw	x0,pmpaddr14,x27	 x27:0x1bbbc7ba  x0=0x00000000
          32766	      1536	8000024c	00003d97	auipc	x27,0x3	 x27=0x8000324c
          32786	      1537	80000250	db0d8d93	addi	x27,x27,-592	 x27:0x8000324c x27=0x80002ffc
          32806	      1538	80000254	fff00593	addi	x11,x0,-1	  x0:0x00000000 x11=0xffffffff
          32826	      1539	80000258	9dae	c.add	x27,x11	 x27:0x80002ffc x11:0xffffffff x27=0x80002ffb
          32926	      1544	8000025a	002ddd93	srli	x27,x27,0x2	 x27:0x80002ffb x27=0x20000bfe
          33046	      1550	8000025e	3bfd9073	csrrw	x0,pmpaddr15,x27	 x27:0x20000bfe  x0=0x00000000
          33206	      1558	80000262	0f0f1db7	lui	x27,0xf0f1	 x27=0x0f0f1000
          33226	      1559	80000266	f0fd8d93	addi	x27,x27,-241	 x27:0x0f0f1000 x27=0x0f0f0f0f
          33366	      1566	8000026a	3a3d9073	csrrw	x0,pmpcfg3,x27	 x27:0x0f0f0f0f  x0=0x00000000
          33426	      1569	8000026e	00000597	auipc	x11,0x0	 x11=0x8000026e
          33446	      1570	80000272	05058593	addi	x11,x11,80	 x11:0x8000026e x11=0x800002be
          33546	      1575	80000276	34159073	csrrw	x0,mepc,x11	 x11:0x800002be  x0=0x00000000
          33586	      1577	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          33646	      1580	8000027e	6589	c.lui	x11,0x2	 x11=0x00002000
          33666	      1581	80000280	80058593	addi	x11,x11,-2048	 x11:0x00002000 x11=0x00001800
          34086	      1602	80000284	30059073	csrrw	x0,mstatus,x11	 x11:0x00001800  x0=0x00000000
          34146	      1605	80000288	4581	c.li	x11,0	 x11=0x00000000
          34466	      1621	8000028a	30459073	csrrw	x0,mie,x11	 x11:0x00000000  x0=0x00000000
          34726	      1634	8000028e	900007b7	lui	x15,0x90000	 x15=0x90000000
          34746	      1635	80000292	17f1	c.addi	x15,-4	 x15:0x90000000 x15=0x8ffffffc
          34766	      1636	80000294	30000593	addi	x11,x0,768	  x0:0x00000000 x11=0x00000300
          34886	      1642	80000298	05a2	c.slli	x11,0x8	 x11:0x00000300 x11=0x00030000
          34906	      1643	8000029a	058d	c.addi	x11,3	 x11:0x00030000 x11=0x00030003
          35386	      1667	8000029c	c38c	c.sw	x11,0(x15)	 x15:0x8ffffffc x11:0x00030003 PA:0x8ffffffc store:0x00030003
          35406	      1668	8000029e	300025f3	csrrs	x11,mstatus,x0	  x0:0x00000000 x11=0x00001800
          35606	      1678	800002a2	c38c	c.sw	x11,0(x15)	 x15:0x8ffffffc x11:0x00001800 PA:0x8ffffffc store:0x00001800
          35626	      1679	800002a4	900007b7	lui	x15,0x90000	 x15=0x90000000
          35646	      1680	800002a8	17f1	c.addi	x15,-4	 x15:0x90000000 x15=0x8ffffffc
          35666	      1681	800002aa	30400593	addi	x11,x0,772	  x0:0x00000000 x11=0x00000304
          35686	      1682	800002ae	05a2	c.slli	x11,0x8	 x11:0x00000304 x11=0x00030400
          35946	      1695	800002b0	058d	c.addi	x11,3	 x11:0x00030400 x11=0x00030403
          36106	      1703	800002b2	c38c	c.sw	x11,0(x15)	 x15:0x8ffffffc x11:0x00030403 PA:0x8ffffffc store:0x00030403
          36246	      1710	800002b4	304025f3	csrrs	x11,mie,x0	  x0:0x00000000 x11=0x00000000
          36306	      1713	800002b8	c38c	c.sw	x11,0(x15)	 x15:0x8ffffffc x11:0x00000000 PA:0x8ffffffc store:0x00000000
          36326	      1714	800002ba	30200073	mret	
          37306	      1763	800002be	80000037	lui	x0,0x80000	  x0=0x00000000
          37326	      1764	800002c2	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          37346	      1765	800002c4	4081	c.li	x1,0	  x1=0x00000000
          37746	      1785	800002c6	ff047137	lui	x2,0xff047	  x2=0xff047000
          37766	      1786	800002ca	54310113	addi	x2,x2,1347	  x2:0xff047000  x2=0xff047543
          37886	      1792	800002ce	f17401b7	lui	x3,0xf1740	  x3=0xf1740000
          38306	      1813	800002d2	8b318193	addi	x3,x3,-1869	  x3:0xf1740000  x3=0xf173f8b3
          38326	      1814	800002d6	4229	c.li	x4,10	  x4=0x0000000a
          38726	      1834	800002d8	ff0f72b7	lui	x5,0xff0f7	  x5=0xff0f7000
          38746	      1835	800002dc	16328293	addi	x5,x5,355	  x5:0xff0f7000  x5=0xff0f7163
          39146	      1855	800002e0	ad1403b7	lui	x7,0xad140	  x7=0xad140000
          39166	      1856	800002e4	fbc38393	addi	x7,x7,-68	  x7:0xad140000  x7=0xad13ffbc
          39546	      1875	800002e8	4415	c.li	x8,5	  x8=0x00000005
          39626	      1879	800002ea	5a5434b7	lui	x9,0x5a543	  x9=0x5a543000
          39646	      1880	800002ee	bf348493	addi	x9,x9,-1037	  x9:0x5a543000  x9=0x5a542bf3
          39666	      1881	800002f2	452d	c.li	x10,11	 x10=0x0000000b
          40066	      1901	800002f4	ff9755b7	lui	x11,0xff975	 x11=0xff975000
          40086	      1902	800002f8	a5d58593	addi	x11,x11,-1443	 x11:0xff975000 x11=0xff974a5d
          40106	      1903	800002fc	4681	c.li	x13,0	 x13=0x00000000
          40126	      1904	800002fe	b8bc1737	lui	x14,0xb8bc1	 x14=0xb8bc1000
          40406	      1918	80000302	0ba70713	addi	x14,x14,186	 x14:0xb8bc1000 x14=0xb8bc10ba
          40526	      1924	80000306	800007b7	lui	x15,0x80000	 x15=0x80000000
          40546	      1925	8000030a	4815	c.li	x16,5	 x16=0x00000005
          40566	      1926	8000030c	706268b7	lui	x17,0x70626	 x17=0x70626000
