Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2201	         8	80000080	40001637	lui	x12,0x40001	 x12=0x40001000
           2221	         9	80000084	10660613	addi	x12,x12,262	 x12:0x40001000 x12=0x40001106
           2281	        12	80000088	30161073	csrrw	x0,misa,x12	 x12:0x40001106  x0=0x00000000
           2341	        15	8000008c	00026417	auipc	x8,0x26	  x8=0x8002608c
           2361	        16	80000090	c5840413	addi	x8,x8,-936	  x8:0x8002608c  x8=0x80025ce4
           2741	        35	80000094	00002617	auipc	x12,0x2	 x12=0x80002094
           2761	        36	80000098	66c60613	addi	x12,x12,1644	 x12:0x80002094 x12=0x80002700
           2781	        37	8000009c	00166613	ori	x12,x12,1	 x12:0x80002700 x12=0x80002701
           2801	        38	800000a0	30561073	csrrw	x0,mtvec,x12	 x12:0x80002701  x0=0x00000000
           2861	        41	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           2921	        44	800000a8	00003717	auipc	x14,0x3	 x14=0x800030a8
           3101	        53	800000ac	3cc70713	addi	x14,x14,972	 x14:0x800030a8 x14=0x80003474
           3221	        59	800000b0	4601	c.li	x12,0	 x12=0x00000000
           3241	        60	800000b2	9732	c.add	x14,x12	 x14:0x80003474 x12:0x00000000 x14=0x80003474
           3261	        61	800000b4	8309	c.srli	x14,0x2	 x14:0x80003474 x14=0x20000d1d
           3421	        69	800000b6	3b071073	csrrw	x0,pmpaddr0,x14	 x14:0x20000d1d  x0=0x00000000
           3801	        88	800000ba	00003717	auipc	x14,0x3	 x14=0x800030ba
           3821	        89	800000be	3ba70713	addi	x14,x14,954	 x14:0x800030ba x14=0x80003474
           3841	        90	800000c2	11111637	lui	x12,0x11111	 x12=0x11111000
           3941	        95	800000c6	11160613	addi	x12,x12,273	 x12:0x11111000 x12=0x11111111
           3961	        96	800000ca	9732	c.add	x14,x12	 x14:0x80003474 x12:0x11111111 x14=0x91114585
           4061	       101	800000cc	8309	c.srli	x14,0x2	 x14:0x91114585 x14=0x24445161
           4081	       102	800000ce	3b171073	csrrw	x0,pmpaddr1,x14	 x14:0x24445161  x0=0x00000000
           4201	       108	800000d2	00003717	auipc	x14,0x3	 x14=0x800030d2
           4261	       111	800000d6	3a270713	addi	x14,x14,930	 x14:0x800030d2 x14=0x80003474
           4641	       130	800000da	22222637	lui	x12,0x22222	 x12=0x22222000
           5061	       151	800000de	22260613	addi	x12,x12,546	 x12:0x22222000 x12=0x22222222
           5081	       152	800000e2	9732	c.add	x14,x12	 x14:0x80003474 x12:0x22222222 x14=0xa2225696
           5101	       153	800000e4	8309	c.srli	x14,0x2	 x14:0xa2225696 x14=0x288895a5
           5441	       170	800000e6	3b271073	csrrw	x0,pmpaddr2,x14	 x14:0x288895a5  x0=0x00000000
           5641	       180	800000ea	00003717	auipc	x14,0x3	 x14=0x800030ea
           5661	       181	800000ee	38a70713	addi	x14,x14,906	 x14:0x800030ea x14=0x80003474
           5681	       182	800000f2	33333637	lui	x12,0x33333	 x12=0x33333000
           5941	       195	800000f6	33360613	addi	x12,x12,819	 x12:0x33333000 x12=0x33333333
           5961	       196	800000fa	9732	c.add	x14,x12	 x14:0x80003474 x12:0x33333333 x14=0xb33367a7
           5981	       197	800000fc	8309	c.srli	x14,0x2	 x14:0xb33367a7 x14=0x2cccd9e9
           6001	       198	800000fe	3b371073	csrrw	x0,pmpaddr3,x14	 x14:0x2cccd9e9  x0=0x00000000
           6061	       201	80000102	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
           6081	       202	80000106	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
           6101	       203	8000010a	3a071073	csrrw	x0,pmpcfg0,x14	 x14:0x0f0f0f0f  x0=0x00000000
           6201	       208	8000010e	00003717	auipc	x14,0x3	 x14=0x8000310e
           6221	       209	80000112	36670713	addi	x14,x14,870	 x14:0x8000310e x14=0x80003474
           6281	       212	80000116	44444637	lui	x12,0x44444	 x12=0x44444000
           6341	       215	8000011a	44460613	addi	x12,x12,1092	 x12:0x44444000 x12=0x44444444
           6361	       216	8000011e	9732	c.add	x14,x12	 x14:0x80003474 x12:0x44444444 x14=0xc44478b8
           6521	       224	80000120	8309	c.srli	x14,0x2	 x14:0xc44478b8 x14=0x31111e2e
           6801	       238	80000122	3b471073	csrrw	x0,pmpaddr4,x14	 x14:0x31111e2e  x0=0x00000000
           7021	       249	80000126	00003717	auipc	x14,0x3	 x14=0x80003126
           7041	       250	8000012a	34e70713	addi	x14,x14,846	 x14:0x80003126 x14=0x80003474
           7301	       263	8000012e	55555637	lui	x12,0x55555	 x12=0x55555000
           7721	       284	80000132	55560613	addi	x12,x12,1365	 x12:0x55555000 x12=0x55555555
           7741	       285	80000136	9732	c.add	x14,x12	 x14:0x80003474 x12:0x55555555 x14=0xd55589c9
           7761	       286	80000138	8309	c.srli	x14,0x2	 x14:0xd55589c9 x14=0x35556272
           7841	       290	8000013a	3b571073	csrrw	x0,pmpaddr5,x14	 x14:0x35556272  x0=0x00000000
           7901	       293	8000013e	00003717	auipc	x14,0x3	 x14=0x8000313e
           7981	       297	80000142	33670713	addi	x14,x14,822	 x14:0x8000313e x14=0x80003474
           8201	       308	80000146	66666637	lui	x12,0x66666	 x12=0x66666000
           8321	       314	8000014a	66660613	addi	x12,x12,1638	 x12:0x66666000 x12=0x66666666
           8341	       315	8000014e	9732	c.add	x14,x12	 x14:0x80003474 x12:0x66666666 x14=0xe6669ada
           8361	       316	80000150	8309	c.srli	x14,0x2	 x14:0xe6669ada x14=0x3999a6b6
           8641	       330	80000152	3b671073	csrrw	x0,pmpaddr6,x14	 x14:0x3999a6b6  x0=0x00000000
           8701	       333	80000156	00003717	auipc	x14,0x3	 x14=0x80003156
           8721	       334	8000015a	31e70713	addi	x14,x14,798	 x14:0x80003156 x14=0x80003474
           8801	       338	8000015e	77777637	lui	x12,0x77777	 x12=0x77777000
           8981	       347	80000162	77760613	addi	x12,x12,1911	 x12:0x77777000 x12=0x77777777
           9001	       348	80000166	9732	c.add	x14,x12	 x14:0x80003474 x12:0x77777777 x14=0xf777abeb
