Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2197	         8	80000080	40001c37	lui	x24,0x40001	 x24=0x40001000
           2497	        23	80000084	106c0c13	addi	x24,x24,262	 x24:0x40001000 x24=0x40001106
           2637	        30	80000088	301c1073	csrrw	x0,misa,x24	 x24:0x40001106  x0=0x00000000
           3017	        49	8000008c	00026997	auipc	x19,0x26	 x19=0x8002608c
           3157	        56	80000090	c5898993	addi	x19,x19,-936	 x19:0x8002608c x19=0x80025ce4
           3337	        65	80000094	00002c17	auipc	x24,0x2	 x24=0x80002094
           3757	        86	80000098	56cc0c13	addi	x24,x24,1388	 x24:0x80002094 x24=0x80002600
           3877	        92	8000009c	001c6c13	ori	x24,x24,1	 x24:0x80002600 x24=0x80002601
           3897	        93	800000a0	305c1073	csrrw	x0,mtvec,x24	 x24:0x80002601  x0=0x00000000
           4237	       110	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4337	       115	800000a8	00003d97	auipc	x27,0x3	 x27=0x800030a8
           4517	       124	800000ac	304d8d93	addi	x27,x27,772	 x27:0x800030a8 x27=0x800033ac
           4677	       132	800000b0	4c01	c.li	x24,0	 x24=0x00000000
           4697	       133	800000b2	9de2	c.add	x27,x24	 x27:0x800033ac x24:0x00000000 x27=0x800033ac
           4877	       142	800000b4	002ddd93	srli	x27,x27,0x2	 x27:0x800033ac x27=0x20000ceb
           5017	       149	800000b8	3b0d9073	csrrw	x0,pmpaddr0,x27	 x27:0x20000ceb  x0=0x00000000
           5077	       152	800000bc	00003d97	auipc	x27,0x3	 x27=0x800030bc
           5097	       153	800000c0	2f0d8d93	addi	x27,x27,752	 x27:0x800030bc x27=0x800033ac
           5117	       154	800000c4	11111c37	lui	x24,0x11111	 x24=0x11111000
           5237	       160	800000c8	111c0c13	addi	x24,x24,273	 x24:0x11111000 x24=0x11111111
           5377	       167	800000cc	9de2	c.add	x27,x24	 x27:0x800033ac x24:0x11111111 x27=0x911144bd
           5397	       168	800000ce	002ddd93	srli	x27,x27,0x2	 x27:0x911144bd x27=0x2444512f
           5657	       181	800000d2	3b1d9073	csrrw	x0,pmpaddr1,x27	 x27:0x2444512f  x0=0x00000000
           6077	       202	800000d6	00003d97	auipc	x27,0x3	 x27=0x800030d6
           6097	       203	800000da	2d6d8d93	addi	x27,x27,726	 x27:0x800030d6 x27=0x800033ac
           6117	       204	800000de	22222c37	lui	x24,0x22222	 x24=0x22222000
           6137	       205	800000e2	222c0c13	addi	x24,x24,546	 x24:0x22222000 x24=0x22222222
           6157	       206	800000e6	9de2	c.add	x27,x24	 x27:0x800033ac x24:0x22222222 x27=0xa22255ce
           6317	       214	800000e8	002ddd93	srli	x27,x27,0x2	 x27:0xa22255ce x27=0x28889573
           6397	       218	800000ec	3b2d9073	csrrw	x0,pmpaddr2,x27	 x27:0x28889573  x0=0x00000000
           6577	       227	800000f0	00003d97	auipc	x27,0x3	 x27=0x800030f0
