Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           6630	       229	80000080	400019b7	lui	x19,0x40001	 x19=0x40001000
           6650	       230	80000084	10698993	addi	x19,x19,262	 x19:0x40001000 x19=0x40001106
           6830	       239	80000088	30199073	csrrw	x0,misa,x19	 x19:0x40001106  x0=0x00000000
           6890	       242	8000008c	00026917	auipc	x18,0x26	 x18=0x8002608c
           7050	       250	80000090	c5890913	addi	x18,x18,-936	 x18:0x8002608c x18=0x80025ce4
           7070	       251	80000094	00002997	auipc	x19,0x2	 x19=0x80002094
           7150	       255	80000098	76c98993	addi	x19,x19,1900	 x19:0x80002094 x19=0x80002800
           7250	       260	8000009c	0019e993	ori	x19,x19,1	 x19:0x80002800 x19=0x80002801
           7270	       261	800000a0	30599073	csrrw	x0,mtvec,x19	 x19:0x80002801  x0=0x00000000
           7330	       264	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           7570	       276	800000a8	00003817	auipc	x16,0x3	 x16=0x800030a8
           7710	       283	800000ac	54480813	addi	x16,x16,1348	 x16:0x800030a8 x16=0x800035ec
           7950	       295	800000b0	4981	c.li	x19,0	 x19=0x00000000
           7970	       296	800000b2	984e	c.add	x16,x19	 x16:0x800035ec x19:0x00000000 x16=0x800035ec
           7990	       297	800000b4	00285813	srli	x16,x16,0x2	 x16:0x800035ec x16=0x20000d7b
           8010	       298	800000b8	3b081073	csrrw	x0,pmpaddr0,x16	 x16:0x20000d7b  x0=0x00000000
           8390	       317	800000bc	00003817	auipc	x16,0x3	 x16=0x800030bc
           8410	       318	800000c0	53080813	addi	x16,x16,1328	 x16:0x800030bc x16=0x800035ec
           8650	       330	800000c4	111119b7	lui	x19,0x11111	 x19=0x11111000
           8690	       332	800000c8	11198993	addi	x19,x19,273	 x19:0x11111000 x19=0x11111111
           8930	       344	800000cc	984e	c.add	x16,x19	 x16:0x800035ec x19:0x11111111 x16=0x911146fd
           8990	       347	800000ce	00285813	srli	x16,x16,0x2	 x16:0x911146fd x16=0x244451bf
           9150	       355	800000d2	3b181073	csrrw	x0,pmpaddr1,x16	 x16:0x244451bf  x0=0x00000000
           9210	       358	800000d6	00003817	auipc	x16,0x3	 x16=0x800030d6
           9450	       370	800000da	51680813	addi	x16,x16,1302	 x16:0x800030d6 x16=0x800035ec
           9470	       371	800000de	222229b7	lui	x19,0x22222	 x19=0x22222000
           9550	       375	800000e2	22298993	addi	x19,x19,546	 x19:0x22222000 x19=0x22222222
           9570	       376	800000e6	984e	c.add	x16,x19	 x16:0x800035ec x19:0x22222222 x16=0xa222580e
           9850	       390	800000e8	00285813	srli	x16,x16,0x2	 x16:0xa222580e x16=0x28889603
           9870	       391	800000ec	3b281073	csrrw	x0,pmpaddr2,x16	 x16:0x28889603  x0=0x00000000
           9930	       394	800000f0	00003817	auipc	x16,0x3	 x16=0x800030f0
           9950	       395	800000f4	4fc80813	addi	x16,x16,1276	 x16:0x800030f0 x16=0x800035ec
          10030	       399	800000f8	333339b7	lui	x19,0x33333	 x19=0x33333000
          10070	       401	800000fc	33398993	addi	x19,x19,819	 x19:0x33333000 x19=0x33333333
          10090	       402	80000100	984e	c.add	x16,x19	 x16:0x800035ec x19:0x33333333 x16=0xb333691f
          10230	       409	80000102	00285813	srli	x16,x16,0x2	 x16:0xb333691f x16=0x2cccda47
          10610	       428	80000106	3b381073	csrrw	x0,pmpaddr3,x16	 x16:0x2cccda47  x0=0x00000000
          10670	       431	8000010a	0f0f1837	lui	x16,0xf0f1	 x16=0x0f0f1000
          11050	       450	8000010e	f0f80813	addi	x16,x16,-241	 x16:0x0f0f1000 x16=0x0f0f0f0f
          11070	       451	80000112	3a081073	csrrw	x0,pmpcfg0,x16	 x16:0x0f0f0f0f  x0=0x00000000
          11130	       454	80000116	00003817	auipc	x16,0x3	 x16=0x80003116
          11410	       468	8000011a	4d680813	addi	x16,x16,1238	 x16:0x80003116 x16=0x800035ec
          11430	       469	8000011e	444449b7	lui	x19,0x44444	 x19=0x44444000
          11450	       470	80000122	44498993	addi	x19,x19,1092	 x19:0x44444000 x19=0x44444444
          11470	       471	80000126	984e	c.add	x16,x19	 x16:0x800035ec x19:0x44444444 x16=0xc4447a30
          11490	       472	80000128	00285813	srli	x16,x16,0x2	 x16:0xc4447a30 x16=0x31111e8c
          11510	       473	8000012c	3b481073	csrrw	x0,pmpaddr4,x16	 x16:0x31111e8c  x0=0x00000000
          11570	       476	80000130	00003817	auipc	x16,0x3	 x16=0x80003130
          11590	       477	80000134	4bc80813	addi	x16,x16,1212	 x16:0x80003130 x16=0x800035ec
          11610	       478	80000138	555559b7	lui	x19,0x55555	 x19=0x55555000
          11730	       484	8000013c	55598993	addi	x19,x19,1365	 x19:0x55555000 x19=0x55555555
          11750	       485	80000140	984e	c.add	x16,x19	 x16:0x800035ec x19:0x55555555 x16=0xd5558b41
          11770	       486	80000142	00285813	srli	x16,x16,0x2	 x16:0xd5558b41 x16=0x355562d0
          11930	       494	80000146	3b581073	csrrw	x0,pmpaddr5,x16	 x16:0x355562d0  x0=0x00000000
          12090	       502	8000014a	00003817	auipc	x16,0x3	 x16=0x8000314a
          12130	       504	8000014e	4a280813	addi	x16,x16,1186	 x16:0x8000314a x16=0x800035ec
          12150	       505	80000152	666669b7	lui	x19,0x66666	 x19=0x66666000
          12170	       506	80000156	66698993	addi	x19,x19,1638	 x19:0x66666000 x19=0x66666666
          12190	       507	8000015a	984e	c.add	x16,x19	 x16:0x800035ec x19:0x66666666 x16=0xe6669c52
          12210	       508	8000015c	00285813	srli	x16,x16,0x2	 x16:0xe6669c52 x16=0x3999a714
          12590	       527	80000160	3b681073	csrrw	x0,pmpaddr6,x16	 x16:0x3999a714  x0=0x00000000
          12650	       530	80000164	00003817	auipc	x16,0x3	 x16=0x80003164
          12670	       531	80000168	48880813	addi	x16,x16,1160	 x16:0x80003164 x16=0x800035ec
          12690	       532	8000016c	777779b7	lui	x19,0x77777	 x19=0x77777000
          13010	       548	80000170	77798993	addi	x19,x19,1911	 x19:0x77777000 x19=0x77777777
          13090	       552	80000174	984e	c.add	x16,x19	 x16:0x800035ec x19:0x77777777 x16=0xf777ad63
          13110	       553	80000176	00285813	srli	x16,x16,0x2	 x16:0xf777ad63 x16=0x3dddeb58
          13130	       554	8000017a	3b781073	csrrw	x0,pmpaddr7,x16	 x16:0x3dddeb58  x0=0x00000000
          13490	       572	8000017e	0f0f1837	lui	x16,0xf0f1	 x16=0x0f0f1000
          13510	       573	80000182	f0f80813	addi	x16,x16,-241	 x16:0x0f0f1000 x16=0x0f0f0f0f
          13530	       574	80000186	3a181073	csrrw	x0,pmpcfg1,x16	 x16:0x0f0f0f0f  x0=0x00000000
          13590	       577	8000018a	00003817	auipc	x16,0x3	 x16=0x8000318a
          13690	       582	8000018e	46280813	addi	x16,x16,1122	 x16:0x8000318a x16=0x800035ec
          13710	       583	80000192	888899b7	lui	x19,0x88889	 x19=0x88889000
          13730	       584	80000196	88898993	addi	x19,x19,-1912	 x19:0x88889000 x19=0x88888888
          13750	       585	8000019a	984e	c.add	x16,x19	 x16:0x800035ec x19:0x88888888 x16=0x0888be74
          14130	       604	8000019c	00285813	srli	x16,x16,0x2	 x16:0x0888be74 x16=0x02222f9d
          14150	       605	800001a0	3b881073	csrrw	x0,pmpaddr8,x16	 x16:0x02222f9d  x0=0x00000000
          14210	       608	800001a4	00003817	auipc	x16,0x3	 x16=0x800031a4
          14510	       623	800001a8	44880813	addi	x16,x16,1096	 x16:0x800031a4 x16=0x800035ec
          14930	       644	800001ac	9999a9b7	lui	x19,0x9999a	 x19=0x9999a000
          14950	       645	800001b0	99998993	addi	x19,x19,-1639	 x19:0x9999a000 x19=0x99999999
          15010	       648	800001b4	984e	c.add	x16,x19	 x16:0x800035ec x19:0x99999999 x16=0x1999cf85
          15030	       649	800001b6	00285813	srli	x16,x16,0x2	 x16:0x1999cf85 x16=0x066673e1
          15290	       662	800001ba	3b981073	csrrw	x0,pmpaddr9,x16	 x16:0x066673e1  x0=0x00000000
          15350	       665	800001be	00003817	auipc	x16,0x3	 x16=0x800031be
          15390	       667	800001c2	42e80813	addi	x16,x16,1070	 x16:0x800031be x16=0x800035ec
          15410	       668	800001c6	aaaab9b7	lui	x19,0xaaaab	 x19=0xaaaab000
          15430	       669	800001ca	aaa98993	addi	x19,x19,-1366	 x19:0xaaaab000 x19=0xaaaaaaaa
          15450	       670	800001ce	984e	c.add	x16,x19	 x16:0x800035ec x19:0xaaaaaaaa x16=0x2aaae096
          15470	       671	800001d0	00285813	srli	x16,x16,0x2	 x16:0x2aaae096 x16=0x0aaab825
          16010	       698	800001d4	3ba81073	csrrw	x0,pmpaddr10,x16	 x16:0x0aaab825  x0=0x00000000
          16070	       701	800001d8	00003817	auipc	x16,0x3	 x16=0x800031d8
          16170	       706	800001dc	41480813	addi	x16,x16,1044	 x16:0x800031d8 x16=0x800035ec
          16190	       707	800001e0	bbbbc9b7	lui	x19,0xbbbbc	 x19=0xbbbbc000
          16370	       716	800001e4	bbb98993	addi	x19,x19,-1093	 x19:0xbbbbc000 x19=0xbbbbbbbb
          16390	       717	800001e8	984e	c.add	x16,x19	 x16:0x800035ec x19:0xbbbbbbbb x16=0x3bbbf1a7
          16570	       726	800001ea	00285813	srli	x16,x16,0x2	 x16:0x3bbbf1a7 x16=0x0eeefc69
          16990	       747	800001ee	3bb81073	csrrw	x0,pmpaddr11,x16	 x16:0x0eeefc69  x0=0x00000000
