Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2299	        13	80000080	400015b7	lui	x11,0x40001	 x11=0x40001000
           2419	        19	80000084	10658593	addi	x11,x11,262	 x11:0x40001000 x11=0x40001106
           2679	        32	80000088	30159073	csrrw	x0,misa,x11	 x11:0x40001106  x0=0x00000000
           2739	        35	8000008c	00026a97	auipc	x21,0x26	 x21=0x8002608c
           2759	        36	80000090	c58a8a93	addi	x21,x21,-936	 x21:0x8002608c x21=0x80025ce4
           2779	        37	80000094	00002597	auipc	x11,0x2	 x11=0x80002094
           2799	        38	80000098	46c58593	addi	x11,x11,1132	 x11:0x80002094 x11=0x80002500
           2819	        39	8000009c	0015e593	ori	x11,x11,1	 x11:0x80002500 x11=0x80002501
           2839	        40	800000a0	30559073	csrrw	x0,mtvec,x11	 x11:0x80002501  x0=0x00000000
           3059	        51	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3459	        71	800000a8	00003e97	auipc	x29,0x3	 x29=0x800030a8
           3879	        92	800000ac	194e8e93	addi	x29,x29,404	 x29:0x800030a8 x29=0x8000323c
           3919	        94	800000b0	4581	c.li	x11,0	 x11=0x00000000
           3939	        95	800000b2	9eae	c.add	x29,x11	 x29:0x8000323c x11:0x00000000 x29=0x8000323c
           3959	        96	800000b4	002ede93	srli	x29,x29,0x2	 x29:0x8000323c x29=0x20000c8f
           4059	       101	800000b8	3b0e9073	csrrw	x0,pmpaddr0,x29	 x29:0x20000c8f  x0=0x00000000
           4139	       105	800000bc	00003e97	auipc	x29,0x3	 x29=0x800030bc
           4559	       126	800000c0	180e8e93	addi	x29,x29,384	 x29:0x800030bc x29=0x8000323c
           4579	       127	800000c4	111115b7	lui	x11,0x11111	 x11=0x11111000
           4659	       131	800000c8	11158593	addi	x11,x11,273	 x11:0x11111000 x11=0x11111111
           5079	       152	800000cc	9eae	c.add	x29,x11	 x29:0x8000323c x11:0x11111111 x29=0x9111434d
           5479	       172	800000ce	002ede93	srli	x29,x29,0x2	 x29:0x9111434d x29=0x244450d3
           5759	       186	800000d2	3b1e9073	csrrw	x0,pmpaddr1,x29	 x29:0x244450d3  x0=0x00000000
           6099	       203	800000d6	00003e97	auipc	x29,0x3	 x29=0x800030d6
           6119	       204	800000da	166e8e93	addi	x29,x29,358	 x29:0x800030d6 x29=0x8000323c
           6139	       205	800000de	222225b7	lui	x11,0x22222	 x11=0x22222000
           6359	       216	800000e2	22258593	addi	x11,x11,546	 x11:0x22222000 x11=0x22222222
           6379	       217	800000e6	9eae	c.add	x29,x11	 x29:0x8000323c x11:0x22222222 x29=0xa222545e
           6559	       226	800000e8	002ede93	srli	x29,x29,0x2	 x29:0xa222545e x29=0x28889517
           6579	       227	800000ec	3b2e9073	csrrw	x0,pmpaddr2,x29	 x29:0x28889517  x0=0x00000000
           6639	       230	800000f0	00003e97	auipc	x29,0x3	 x29=0x800030f0
           6739	       235	800000f4	14ce8e93	addi	x29,x29,332	 x29:0x800030f0 x29=0x8000323c
           6879	       242	800000f8	333335b7	lui	x11,0x33333	 x11=0x33333000
           7299	       263	800000fc	33358593	addi	x11,x11,819	 x11:0x33333000 x11=0x33333333
           7399	       268	80000100	9eae	c.add	x29,x11	 x29:0x8000323c x11:0x33333333 x29=0xb333656f
           7819	       289	80000102	002ede93	srli	x29,x29,0x2	 x29:0xb333656f x29=0x2cccd95b
           7839	       290	80000106	3b3e9073	csrrw	x0,pmpaddr3,x29	 x29:0x2cccd95b  x0=0x00000000
           7899	       293	8000010a	0f0f1eb7	lui	x29,0xf0f1	 x29=0x0f0f1000
           7919	       294	8000010e	f0fe8e93	addi	x29,x29,-241	 x29:0x0f0f1000 x29=0x0f0f0f0f
           7939	       295	80000112	3a0e9073	csrrw	x0,pmpcfg0,x29	 x29:0x0f0f0f0f  x0=0x00000000
           7999	       298	80000116	00003e97	auipc	x29,0x3	 x29=0x80003116
           8379	       317	8000011a	126e8e93	addi	x29,x29,294	 x29:0x80003116 x29=0x8000323c
           8399	       318	8000011e	444445b7	lui	x11,0x44444	 x11=0x44444000
           8419	       319	80000122	44458593	addi	x11,x11,1092	 x11:0x44444000 x11=0x44444444
           8439	       320	80000126	9eae	c.add	x29,x11	 x29:0x8000323c x11:0x44444444 x29=0xc4447680
           8459	       321	80000128	002ede93	srli	x29,x29,0x2	 x29:0xc4447680 x29=0x31111da0
           8859	       341	8000012c	3b4e9073	csrrw	x0,pmpaddr4,x29	 x29:0x31111da0  x0=0x00000000
           9139	       355	80000130	00003e97	auipc	x29,0x3	 x29=0x80003130
           9159	       356	80000134	10ce8e93	addi	x29,x29,268	 x29:0x80003130 x29=0x8000323c
           9179	       357	80000138	555555b7	lui	x11,0x55555	 x11=0x55555000
           9199	       358	8000013c	55558593	addi	x11,x11,1365	 x11:0x55555000 x11=0x55555555
           9219	       359	80000140	9eae	c.add	x29,x11	 x29:0x8000323c x11:0x55555555 x29=0xd5558791
           9319	       364	80000142	002ede93	srli	x29,x29,0x2	 x29:0xd5558791 x29=0x355561e4
           9339	       365	80000146	3b5e9073	csrrw	x0,pmpaddr5,x29	 x29:0x355561e4  x0=0x00000000
           9399	       368	8000014a	00003e97	auipc	x29,0x3	 x29=0x8000314a
           9419	       369	8000014e	0f2e8e93	addi	x29,x29,242	 x29:0x8000314a x29=0x8000323c
           9779	       387	80000152	666665b7	lui	x11,0x66666	 x11=0x66666000
           9799	       388	80000156	66658593	addi	x11,x11,1638	 x11:0x66666000 x11=0x66666666
           9819	       389	8000015a	9eae	c.add	x29,x11	 x29:0x8000323c x11:0x66666666 x29=0xe66698a2
           9839	       390	8000015c	002ede93	srli	x29,x29,0x2	 x29:0xe66698a2 x29=0x3999a628
           9879	       392	80000160	3b6e9073	csrrw	x0,pmpaddr6,x29	 x29:0x3999a628  x0=0x00000000
           9939	       395	80000164	00003e97	auipc	x29,0x3	 x29=0x80003164
          10079	       402	80000168	0d8e8e93	addi	x29,x29,216	 x29:0x80003164 x29=0x8000323c
          10239	       410	8000016c	777775b7	lui	x11,0x77777	 x11=0x77777000
          10259	       411	80000170	77758593	addi	x11,x11,1911	 x11:0x77777000 x11=0x77777777
          10279	       412	80000174	9eae	c.add	x29,x11	 x29:0x8000323c x11:0x77777777 x29=0xf777a9b3
          10579	       427	80000176	002ede93	srli	x29,x29,0x2	 x29:0xf777a9b3 x29=0x3dddea6c
          10599	       428	8000017a	3b7e9073	csrrw	x0,pmpaddr7,x29	 x29:0x3dddea6c  x0=0x00000000
          10779	       437	8000017e	0f0f1eb7	lui	x29,0xf0f1	 x29=0x0f0f1000
