Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2274	        12	80000080	40001b37	lui	x22,0x40001	 x22=0x40001000
           2354	        16	80000084	106b0b13	addi	x22,x22,262	 x22:0x40001000 x22=0x40001106
           2414	        19	80000088	301b1073	csrrw	x0,misa,x22	 x22:0x40001106  x0=0x00000000
           2574	        27	8000008c	00026897	auipc	x17,0x26	 x17=0x8002608c
           2734	        35	80000090	c5888893	addi	x17,x17,-936	 x17:0x8002608c x17=0x80025ce4
           2834	        40	80000094	00002b17	auipc	x22,0x2	 x22=0x80002094
           2854	        41	80000098	66cb0b13	addi	x22,x22,1644	 x22:0x80002094 x22=0x80002700
           2954	        46	8000009c	001b6b13	ori	x22,x22,1	 x22:0x80002700 x22=0x80002701
           3374	        67	800000a0	305b1073	csrrw	x0,mtvec,x22	 x22:0x80002701  x0=0x00000000
           3514	        74	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3574	        77	800000a8	00003597	auipc	x11,0x3	 x11=0x800030a8
           3674	        82	800000ac	41458593	addi	x11,x11,1044	 x11:0x800030a8 x11=0x800034bc
           3794	        88	800000b0	4b01	c.li	x22,0	 x22=0x00000000
           3814	        89	800000b2	95da	c.add	x11,x22	 x11:0x800034bc x22:0x00000000 x11=0x800034bc
           3834	        90	800000b4	8189	c.srli	x11,0x2	 x11:0x800034bc x11=0x20000d2f
           3854	        91	800000b6	3b059073	csrrw	x0,pmpaddr0,x11	 x11:0x20000d2f  x0=0x00000000
           3914	        94	800000ba	00003597	auipc	x11,0x3	 x11=0x800030ba
           3934	        95	800000be	40258593	addi	x11,x11,1026	 x11:0x800030ba x11=0x800034bc
           4074	       102	800000c2	11111b37	lui	x22,0x11111	 x22=0x11111000
           4094	       103	800000c6	111b0b13	addi	x22,x22,273	 x22:0x11111000 x22=0x11111111
           4114	       104	800000ca	95da	c.add	x11,x22	 x11:0x800034bc x22:0x11111111 x11=0x911145cd
           4314	       114	800000cc	8189	c.srli	x11,0x2	 x11:0x911145cd x11=0x24445173
           4734	       135	800000ce	3b159073	csrrw	x0,pmpaddr1,x11	 x11:0x24445173  x0=0x00000000
           4794	       138	800000d2	00003597	auipc	x11,0x3	 x11=0x800030d2
           5174	       157	800000d6	3ea58593	addi	x11,x11,1002	 x11:0x800030d2 x11=0x800034bc
           5194	       158	800000da	22222b37	lui	x22,0x22222	 x22=0x22222000
           5214	       159	800000de	222b0b13	addi	x22,x22,546	 x22:0x22222000 x22=0x22222222
           5234	       160	800000e2	95da	c.add	x11,x22	 x11:0x800034bc x22:0x22222222 x11=0xa22256de
           5254	       161	800000e4	8189	c.srli	x11,0x2	 x11:0xa22256de x11=0x288895b7
           5274	       162	800000e6	3b259073	csrrw	x0,pmpaddr2,x11	 x11:0x288895b7  x0=0x00000000
           5634	       180	800000ea	00003597	auipc	x11,0x3	 x11=0x800030ea
           5994	       198	800000ee	3d258593	addi	x11,x11,978	 x11:0x800030ea x11=0x800034bc
           6154	       206	800000f2	33333b37	lui	x22,0x33333	 x22=0x33333000
           6534	       225	800000f6	333b0b13	addi	x22,x22,819	 x22:0x33333000 x22=0x33333333
           6554	       226	800000fa	95da	c.add	x11,x22	 x11:0x800034bc x22:0x33333333 x11=0xb33367ef
           6574	       227	800000fc	8189	c.srli	x11,0x2	 x11:0xb33367ef x11=0x2cccd9fb
           6694	       233	800000fe	3b359073	csrrw	x0,pmpaddr3,x11	 x11:0x2cccd9fb  x0=0x00000000
           6754	       236	80000102	0f0f15b7	lui	x11,0xf0f1	 x11=0x0f0f1000
           7134	       255	80000106	f0f58593	addi	x11,x11,-241	 x11:0x0f0f1000 x11=0x0f0f0f0f
           7154	       256	8000010a	3a059073	csrrw	x0,pmpcfg0,x11	 x11:0x0f0f0f0f  x0=0x00000000
           7354	       266	8000010e	00003597	auipc	x11,0x3	 x11=0x8000310e
           7394	       268	80000112	3ae58593	addi	x11,x11,942	 x11:0x8000310e x11=0x800034bc
           7414	       269	80000116	44444b37	lui	x22,0x44444	 x22=0x44444000
           7694	       283	8000011a	444b0b13	addi	x22,x22,1092	 x22:0x44444000 x22=0x44444444
           7714	       284	8000011e	95da	c.add	x11,x22	 x11:0x800034bc x22:0x44444444 x11=0xc4447900
           7794	       288	80000120	8189	c.srli	x11,0x2	 x11:0xc4447900 x11=0x31111e40
           8214	       309	80000122	3b459073	csrrw	x0,pmpaddr4,x11	 x11:0x31111e40  x0=0x00000000
           8274	       312	80000126	00003597	auipc	x11,0x3	 x11=0x80003126
           8294	       313	8000012a	39658593	addi	x11,x11,918	 x11:0x80003126 x11=0x800034bc
           8674	       332	8000012e	55555b37	lui	x22,0x55555	 x22=0x55555000
           8854	       341	80000132	555b0b13	addi	x22,x22,1365	 x22:0x55555000 x22=0x55555555
           8874	       342	80000136	95da	c.add	x11,x22	 x11:0x800034bc x22:0x55555555 x11=0xd5558a11
           8894	       343	80000138	8189	c.srli	x11,0x2	 x11:0xd5558a11 x11=0x35556284
           8954	       346	8000013a	3b559073	csrrw	x0,pmpaddr5,x11	 x11:0x35556284  x0=0x00000000
           9034	       350	8000013e	00003597	auipc	x11,0x3	 x11=0x8000313e
           9054	       351	80000142	37e58593	addi	x11,x11,894	 x11:0x8000313e x11=0x800034bc
           9074	       352	80000146	66666b37	lui	x22,0x66666	 x22=0x66666000
           9194	       358	8000014a	666b0b13	addi	x22,x22,1638	 x22:0x66666000 x22=0x66666666
           9214	       359	8000014e	95da	c.add	x11,x22	 x11:0x800034bc x22:0x66666666 x11=0xe6669b22
           9234	       360	80000150	8189	c.srli	x11,0x2	 x11:0xe6669b22 x11=0x3999a6c8
           9254	       361	80000152	3b659073	csrrw	x0,pmpaddr6,x11	 x11:0x3999a6c8  x0=0x00000000
           9314	       364	80000156	00003597	auipc	x11,0x3	 x11=0x80003156
           9494	       373	8000015a	36658593	addi	x11,x11,870	 x11:0x80003156 x11=0x800034bc
           9514	       374	8000015e	77777b37	lui	x22,0x77777	 x22=0x77777000
           9534	       375	80000162	777b0b13	addi	x22,x22,1911	 x22:0x77777000 x22=0x77777777
           9554	       376	80000166	95da	c.add	x11,x22	 x11:0x800034bc x22:0x77777777 x11=0xf777ac33
           9674	       382	80000168	8189	c.srli	x11,0x2	 x11:0xf777ac33 x11=0x3dddeb0c
          10094	       403	8000016a	3b759073	csrrw	x0,pmpaddr7,x11	 x11:0x3dddeb0c  x0=0x00000000
          10154	       406	8000016e	0f0f15b7	lui	x11,0xf0f1	 x11=0x0f0f1000
          10174	       407	80000172	f0f58593	addi	x11,x11,-241	 x11:0x0f0f1000 x11=0x0f0f0f0f
          10554	       426	80000176	3a159073	csrrw	x0,pmpcfg1,x11	 x11:0x0f0f0f0f  x0=0x00000000
          10614	       429	8000017a	00003597	auipc	x11,0x3	 x11=0x8000317a
          10654	       431	8000017e	34258593	addi	x11,x11,834	 x11:0x8000317a x11=0x800034bc
          10674	       432	80000182	88889b37	lui	x22,0x88889	 x22=0x88889000
          11094	       453	80000186	888b0b13	addi	x22,x22,-1912	 x22:0x88889000 x22=0x88888888
          11114	       454	8000018a	95da	c.add	x11,x22	 x11:0x800034bc x22:0x88888888 x11=0x0888bd44
          11434	       470	8000018c	8189	c.srli	x11,0x2	 x11:0x0888bd44 x11=0x02222f51
          11454	       471	8000018e	3b859073	csrrw	x0,pmpaddr8,x11	 x11:0x02222f51  x0=0x00000000
          11514	       474	80000192	00003597	auipc	x11,0x3	 x11=0x80003192
          11534	       475	80000196	32a58593	addi	x11,x11,810	 x11:0x80003192 x11=0x800034bc
          11554	       476	8000019a	9999ab37	lui	x22,0x9999a	 x22=0x9999a000
          11574	       477	8000019e	999b0b13	addi	x22,x22,-1639	 x22:0x9999a000 x22=0x99999999
          11594	       478	800001a2	95da	c.add	x11,x22	 x11:0x800034bc x22:0x99999999 x11=0x1999ce55
          11754	       486	800001a4	8189	c.srli	x11,0x2	 x11:0x1999ce55 x11=0x06667395
          11774	       487	800001a6	3b959073	csrrw	x0,pmpaddr9,x11	 x11:0x06667395  x0=0x00000000
          12014	       499	800001aa	00003597	auipc	x11,0x3	 x11=0x800031aa
          12234	       510	800001ae	31258593	addi	x11,x11,786	 x11:0x800031aa x11=0x800034bc
          12254	       511	800001b2	aaaabb37	lui	x22,0xaaaab	 x22=0xaaaab000
          12354	       516	800001b6	aaab0b13	addi	x22,x22,-1366	 x22:0xaaaab000 x22=0xaaaaaaaa
