Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2194	         8	80000080	40001537	lui	x10,0x40001	 x10=0x40001000
           2214	         9	80000084	10650513	addi	x10,x10,262	 x10:0x40001000 x10=0x40001106
           2314	        14	80000088	30151073	csrrw	x0,misa,x10	 x10:0x40001106  x0=0x00000000
           2514	        24	8000008c	00026697	auipc	x13,0x26	 x13=0x8002608c
           2574	        27	80000090	c5868693	addi	x13,x13,-936	 x13:0x8002608c x13=0x80025ce4
           2854	        41	80000094	00002517	auipc	x10,0x2	 x10=0x80002094
           2874	        42	80000098	26c50513	addi	x10,x10,620	 x10:0x80002094 x10=0x80002300
           2974	        47	8000009c	00156513	ori	x10,x10,1	 x10:0x80002300 x10=0x80002301
           3094	        53	800000a0	30551073	csrrw	x0,mtvec,x10	 x10:0x80002301  x0=0x00000000
           3194	        58	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3474	        72	800000a8	00003e17	auipc	x28,0x3	 x28=0x800030a8
           3514	        74	800000ac	f4ce0e13	addi	x28,x28,-180	 x28:0x800030a8 x28=0x80002ff4
           3734	        85	800000b0	4501	c.li	x10,0	 x10=0x00000000
           3754	        86	800000b2	9e2a	c.add	x28,x10	 x28:0x80002ff4 x10:0x00000000 x28=0x80002ff4
           3774	        87	800000b4	002e5e13	srli	x28,x28,0x2	 x28:0x80002ff4 x28=0x20000bfd
           3814	        89	800000b8	3b0e1073	csrrw	x0,pmpaddr0,x28	 x28:0x20000bfd  x0=0x00000000
           3874	        92	800000bc	00003e17	auipc	x28,0x3	 x28=0x800030bc
           4014	        99	800000c0	f38e0e13	addi	x28,x28,-200	 x28:0x800030bc x28=0x80002ff4
           4034	       100	800000c4	11111537	lui	x10,0x11111	 x10=0x11111000
           4054	       101	800000c8	11150513	addi	x10,x10,273	 x10:0x11111000 x10=0x11111111
           4074	       102	800000cc	9e2a	c.add	x28,x10	 x28:0x80002ff4 x10:0x11111111 x28=0x91114105
           4494	       123	800000ce	002e5e13	srli	x28,x28,0x2	 x28:0x91114105 x28=0x24445041
           4654	       131	800000d2	3b1e1073	csrrw	x0,pmpaddr1,x28	 x28:0x24445041  x0=0x00000000
           4714	       134	800000d6	00003e17	auipc	x28,0x3	 x28=0x800030d6
           4734	       135	800000da	f1ee0e13	addi	x28,x28,-226	 x28:0x800030d6 x28=0x80002ff4
           4754	       136	800000de	22222537	lui	x10,0x22222	 x10=0x22222000
           4774	       137	800000e2	22250513	addi	x10,x10,546	 x10:0x22222000 x10=0x22222222
           4794	       138	800000e6	9e2a	c.add	x28,x10	 x28:0x80002ff4 x10:0x22222222 x28=0xa2225216
           4954	       146	800000e8	002e5e13	srli	x28,x28,0x2	 x28:0xa2225216 x28=0x28889485
           5114	       154	800000ec	3b2e1073	csrrw	x0,pmpaddr2,x28	 x28:0x28889485  x0=0x00000000
           5414	       169	800000f0	00003e17	auipc	x28,0x3	 x28=0x800030f0
           5434	       170	800000f4	f04e0e13	addi	x28,x28,-252	 x28:0x800030f0 x28=0x80002ff4
           5454	       171	800000f8	33333537	lui	x10,0x33333	 x10=0x33333000
           5554	       176	800000fc	33350513	addi	x10,x10,819	 x10:0x33333000 x10=0x33333333
           5794	       188	80000100	9e2a	c.add	x28,x10	 x28:0x80002ff4 x10:0x33333333 x28=0xb3336327
           5894	       193	80000102	002e5e13	srli	x28,x28,0x2	 x28:0xb3336327 x28=0x2cccd8c9
           5914	       194	80000106	3b3e1073	csrrw	x0,pmpaddr3,x28	 x28:0x2cccd8c9  x0=0x00000000
           5974	       197	8000010a	0f0f1e37	lui	x28,0xf0f1	 x28=0x0f0f1000
           5994	       198	8000010e	f0fe0e13	addi	x28,x28,-241	 x28:0x0f0f1000 x28=0x0f0f0f0f
           6314	       214	80000112	3a0e1073	csrrw	x0,pmpcfg0,x28	 x28:0x0f0f0f0f  x0=0x00000000
           6714	       234	80000116	00003e17	auipc	x28,0x3	 x28=0x80003116
           6734	       235	8000011a	edee0e13	addi	x28,x28,-290	 x28:0x80003116 x28=0x80002ff4
           6774	       237	8000011e	44444537	lui	x10,0x44444	 x10=0x44444000
           6794	       238	80000122	44450513	addi	x10,x10,1092	 x10:0x44444000 x10=0x44444444
           6814	       239	80000126	9e2a	c.add	x28,x10	 x28:0x80002ff4 x10:0x44444444 x28=0xc4447438
           6834	       240	80000128	002e5e13	srli	x28,x28,0x2	 x28:0xc4447438 x28=0x31111d0e
           6914	       244	8000012c	3b4e1073	csrrw	x0,pmpaddr4,x28	 x28:0x31111d0e  x0=0x00000000
           7334	       265	80000130	00003e17	auipc	x28,0x3	 x28=0x80003130
           7514	       274	80000134	ec4e0e13	addi	x28,x28,-316	 x28:0x80003130 x28=0x80002ff4
           7534	       275	80000138	55555537	lui	x10,0x55555	 x10=0x55555000
           7554	       276	8000013c	55550513	addi	x10,x10,1365	 x10:0x55555000 x10=0x55555555
           7614	       279	80000140	9e2a	c.add	x28,x10	 x28:0x80002ff4 x10:0x55555555 x28=0xd5558549
           7634	       280	80000142	002e5e13	srli	x28,x28,0x2	 x28:0xd5558549 x28=0x35556152
           7654	       281	80000146	3b5e1073	csrrw	x0,pmpaddr5,x28	 x28:0x35556152  x0=0x00000000
           7734	       285	8000014a	00003e17	auipc	x28,0x3	 x28=0x8000314a
           7754	       286	8000014e	eaae0e13	addi	x28,x28,-342	 x28:0x8000314a x28=0x80002ff4
           7774	       287	80000152	66666537	lui	x10,0x66666	 x10=0x66666000
           7794	       288	80000156	66650513	addi	x10,x10,1638	 x10:0x66666000 x10=0x66666666
           7814	       289	8000015a	9e2a	c.add	x28,x10	 x28:0x80002ff4 x10:0x66666666 x28=0xe666965a
           7834	       290	8000015c	002e5e13	srli	x28,x28,0x2	 x28:0xe666965a x28=0x3999a596
           7854	       291	80000160	3b6e1073	csrrw	x0,pmpaddr6,x28	 x28:0x3999a596  x0=0x00000000
           7914	       294	80000164	00003e17	auipc	x28,0x3	 x28=0x80003164
           8034	       300	80000168	e90e0e13	addi	x28,x28,-368	 x28:0x80003164 x28=0x80002ff4
           8234	       310	8000016c	77777537	lui	x10,0x77777	 x10=0x77777000
           8254	       311	80000170	77750513	addi	x10,x10,1911	 x10:0x77777000 x10=0x77777777
           8274	       312	80000174	9e2a	c.add	x28,x10	 x28:0x80002ff4 x10:0x77777777 x28=0xf777a76b
           8414	       319	80000176	002e5e13	srli	x28,x28,0x2	 x28:0xf777a76b x28=0x3ddde9da
           8434	       320	8000017a	3b7e1073	csrrw	x0,pmpaddr7,x28	 x28:0x3ddde9da  x0=0x00000000
           8534	       325	8000017e	0f0f1e37	lui	x28,0xf0f1	 x28=0x0f0f1000
           8714	       334	80000182	f0fe0e13	addi	x28,x28,-241	 x28:0x0f0f1000 x28=0x0f0f0f0f
           8734	       335	80000186	3a1e1073	csrrw	x0,pmpcfg1,x28	 x28:0x0f0f0f0f  x0=0x00000000
           8794	       338	8000018a	00003e17	auipc	x28,0x3	 x28=0x8000318a
           8814	       339	8000018e	e6ae0e13	addi	x28,x28,-406	 x28:0x8000318a x28=0x80002ff4
           8834	       340	80000192	88889537	lui	x10,0x88889	 x10=0x88889000
           8854	       341	80000196	88850513	addi	x10,x10,-1912	 x10:0x88889000 x10=0x88888888
           8874	       342	8000019a	9e2a	c.add	x28,x10	 x28:0x80002ff4 x10:0x88888888 x28=0x0888b87c
           9134	       355	8000019c	002e5e13	srli	x28,x28,0x2	 x28:0x0888b87c x28=0x02222e1f
           9154	       356	800001a0	3b8e1073	csrrw	x0,pmpaddr8,x28	 x28:0x02222e1f  x0=0x00000000
           9214	       359	800001a4	00003e17	auipc	x28,0x3	 x28=0x800031a4
