Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2373	        17	80000080	400017b7	lui	x15,0x40001	 x15=0x40001000
           2393	        18	80000084	10678793	addi	x15,x15,262	 x15:0x40001000 x15=0x40001106
           2413	        19	80000088	30179073	csrrw	x0,misa,x15	 x15:0x40001106  x0=0x00000000
           2773	        37	8000008c	00026817	auipc	x16,0x26	 x16=0x8002608c
           2793	        38	80000090	c5880813	addi	x16,x16,-936	 x16:0x8002608c x16=0x80025ce4
           2833	        40	80000094	00002797	auipc	x15,0x2	 x15=0x80002094
           2853	        41	80000098	46c78793	addi	x15,x15,1132	 x15:0x80002094 x15=0x80002500
           2873	        42	8000009c	0017e793	ori	x15,x15,1	 x15:0x80002500 x15=0x80002501
           2993	        48	800000a0	30579073	csrrw	x0,mtvec,x15	 x15:0x80002501  x0=0x00000000
           3053	        51	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3333	        65	800000a8	00003117	auipc	x2,0x3	  x2=0x800030a8
           3633	        80	800000ac	19410113	addi	x2,x2,404	  x2:0x800030a8  x2=0x8000323c
           3653	        81	800000b0	4781	c.li	x15,0	 x15=0x00000000
           3673	        82	800000b2	913e	c.add	x2,x15	  x2:0x8000323c x15:0x00000000  x2=0x8000323c
           4033	       100	800000b4	00215113	srli	x2,x2,0x2	  x2:0x8000323c  x2=0x20000c8f
           4113	       104	800000b8	3b011073	csrrw	x0,pmpaddr0,x2	  x2:0x20000c8f  x0=0x00000000
           4293	       113	800000bc	00003117	auipc	x2,0x3	  x2=0x800030bc
           4653	       131	800000c0	18010113	addi	x2,x2,384	  x2:0x800030bc  x2=0x8000323c
           4753	       136	800000c4	111117b7	lui	x15,0x11111	 x15=0x11111000
           4873	       142	800000c8	11178793	addi	x15,x15,273	 x15:0x11111000 x15=0x11111111
           4933	       145	800000cc	913e	c.add	x2,x15	  x2:0x8000323c x15:0x11111111  x2=0x9111434d
           4953	       146	800000ce	00215113	srli	x2,x2,0x2	  x2:0x9111434d  x2=0x244450d3
           4973	       147	800000d2	3b111073	csrrw	x0,pmpaddr1,x2	  x2:0x244450d3  x0=0x00000000
           5073	       152	800000d6	00003117	auipc	x2,0x3	  x2=0x800030d6
           5113	       154	800000da	16610113	addi	x2,x2,358	  x2:0x800030d6  x2=0x8000323c
           5533	       175	800000de	222227b7	lui	x15,0x22222	 x15=0x22222000
           5553	       176	800000e2	22278793	addi	x15,x15,546	 x15:0x22222000 x15=0x22222222
           5573	       177	800000e6	913e	c.add	x2,x15	  x2:0x8000323c x15:0x22222222  x2=0xa222545e
           5633	       180	800000e8	00215113	srli	x2,x2,0x2	  x2:0xa222545e  x2=0x28889517
           5773	       187	800000ec	3b211073	csrrw	x0,pmpaddr2,x2	  x2:0x28889517  x0=0x00000000
           5833	       190	800000f0	00003117	auipc	x2,0x3	  x2=0x800030f0
           6213	       209	800000f4	14c10113	addi	x2,x2,332	  x2:0x800030f0  x2=0x8000323c
           6573	       227	800000f8	333337b7	lui	x15,0x33333	 x15=0x33333000
           6653	       231	800000fc	33378793	addi	x15,x15,819	 x15:0x33333000 x15=0x33333333
           6773	       237	80000100	913e	c.add	x2,x15	  x2:0x8000323c x15:0x33333333  x2=0xb333656f
           6833	       240	80000102	00215113	srli	x2,x2,0x2	  x2:0xb333656f  x2=0x2cccd95b
           7013	       249	80000106	3b311073	csrrw	x0,pmpaddr3,x2	  x2:0x2cccd95b  x0=0x00000000
           7253	       261	8000010a	0f0f1137	lui	x2,0xf0f1	  x2=0x0f0f1000
           7313	       264	8000010e	f0f10113	addi	x2,x2,-241	  x2:0x0f0f1000  x2=0x0f0f0f0f
           7333	       265	80000112	3a011073	csrrw	x0,pmpcfg0,x2	  x2:0x0f0f0f0f  x0=0x00000000
           7393	       268	80000116	00003117	auipc	x2,0x3	  x2=0x80003116
           7493	       273	8000011a	12610113	addi	x2,x2,294	  x2:0x80003116  x2=0x8000323c
           7513	       274	8000011e	444447b7	lui	x15,0x44444	 x15=0x44444000
           7533	       275	80000122	44478793	addi	x15,x15,1092	 x15:0x44444000 x15=0x44444444
           7553	       276	80000126	913e	c.add	x2,x15	  x2:0x8000323c x15:0x44444444  x2=0xc4447680
           7833	       290	80000128	00215113	srli	x2,x2,0x2	  x2:0xc4447680  x2=0x31111da0
           8113	       304	8000012c	3b411073	csrrw	x0,pmpaddr4,x2	  x2:0x31111da0  x0=0x00000000
           8533	       325	80000130	00003117	auipc	x2,0x3	  x2=0x80003130
           8553	       326	80000134	10c10113	addi	x2,x2,268	  x2:0x80003130  x2=0x8000323c
           8973	       347	80000138	555557b7	lui	x15,0x55555	 x15=0x55555000
           8993	       348	8000013c	55578793	addi	x15,x15,1365	 x15:0x55555000 x15=0x55555555
           9413	       369	80000140	913e	c.add	x2,x15	  x2:0x8000323c x15:0x55555555  x2=0xd5558791
           9453	       371	80000142	00215113	srli	x2,x2,0x2	  x2:0xd5558791  x2=0x355561e4
           9473	       372	80000146	3b511073	csrrw	x0,pmpaddr5,x2	  x2:0x355561e4  x0=0x00000000
           9533	       375	8000014a	00003117	auipc	x2,0x3	  x2=0x8000314a
           9553	       376	8000014e	0f210113	addi	x2,x2,242	  x2:0x8000314a  x2=0x8000323c
           9573	       377	80000152	666667b7	lui	x15,0x66666	 x15=0x66666000
           9593	       378	80000156	66678793	addi	x15,x15,1638	 x15:0x66666000 x15=0x66666666
           9613	       379	8000015a	913e	c.add	x2,x15	  x2:0x8000323c x15:0x66666666  x2=0xe66698a2
           9693	       383	8000015c	00215113	srli	x2,x2,0x2	  x2:0xe66698a2  x2=0x3999a628
           9713	       384	80000160	3b611073	csrrw	x0,pmpaddr6,x2	  x2:0x3999a628  x0=0x00000000
           9773	       387	80000164	00003117	auipc	x2,0x3	  x2=0x80003164
           9793	       388	80000168	0d810113	addi	x2,x2,216	  x2:0x80003164  x2=0x8000323c
           9813	       389	8000016c	777777b7	lui	x15,0x77777	 x15=0x77777000
