Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2410	        18	80000080	40001137	lui	x2,0x40001	  x2=0x40001000
           2650	        30	80000084	10610113	addi	x2,x2,262	  x2:0x40001000  x2=0x40001106
           2670	        31	80000088	30111073	csrrw	x0,misa,x2	  x2:0x40001106  x0=0x00000000
           2730	        34	8000008c	00026b97	auipc	x23,0x26	 x23=0x8002608c
           2750	        35	80000090	c58b8b93	addi	x23,x23,-936	 x23:0x8002608c x23=0x80025ce4
           3150	        55	80000094	00002117	auipc	x2,0x2	  x2=0x80002094
           3170	        56	80000098	46c10113	addi	x2,x2,1132	  x2:0x80002094  x2=0x80002500
           3270	        61	8000009c	00116113	ori	x2,x2,1	  x2:0x80002500  x2=0x80002501
           3290	        62	800000a0	30511073	csrrw	x0,mtvec,x2	  x2:0x80002501  x0=0x00000000
           3410	        68	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3470	        71	800000a8	00003797	auipc	x15,0x3	 x15=0x800030a8
           3490	        72	800000ac	1bc78793	addi	x15,x15,444	 x15:0x800030a8 x15=0x80003264
           3510	        73	800000b0	4101	c.li	x2,0	  x2=0x00000000
           3530	        74	800000b2	978a	c.add	x15,x2	 x15:0x80003264  x2:0x00000000 x15=0x80003264
           3550	        75	800000b4	8389	c.srli	x15,0x2	 x15:0x80003264 x15=0x20000c99
           3570	        76	800000b6	3b079073	csrrw	x0,pmpaddr0,x15	 x15:0x20000c99  x0=0x00000000
           3670	        81	800000ba	00003797	auipc	x15,0x3	 x15=0x800030ba
           3730	        84	800000be	1aa78793	addi	x15,x15,426	 x15:0x800030ba x15=0x80003264
           4150	       105	800000c2	11111137	lui	x2,0x11111	  x2=0x11111000
           4170	       106	800000c6	11110113	addi	x2,x2,273	  x2:0x11111000  x2=0x11111111
           4190	       107	800000ca	978a	c.add	x15,x2	 x15:0x80003264  x2:0x11111111 x15=0x91114375
           4210	       108	800000cc	8389	c.srli	x15,0x2	 x15:0x91114375 x15=0x244450dd
           4230	       109	800000ce	3b179073	csrrw	x0,pmpaddr1,x15	 x15:0x244450dd  x0=0x00000000
           4310	       113	800000d2	00003797	auipc	x15,0x3	 x15=0x800030d2
           4330	       114	800000d6	19278793	addi	x15,x15,402	 x15:0x800030d2 x15=0x80003264
           4470	       121	800000da	22222137	lui	x2,0x22222	  x2=0x22222000
           4490	       122	800000de	22210113	addi	x2,x2,546	  x2:0x22222000  x2=0x22222222
           4510	       123	800000e2	978a	c.add	x15,x2	 x15:0x80003264  x2:0x22222222 x15=0xa2225486
           4530	       124	800000e4	8389	c.srli	x15,0x2	 x15:0xa2225486 x15=0x28889521
