Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          37747	      1784	80000080	400012b7	lui	x5,0x40001	  x5=0x40001000
          38167	      1805	80000084	10628293	addi	x5,x5,262	  x5:0x40001000  x5=0x40001106
          38187	      1806	80000088	30129073	csrrw	x0,misa,x5	  x5:0x40001106  x0=0x00000000
          38607	      1827	8000008c	00026d17	auipc	x26,0x26	 x26=0x8002608c
          38627	      1828	80000090	c58d0d13	addi	x26,x26,-936	 x26:0x8002608c x26=0x80025ce4
          38667	      1830	80000094	00002297	auipc	x5,0x2	  x5=0x80002094
          38707	      1832	80000098	f6c28293	addi	x5,x5,-148	  x5:0x80002094  x5=0x80002000
          39087	      1851	8000009c	0012e293	ori	x5,x5,1	  x5:0x80002000  x5=0x80002001
          39287	      1861	800000a0	30529073	csrrw	x0,mtvec,x5	  x5:0x80002001  x0=0x00000000
          39347	      1864	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          39407	      1867	800000a8	00003c97	auipc	x25,0x3	 x25=0x800030a8
          39427	      1868	800000ac	c44c8c93	addi	x25,x25,-956	 x25:0x800030a8 x25=0x80002cec
          39447	      1869	800000b0	4281	c.li	x5,0	  x5=0x00000000
          39467	      1870	800000b2	9c96	c.add	x25,x5	 x25:0x80002cec  x5:0x00000000 x25=0x80002cec
          39787	      1886	800000b4	002cdc93	srli	x25,x25,0x2	 x25:0x80002cec x25=0x20000b3b
          39967	      1895	800000b8	3b0c9073	csrrw	x0,pmpaddr0,x25	 x25:0x20000b3b  x0=0x00000000
          40027	      1898	800000bc	00003c97	auipc	x25,0x3	 x25=0x800030bc
          40047	      1899	800000c0	c30c8c93	addi	x25,x25,-976	 x25:0x800030bc x25=0x80002cec
          40067	      1900	800000c4	111112b7	lui	x5,0x11111	  x5=0x11111000
          40447	      1919	800000c8	11128293	addi	x5,x5,273	  x5:0x11111000  x5=0x11111111
          40507	      1922	800000cc	9c96	c.add	x25,x5	 x25:0x80002cec  x5:0x11111111 x25=0x91113dfd
          40527	      1923	800000ce	002cdc93	srli	x25,x25,0x2	 x25:0x91113dfd x25=0x24444f7f
          40547	      1924	800000d2	3b1c9073	csrrw	x0,pmpaddr1,x25	 x25:0x24444f7f  x0=0x00000000
          40607	      1927	800000d6	00003c97	auipc	x25,0x3	 x25=0x800030d6
