Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2191	         8	80000080	40001637	lui	x12,0x40001	 x12=0x40001000
           2531	        25	80000084	10660613	addi	x12,x12,262	 x12:0x40001000 x12=0x40001106
           2551	        26	80000088	30161073	csrrw	x0,misa,x12	 x12:0x40001106  x0=0x00000000
           2611	        29	8000008c	00026517	auipc	x10,0x26	 x10=0x8002608c
           2631	        30	80000090	c5850513	addi	x10,x10,-936	 x10:0x8002608c x10=0x80025ce4
           2651	        31	80000094	00002617	auipc	x12,0x2	 x12=0x80002094
           2791	        38	80000098	66c60613	addi	x12,x12,1644	 x12:0x80002094 x12=0x80002700
           3071	        52	8000009c	00166613	ori	x12,x12,1	 x12:0x80002700 x12=0x80002701
           3091	        53	800000a0	30561073	csrrw	x0,mtvec,x12	 x12:0x80002701  x0=0x00000000
           3491	        73	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3551	        76	800000a8	00003a17	auipc	x20,0x3	 x20=0x800030a8
           3571	        77	800000ac	400a0a13	addi	x20,x20,1024	 x20:0x800030a8 x20=0x800034a8
           3591	        78	800000b0	4601	c.li	x12,0	 x12=0x00000000
           3611	        79	800000b2	9a32	c.add	x20,x12	 x20:0x800034a8 x12:0x00000000 x20=0x800034a8
           3971	        97	800000b4	002a5a13	srli	x20,x20,0x2	 x20:0x800034a8 x20=0x20000d2a
           3991	        98	800000b8	3b0a1073	csrrw	x0,pmpaddr0,x20	 x20:0x20000d2a  x0=0x00000000
           4051	       101	800000bc	00003a17	auipc	x20,0x3	 x20=0x800030bc
           4071	       102	800000c0	3eca0a13	addi	x20,x20,1004	 x20:0x800030bc x20=0x800034a8
           4171	       107	800000c4	11111637	lui	x12,0x11111	 x12=0x11111000
           4331	       115	800000c8	11160613	addi	x12,x12,273	 x12:0x11111000 x12=0x11111111
           4351	       116	800000cc	9a32	c.add	x20,x12	 x20:0x800034a8 x12:0x11111111 x20=0x911145b9
           4371	       117	800000ce	002a5a13	srli	x20,x20,0x2	 x20:0x911145b9 x20=0x2444516e
           4391	       118	800000d2	3b1a1073	csrrw	x0,pmpaddr1,x20	 x20:0x2444516e  x0=0x00000000
           4671	       132	800000d6	00003a17	auipc	x20,0x3	 x20=0x800030d6
           4871	       142	800000da	3d2a0a13	addi	x20,x20,978	 x20:0x800030d6 x20=0x800034a8
           4891	       143	800000de	22222637	lui	x12,0x22222	 x12=0x22222000
           5051	       151	800000e2	22260613	addi	x12,x12,546	 x12:0x22222000 x12=0x22222222
           5071	       152	800000e6	9a32	c.add	x20,x12	 x20:0x800034a8 x12:0x22222222 x20=0xa22256ca
           5091	       153	800000e8	002a5a13	srli	x20,x20,0x2	 x20:0xa22256ca x20=0x288895b2
           5111	       154	800000ec	3b2a1073	csrrw	x0,pmpaddr2,x20	 x20:0x288895b2  x0=0x00000000
           5271	       162	800000f0	00003a17	auipc	x20,0x3	 x20=0x800030f0
           5291	       163	800000f4	3b8a0a13	addi	x20,x20,952	 x20:0x800030f0 x20=0x800034a8
           5351	       166	800000f8	33333637	lui	x12,0x33333	 x12=0x33333000
           5691	       183	800000fc	33360613	addi	x12,x12,819	 x12:0x33333000 x12=0x33333333
           5731	       185	80000100	9a32	c.add	x20,x12	 x20:0x800034a8 x12:0x33333333 x20=0xb33367db
           5791	       188	80000102	002a5a13	srli	x20,x20,0x2	 x20:0xb33367db x20=0x2cccd9f6
           5811	       189	80000106	3b3a1073	csrrw	x0,pmpaddr3,x20	 x20:0x2cccd9f6  x0=0x00000000
           6231	       210	8000010a	0f0f1a37	lui	x20,0xf0f1	 x20=0x0f0f1000
           6651	       231	8000010e	f0fa0a13	addi	x20,x20,-241	 x20:0x0f0f1000 x20=0x0f0f0f0f
           6711	       234	80000112	3a0a1073	csrrw	x0,pmpcfg0,x20	 x20:0x0f0f0f0f  x0=0x00000000
           6771	       237	80000116	00003a17	auipc	x20,0x3	 x20=0x80003116
           6791	       238	8000011a	392a0a13	addi	x20,x20,914	 x20:0x80003116 x20=0x800034a8
           6911	       244	8000011e	44444637	lui	x12,0x44444	 x12=0x44444000
           7111	       254	80000122	44460613	addi	x12,x12,1092	 x12:0x44444000 x12=0x44444444
           7131	       255	80000126	9a32	c.add	x20,x12	 x20:0x800034a8 x12:0x44444444 x20=0xc44478ec
           7151	       256	80000128	002a5a13	srli	x20,x20,0x2	 x20:0xc44478ec x20=0x31111e3b
           7171	       257	8000012c	3b4a1073	csrrw	x0,pmpaddr4,x20	 x20:0x31111e3b  x0=0x00000000
           7231	       260	80000130	00003a17	auipc	x20,0x3	 x20=0x80003130
