Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9122	       354	80000080	400012b7	lui	x5,0x40001	  x5=0x40001000
           9542	       375	80000084	10628293	addi	x5,x5,262	  x5:0x40001000  x5=0x40001106
           9742	       385	80000088	30129073	csrrw	x0,misa,x5	  x5:0x40001106  x0=0x00000000
           9802	       388	8000008c	00026997	auipc	x19,0x26	 x19=0x8002608c
           9942	       395	80000090	c5898993	addi	x19,x19,-936	 x19:0x8002608c x19=0x80025ce4
           9962	       396	80000094	00002297	auipc	x5,0x2	  x5=0x80002094
          10142	       405	80000098	66c28293	addi	x5,x5,1644	  x5:0x80002094  x5=0x80002700
          10342	       415	8000009c	0012e293	ori	x5,x5,1	  x5:0x80002700  x5=0x80002701
          10762	       436	800000a0	30529073	csrrw	x0,mtvec,x5	  x5:0x80002701  x0=0x00000000
          10822	       439	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          10882	       442	800000a8	00003797	auipc	x15,0x3	 x15=0x800030a8
          10982	       447	800000ac	41478793	addi	x15,x15,1044	 x15:0x800030a8 x15=0x800034bc
          11002	       448	800000b0	4281	c.li	x5,0	  x5=0x00000000
          11022	       449	800000b2	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x00000000 x15=0x800034bc
          11082	       452	800000b4	8389	c.srli	x15,0x2	 x15:0x800034bc x15=0x20000d2f
          11102	       453	800000b6	3b079073	csrrw	x0,pmpaddr0,x15	 x15:0x20000d2f  x0=0x00000000
          11222	       459	800000ba	00003797	auipc	x15,0x3	 x15=0x800030ba
          11642	       480	800000be	40278793	addi	x15,x15,1026	 x15:0x800030ba x15=0x800034bc
          11662	       481	800000c2	111112b7	lui	x5,0x11111	  x5=0x11111000
          11842	       490	800000c6	11128293	addi	x5,x5,273	  x5:0x11111000  x5=0x11111111
          11862	       491	800000ca	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x11111111 x15=0x911145cd
          11882	       492	800000cc	8389	c.srli	x15,0x2	 x15:0x911145cd x15=0x24445173
          11902	       493	800000ce	3b179073	csrrw	x0,pmpaddr1,x15	 x15:0x24445173  x0=0x00000000
          11962	       496	800000d2	00003797	auipc	x15,0x3	 x15=0x800030d2
          12222	       509	800000d6	3ea78793	addi	x15,x15,1002	 x15:0x800030d2 x15=0x800034bc
          12462	       521	800000da	222222b7	lui	x5,0x22222	  x5=0x22222000
          12782	       537	800000de	22228293	addi	x5,x5,546	  x5:0x22222000  x5=0x22222222
          12802	       538	800000e2	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x22222222 x15=0xa22256de
          12822	       539	800000e4	8389	c.srli	x15,0x2	 x15:0xa22256de x15=0x288895b7
          12982	       547	800000e6	3b279073	csrrw	x0,pmpaddr2,x15	 x15:0x288895b7  x0=0x00000000
          13342	       565	800000ea	00003797	auipc	x15,0x3	 x15=0x800030ea
          13362	       566	800000ee	3d278793	addi	x15,x15,978	 x15:0x800030ea x15=0x800034bc
          13622	       579	800000f2	333332b7	lui	x5,0x33333	  x5=0x33333000
          13642	       580	800000f6	33328293	addi	x5,x5,819	  x5:0x33333000  x5=0x33333333
          13662	       581	800000fa	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x33333333 x15=0xb33367ef
          13922	       594	800000fc	8389	c.srli	x15,0x2	 x15:0xb33367ef x15=0x2cccd9fb
          14022	       599	800000fe	3b379073	csrrw	x0,pmpaddr3,x15	 x15:0x2cccd9fb  x0=0x00000000
          14082	       602	80000102	0f0f17b7	lui	x15,0xf0f1	 x15=0x0f0f1000
          14102	       603	80000106	f0f78793	addi	x15,x15,-241	 x15:0x0f0f1000 x15=0x0f0f0f0f
          14342	       615	8000010a	3a079073	csrrw	x0,pmpcfg0,x15	 x15:0x0f0f0f0f  x0=0x00000000
          14402	       618	8000010e	00003797	auipc	x15,0x3	 x15=0x8000310e
          14422	       619	80000112	3ae78793	addi	x15,x15,942	 x15:0x8000310e x15=0x800034bc
          14442	       620	80000116	444442b7	lui	x5,0x44444	  x5=0x44444000
          14462	       621	8000011a	44428293	addi	x5,x5,1092	  x5:0x44444000  x5=0x44444444
          14482	       622	8000011e	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x44444444 x15=0xc4447900
          14502	       623	80000120	8389	c.srli	x15,0x2	 x15:0xc4447900 x15=0x31111e40
          14902	       643	80000122	3b479073	csrrw	x0,pmpaddr4,x15	 x15:0x31111e40  x0=0x00000000
          14962	       646	80000126	00003797	auipc	x15,0x3	 x15=0x80003126
          15082	       652	8000012a	39678793	addi	x15,x15,918	 x15:0x80003126 x15=0x800034bc
          15222	       659	8000012e	555552b7	lui	x5,0x55555	  x5=0x55555000
          15642	       680	80000132	55528293	addi	x5,x5,1365	  x5:0x55555000  x5=0x55555555
          15662	       681	80000136	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x55555555 x15=0xd5558a11
          15682	       682	80000138	8389	c.srli	x15,0x2	 x15:0xd5558a11 x15=0x35556284
          15702	       683	8000013a	3b579073	csrrw	x0,pmpaddr5,x15	 x15:0x35556284  x0=0x00000000
          15762	       686	8000013e	00003797	auipc	x15,0x3	 x15=0x8000313e
          15782	       687	80000142	37e78793	addi	x15,x15,894	 x15:0x8000313e x15=0x800034bc
          15802	       688	80000146	666662b7	lui	x5,0x66666	  x5=0x66666000
          15822	       689	8000014a	66628293	addi	x5,x5,1638	  x5:0x66666000  x5=0x66666666
          15842	       690	8000014e	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x66666666 x15=0xe6669b22
          15862	       691	80000150	8389	c.srli	x15,0x2	 x15:0xe6669b22 x15=0x3999a6c8
          15882	       692	80000152	3b679073	csrrw	x0,pmpaddr6,x15	 x15:0x3999a6c8  x0=0x00000000
          15942	       695	80000156	00003797	auipc	x15,0x3	 x15=0x80003156
          15962	       696	8000015a	36678793	addi	x15,x15,870	 x15:0x80003156 x15=0x800034bc
          15982	       697	8000015e	777772b7	lui	x5,0x77777	  x5=0x77777000
          16002	       698	80000162	77728293	addi	x5,x5,1911	  x5:0x77777000  x5=0x77777777
          16022	       699	80000166	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x77777777 x15=0xf777ac33
          16042	       700	80000168	8389	c.srli	x15,0x2	 x15:0xf777ac33 x15=0x3dddeb0c
          16102	       703	8000016a	3b779073	csrrw	x0,pmpaddr7,x15	 x15:0x3dddeb0c  x0=0x00000000
          16382	       717	8000016e	0f0f17b7	lui	x15,0xf0f1	 x15=0x0f0f1000
          16482	       722	80000172	f0f78793	addi	x15,x15,-241	 x15:0x0f0f1000 x15=0x0f0f0f0f
          16862	       741	80000176	3a179073	csrrw	x0,pmpcfg1,x15	 x15:0x0f0f0f0f  x0=0x00000000
          17062	       751	8000017a	00003797	auipc	x15,0x3	 x15=0x8000317a
          17082	       752	8000017e	34278793	addi	x15,x15,834	 x15:0x8000317a x15=0x800034bc
          17102	       753	80000182	888892b7	lui	x5,0x88889	  x5=0x88889000
          17122	       754	80000186	88828293	addi	x5,x5,-1912	  x5:0x88889000  x5=0x88888888
          17142	       755	8000018a	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x88888888 x15=0x0888bd44
          17162	       756	8000018c	8389	c.srli	x15,0x2	 x15:0x0888bd44 x15=0x02222f51
