Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          12983	       547	80000080	400018b7	lui	x17,0x40001	 x17=0x40001000
          13003	       548	80000084	10688893	addi	x17,x17,262	 x17:0x40001000 x17=0x40001106
          13023	       549	80000088	30189073	csrrw	x0,misa,x17	 x17:0x40001106  x0=0x00000000
          13223	       559	8000008c	00026217	auipc	x4,0x26	  x4=0x8002608c
          13243	       560	80000090	c5820213	addi	x4,x4,-936	  x4:0x8002608c  x4=0x80025ce4
          13283	       562	80000094	00002897	auipc	x17,0x2	 x17=0x80002094
          13383	       567	80000098	76c88893	addi	x17,x17,1900	 x17:0x80002094 x17=0x80002800
          13403	       568	8000009c	0018e893	ori	x17,x17,1	 x17:0x80002800 x17=0x80002801
          13583	       577	800000a0	30589073	csrrw	x0,mtvec,x17	 x17:0x80002801  x0=0x00000000
          13643	       580	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          14023	       599	800000a8	00003917	auipc	x18,0x3	 x18=0x800030a8
          14083	       602	800000ac	54490913	addi	x18,x18,1348	 x18:0x800030a8 x18=0x800035ec
          14103	       603	800000b0	4881	c.li	x17,0	 x17=0x00000000
          14123	       604	800000b2	9946	c.add	x18,x17	 x18:0x800035ec x17:0x00000000 x18=0x800035ec
          14143	       605	800000b4	00295913	srli	x18,x18,0x2	 x18:0x800035ec x18=0x20000d7b
          14183	       607	800000b8	3b091073	csrrw	x0,pmpaddr0,x18	 x18:0x20000d7b  x0=0x00000000
          14243	       610	800000bc	00003917	auipc	x18,0x3	 x18=0x800030bc
          14263	       611	800000c0	53090913	addi	x18,x18,1328	 x18:0x800030bc x18=0x800035ec
          14283	       612	800000c4	111118b7	lui	x17,0x11111	 x17=0x11111000
          14363	       616	800000c8	11188893	addi	x17,x17,273	 x17:0x11111000 x17=0x11111111
          14843	       640	800000cc	9946	c.add	x18,x17	 x18:0x800035ec x17:0x11111111 x18=0x911146fd
          14923	       644	800000ce	00295913	srli	x18,x18,0x2	 x18:0x911146fd x18=0x244451bf
          14943	       645	800000d2	3b191073	csrrw	x0,pmpaddr1,x18	 x18:0x244451bf  x0=0x00000000
          15003	       648	800000d6	00003917	auipc	x18,0x3	 x18=0x800030d6
          15023	       649	800000da	51690913	addi	x18,x18,1302	 x18:0x800030d6 x18=0x800035ec
          15103	       653	800000de	222228b7	lui	x17,0x22222	 x17=0x22222000
          15163	       656	800000e2	22288893	addi	x17,x17,546	 x17:0x22222000 x17=0x22222222
          15183	       657	800000e6	9946	c.add	x18,x17	 x18:0x800035ec x17:0x22222222 x18=0xa222580e
          15263	       661	800000e8	00295913	srli	x18,x18,0x2	 x18:0xa222580e x18=0x28889603
          15283	       662	800000ec	3b291073	csrrw	x0,pmpaddr2,x18	 x18:0x28889603  x0=0x00000000
          15343	       665	800000f0	00003917	auipc	x18,0x3	 x18=0x800030f0
          15363	       666	800000f4	4fc90913	addi	x18,x18,1276	 x18:0x800030f0 x18=0x800035ec
          15463	       671	800000f8	333338b7	lui	x17,0x33333	 x17=0x33333000
          15483	       672	800000fc	33388893	addi	x17,x17,819	 x17:0x33333000 x17=0x33333333
          15603	       678	80000100	9946	c.add	x18,x17	 x18:0x800035ec x17:0x33333333 x18=0xb333691f
          15703	       683	80000102	00295913	srli	x18,x18,0x2	 x18:0xb333691f x18=0x2cccda47
          15723	       684	80000106	3b391073	csrrw	x0,pmpaddr3,x18	 x18:0x2cccda47  x0=0x00000000
          15783	       687	8000010a	0f0f1937	lui	x18,0xf0f1	 x18=0x0f0f1000
          15803	       688	8000010e	f0f90913	addi	x18,x18,-241	 x18:0x0f0f1000 x18=0x0f0f0f0f
          15823	       689	80000112	3a091073	csrrw	x0,pmpcfg0,x18	 x18:0x0f0f0f0f  x0=0x00000000
          15983	       697	80000116	00003917	auipc	x18,0x3	 x18=0x80003116
          16003	       698	8000011a	4d690913	addi	x18,x18,1238	 x18:0x80003116 x18=0x800035ec
          16023	       699	8000011e	444448b7	lui	x17,0x44444	 x17=0x44444000
          16043	       700	80000122	44488893	addi	x17,x17,1092	 x17:0x44444000 x17=0x44444444
          16063	       701	80000126	9946	c.add	x18,x17	 x18:0x800035ec x17:0x44444444 x18=0xc4447a30
          16083	       702	80000128	00295913	srli	x18,x18,0x2	 x18:0xc4447a30 x18=0x31111e8c
          16103	       703	8000012c	3b491073	csrrw	x0,pmpaddr4,x18	 x18:0x31111e8c  x0=0x00000000
          16303	       713	80000130	00003917	auipc	x18,0x3	 x18=0x80003130
          16323	       714	80000134	4bc90913	addi	x18,x18,1212	 x18:0x80003130 x18=0x800035ec
          16343	       715	80000138	555558b7	lui	x17,0x55555	 x17=0x55555000
          16423	       719	8000013c	55588893	addi	x17,x17,1365	 x17:0x55555000 x17=0x55555555
          16663	       731	80000140	9946	c.add	x18,x17	 x18:0x800035ec x17:0x55555555 x18=0xd5558b41
          16683	       732	80000142	00295913	srli	x18,x18,0x2	 x18:0xd5558b41 x18=0x355562d0
          16703	       733	80000146	3b591073	csrrw	x0,pmpaddr5,x18	 x18:0x355562d0  x0=0x00000000
          16763	       736	8000014a	00003917	auipc	x18,0x3	 x18=0x8000314a
          16783	       737	8000014e	4a290913	addi	x18,x18,1186	 x18:0x8000314a x18=0x800035ec
          16803	       738	80000152	666668b7	lui	x17,0x66666	 x17=0x66666000
          17263	       761	80000156	66688893	addi	x17,x17,1638	 x17:0x66666000 x17=0x66666666
          17283	       762	8000015a	9946	c.add	x18,x17	 x18:0x800035ec x17:0x66666666 x18=0xe6669c52
          17363	       766	8000015c	00295913	srli	x18,x18,0x2	 x18:0xe6669c52 x18=0x3999a714
          17383	       767	80000160	3b691073	csrrw	x0,pmpaddr6,x18	 x18:0x3999a714  x0=0x00000000
          17443	       770	80000164	00003917	auipc	x18,0x3	 x18=0x80003164
          17603	       778	80000168	48890913	addi	x18,x18,1160	 x18:0x80003164 x18=0x800035ec
          17623	       779	8000016c	777778b7	lui	x17,0x77777	 x17=0x77777000
          17743	       785	80000170	77788893	addi	x17,x17,1911	 x17:0x77777000 x17=0x77777777
          17763	       786	80000174	9946	c.add	x18,x17	 x18:0x800035ec x17:0x77777777 x18=0xf777ad63
          17783	       787	80000176	00295913	srli	x18,x18,0x2	 x18:0xf777ad63 x18=0x3dddeb58
          17803	       788	8000017a	3b791073	csrrw	x0,pmpaddr7,x18	 x18:0x3dddeb58  x0=0x00000000
          17863	       791	8000017e	0f0f1937	lui	x18,0xf0f1	 x18=0x0f0f1000
          17883	       792	80000182	f0f90913	addi	x18,x18,-241	 x18:0x0f0f1000 x18=0x0f0f0f0f
          17903	       793	80000186	3a191073	csrrw	x0,pmpcfg1,x18	 x18:0x0f0f0f0f  x0=0x00000000
          18303	       813	8000018a	00003917	auipc	x18,0x3	 x18=0x8000318a
          18723	       834	8000018e	46290913	addi	x18,x18,1122	 x18:0x8000318a x18=0x800035ec
          18803	       838	80000192	888898b7	lui	x17,0x88889	 x17=0x88889000
          18823	       839	80000196	88888893	addi	x17,x17,-1912	 x17:0x88889000 x17=0x88888888
          18843	       840	8000019a	9946	c.add	x18,x17	 x18:0x800035ec x17:0x88888888 x18=0x0888be74
          18863	       841	8000019c	00295913	srli	x18,x18,0x2	 x18:0x0888be74 x18=0x02222f9d
          18883	       842	800001a0	3b891073	csrrw	x0,pmpaddr8,x18	 x18:0x02222f9d  x0=0x00000000
          19283	       862	800001a4	00003917	auipc	x18,0x3	 x18=0x800031a4
          19463	       871	800001a8	44890913	addi	x18,x18,1096	 x18:0x800031a4 x18=0x800035ec
          19483	       872	800001ac	9999a8b7	lui	x17,0x9999a	 x17=0x9999a000
          19623	       879	800001b0	99988893	addi	x17,x17,-1639	 x17:0x9999a000 x17=0x99999999
          19643	       880	800001b4	9946	c.add	x18,x17	 x18:0x800035ec x17:0x99999999 x18=0x1999cf85
          19903	       893	800001b6	00295913	srli	x18,x18,0x2	 x18:0x1999cf85 x18=0x066673e1
          19923	       894	800001ba	3b991073	csrrw	x0,pmpaddr9,x18	 x18:0x066673e1  x0=0x00000000
          19983	       897	800001be	00003917	auipc	x18,0x3	 x18=0x800031be
