Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           7006	       248	80000080	40001937	lui	x18,0x40001	 x18=0x40001000
           7126	       254	80000084	10690913	addi	x18,x18,262	 x18:0x40001000 x18=0x40001106
           7206	       258	80000088	30191073	csrrw	x0,misa,x18	 x18:0x40001106  x0=0x00000000
           7266	       261	8000008c	00026817	auipc	x16,0x26	 x16=0x8002608c
           7286	       262	80000090	c5880813	addi	x16,x16,-936	 x16:0x8002608c x16=0x80025ce4
           7306	       263	80000094	00002917	auipc	x18,0x2	 x18=0x80002094
           7326	       264	80000098	46c90913	addi	x18,x18,1132	 x18:0x80002094 x18=0x80002500
           7446	       270	8000009c	00196913	ori	x18,x18,1	 x18:0x80002500 x18=0x80002501
           7466	       271	800000a0	30591073	csrrw	x0,mtvec,x18	 x18:0x80002501  x0=0x00000000
           7526	       274	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           7946	       295	800000a8	00003417	auipc	x8,0x3	  x8=0x800030a8
           8266	       311	800000ac	1d440413	addi	x8,x8,468	  x8:0x800030a8  x8=0x8000327c
           8686	       332	800000b0	4901	c.li	x18,0	 x18=0x00000000
           8706	       333	800000b2	944a	c.add	x8,x18	  x8:0x8000327c x18:0x00000000  x8=0x8000327c
           8866	       341	800000b4	8009	c.srli	x8,0x2	  x8:0x8000327c  x8=0x20000c9f
           8886	       342	800000b6	3b041073	csrrw	x0,pmpaddr0,x8	  x8:0x20000c9f  x0=0x00000000
           9026	       349	800000ba	00003417	auipc	x8,0x3	  x8=0x800030ba
           9146	       355	800000be	1c240413	addi	x8,x8,450	  x8:0x800030ba  x8=0x8000327c
           9206	       358	800000c2	11111937	lui	x18,0x11111	 x18=0x11111000
           9626	       379	800000c6	11190913	addi	x18,x18,273	 x18:0x11111000 x18=0x11111111
           9646	       380	800000ca	944a	c.add	x8,x18	  x8:0x8000327c x18:0x11111111  x8=0x9111438d
           9786	       387	800000cc	8009	c.srli	x8,0x2	  x8:0x9111438d  x8=0x244450e3
          10206	       408	800000ce	3b141073	csrrw	x0,pmpaddr1,x8	  x8:0x244450e3  x0=0x00000000
          10266	       411	800000d2	00003417	auipc	x8,0x3	  x8=0x800030d2
          10286	       412	800000d6	1aa40413	addi	x8,x8,426	  x8:0x800030d2  x8=0x8000327c
          10306	       413	800000da	22222937	lui	x18,0x22222	 x18=0x22222000
          10326	       414	800000de	22290913	addi	x18,x18,546	 x18:0x22222000 x18=0x22222222
          10346	       415	800000e2	944a	c.add	x8,x18	  x8:0x8000327c x18:0x22222222  x8=0xa222549e
          10366	       416	800000e4	8009	c.srli	x8,0x2	  x8:0xa222549e  x8=0x28889527
          10386	       417	800000e6	3b241073	csrrw	x0,pmpaddr2,x8	  x8:0x28889527  x0=0x00000000
          10566	       426	800000ea	00003417	auipc	x8,0x3	  x8=0x800030ea
          10586	       427	800000ee	19240413	addi	x8,x8,402	  x8:0x800030ea  x8=0x8000327c
          10946	       445	800000f2	33333937	lui	x18,0x33333	 x18=0x33333000
          10966	       446	800000f6	33390913	addi	x18,x18,819	 x18:0x33333000 x18=0x33333333
          10986	       447	800000fa	944a	c.add	x8,x18	  x8:0x8000327c x18:0x33333333  x8=0xb33365af
          11006	       448	800000fc	8009	c.srli	x8,0x2	  x8:0xb33365af  x8=0x2cccd96b
