Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2341	        15	80000080	400013b7	lui	x7,0x40001	  x7=0x40001000
           2361	        16	80000084	10638393	addi	x7,x7,262	  x7:0x40001000  x7=0x40001106
           2661	        31	80000088	30139073	csrrw	x0,misa,x7	  x7:0x40001106  x0=0x00000000
           2721	        34	8000008c	00027117	auipc	x2,0x27	  x2=0x8002708c
           3101	        53	80000090	c5810113	addi	x2,x2,-936	  x2:0x8002708c  x2=0x80026ce4
           3121	        54	80000094	00002397	auipc	x7,0x2	  x7=0x80002094
           3181	        57	80000098	66c38393	addi	x7,x7,1644	  x7:0x80002094  x7=0x80002700
           3201	        58	8000009c	0013e393	ori	x7,x7,1	  x7:0x80002700  x7=0x80002701
           3621	        79	800000a0	30539073	csrrw	x0,mtvec,x7	  x7:0x80002701  x0=0x00000000
           3681	        82	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3821	        89	800000a8	00003817	auipc	x16,0x3	 x16=0x800030a8
           4101	       103	800000ac	43c80813	addi	x16,x16,1084	 x16:0x800030a8 x16=0x800034e4
           4521	       124	800000b0	4381	c.li	x7,0	  x7=0x00000000
           4541	       125	800000b2	981e	c.add	x16,x7	 x16:0x800034e4  x7:0x00000000 x16=0x800034e4
           4681	       132	800000b4	00285813	srli	x16,x16,0x2	 x16:0x800034e4 x16=0x20000d39
           4701	       133	800000b8	3b081073	csrrw	x0,pmpaddr0,x16	 x16:0x20000d39  x0=0x00000000
           4761	       136	800000bc	00003817	auipc	x16,0x3	 x16=0x800030bc
           4781	       137	800000c0	42880813	addi	x16,x16,1064	 x16:0x800030bc x16=0x800034e4
           4801	       138	800000c4	111113b7	lui	x7,0x11111	  x7=0x11111000
           4821	       139	800000c8	11138393	addi	x7,x7,273	  x7:0x11111000  x7=0x11111111
           4841	       140	800000cc	981e	c.add	x16,x7	 x16:0x800034e4  x7:0x11111111 x16=0x911145f5
           5261	       161	800000ce	00285813	srli	x16,x16,0x2	 x16:0x911145f5 x16=0x2444517d
           5281	       162	800000d2	3b181073	csrrw	x0,pmpaddr1,x16	 x16:0x2444517d  x0=0x00000000
           5341	       165	800000d6	00003817	auipc	x16,0x3	 x16=0x800030d6
           5381	       167	800000da	40e80813	addi	x16,x16,1038	 x16:0x800030d6 x16=0x800034e4
           5401	       168	800000de	222223b7	lui	x7,0x22222	  x7=0x22222000
           5421	       169	800000e2	22238393	addi	x7,x7,546	  x7:0x22222000  x7=0x22222222
           5441	       170	800000e6	981e	c.add	x16,x7	 x16:0x800034e4  x7:0x22222222 x16=0xa2225706
           5461	       171	800000e8	00285813	srli	x16,x16,0x2	 x16:0xa2225706 x16=0x288895c1
           5481	       172	800000ec	3b281073	csrrw	x0,pmpaddr2,x16	 x16:0x288895c1  x0=0x00000000
           5781	       187	800000f0	00003817	auipc	x16,0x3	 x16=0x800030f0
           5801	       188	800000f4	3f480813	addi	x16,x16,1012	 x16:0x800030f0 x16=0x800034e4
           5941	       195	800000f8	333333b7	lui	x7,0x33333	  x7=0x33333000
           5961	       196	800000fc	33338393	addi	x7,x7,819	  x7:0x33333000  x7=0x33333333
           5981	       197	80000100	981e	c.add	x16,x7	 x16:0x800034e4  x7:0x33333333 x16=0xb3336817
           6001	       198	80000102	00285813	srli	x16,x16,0x2	 x16:0xb3336817 x16=0x2cccda05
           6021	       199	80000106	3b381073	csrrw	x0,pmpaddr3,x16	 x16:0x2cccda05  x0=0x00000000
           6081	       202	8000010a	0f0f1837	lui	x16,0xf0f1	 x16=0x0f0f1000
           6101	       203	8000010e	f0f80813	addi	x16,x16,-241	 x16:0x0f0f1000 x16=0x0f0f0f0f
           6121	       204	80000112	3a081073	csrrw	x0,pmpcfg0,x16	 x16:0x0f0f0f0f  x0=0x00000000
           6181	       207	80000116	00003817	auipc	x16,0x3	 x16=0x80003116
           6201	       208	8000011a	3ce80813	addi	x16,x16,974	 x16:0x80003116 x16=0x800034e4
           6221	       209	8000011e	444443b7	lui	x7,0x44444	  x7=0x44444000
           6321	       214	80000122	44438393	addi	x7,x7,1092	  x7:0x44444000  x7=0x44444444
           6341	       215	80000126	981e	c.add	x16,x7	 x16:0x800034e4  x7:0x44444444 x16=0xc4447928
           6361	       216	80000128	00285813	srli	x16,x16,0x2	 x16:0xc4447928 x16=0x31111e4a
           6381	       217	8000012c	3b481073	csrrw	x0,pmpaddr4,x16	 x16:0x31111e4a  x0=0x00000000
           6441	       220	80000130	00003817	auipc	x16,0x3	 x16=0x80003130
           6461	       221	80000134	3b480813	addi	x16,x16,948	 x16:0x80003130 x16=0x800034e4
           6481	       222	80000138	555553b7	lui	x7,0x55555	  x7=0x55555000
           6501	       223	8000013c	55538393	addi	x7,x7,1365	  x7:0x55555000  x7=0x55555555
           6521	       224	80000140	981e	c.add	x16,x7	 x16:0x800034e4  x7:0x55555555 x16=0xd5558a39
           6761	       236	80000142	00285813	srli	x16,x16,0x2	 x16:0xd5558a39 x16=0x3555628e
           7081	       252	80000146	3b581073	csrrw	x0,pmpaddr5,x16	 x16:0x3555628e  x0=0x00000000
           7141	       255	8000014a	00003817	auipc	x16,0x3	 x16=0x8000314a
           7461	       271	8000014e	39a80813	addi	x16,x16,922	 x16:0x8000314a x16=0x800034e4
           7621	       279	80000152	666663b7	lui	x7,0x66666	  x7=0x66666000
           7661	       281	80000156	66638393	addi	x7,x7,1638	  x7:0x66666000  x7=0x66666666
           7681	       282	8000015a	981e	c.add	x16,x7	 x16:0x800034e4  x7:0x66666666 x16=0xe6669b4a
           7841	       290	8000015c	00285813	srli	x16,x16,0x2	 x16:0xe6669b4a x16=0x3999a6d2
           7861	       291	80000160	3b681073	csrrw	x0,pmpaddr6,x16	 x16:0x3999a6d2  x0=0x00000000
           7921	       294	80000164	00003817	auipc	x16,0x3	 x16=0x80003164
           7941	       295	80000168	38080813	addi	x16,x16,896	 x16:0x80003164 x16=0x800034e4
           8101	       303	8000016c	777773b7	lui	x7,0x77777	  x7=0x77777000
           8121	       304	80000170	77738393	addi	x7,x7,1911	  x7:0x77777000  x7=0x77777777
           8141	       305	80000174	981e	c.add	x16,x7	 x16:0x800034e4  x7:0x77777777 x16=0xf777ac5b
           8161	       306	80000176	00285813	srli	x16,x16,0x2	 x16:0xf777ac5b x16=0x3dddeb16
           8401	       318	8000017a	3b781073	csrrw	x0,pmpaddr7,x16	 x16:0x3dddeb16  x0=0x00000000
           8461	       321	8000017e	0f0f1837	lui	x16,0xf0f1	 x16=0x0f0f1000
