Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2461	        21	80000080	400012b7	lui	x5,0x40001	  x5=0x40001000
           2621	        29	80000084	10628293	addi	x5,x5,262	  x5:0x40001000  x5=0x40001106
           2781	        37	80000088	30129073	csrrw	x0,misa,x5	  x5:0x40001106  x0=0x00000000
           2961	        46	8000008c	00026e17	auipc	x28,0x26	 x28=0x8002608c
           3021	        49	80000090	c58e0e13	addi	x28,x28,-936	 x28:0x8002608c x28=0x80025ce4
           3201	        58	80000094	00002297	auipc	x5,0x2	  x5=0x80002094
           3221	        59	80000098	66c28293	addi	x5,x5,1644	  x5:0x80002094  x5=0x80002700
           3521	        74	8000009c	0012e293	ori	x5,x5,1	  x5:0x80002700  x5=0x80002701
           3541	        75	800000a0	30529073	csrrw	x0,mtvec,x5	  x5:0x80002701  x0=0x00000000
           3601	        78	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3941	        95	800000a8	00003d17	auipc	x26,0x3	 x26=0x800030a8
           3961	        96	800000ac	444d0d13	addi	x26,x26,1092	 x26:0x800030a8 x26=0x800034ec
           4201	       108	800000b0	4281	c.li	x5,0	  x5=0x00000000
           4221	       109	800000b2	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x00000000 x26=0x800034ec
           4621	       129	800000b4	002d5d13	srli	x26,x26,0x2	 x26:0x800034ec x26=0x20000d3b
           4641	       130	800000b8	3b0d1073	csrrw	x0,pmpaddr0,x26	 x26:0x20000d3b  x0=0x00000000
           4781	       137	800000bc	00003d17	auipc	x26,0x3	 x26=0x800030bc
           5081	       152	800000c0	430d0d13	addi	x26,x26,1072	 x26:0x800030bc x26=0x800034ec
           5101	       153	800000c4	111112b7	lui	x5,0x11111	  x5=0x11111000
           5141	       155	800000c8	11128293	addi	x5,x5,273	  x5:0x11111000  x5=0x11111111
           5161	       156	800000cc	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x11111111 x26=0x911145fd
           5581	       177	800000ce	002d5d13	srli	x26,x26,0x2	 x26:0x911145fd x26=0x2444517f
           5601	       178	800000d2	3b1d1073	csrrw	x0,pmpaddr1,x26	 x26:0x2444517f  x0=0x00000000
           5661	       181	800000d6	00003d17	auipc	x26,0x3	 x26=0x800030d6
           5681	       182	800000da	416d0d13	addi	x26,x26,1046	 x26:0x800030d6 x26=0x800034ec
           5701	       183	800000de	222222b7	lui	x5,0x22222	  x5=0x22222000
           6021	       199	800000e2	22228293	addi	x5,x5,546	  x5:0x22222000  x5=0x22222222
           6041	       200	800000e6	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x22222222 x26=0xa222570e
           6061	       201	800000e8	002d5d13	srli	x26,x26,0x2	 x26:0xa222570e x26=0x288895c3
           6081	       202	800000ec	3b2d1073	csrrw	x0,pmpaddr2,x26	 x26:0x288895c3  x0=0x00000000
           6181	       207	800000f0	00003d17	auipc	x26,0x3	 x26=0x800030f0
           6361	       216	800000f4	3fcd0d13	addi	x26,x26,1020	 x26:0x800030f0 x26=0x800034ec
           6381	       217	800000f8	333332b7	lui	x5,0x33333	  x5=0x33333000
           6401	       218	800000fc	33328293	addi	x5,x5,819	  x5:0x33333000  x5=0x33333333
           6421	       219	80000100	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x33333333 x26=0xb333681f
           6441	       220	80000102	002d5d13	srli	x26,x26,0x2	 x26:0xb333681f x26=0x2cccda07
           6541	       225	80000106	3b3d1073	csrrw	x0,pmpaddr3,x26	 x26:0x2cccda07  x0=0x00000000
           6921	       244	8000010a	0f0f1d37	lui	x26,0xf0f1	 x26=0x0f0f1000
           6941	       245	8000010e	f0fd0d13	addi	x26,x26,-241	 x26:0x0f0f1000 x26=0x0f0f0f0f
           6961	       246	80000112	3a0d1073	csrrw	x0,pmpcfg0,x26	 x26:0x0f0f0f0f  x0=0x00000000
           7021	       249	80000116	00003d17	auipc	x26,0x3	 x26=0x80003116
           7041	       250	8000011a	3d6d0d13	addi	x26,x26,982	 x26:0x80003116 x26=0x800034ec
           7061	       251	8000011e	444442b7	lui	x5,0x44444	  x5=0x44444000
           7081	       252	80000122	44428293	addi	x5,x5,1092	  x5:0x44444000  x5=0x44444444
           7101	       253	80000126	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x44444444 x26=0xc4447930
           7121	       254	80000128	002d5d13	srli	x26,x26,0x2	 x26:0xc4447930 x26=0x31111e4c
           7281	       262	8000012c	3b4d1073	csrrw	x0,pmpaddr4,x26	 x26:0x31111e4c  x0=0x00000000
           7341	       265	80000130	00003d17	auipc	x26,0x3	 x26=0x80003130
           7361	       266	80000134	3bcd0d13	addi	x26,x26,956	 x26:0x80003130 x26=0x800034ec
           7381	       267	80000138	555552b7	lui	x5,0x55555	  x5=0x55555000
           7401	       268	8000013c	55528293	addi	x5,x5,1365	  x5:0x55555000  x5=0x55555555
           7781	       287	80000140	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x55555555 x26=0xd5558a41
           7941	       295	80000142	002d5d13	srli	x26,x26,0x2	 x26:0xd5558a41 x26=0x35556290
           7961	       296	80000146	3b5d1073	csrrw	x0,pmpaddr5,x26	 x26:0x35556290  x0=0x00000000
           8021	       299	8000014a	00003d17	auipc	x26,0x3	 x26=0x8000314a
           8301	       313	8000014e	3a2d0d13	addi	x26,x26,930	 x26:0x8000314a x26=0x800034ec
           8461	       321	80000152	666662b7	lui	x5,0x66666	  x5=0x66666000
           8541	       325	80000156	66628293	addi	x5,x5,1638	  x5:0x66666000  x5=0x66666666
           8561	       326	8000015a	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x66666666 x26=0xe6669b52
           8581	       327	8000015c	002d5d13	srli	x26,x26,0x2	 x26:0xe6669b52 x26=0x3999a6d4
           8601	       328	80000160	3b6d1073	csrrw	x0,pmpaddr6,x26	 x26:0x3999a6d4  x0=0x00000000
           8661	       331	80000164	00003d17	auipc	x26,0x3	 x26=0x80003164
           8681	       332	80000168	388d0d13	addi	x26,x26,904	 x26:0x80003164 x26=0x800034ec
           8781	       337	8000016c	777772b7	lui	x5,0x77777	  x5=0x77777000
           8801	       338	80000170	77728293	addi	x5,x5,1911	  x5:0x77777000  x5=0x77777777
           8821	       339	80000174	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x77777777 x26=0xf777ac63
           8841	       340	80000176	002d5d13	srli	x26,x26,0x2	 x26:0xf777ac63 x26=0x3dddeb18
           9021	       349	8000017a	3b7d1073	csrrw	x0,pmpaddr7,x26	 x26:0x3dddeb18  x0=0x00000000
           9141	       355	8000017e	0f0f1d37	lui	x26,0xf0f1	 x26=0x0f0f1000
           9161	       356	80000182	f0fd0d13	addi	x26,x26,-241	 x26:0x0f0f1000 x26=0x0f0f0f0f
           9181	       357	80000186	3a1d1073	csrrw	x0,pmpcfg1,x26	 x26:0x0f0f0f0f  x0=0x00000000
           9301	       363	8000018a	00003d17	auipc	x26,0x3	 x26=0x8000318a
           9321	       364	8000018e	362d0d13	addi	x26,x26,866	 x26:0x8000318a x26=0x800034ec
           9421	       369	80000192	888892b7	lui	x5,0x88889	  x5=0x88889000
           9501	       373	80000196	88828293	addi	x5,x5,-1912	  x5:0x88889000  x5=0x88888888
           9521	       374	8000019a	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x88888888 x26=0x0888bd74
           9541	       375	8000019c	002d5d13	srli	x26,x26,0x2	 x26:0x0888bd74 x26=0x02222f5d
           9561	       376	800001a0	3b8d1073	csrrw	x0,pmpaddr8,x26	 x26:0x02222f5d  x0=0x00000000
           9621	       379	800001a4	00003d17	auipc	x26,0x3	 x26=0x800031a4
           9641	       380	800001a8	348d0d13	addi	x26,x26,840	 x26:0x800031a4 x26=0x800034ec
           9661	       381	800001ac	9999a2b7	lui	x5,0x9999a	  x5=0x9999a000
           9781	       387	800001b0	99928293	addi	x5,x5,-1639	  x5:0x9999a000  x5=0x99999999
           9801	       388	800001b4	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0x99999999 x26=0x1999ce85
           9981	       397	800001b6	002d5d13	srli	x26,x26,0x2	 x26:0x1999ce85 x26=0x066673a1
          10001	       398	800001ba	3b9d1073	csrrw	x0,pmpaddr9,x26	 x26:0x066673a1  x0=0x00000000
          10061	       401	800001be	00003d17	auipc	x26,0x3	 x26=0x800031be
          10081	       402	800001c2	32ed0d13	addi	x26,x26,814	 x26:0x800031be x26=0x800034ec
          10501	       423	800001c6	aaaab2b7	lui	x5,0xaaaab	  x5=0xaaaab000
          10521	       424	800001ca	aaa28293	addi	x5,x5,-1366	  x5:0xaaaab000  x5=0xaaaaaaaa
          10541	       425	800001ce	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0xaaaaaaaa x26=0x2aaadf96
          10621	       429	800001d0	002d5d13	srli	x26,x26,0x2	 x26:0x2aaadf96 x26=0x0aaab7e5
          10641	       430	800001d4	3bad1073	csrrw	x0,pmpaddr10,x26	 x26:0x0aaab7e5  x0=0x00000000
          10721	       434	800001d8	00003d17	auipc	x26,0x3	 x26=0x800031d8
          11041	       450	800001dc	314d0d13	addi	x26,x26,788	 x26:0x800031d8 x26=0x800034ec
          11381	       467	800001e0	bbbbc2b7	lui	x5,0xbbbbc	  x5=0xbbbbc000
          11761	       486	800001e4	bbb28293	addi	x5,x5,-1093	  x5:0xbbbbc000  x5=0xbbbbbbbb
          11981	       497	800001e8	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0xbbbbbbbb x26=0x3bbbf0a7
          12001	       498	800001ea	002d5d13	srli	x26,x26,0x2	 x26:0x3bbbf0a7 x26=0x0eeefc29
          12421	       519	800001ee	3bbd1073	csrrw	x0,pmpaddr11,x26	 x26:0x0eeefc29  x0=0x00000000
          12481	       522	800001f2	0f0f1d37	lui	x26,0xf0f1	 x26=0x0f0f1000
          12501	       523	800001f6	f0fd0d13	addi	x26,x26,-241	 x26:0x0f0f1000 x26=0x0f0f0f0f
          12881	       542	800001fa	3a2d1073	csrrw	x0,pmpcfg2,x26	 x26:0x0f0f0f0f  x0=0x00000000
          12941	       545	800001fe	00003d17	auipc	x26,0x3	 x26=0x800031fe
          12961	       546	80000202	2eed0d13	addi	x26,x26,750	 x26:0x800031fe x26=0x800034ec
          12981	       547	80000206	ccccd2b7	lui	x5,0xccccd	  x5=0xccccd000
          13361	       566	8000020a	ccc28293	addi	x5,x5,-820	  x5:0xccccd000  x5=0xcccccccc
          13381	       567	8000020e	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0xcccccccc x26=0x4ccd01b8
          13401	       568	80000210	002d5d13	srli	x26,x26,0x2	 x26:0x4ccd01b8 x26=0x1333406e
          13421	       569	80000214	3bcd1073	csrrw	x0,pmpaddr12,x26	 x26:0x1333406e  x0=0x00000000
          13841	       590	80000218	00003d17	auipc	x26,0x3	 x26=0x80003218
          13861	       591	8000021c	2d4d0d13	addi	x26,x26,724	 x26:0x80003218 x26=0x800034ec
          13901	       593	80000220	dddde2b7	lui	x5,0xdddde	  x5=0xdddde000
          14321	       614	80000224	ddd28293	addi	x5,x5,-547	  x5:0xdddde000  x5=0xdddddddd
          14521	       624	80000228	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0xdddddddd x26=0x5dde12c9
          14921	       644	8000022a	002d5d13	srli	x26,x26,0x2	 x26:0x5dde12c9 x26=0x177784b2
          15101	       653	8000022e	3bdd1073	csrrw	x0,pmpaddr13,x26	 x26:0x177784b2  x0=0x00000000
          15481	       672	80000232	00003d17	auipc	x26,0x3	 x26=0x80003232
          15721	       684	80000236	2bad0d13	addi	x26,x26,698	 x26:0x80003232 x26=0x800034ec
          15741	       685	8000023a	eeeef2b7	lui	x5,0xeeeef	  x5=0xeeeef000
          16001	       698	8000023e	eee28293	addi	x5,x5,-274	  x5:0xeeeef000  x5=0xeeeeeeee
          16021	       699	80000242	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0xeeeeeeee x26=0x6eef23da
          16041	       700	80000244	002d5d13	srli	x26,x26,0x2	 x26:0x6eef23da x26=0x1bbbc8f6
          16121	       704	80000248	3bed1073	csrrw	x0,pmpaddr14,x26	 x26:0x1bbbc8f6  x0=0x00000000
          16181	       707	8000024c	00003d17	auipc	x26,0x3	 x26=0x8000324c
          16261	       711	80000250	2a0d0d13	addi	x26,x26,672	 x26:0x8000324c x26=0x800034ec
          16281	       712	80000254	fff00293	addi	x5,x0,-1	  x0:0x00000000  x5=0xffffffff
          16701	       733	80000258	9d16	c.add	x26,x5	 x26:0x800034ec  x5:0xffffffff x26=0x800034eb
          16721	       734	8000025a	002d5d13	srli	x26,x26,0x2	 x26:0x800034eb x26=0x20000d3a
          16741	       735	8000025e	3bfd1073	csrrw	x0,pmpaddr15,x26	 x26:0x20000d3a  x0=0x00000000
          16801	       738	80000262	0f0f1d37	lui	x26,0xf0f1	 x26=0x0f0f1000
          16821	       739	80000266	f0fd0d13	addi	x26,x26,-241	 x26:0x0f0f1000 x26=0x0f0f0f0f
          17101	       753	8000026a	3a3d1073	csrrw	x0,pmpcfg3,x26	 x26:0x0f0f0f0f  x0=0x00000000
          17161	       756	8000026e	00000297	auipc	x5,0x0	  x5=0x8000026e
          17221	       759	80000272	05828293	addi	x5,x5,88	  x5:0x8000026e  x5=0x800002c6
          17241	       760	80000276	34129073	csrrw	x0,mepc,x5	  x5:0x800002c6  x0=0x00000000
          17401	       768	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          17461	       771	8000027e	6289	c.lui	x5,0x2	  x5=0x00002000
          17821	       789	80000280	80028293	addi	x5,x5,-2048	  x5:0x00002000  x5=0x00001800
          18241	       810	80000284	30029073	csrrw	x0,mstatus,x5	  x5:0x00001800  x0=0x00000000
          18301	       813	80000288	4281	c.li	x5,0	  x5=0x00000000
          18321	       814	8000028a	30429073	csrrw	x0,mie,x5	  x5:0x00000000  x0=0x00000000
          18381	       817	8000028e	900008b7	lui	x17,0x90000	 x17=0x90000000
          18401	       818	80000292	18f1	c.addi	x17,-4	 x17:0x90000000 x17=0x8ffffffc
          18421	       819	80000294	30000293	addi	x5,x0,768	  x0:0x00000000  x5=0x00000300
          18441	       820	80000298	02a2	c.slli	x5,0x8	  x5:0x00000300  x5=0x00030000
          18461	       821	8000029a	028d	c.addi	x5,3	  x5:0x00030000  x5=0x00030003
          18841	       840	8000029c	0058a023	sw	x5,0(x17)	 x17:0x8ffffffc  x5:0x00030003 PA:0x8ffffffc store:0x00030003
          18861	       841	800002a0	300022f3	csrrs	x5,mstatus,x0	  x0:0x00000000  x5=0x00001800
          18921	       844	800002a4	0058a023	sw	x5,0(x17)	 x17:0x8ffffffc  x5:0x00001800 PA:0x8ffffffc store:0x00001800
          18941	       845	800002a8	900008b7	lui	x17,0x90000	 x17=0x90000000
          18961	       846	800002ac	18f1	c.addi	x17,-4	 x17:0x90000000 x17=0x8ffffffc
          18981	       847	800002ae	30400293	addi	x5,x0,772	  x0:0x00000000  x5=0x00000304
          19001	       848	800002b2	02a2	c.slli	x5,0x8	  x5:0x00000304  x5=0x00030400
          19021	       849	800002b4	028d	c.addi	x5,3	  x5:0x00030400  x5=0x00030403
          19441	       870	800002b6	0058a023	sw	x5,0(x17)	 x17:0x8ffffffc  x5:0x00030403 PA:0x8ffffffc store:0x00030403
          19461	       871	800002ba	304022f3	csrrs	x5,mie,x0	  x0:0x00000000  x5=0x00000000
          19561	       876	800002be	0058a023	sw	x5,0(x17)	 x17:0x8ffffffc  x5:0x00000000 PA:0x8ffffffc store:0x00000000
          19581	       877	800002c2	30200073	mret	
          19661	       881	800002c6	00300013	addi	x0,x0,3	  x0:0x00000000  x0=0x00000000
          19681	       882	800002ca	408d	c.li	x1,3	  x1=0x00000003
          19701	       883	800002cc	54682137	lui	x2,0x54682	  x2=0x54682000
          20341	       915	800002d0	64210113	addi	x2,x2,1602	  x2:0x54682000  x2=0x54682642
          20761	       936	800002d4	f76be1b7	lui	x3,0xf76be	  x3=0xf76be000
          20941	       945	800002d8	db918193	addi	x3,x3,-583	  x3:0xf76be000  x3=0xf76bddb9
          20961	       946	800002dc	4239	c.li	x4,14	  x4=0x0000000e
          20981	       947	800002de	4289	c.li	x5,2	  x5=0x00000002
          21001	       948	800002e0	4381	c.li	x7,0	  x7=0x00000000
          21021	       949	800002e2	4401	c.li	x8,0	  x8=0x00000000
          21041	       950	800002e4	448d	c.li	x9,3	  x9=0x00000003
          21061	       951	800002e6	4501	c.li	x10,0	 x10=0x00000000
          21081	       952	800002e8	135d55b7	lui	x11,0x135d5	 x11=0x135d5000
          21441	       970	800002ec	b7d58593	addi	x11,x11,-1155	 x11:0x135d5000 x11=0x135d4b7d
          21461	       971	800002f0	fe421637	lui	x12,0xfe421	 x12=0xfe421000
          21641	       980	800002f4	1b460613	addi	x12,x12,436	 x12:0xfe421000 x12=0xfe4211b4
          21661	       981	800002f8	800006b7	lui	x13,0x80000	 x13=0x80000000
          21681	       982	800002fc	0bd80737	lui	x14,0xbd80	 x14=0x0bd80000
          21841	       990	80000300	bb370713	addi	x14,x14,-1101	 x14:0x0bd80000 x14=0x0bd7fbb3
          22261	      1011	80000304	800007b7	lui	x15,0x80000	 x15=0x80000000
          22681	      1032	80000308	4815	c.li	x16,5	 x16=0x00000005
          22781	      1037	8000030a	6545e8b7	lui	x17,0x6545e	 x17=0x6545e000
          22801	      1038	8000030e	58f88893	addi	x17,x17,1423	 x17:0x6545e000 x17=0x6545e58f
          22961	      1046	80000312	80000937	lui	x18,0x80000	 x18=0x80000000
          22981	      1047	80000316	49b1	c.li	x19,12	 x19=0x0000000c
          23001	      1048	80000318	f7f87a37	lui	x20,0xf7f87	 x20=0xf7f87000
          23021	      1049	8000031c	ca7a0a13	addi	x20,x20,-857	 x20:0xf7f87000 x20=0xf7f86ca7
          23041	      1050	80000320	4a81	c.li	x21,0	 x21=0x00000000
          23061	      1051	80000322	1daa6b37	lui	x22,0x1daa6	 x22=0x1daa6000
          23461	      1071	80000326	bdfb0b13	addi	x22,x22,-1057	 x22:0x1daa6000 x22=0x1daa5bdf
          23481	      1072	8000032a	547f0bb7	lui	x23,0x547f0	 x23=0x547f0000
          23501	      1073	8000032e	b0db8b93	addi	x23,x23,-1267	 x23:0x547f0000 x23=0x547efb0d
          23521	      1074	80000332	4c01	c.li	x24,0	 x24=0x00000000
          23661	      1081	80000334	4ca5	c.li	x25,9	 x25=0x00000009
          23681	      1082	80000336	4d39	c.li	x26,14	 x26=0x0000000e
          23941	      1095	80000338	4d9d	c.li	x27,7	 x27=0x00000007
          24361	      1116	8000033a	80000eb7	lui	x29,0x80000	 x29=0x80000000
          24381	      1117	8000033e	80000f37	lui	x30,0x80000	 x30=0x80000000
