Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           5070	       152	80000080	40001c37	lui	x24,0x40001	 x24=0x40001000
           5250	       161	80000084	106c0c13	addi	x24,x24,262	 x24:0x40001000 x24=0x40001106
           5270	       162	80000088	301c1073	csrrw	x0,misa,x24	 x24:0x40001106  x0=0x00000000
           5330	       165	8000008c	00026317	auipc	x6,0x26	  x6=0x8002608c
           5870	       192	80000090	c5830313	addi	x6,x6,-936	  x6:0x8002608c  x6=0x80025ce4
           5890	       193	80000094	00002c17	auipc	x24,0x2	 x24=0x80002094
           5910	       194	80000098	56cc0c13	addi	x24,x24,1388	 x24:0x80002094 x24=0x80002600
           6090	       203	8000009c	001c6c13	ori	x24,x24,1	 x24:0x80002600 x24=0x80002601
           6110	       204	800000a0	305c1073	csrrw	x0,mtvec,x24	 x24:0x80002601  x0=0x00000000
           6470	       222	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           6710	       234	800000a8	00003397	auipc	x7,0x3	  x7=0x800030a8
           6910	       244	800000ac	30438393	addi	x7,x7,772	  x7:0x800030a8  x7=0x800033ac
           7130	       255	800000b0	4c01	c.li	x24,0	 x24=0x00000000
           7150	       256	800000b2	93e2	c.add	x7,x24	  x7:0x800033ac x24:0x00000000  x7=0x800033ac
           7170	       257	800000b4	0023d393	srli	x7,x7,0x2	  x7:0x800033ac  x7=0x20000ceb
           7570	       277	800000b8	3b039073	csrrw	x0,pmpaddr0,x7	  x7:0x20000ceb  x0=0x00000000
           7630	       280	800000bc	00003397	auipc	x7,0x3	  x7=0x800030bc
           7650	       281	800000c0	2f038393	addi	x7,x7,752	  x7:0x800030bc  x7=0x800033ac
           7730	       285	800000c4	11111c37	lui	x24,0x11111	 x24=0x11111000
           7810	       289	800000c8	111c0c13	addi	x24,x24,273	 x24:0x11111000 x24=0x11111111
           8190	       308	800000cc	93e2	c.add	x7,x24	  x7:0x800033ac x24:0x11111111  x7=0x911144bd
           8350	       316	800000ce	0023d393	srli	x7,x7,0x2	  x7:0x911144bd  x7=0x2444512f
           8370	       317	800000d2	3b139073	csrrw	x0,pmpaddr1,x7	  x7:0x2444512f  x0=0x00000000
           8430	       320	800000d6	00003397	auipc	x7,0x3	  x7=0x800030d6
           8450	       321	800000da	2d638393	addi	x7,x7,726	  x7:0x800030d6  x7=0x800033ac
           8610	       329	800000de	22222c37	lui	x24,0x22222	 x24=0x22222000
           8630	       330	800000e2	222c0c13	addi	x24,x24,546	 x24:0x22222000 x24=0x22222222
           8650	       331	800000e6	93e2	c.add	x7,x24	  x7:0x800033ac x24:0x22222222  x7=0xa22255ce
           8790	       338	800000e8	0023d393	srli	x7,x7,0x2	  x7:0xa22255ce  x7=0x28889573
           9050	       351	800000ec	3b239073	csrrw	x0,pmpaddr2,x7	  x7:0x28889573  x0=0x00000000
           9450	       371	800000f0	00003397	auipc	x7,0x3	  x7=0x800030f0
           9470	       372	800000f4	2bc38393	addi	x7,x7,700	  x7:0x800030f0  x7=0x800033ac
           9530	       375	800000f8	33333c37	lui	x24,0x33333	 x24=0x33333000
           9730	       385	800000fc	333c0c13	addi	x24,x24,819	 x24:0x33333000 x24=0x33333333
           9750	       386	80000100	93e2	c.add	x7,x24	  x7:0x800033ac x24:0x33333333  x7=0xb33366df
           9890	       393	80000102	0023d393	srli	x7,x7,0x2	  x7:0xb33366df  x7=0x2cccd9b7
           9910	       394	80000106	3b339073	csrrw	x0,pmpaddr3,x7	  x7:0x2cccd9b7  x0=0x00000000
          10010	       399	8000010a	0f0f13b7	lui	x7,0xf0f1	  x7=0x0f0f1000
          10030	       400	8000010e	f0f38393	addi	x7,x7,-241	  x7:0x0f0f1000  x7=0x0f0f0f0f
          10050	       401	80000112	3a039073	csrrw	x0,pmpcfg0,x7	  x7:0x0f0f0f0f  x0=0x00000000
          10190	       408	80000116	00003397	auipc	x7,0x3	  x7=0x80003116
          10610	       429	8000011a	29638393	addi	x7,x7,662	  x7:0x80003116  x7=0x800033ac
          10870	       442	8000011e	44444c37	lui	x24,0x44444	 x24=0x44444000
          10890	       443	80000122	444c0c13	addi	x24,x24,1092	 x24:0x44444000 x24=0x44444444
          10910	       444	80000126	93e2	c.add	x7,x24	  x7:0x800033ac x24:0x44444444  x7=0xc44477f0
          10930	       445	80000128	0023d393	srli	x7,x7,0x2	  x7:0xc44477f0  x7=0x31111dfc
          10950	       446	8000012c	3b439073	csrrw	x0,pmpaddr4,x7	  x7:0x31111dfc  x0=0x00000000
          11010	       449	80000130	00003397	auipc	x7,0x3	  x7=0x80003130
          11130	       455	80000134	27c38393	addi	x7,x7,636	  x7:0x80003130  x7=0x800033ac
          11150	       456	80000138	55555c37	lui	x24,0x55555	 x24=0x55555000
          11170	       457	8000013c	555c0c13	addi	x24,x24,1365	 x24:0x55555000 x24=0x55555555
          11310	       464	80000140	93e2	c.add	x7,x24	  x7:0x800033ac x24:0x55555555  x7=0xd5558901
          11330	       465	80000142	0023d393	srli	x7,x7,0x2	  x7:0xd5558901  x7=0x35556240
          11350	       466	80000146	3b539073	csrrw	x0,pmpaddr5,x7	  x7:0x35556240  x0=0x00000000
          11770	       487	8000014a	00003397	auipc	x7,0x3	  x7=0x8000314a
          11910	       494	8000014e	26238393	addi	x7,x7,610	  x7:0x8000314a  x7=0x800033ac
          11930	       495	80000152	66666c37	lui	x24,0x66666	 x24=0x66666000
          12270	       512	80000156	666c0c13	addi	x24,x24,1638	 x24:0x66666000 x24=0x66666666
          12290	       513	8000015a	93e2	c.add	x7,x24	  x7:0x800033ac x24:0x66666666  x7=0xe6669a12
          12690	       533	8000015c	0023d393	srli	x7,x7,0x2	  x7:0xe6669a12  x7=0x3999a684
          13090	       553	80000160	3b639073	csrrw	x0,pmpaddr6,x7	  x7:0x3999a684  x0=0x00000000
