Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2195	         8	80000080	40001937	lui	x18,0x40001	 x18=0x40001000
           2215	         9	80000084	10690913	addi	x18,x18,262	 x18:0x40001000 x18=0x40001106
           2275	        12	80000088	30191073	csrrw	x0,misa,x18	 x18:0x40001106  x0=0x00000000
           2335	        15	8000008c	00026297	auipc	x5,0x26	  x5=0x8002608c
           2455	        21	80000090	c5828293	addi	x5,x5,-936	  x5:0x8002608c  x5=0x80025ce4
           2475	        22	80000094	00002917	auipc	x18,0x2	 x18=0x80002094
           2515	        24	80000098	66c90913	addi	x18,x18,1644	 x18:0x80002094 x18=0x80002700
           2535	        25	8000009c	00196913	ori	x18,x18,1	 x18:0x80002700 x18=0x80002701
           2955	        46	800000a0	30591073	csrrw	x0,mtvec,x18	 x18:0x80002701  x0=0x00000000
           3135	        55	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3555	        76	800000a8	00003f17	auipc	x30,0x3	 x30=0x800030a8
           3615	        79	800000ac	444f0f13	addi	x30,x30,1092	 x30:0x800030a8 x30=0x800034ec
           4035	       100	800000b0	4901	c.li	x18,0	 x18=0x00000000
           4055	       101	800000b2	9f4a	c.add	x30,x18	 x30:0x800034ec x18:0x00000000 x30=0x800034ec
           4075	       102	800000b4	002f5f13	srli	x30,x30,0x2	 x30:0x800034ec x30=0x20000d3b
           4095	       103	800000b8	3b0f1073	csrrw	x0,pmpaddr0,x30	 x30:0x20000d3b  x0=0x00000000
           4395	       118	800000bc	00003f17	auipc	x30,0x3	 x30=0x800030bc
           4695	       133	800000c0	430f0f13	addi	x30,x30,1072	 x30:0x800030bc x30=0x800034ec
           4715	       134	800000c4	11111937	lui	x18,0x11111	 x18=0x11111000
           4875	       142	800000c8	11190913	addi	x18,x18,273	 x18:0x11111000 x18=0x11111111
           4915	       144	800000cc	9f4a	c.add	x30,x18	 x30:0x800034ec x18:0x11111111 x30=0x911145fd
           5335	       165	800000ce	002f5f13	srli	x30,x30,0x2	 x30:0x911145fd x30=0x2444517f
           5755	       186	800000d2	3b1f1073	csrrw	x0,pmpaddr1,x30	 x30:0x2444517f  x0=0x00000000
           6135	       205	800000d6	00003f17	auipc	x30,0x3	 x30=0x800030d6
           6155	       206	800000da	416f0f13	addi	x30,x30,1046	 x30:0x800030d6 x30=0x800034ec
           6235	       210	800000de	22222937	lui	x18,0x22222	 x18=0x22222000
           6255	       211	800000e2	22290913	addi	x18,x18,546	 x18:0x22222000 x18=0x22222222
           6275	       212	800000e6	9f4a	c.add	x30,x18	 x30:0x800034ec x18:0x22222222 x30=0xa222570e
           6335	       215	800000e8	002f5f13	srli	x30,x30,0x2	 x30:0xa222570e x30=0x288895c3
           6575	       227	800000ec	3b2f1073	csrrw	x0,pmpaddr2,x30	 x30:0x288895c3  x0=0x00000000
           6635	       230	800000f0	00003f17	auipc	x30,0x3	 x30=0x800030f0
           6655	       231	800000f4	3fcf0f13	addi	x30,x30,1020	 x30:0x800030f0 x30=0x800034ec
           6675	       232	800000f8	33333937	lui	x18,0x33333	 x18=0x33333000
           6695	       233	800000fc	33390913	addi	x18,x18,819	 x18:0x33333000 x18=0x33333333
           7055	       251	80000100	9f4a	c.add	x30,x18	 x30:0x800034ec x18:0x33333333 x30=0xb333681f
           7075	       252	80000102	002f5f13	srli	x30,x30,0x2	 x30:0xb333681f x30=0x2cccda07
           7275	       262	80000106	3b3f1073	csrrw	x0,pmpaddr3,x30	 x30:0x2cccda07  x0=0x00000000
           7335	       265	8000010a	0f0f1f37	lui	x30,0xf0f1	 x30=0x0f0f1000
           7355	       266	8000010e	f0ff0f13	addi	x30,x30,-241	 x30:0x0f0f1000 x30=0x0f0f0f0f
           7375	       267	80000112	3a0f1073	csrrw	x0,pmpcfg0,x30	 x30:0x0f0f0f0f  x0=0x00000000
           7435	       270	80000116	00003f17	auipc	x30,0x3	 x30=0x80003116
           7455	       271	8000011a	3d6f0f13	addi	x30,x30,982	 x30:0x80003116 x30=0x800034ec
           7995	       298	8000011e	44444937	lui	x18,0x44444	 x18=0x44444000
           8135	       305	80000122	44490913	addi	x18,x18,1092	 x18:0x44444000 x18=0x44444444
           8155	       306	80000126	9f4a	c.add	x30,x18	 x30:0x800034ec x18:0x44444444 x30=0xc4447930
           8175	       307	80000128	002f5f13	srli	x30,x30,0x2	 x30:0xc4447930 x30=0x31111e4c
           8475	       322	8000012c	3b4f1073	csrrw	x0,pmpaddr4,x30	 x30:0x31111e4c  x0=0x00000000
           8615	       329	80000130	00003f17	auipc	x30,0x3	 x30=0x80003130
           8635	       330	80000134	3bcf0f13	addi	x30,x30,956	 x30:0x80003130 x30=0x800034ec
           8655	       331	80000138	55555937	lui	x18,0x55555	 x18=0x55555000
           8675	       332	8000013c	55590913	addi	x18,x18,1365	 x18:0x55555000 x18=0x55555555
           8915	       344	80000140	9f4a	c.add	x30,x18	 x30:0x800034ec x18:0x55555555 x30=0xd5558a41
           9115	       354	80000142	002f5f13	srli	x30,x30,0x2	 x30:0xd5558a41 x30=0x35556290
           9135	       355	80000146	3b5f1073	csrrw	x0,pmpaddr5,x30	 x30:0x35556290  x0=0x00000000
           9195	       358	8000014a	00003f17	auipc	x30,0x3	 x30=0x8000314a
           9535	       375	8000014e	3a2f0f13	addi	x30,x30,930	 x30:0x8000314a x30=0x800034ec
           9955	       396	80000152	66666937	lui	x18,0x66666	 x18=0x66666000
           9975	       397	80000156	66690913	addi	x18,x18,1638	 x18:0x66666000 x18=0x66666666
           9995	       398	8000015a	9f4a	c.add	x30,x18	 x30:0x800034ec x18:0x66666666 x30=0xe6669b52
          10015	       399	8000015c	002f5f13	srli	x30,x30,0x2	 x30:0xe6669b52 x30=0x3999a6d4
          10355	       416	80000160	3b6f1073	csrrw	x0,pmpaddr6,x30	 x30:0x3999a6d4  x0=0x00000000
          10415	       419	80000164	00003f17	auipc	x30,0x3	 x30=0x80003164
          10435	       420	80000168	388f0f13	addi	x30,x30,904	 x30:0x80003164 x30=0x800034ec
