Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           7879	       292	80000080	40001237	lui	x4,0x40001	  x4=0x40001000
           7919	       294	80000084	10620213	addi	x4,x4,262	  x4:0x40001000  x4=0x40001106
           7939	       295	80000088	30121073	csrrw	x0,misa,x4	  x4:0x40001106  x0=0x00000000
           7999	       298	8000008c	00026e97	auipc	x29,0x26	 x29=0x8002608c
           8139	       305	80000090	c58e8e93	addi	x29,x29,-936	 x29:0x8002608c x29=0x80025ce4
           8539	       325	80000094	00002217	auipc	x4,0x2	  x4=0x80002094
           8559	       326	80000098	56c20213	addi	x4,x4,1388	  x4:0x80002094  x4=0x80002600
           8579	       327	8000009c	00126213	ori	x4,x4,1	  x4:0x80002600  x4=0x80002601
           8599	       328	800000a0	30521073	csrrw	x0,mtvec,x4	  x4:0x80002601  x0=0x00000000
           8659	       331	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           8719	       334	800000a8	00003f97	auipc	x31,0x3	 x31=0x800030a8
           8739	       335	800000ac	304f8f93	addi	x31,x31,772	 x31:0x800030a8 x31=0x800033ac
           8759	       336	800000b0	4201	c.li	x4,0	  x4=0x00000000
           8779	       337	800000b2	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x00000000 x31=0x800033ac
           8799	       338	800000b4	002fdf93	srli	x31,x31,0x2	 x31:0x800033ac x31=0x20000ceb
           8819	       339	800000b8	3b0f9073	csrrw	x0,pmpaddr0,x31	 x31:0x20000ceb  x0=0x00000000
           8879	       342	800000bc	00003f97	auipc	x31,0x3	 x31=0x800030bc
           9179	       357	800000c0	2f0f8f93	addi	x31,x31,752	 x31:0x800030bc x31=0x800033ac
           9219	       359	800000c4	11111237	lui	x4,0x11111	  x4=0x11111000
           9239	       360	800000c8	11120213	addi	x4,x4,273	  x4:0x11111000  x4=0x11111111
           9379	       367	800000cc	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x11111111 x31=0x911144bd
           9399	       368	800000ce	002fdf93	srli	x31,x31,0x2	 x31:0x911144bd x31=0x2444512f
           9619	       379	800000d2	3b1f9073	csrrw	x0,pmpaddr1,x31	 x31:0x2444512f  x0=0x00000000
           9719	       384	800000d6	00003f97	auipc	x31,0x3	 x31=0x800030d6
           9739	       385	800000da	2d6f8f93	addi	x31,x31,726	 x31:0x800030d6 x31=0x800033ac
          10159	       406	800000de	22222237	lui	x4,0x22222	  x4=0x22222000
          10179	       407	800000e2	22220213	addi	x4,x4,546	  x4:0x22222000  x4=0x22222222
          10199	       408	800000e6	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x22222222 x31=0xa22255ce
          10579	       427	800000e8	002fdf93	srli	x31,x31,0x2	 x31:0xa22255ce x31=0x28889573
          10599	       428	800000ec	3b2f9073	csrrw	x0,pmpaddr2,x31	 x31:0x28889573  x0=0x00000000
          10999	       448	800000f0	00003f97	auipc	x31,0x3	 x31=0x800030f0
          11179	       457	800000f4	2bcf8f93	addi	x31,x31,700	 x31:0x800030f0 x31=0x800033ac
          11199	       458	800000f8	33333237	lui	x4,0x33333	  x4=0x33333000
          11219	       459	800000fc	33320213	addi	x4,x4,819	  x4:0x33333000  x4=0x33333333
          11239	       460	80000100	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x33333333 x31=0xb33366df
          11559	       476	80000102	002fdf93	srli	x31,x31,0x2	 x31:0xb33366df x31=0x2cccd9b7
          11579	       477	80000106	3b3f9073	csrrw	x0,pmpaddr3,x31	 x31:0x2cccd9b7  x0=0x00000000
          11739	       485	8000010a	0f0f1fb7	lui	x31,0xf0f1	 x31=0x0f0f1000
          11879	       492	8000010e	f0ff8f93	addi	x31,x31,-241	 x31:0x0f0f1000 x31=0x0f0f0f0f
          11939	       495	80000112	3a0f9073	csrrw	x0,pmpcfg0,x31	 x31:0x0f0f0f0f  x0=0x00000000
          12219	       509	80000116	00003f97	auipc	x31,0x3	 x31=0x80003116
          12239	       510	8000011a	296f8f93	addi	x31,x31,662	 x31:0x80003116 x31=0x800033ac
          12259	       511	8000011e	44444237	lui	x4,0x44444	  x4=0x44444000
          12279	       512	80000122	44420213	addi	x4,x4,1092	  x4:0x44444000  x4=0x44444444
          12299	       513	80000126	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x44444444 x31=0xc44477f0
          12319	       514	80000128	002fdf93	srli	x31,x31,0x2	 x31:0xc44477f0 x31=0x31111dfc
          12439	       520	8000012c	3b4f9073	csrrw	x0,pmpaddr4,x31	 x31:0x31111dfc  x0=0x00000000
          12599	       528	80000130	00003f97	auipc	x31,0x3	 x31=0x80003130
          12859	       541	80000134	27cf8f93	addi	x31,x31,636	 x31:0x80003130 x31=0x800033ac
          12879	       542	80000138	55555237	lui	x4,0x55555	  x4=0x55555000
          12899	       543	8000013c	55520213	addi	x4,x4,1365	  x4:0x55555000  x4=0x55555555
          13239	       560	80000140	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x55555555 x31=0xd5558901
          13259	       561	80000142	002fdf93	srli	x31,x31,0x2	 x31:0xd5558901 x31=0x35556240
          13279	       562	80000146	3b5f9073	csrrw	x0,pmpaddr5,x31	 x31:0x35556240  x0=0x00000000
          13699	       583	8000014a	00003f97	auipc	x31,0x3	 x31=0x8000314a
          13719	       584	8000014e	262f8f93	addi	x31,x31,610	 x31:0x8000314a x31=0x800033ac
          13859	       591	80000152	66666237	lui	x4,0x66666	  x4=0x66666000
          14039	       600	80000156	66620213	addi	x4,x4,1638	  x4:0x66666000  x4=0x66666666
          14059	       601	8000015a	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x66666666 x31=0xe6669a12
          14079	       602	8000015c	002fdf93	srli	x31,x31,0x2	 x31:0xe6669a12 x31=0x3999a684
          14099	       603	80000160	3b6f9073	csrrw	x0,pmpaddr6,x31	 x31:0x3999a684  x0=0x00000000
          14159	       606	80000164	00003f97	auipc	x31,0x3	 x31=0x80003164
          14299	       613	80000168	248f8f93	addi	x31,x31,584	 x31:0x80003164 x31=0x800033ac
          14719	       634	8000016c	77777237	lui	x4,0x77777	  x4=0x77777000
          14839	       640	80000170	77720213	addi	x4,x4,1911	  x4:0x77777000  x4=0x77777777
          14859	       641	80000174	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x77777777 x31=0xf777ab23
          15279	       662	80000176	002fdf93	srli	x31,x31,0x2	 x31:0xf777ab23 x31=0x3dddeac8
          15299	       663	8000017a	3b7f9073	csrrw	x0,pmpaddr7,x31	 x31:0x3dddeac8  x0=0x00000000
          15359	       666	8000017e	0f0f1fb7	lui	x31,0xf0f1	 x31=0x0f0f1000
          15379	       667	80000182	f0ff8f93	addi	x31,x31,-241	 x31:0x0f0f1000 x31=0x0f0f0f0f
          15399	       668	80000186	3a1f9073	csrrw	x0,pmpcfg1,x31	 x31:0x0f0f0f0f  x0=0x00000000
          15539	       675	8000018a	00003f97	auipc	x31,0x3	 x31=0x8000318a
          15559	       676	8000018e	222f8f93	addi	x31,x31,546	 x31:0x8000318a x31=0x800033ac
          15579	       677	80000192	88889237	lui	x4,0x88889	  x4=0x88889000
          15639	       680	80000196	88820213	addi	x4,x4,-1912	  x4:0x88889000  x4=0x88888888
          15659	       681	8000019a	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x88888888 x31=0x0888bc34
          15739	       685	8000019c	002fdf93	srli	x31,x31,0x2	 x31:0x0888bc34 x31=0x02222f0d
          16159	       706	800001a0	3b8f9073	csrrw	x0,pmpaddr8,x31	 x31:0x02222f0d  x0=0x00000000
          16219	       709	800001a4	00003f97	auipc	x31,0x3	 x31=0x800031a4
          16239	       710	800001a8	208f8f93	addi	x31,x31,520	 x31:0x800031a4 x31=0x800033ac
          16359	       716	800001ac	9999a237	lui	x4,0x9999a	  x4=0x9999a000
          16379	       717	800001b0	99920213	addi	x4,x4,-1639	  x4:0x9999a000  x4=0x99999999
          16399	       718	800001b4	9f92	c.add	x31,x4	 x31:0x800033ac  x4:0x99999999 x31=0x1999cd45
          16419	       719	800001b6	002fdf93	srli	x31,x31,0x2	 x31:0x1999cd45 x31=0x06667351
          16619	       729	800001ba	3b9f9073	csrrw	x0,pmpaddr9,x31	 x31:0x06667351  x0=0x00000000
          16679	       732	800001be	00003f97	auipc	x31,0x3	 x31=0x800031be
          17059	       751	800001c2	1eef8f93	addi	x31,x31,494	 x31:0x800031be x31=0x800033ac
          17479	       772	800001c6	aaaab237	lui	x4,0xaaaab	  x4=0xaaaab000
          17899	       793	800001ca	aaa20213	addi	x4,x4,-1366	  x4:0xaaaab000  x4=0xaaaaaaaa
