Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          20537	       925	80000080	40001437	lui	x8,0x40001	  x8=0x40001000
          20677	       932	80000084	10640413	addi	x8,x8,262	  x8:0x40001000  x8=0x40001106
          20697	       933	80000088	30141073	csrrw	x0,misa,x8	  x8:0x40001106  x0=0x00000000
          20757	       936	8000008c	00026f17	auipc	x30,0x26	 x30=0x8002608c
          20777	       937	80000090	c58f0f13	addi	x30,x30,-936	 x30:0x8002608c x30=0x80025ce4
          21197	       958	80000094	00002417	auipc	x8,0x2	  x8=0x80002094
          21217	       959	80000098	66c40413	addi	x8,x8,1644	  x8:0x80002094  x8=0x80002700
          21237	       960	8000009c	00146413	ori	x8,x8,1	  x8:0x80002700  x8=0x80002701
          21277	       962	800000a0	30541073	csrrw	x0,mtvec,x8	  x8:0x80002701  x0=0x00000000
          21337	       965	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          21457	       971	800000a8	00003997	auipc	x19,0x3	 x19=0x800030a8
          21497	       973	800000ac	40098993	addi	x19,x19,1024	 x19:0x800030a8 x19=0x800034a8
          21517	       974	800000b0	4401	c.li	x8,0	  x8=0x00000000
          21537	       975	800000b2	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x00000000 x19=0x800034a8
          21557	       976	800000b4	0029d993	srli	x19,x19,0x2	 x19:0x800034a8 x19=0x20000d2a
          21577	       977	800000b8	3b099073	csrrw	x0,pmpaddr0,x19	 x19:0x20000d2a  x0=0x00000000
          21637	       980	800000bc	00003997	auipc	x19,0x3	 x19=0x800030bc
          21737	       985	800000c0	3ec98993	addi	x19,x19,1004	 x19:0x800030bc x19=0x800034a8
          21757	       986	800000c4	11111437	lui	x8,0x11111	  x8=0x11111000
          21917	       994	800000c8	11140413	addi	x8,x8,273	  x8:0x11111000  x8=0x11111111
          21997	       998	800000cc	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x11111111 x19=0x911145b9
          22137	      1005	800000ce	0029d993	srli	x19,x19,0x2	 x19:0x911145b9 x19=0x2444516e
          22197	      1008	800000d2	3b199073	csrrw	x0,pmpaddr1,x19	 x19:0x2444516e  x0=0x00000000
          22257	      1011	800000d6	00003997	auipc	x19,0x3	 x19=0x800030d6
          22277	      1012	800000da	3d298993	addi	x19,x19,978	 x19:0x800030d6 x19=0x800034a8
          22297	      1013	800000de	22222437	lui	x8,0x22222	  x8=0x22222000
          22317	      1014	800000e2	22240413	addi	x8,x8,546	  x8:0x22222000  x8=0x22222222
          22337	      1015	800000e6	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x22222222 x19=0xa22256ca
          22417	      1019	800000e8	0029d993	srli	x19,x19,0x2	 x19:0xa22256ca x19=0x288895b2
          22437	      1020	800000ec	3b299073	csrrw	x0,pmpaddr2,x19	 x19:0x288895b2  x0=0x00000000
          22857	      1041	800000f0	00003997	auipc	x19,0x3	 x19=0x800030f0
          22877	      1042	800000f4	3b898993	addi	x19,x19,952	 x19:0x800030f0 x19=0x800034a8
          22897	      1043	800000f8	33333437	lui	x8,0x33333	  x8=0x33333000
          22917	      1044	800000fc	33340413	addi	x8,x8,819	  x8:0x33333000  x8=0x33333333
          22937	      1045	80000100	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x33333333 x19=0xb33367db
          23097	      1053	80000102	0029d993	srli	x19,x19,0x2	 x19:0xb33367db x19=0x2cccd9f6
          23517	      1074	80000106	3b399073	csrrw	x0,pmpaddr3,x19	 x19:0x2cccd9f6  x0=0x00000000
          23577	      1077	8000010a	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          23637	      1080	8000010e	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          23697	      1083	80000112	3a099073	csrrw	x0,pmpcfg0,x19	 x19:0x0f0f0f0f  x0=0x00000000
          23757	      1086	80000116	00003997	auipc	x19,0x3	 x19=0x80003116
          23777	      1087	8000011a	39298993	addi	x19,x19,914	 x19:0x80003116 x19=0x800034a8
          23797	      1088	8000011e	44444437	lui	x8,0x44444	  x8=0x44444000
          23817	      1089	80000122	44440413	addi	x8,x8,1092	  x8:0x44444000  x8=0x44444444
          23837	      1090	80000126	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x44444444 x19=0xc44478ec
          23857	      1091	80000128	0029d993	srli	x19,x19,0x2	 x19:0xc44478ec x19=0x31111e3b
          23877	      1092	8000012c	3b499073	csrrw	x0,pmpaddr4,x19	 x19:0x31111e3b  x0=0x00000000
          23937	      1095	80000130	00003997	auipc	x19,0x3	 x19=0x80003130
          24157	      1106	80000134	37898993	addi	x19,x19,888	 x19:0x80003130 x19=0x800034a8
          24277	      1112	80000138	55555437	lui	x8,0x55555	  x8=0x55555000
          24297	      1113	8000013c	55540413	addi	x8,x8,1365	  x8:0x55555000  x8=0x55555555
          24317	      1114	80000140	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x55555555 x19=0xd55589fd
          24337	      1115	80000142	0029d993	srli	x19,x19,0x2	 x19:0xd55589fd x19=0x3555627f
          24357	      1116	80000146	3b599073	csrrw	x0,pmpaddr5,x19	 x19:0x3555627f  x0=0x00000000
          24777	      1137	8000014a	00003997	auipc	x19,0x3	 x19=0x8000314a
          24797	      1138	8000014e	35e98993	addi	x19,x19,862	 x19:0x8000314a x19=0x800034a8
          24817	      1139	80000152	66666437	lui	x8,0x66666	  x8=0x66666000
          25057	      1151	80000156	66640413	addi	x8,x8,1638	  x8:0x66666000  x8=0x66666666
          25077	      1152	8000015a	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x66666666 x19=0xe6669b0e
          25097	      1153	8000015c	0029d993	srli	x19,x19,0x2	 x19:0xe6669b0e x19=0x3999a6c3
          25497	      1173	80000160	3b699073	csrrw	x0,pmpaddr6,x19	 x19:0x3999a6c3  x0=0x00000000
          25557	      1176	80000164	00003997	auipc	x19,0x3	 x19=0x80003164
          25577	      1177	80000168	34498993	addi	x19,x19,836	 x19:0x80003164 x19=0x800034a8
          25597	      1178	8000016c	77777437	lui	x8,0x77777	  x8=0x77777000
          25617	      1179	80000170	77740413	addi	x8,x8,1911	  x8:0x77777000  x8=0x77777777
          25757	      1186	80000174	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x77777777 x19=0xf777ac1f
          26037	      1200	80000176	0029d993	srli	x19,x19,0x2	 x19:0xf777ac1f x19=0x3dddeb07
          26057	      1201	8000017a	3b799073	csrrw	x0,pmpaddr7,x19	 x19:0x3dddeb07  x0=0x00000000
          26217	      1209	8000017e	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          26237	      1210	80000182	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          26257	      1211	80000186	3a199073	csrrw	x0,pmpcfg1,x19	 x19:0x0f0f0f0f  x0=0x00000000
          26337	      1215	8000018a	00003997	auipc	x19,0x3	 x19=0x8000318a
          26457	      1221	8000018e	31e98993	addi	x19,x19,798	 x19:0x8000318a x19=0x800034a8
          26477	      1222	80000192	88889437	lui	x8,0x88889	  x8=0x88889000
          26497	      1223	80000196	88840413	addi	x8,x8,-1912	  x8:0x88889000  x8=0x88888888
          26517	      1224	8000019a	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x88888888 x19=0x0888bd30
          26917	      1244	8000019c	0029d993	srli	x19,x19,0x2	 x19:0x0888bd30 x19=0x02222f4c
          26937	      1245	800001a0	3b899073	csrrw	x0,pmpaddr8,x19	 x19:0x02222f4c  x0=0x00000000
          26997	      1248	800001a4	00003997	auipc	x19,0x3	 x19=0x800031a4
          27037	      1250	800001a8	30498993	addi	x19,x19,772	 x19:0x800031a4 x19=0x800034a8
          27237	      1260	800001ac	9999a437	lui	x8,0x9999a	  x8=0x9999a000
          27337	      1265	800001b0	99940413	addi	x8,x8,-1639	  x8:0x9999a000  x8=0x99999999
          27697	      1283	800001b4	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0x99999999 x19=0x1999ce41
          27717	      1284	800001b6	0029d993	srli	x19,x19,0x2	 x19:0x1999ce41 x19=0x06667390
          27917	      1294	800001ba	3b999073	csrrw	x0,pmpaddr9,x19	 x19:0x06667390  x0=0x00000000
          27977	      1297	800001be	00003997	auipc	x19,0x3	 x19=0x800031be
          28077	      1302	800001c2	2ea98993	addi	x19,x19,746	 x19:0x800031be x19=0x800034a8
          28217	      1309	800001c6	aaaab437	lui	x8,0xaaaab	  x8=0xaaaab000
          28237	      1310	800001ca	aaa40413	addi	x8,x8,-1366	  x8:0xaaaab000  x8=0xaaaaaaaa
          28257	      1311	800001ce	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0xaaaaaaaa x19=0x2aaadf52
          28377	      1317	800001d0	0029d993	srli	x19,x19,0x2	 x19:0x2aaadf52 x19=0x0aaab7d4
          28397	      1318	800001d4	3ba99073	csrrw	x0,pmpaddr10,x19	 x19:0x0aaab7d4  x0=0x00000000
          28597	      1328	800001d8	00003997	auipc	x19,0x3	 x19=0x800031d8
          28617	      1329	800001dc	2d098993	addi	x19,x19,720	 x19:0x800031d8 x19=0x800034a8
          28977	      1347	800001e0	bbbbc437	lui	x8,0xbbbbc	  x8=0xbbbbc000
          28997	      1348	800001e4	bbb40413	addi	x8,x8,-1093	  x8:0xbbbbc000  x8=0xbbbbbbbb
          29037	      1350	800001e8	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0xbbbbbbbb x19=0x3bbbf063
          29137	      1355	800001ea	0029d993	srli	x19,x19,0x2	 x19:0x3bbbf063 x19=0x0eeefc18
          29157	      1356	800001ee	3bb99073	csrrw	x0,pmpaddr11,x19	 x19:0x0eeefc18  x0=0x00000000
          29577	      1377	800001f2	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          29597	      1378	800001f6	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          30017	      1399	800001fa	3a299073	csrrw	x0,pmpcfg2,x19	 x19:0x0f0f0f0f  x0=0x00000000
          30077	      1402	800001fe	00003997	auipc	x19,0x3	 x19=0x800031fe
          30157	      1406	80000202	2aa98993	addi	x19,x19,682	 x19:0x800031fe x19=0x800034a8
          30177	      1407	80000206	ccccd437	lui	x8,0xccccd	  x8=0xccccd000
          30197	      1408	8000020a	ccc40413	addi	x8,x8,-820	  x8:0xccccd000  x8=0xcccccccc
          30217	      1409	8000020e	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0xcccccccc x19=0x4ccd0174
          30297	      1413	80000210	0029d993	srli	x19,x19,0x2	 x19:0x4ccd0174 x19=0x1333405d
          30517	      1424	80000214	3bc99073	csrrw	x0,pmpaddr12,x19	 x19:0x1333405d  x0=0x00000000
          30577	      1427	80000218	00003997	auipc	x19,0x3	 x19=0x80003218
          30597	      1428	8000021c	29098993	addi	x19,x19,656	 x19:0x80003218 x19=0x800034a8
          30617	      1429	80000220	dddde437	lui	x8,0xdddde	  x8=0xdddde000
          30797	      1438	80000224	ddd40413	addi	x8,x8,-547	  x8:0xdddde000  x8=0xdddddddd
          30817	      1439	80000228	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0xdddddddd x19=0x5dde1285
          31057	      1451	8000022a	0029d993	srli	x19,x19,0x2	 x19:0x5dde1285 x19=0x177784a1
          31417	      1469	8000022e	3bd99073	csrrw	x0,pmpaddr13,x19	 x19:0x177784a1  x0=0x00000000
          31477	      1472	80000232	00003997	auipc	x19,0x3	 x19=0x80003232
          31497	      1473	80000236	27698993	addi	x19,x19,630	 x19:0x80003232 x19=0x800034a8
          31517	      1474	8000023a	eeeef437	lui	x8,0xeeeef	  x8=0xeeeef000
          31777	      1487	8000023e	eee40413	addi	x8,x8,-274	  x8:0xeeeef000  x8=0xeeeeeeee
          31797	      1488	80000242	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0xeeeeeeee x19=0x6eef2396
          31817	      1489	80000244	0029d993	srli	x19,x19,0x2	 x19:0x6eef2396 x19=0x1bbbc8e5
          31917	      1494	80000248	3be99073	csrrw	x0,pmpaddr14,x19	 x19:0x1bbbc8e5  x0=0x00000000
          31977	      1497	8000024c	00003997	auipc	x19,0x3	 x19=0x8000324c
          31997	      1498	80000250	25c98993	addi	x19,x19,604	 x19:0x8000324c x19=0x800034a8
          32397	      1518	80000254	fff00413	addi	x8,x0,-1	  x0:0x00000000  x8=0xffffffff
          32417	      1519	80000258	99a2	c.add	x19,x8	 x19:0x800034a8  x8:0xffffffff x19=0x800034a7
          32617	      1529	8000025a	0029d993	srli	x19,x19,0x2	 x19:0x800034a7 x19=0x20000d29
          32637	      1530	8000025e	3bf99073	csrrw	x0,pmpaddr15,x19	 x19:0x20000d29  x0=0x00000000
          32697	      1533	80000262	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          32737	      1535	80000266	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          33137	      1555	8000026a	3a399073	csrrw	x0,pmpcfg3,x19	 x19:0x0f0f0f0f  x0=0x00000000
          33197	      1558	8000026e	00000417	auipc	x8,0x0	  x8=0x8000026e
          33217	      1559	80000272	05840413	addi	x8,x8,88	  x8:0x8000026e  x8=0x800002c6
          33317	      1564	80000276	34141073	csrrw	x0,mepc,x8	  x8:0x800002c6  x0=0x00000000
          33457	      1571	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          33517	      1574	8000027e	6409	c.lui	x8,0x2	  x8=0x00002000
          33537	      1575	80000280	80040413	addi	x8,x8,-2048	  x8:0x00002000  x8=0x00001800
          33557	      1576	80000284	30041073	csrrw	x0,mstatus,x8	  x8:0x00001800  x0=0x00000000
          33617	      1579	80000288	4401	c.li	x8,0	  x8=0x00000000
          33677	      1582	8000028a	30441073	csrrw	x0,mie,x8	  x8:0x00000000  x0=0x00000000
          33757	      1586	8000028e	90000937	lui	x18,0x90000	 x18=0x90000000
          33777	      1587	80000292	1971	c.addi	x18,-4	 x18:0x90000000 x18=0x8ffffffc
          33797	      1588	80000294	30000413	addi	x8,x0,768	  x0:0x00000000  x8=0x00000300
          33897	      1593	80000298	0422	c.slli	x8,0x8	  x8:0x00000300  x8=0x00030000
          33917	      1594	8000029a	040d	c.addi	x8,3	  x8:0x00030000  x8=0x00030003
          34017	      1599	8000029c	00892023	sw	x8,0(x18)	 x18:0x8ffffffc  x8:0x00030003 PA:0x8ffffffc store:0x00030003
