Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2204	         8	80000080	40001ab7	lui	x21,0x40001	 x21=0x40001000
           2224	         9	80000084	106a8a93	addi	x21,x21,262	 x21:0x40001000 x21=0x40001106
           2244	        10	80000088	301a9073	csrrw	x0,misa,x21	 x21:0x40001106  x0=0x00000000
           2464	        21	8000008c	00026d17	auipc	x26,0x26	 x26=0x8002608c
           2544	        25	80000090	c58d0d13	addi	x26,x26,-936	 x26:0x8002608c x26=0x80025ce4
           2904	        43	80000094	00002a97	auipc	x21,0x2	 x21=0x80002094
           2924	        44	80000098	46ca8a93	addi	x21,x21,1132	 x21:0x80002094 x21=0x80002500
           2944	        45	8000009c	001aea93	ori	x21,x21,1	 x21:0x80002500 x21=0x80002501
           2964	        46	800000a0	305a9073	csrrw	x0,mtvec,x21	 x21:0x80002501  x0=0x00000000
           3024	        49	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3084	        52	800000a8	00003497	auipc	x9,0x3	  x9=0x800030a8
           3104	        53	800000ac	1d448493	addi	x9,x9,468	  x9:0x800030a8  x9=0x8000327c
           3244	        60	800000b0	4a81	c.li	x21,0	 x21=0x00000000
           3264	        61	800000b2	94d6	c.add	x9,x21	  x9:0x8000327c x21:0x00000000  x9=0x8000327c
           3364	        66	800000b4	8089	c.srli	x9,0x2	  x9:0x8000327c  x9=0x20000c9f
           3484	        72	800000b6	3b049073	csrrw	x0,pmpaddr0,x9	  x9:0x20000c9f  x0=0x00000000
           3564	        76	800000ba	00003497	auipc	x9,0x3	  x9=0x800030ba
           3724	        84	800000be	1c248493	addi	x9,x9,450	  x9:0x800030ba  x9=0x8000327c
           3944	        95	800000c2	11111ab7	lui	x21,0x11111	 x21=0x11111000
           4044	       100	800000c6	111a8a93	addi	x21,x21,273	 x21:0x11111000 x21=0x11111111
           4064	       101	800000ca	94d6	c.add	x9,x21	  x9:0x8000327c x21:0x11111111  x9=0x9111438d
           4464	       121	800000cc	8089	c.srli	x9,0x2	  x9:0x9111438d  x9=0x244450e3
           4884	       142	800000ce	3b149073	csrrw	x0,pmpaddr1,x9	  x9:0x244450e3  x0=0x00000000
           4944	       145	800000d2	00003497	auipc	x9,0x3	  x9=0x800030d2
           4964	       146	800000d6	1aa48493	addi	x9,x9,426	  x9:0x800030d2  x9=0x8000327c
           4984	       147	800000da	22222ab7	lui	x21,0x22222	 x21=0x22222000
           5004	       148	800000de	222a8a93	addi	x21,x21,546	 x21:0x22222000 x21=0x22222222
           5024	       149	800000e2	94d6	c.add	x9,x21	  x9:0x8000327c x21:0x22222222  x9=0xa222549e
           5164	       156	800000e4	8089	c.srli	x9,0x2	  x9:0xa222549e  x9=0x28889527
           5264	       161	800000e6	3b249073	csrrw	x0,pmpaddr2,x9	  x9:0x28889527  x0=0x00000000
           5324	       164	800000ea	00003497	auipc	x9,0x3	  x9=0x800030ea
           5344	       165	800000ee	19248493	addi	x9,x9,402	  x9:0x800030ea  x9=0x8000327c
           5684	       182	800000f2	33333ab7	lui	x21,0x33333	 x21=0x33333000
           5744	       185	800000f6	333a8a93	addi	x21,x21,819	 x21:0x33333000 x21=0x33333333
           5764	       186	800000fa	94d6	c.add	x9,x21	  x9:0x8000327c x21:0x33333333  x9=0xb33365af
           5824	       189	800000fc	8089	c.srli	x9,0x2	  x9:0xb33365af  x9=0x2cccd96b
           6204	       208	800000fe	3b349073	csrrw	x0,pmpaddr3,x9	  x9:0x2cccd96b  x0=0x00000000
           6384	       217	80000102	0f0f14b7	lui	x9,0xf0f1	  x9=0x0f0f1000
           6404	       218	80000106	f0f48493	addi	x9,x9,-241	  x9:0x0f0f1000  x9=0x0f0f0f0f
           6424	       219	8000010a	3a049073	csrrw	x0,pmpcfg0,x9	  x9:0x0f0f0f0f  x0=0x00000000
           6484	       222	8000010e	00003497	auipc	x9,0x3	  x9=0x8000310e
           6504	       223	80000112	16e48493	addi	x9,x9,366	  x9:0x8000310e  x9=0x8000327c
           6684	       232	80000116	44444ab7	lui	x21,0x44444	 x21=0x44444000
           6704	       233	8000011a	444a8a93	addi	x21,x21,1092	 x21:0x44444000 x21=0x44444444
           6724	       234	8000011e	94d6	c.add	x9,x21	  x9:0x8000327c x21:0x44444444  x9=0xc44476c0
           6784	       237	80000120	8089	c.srli	x9,0x2	  x9:0xc44476c0  x9=0x31111db0
           7204	       258	80000122	3b449073	csrrw	x0,pmpaddr4,x9	  x9:0x31111db0  x0=0x00000000
           7264	       261	80000126	00003497	auipc	x9,0x3	  x9=0x80003126
           7284	       262	8000012a	15648493	addi	x9,x9,342	  x9:0x80003126  x9=0x8000327c
           7304	       263	8000012e	55555ab7	lui	x21,0x55555	 x21=0x55555000
           7324	       264	80000132	555a8a93	addi	x21,x21,1365	 x21:0x55555000 x21=0x55555555
           7344	       265	80000136	94d6	c.add	x9,x21	  x9:0x8000327c x21:0x55555555  x9=0xd55587d1
           7724	       284	80000138	8089	c.srli	x9,0x2	  x9:0xd55587d1  x9=0x355561f4
           7784	       287	8000013a	3b549073	csrrw	x0,pmpaddr5,x9	  x9:0x355561f4  x0=0x00000000
           7844	       290	8000013e	00003497	auipc	x9,0x3	  x9=0x8000313e
           7864	       291	80000142	13e48493	addi	x9,x9,318	  x9:0x8000313e  x9=0x8000327c
           7884	       292	80000146	66666ab7	lui	x21,0x66666	 x21=0x66666000
           8264	       311	8000014a	666a8a93	addi	x21,x21,1638	 x21:0x66666000 x21=0x66666666
