Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           4745	       135	80000080	40001e37	lui	x28,0x40001	 x28=0x40001000
           4765	       136	80000084	106e0e13	addi	x28,x28,262	 x28:0x40001000 x28=0x40001106
           5185	       157	80000088	301e1073	csrrw	x0,misa,x28	 x28:0x40001106  x0=0x00000000
           5405	       168	8000008c	00026397	auipc	x7,0x26	  x7=0x8002608c
           5825	       189	80000090	c5838393	addi	x7,x7,-936	  x7:0x8002608c  x7=0x80025ce4
           5845	       190	80000094	00002e17	auipc	x28,0x2	 x28=0x80002094
           5965	       196	80000098	66ce0e13	addi	x28,x28,1644	 x28:0x80002094 x28=0x80002700
           6105	       203	8000009c	001e6e13	ori	x28,x28,1	 x28:0x80002700 x28=0x80002701
           6525	       224	800000a0	305e1073	csrrw	x0,mtvec,x28	 x28:0x80002701  x0=0x00000000
           6585	       227	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           6645	       230	800000a8	00003d17	auipc	x26,0x3	 x26=0x800030a8
           6665	       231	800000ac	440d0d13	addi	x26,x26,1088	 x26:0x800030a8 x26=0x800034e8
           6685	       232	800000b0	4e01	c.li	x28,0	 x28=0x00000000
           6705	       233	800000b2	9d72	c.add	x26,x28	 x26:0x800034e8 x28:0x00000000 x26=0x800034e8
           6985	       247	800000b4	002d5d13	srli	x26,x26,0x2	 x26:0x800034e8 x26=0x20000d3a
           7005	       248	800000b8	3b0d1073	csrrw	x0,pmpaddr0,x26	 x26:0x20000d3a  x0=0x00000000
           7065	       251	800000bc	00003d17	auipc	x26,0x3	 x26=0x800030bc
           7085	       252	800000c0	42cd0d13	addi	x26,x26,1068	 x26:0x800030bc x26=0x800034e8
           7105	       253	800000c4	11111e37	lui	x28,0x11111	 x28=0x11111000
           7285	       262	800000c8	111e0e13	addi	x28,x28,273	 x28:0x11111000 x28=0x11111111
           7465	       271	800000cc	9d72	c.add	x26,x28	 x26:0x800034e8 x28:0x11111111 x26=0x911145f9
           7745	       285	800000ce	002d5d13	srli	x26,x26,0x2	 x26:0x911145f9 x26=0x2444517e
           7765	       286	800000d2	3b1d1073	csrrw	x0,pmpaddr1,x26	 x26:0x2444517e  x0=0x00000000
           7825	       289	800000d6	00003d17	auipc	x26,0x3	 x26=0x800030d6
           8205	       308	800000da	412d0d13	addi	x26,x26,1042	 x26:0x800030d6 x26=0x800034e8
           8365	       316	800000de	22222e37	lui	x28,0x22222	 x28=0x22222000
