Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          11347	       465	80000080	40001bb7	lui	x23,0x40001	 x23=0x40001000
          11367	       466	80000084	106b8b93	addi	x23,x23,262	 x23:0x40001000 x23=0x40001106
          11787	       487	80000088	301b9073	csrrw	x0,misa,x23	 x23:0x40001106  x0=0x00000000
          11847	       490	8000008c	00026417	auipc	x8,0x26	  x8=0x8002608c
          11867	       491	80000090	c5840413	addi	x8,x8,-936	  x8:0x8002608c  x8=0x80025ce4
          11907	       493	80000094	00002b97	auipc	x23,0x2	 x23=0x80002094
          11927	       494	80000098	66cb8b93	addi	x23,x23,1644	 x23:0x80002094 x23=0x80002700
          11987	       497	8000009c	001beb93	ori	x23,x23,1	 x23:0x80002700 x23=0x80002701
          12007	       498	800000a0	305b9073	csrrw	x0,mtvec,x23	 x23:0x80002701  x0=0x00000000
          12167	       506	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          12227	       509	800000a8	00003317	auipc	x6,0x3	  x6=0x800030a8
          12287	       512	800000ac	44430313	addi	x6,x6,1092	  x6:0x800030a8  x6=0x800034ec
          12367	       516	800000b0	4b81	c.li	x23,0	 x23=0x00000000
          12387	       517	800000b2	935e	c.add	x6,x23	  x6:0x800034ec x23:0x00000000  x6=0x800034ec
          12407	       518	800000b4	00235313	srli	x6,x6,0x2	  x6:0x800034ec  x6=0x20000d3b
          12427	       519	800000b8	3b031073	csrrw	x0,pmpaddr0,x6	  x6:0x20000d3b  x0=0x00000000
          12487	       522	800000bc	00003317	auipc	x6,0x3	  x6=0x800030bc
          12567	       526	800000c0	43030313	addi	x6,x6,1072	  x6:0x800030bc  x6=0x800034ec
          12987	       547	800000c4	11111bb7	lui	x23,0x11111	 x23=0x11111000
          13007	       548	800000c8	111b8b93	addi	x23,x23,273	 x23:0x11111000 x23=0x11111111
          13127	       554	800000cc	935e	c.add	x6,x23	  x6:0x800034ec x23:0x11111111  x6=0x911145fd
          13207	       558	800000ce	00235313	srli	x6,x6,0x2	  x6:0x911145fd  x6=0x2444517f
          13227	       559	800000d2	3b131073	csrrw	x0,pmpaddr1,x6	  x6:0x2444517f  x0=0x00000000
          13287	       562	800000d6	00003317	auipc	x6,0x3	  x6=0x800030d6
          13307	       563	800000da	41630313	addi	x6,x6,1046	  x6:0x800030d6  x6=0x800034ec
          13327	       564	800000de	22222bb7	lui	x23,0x22222	 x23=0x22222000
          13587	       577	800000e2	222b8b93	addi	x23,x23,546	 x23:0x22222000 x23=0x22222222
          13607	       578	800000e6	935e	c.add	x6,x23	  x6:0x800034ec x23:0x22222222  x6=0xa222570e
          14007	       598	800000e8	00235313	srli	x6,x6,0x2	  x6:0xa222570e  x6=0x288895c3
          14187	       607	800000ec	3b231073	csrrw	x0,pmpaddr2,x6	  x6:0x288895c3  x0=0x00000000
          14287	       612	800000f0	00003317	auipc	x6,0x3	  x6=0x800030f0
          14367	       616	800000f4	3fc30313	addi	x6,x6,1020	  x6:0x800030f0  x6=0x800034ec
          14387	       617	800000f8	33333bb7	lui	x23,0x33333	 x23=0x33333000
          14407	       618	800000fc	333b8b93	addi	x23,x23,819	 x23:0x33333000 x23=0x33333333
          14827	       639	80000100	935e	c.add	x6,x23	  x6:0x800034ec x23:0x33333333  x6=0xb333681f
          15247	       660	80000102	00235313	srli	x6,x6,0x2	  x6:0xb333681f  x6=0x2cccda07
          15267	       661	80000106	3b331073	csrrw	x0,pmpaddr3,x6	  x6:0x2cccda07  x0=0x00000000
          15327	       664	8000010a	0f0f1337	lui	x6,0xf0f1	  x6=0x0f0f1000
          15347	       665	8000010e	f0f30313	addi	x6,x6,-241	  x6:0x0f0f1000  x6=0x0f0f0f0f
          15367	       666	80000112	3a031073	csrrw	x0,pmpcfg0,x6	  x6:0x0f0f0f0f  x0=0x00000000
          15427	       669	80000116	00003317	auipc	x6,0x3	  x6=0x80003116
          15467	       671	8000011a	3d630313	addi	x6,x6,982	  x6:0x80003116  x6=0x800034ec
          15687	       682	8000011e	44444bb7	lui	x23,0x44444	 x23=0x44444000
          15707	       683	80000122	444b8b93	addi	x23,x23,1092	 x23:0x44444000 x23=0x44444444
          15727	       684	80000126	935e	c.add	x6,x23	  x6:0x800034ec x23:0x44444444  x6=0xc4447930
          15747	       685	80000128	00235313	srli	x6,x6,0x2	  x6:0xc4447930  x6=0x31111e4c
          16007	       698	8000012c	3b431073	csrrw	x0,pmpaddr4,x6	  x6:0x31111e4c  x0=0x00000000
          16427	       719	80000130	00003317	auipc	x6,0x3	  x6=0x80003130
          16507	       723	80000134	3bc30313	addi	x6,x6,956	  x6:0x80003130  x6=0x800034ec
          16927	       744	80000138	55555bb7	lui	x23,0x55555	 x23=0x55555000
          16947	       745	8000013c	555b8b93	addi	x23,x23,1365	 x23:0x55555000 x23=0x55555555
          16967	       746	80000140	935e	c.add	x6,x23	  x6:0x800034ec x23:0x55555555  x6=0xd5558a41
          16987	       747	80000142	00235313	srli	x6,x6,0x2	  x6:0xd5558a41  x6=0x35556290
          17067	       751	80000146	3b531073	csrrw	x0,pmpaddr5,x6	  x6:0x35556290  x0=0x00000000
          17487	       772	8000014a	00003317	auipc	x6,0x3	  x6=0x8000314a
          17507	       773	8000014e	3a230313	addi	x6,x6,930	  x6:0x8000314a  x6=0x800034ec
          17927	       794	80000152	66666bb7	lui	x23,0x66666	 x23=0x66666000
          18347	       815	80000156	666b8b93	addi	x23,x23,1638	 x23:0x66666000 x23=0x66666666
          18367	       816	8000015a	935e	c.add	x6,x23	  x6:0x800034ec x23:0x66666666  x6=0xe6669b52
          18387	       817	8000015c	00235313	srli	x6,x6,0x2	  x6:0xe6669b52  x6=0x3999a6d4
          18507	       823	80000160	3b631073	csrrw	x0,pmpaddr6,x6	  x6:0x3999a6d4  x0=0x00000000
          18567	       826	80000164	00003317	auipc	x6,0x3	  x6=0x80003164
          18587	       827	80000168	38830313	addi	x6,x6,904	  x6:0x80003164  x6=0x800034ec
          18987	       847	8000016c	77777bb7	lui	x23,0x77777	 x23=0x77777000
          19107	       853	80000170	777b8b93	addi	x23,x23,1911	 x23:0x77777000 x23=0x77777777
