Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2735	        35	80000080	40001937	lui	x18,0x40001	 x18=0x40001000
           2755	        36	80000084	10690913	addi	x18,x18,262	 x18:0x40001000 x18=0x40001106
           3175	        57	80000088	30191073	csrrw	x0,misa,x18	 x18:0x40001106  x0=0x00000000
           3235	        60	8000008c	00026497	auipc	x9,0x26	  x9=0x8002608c
           3275	        62	80000090	c5848493	addi	x9,x9,-936	  x9:0x8002608c  x9=0x80025ce4
           3295	        63	80000094	00002917	auipc	x18,0x2	 x18=0x80002094
           3495	        73	80000098	66c90913	addi	x18,x18,1644	 x18:0x80002094 x18=0x80002700
           3515	        74	8000009c	00196913	ori	x18,x18,1	 x18:0x80002700 x18=0x80002701
           3535	        75	800000a0	30591073	csrrw	x0,mtvec,x18	 x18:0x80002701  x0=0x00000000
           3955	        96	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4015	        99	800000a8	00003e97	auipc	x29,0x3	 x29=0x800030a8
           4035	       100	800000ac	444e8e93	addi	x29,x29,1092	 x29:0x800030a8 x29=0x800034ec
           4055	       101	800000b0	4901	c.li	x18,0	 x18=0x00000000
           4075	       102	800000b2	9eca	c.add	x29,x18	 x29:0x800034ec x18:0x00000000 x29=0x800034ec
           4475	       122	800000b4	002ede93	srli	x29,x29,0x2	 x29:0x800034ec x29=0x20000d3b
           4575	       127	800000b8	3b0e9073	csrrw	x0,pmpaddr0,x29	 x29:0x20000d3b  x0=0x00000000
           4635	       130	800000bc	00003e97	auipc	x29,0x3	 x29=0x800030bc
           4695	       133	800000c0	430e8e93	addi	x29,x29,1072	 x29:0x800030bc x29=0x800034ec
           4715	       134	800000c4	11111937	lui	x18,0x11111	 x18=0x11111000
           4895	       143	800000c8	11190913	addi	x18,x18,273	 x18:0x11111000 x18=0x11111111
           5255	       161	800000cc	9eca	c.add	x29,x18	 x29:0x800034ec x18:0x11111111 x29=0x911145fd
           5675	       182	800000ce	002ede93	srli	x29,x29,0x2	 x29:0x911145fd x29=0x2444517f
           5695	       183	800000d2	3b1e9073	csrrw	x0,pmpaddr1,x29	 x29:0x2444517f  x0=0x00000000
           5855	       191	800000d6	00003e97	auipc	x29,0x3	 x29=0x800030d6
           5935	       195	800000da	416e8e93	addi	x29,x29,1046	 x29:0x800030d6 x29=0x800034ec
           6355	       216	800000de	22222937	lui	x18,0x22222	 x18=0x22222000
           6395	       218	800000e2	22290913	addi	x18,x18,546	 x18:0x22222000 x18=0x22222222
           6415	       219	800000e6	9eca	c.add	x29,x18	 x29:0x800034ec x18:0x22222222 x29=0xa222570e
           6815	       239	800000e8	002ede93	srli	x29,x29,0x2	 x29:0xa222570e x29=0x288895c3
           6895	       243	800000ec	3b2e9073	csrrw	x0,pmpaddr2,x29	 x29:0x288895c3  x0=0x00000000
           6955	       246	800000f0	00003e97	auipc	x29,0x3	 x29=0x800030f0
           6975	       247	800000f4	3fce8e93	addi	x29,x29,1020	 x29:0x800030f0 x29=0x800034ec
           7115	       254	800000f8	33333937	lui	x18,0x33333	 x18=0x33333000
           7395	       268	800000fc	33390913	addi	x18,x18,819	 x18:0x33333000 x18=0x33333333
           7415	       269	80000100	9eca	c.add	x29,x18	 x29:0x800034ec x18:0x33333333 x29=0xb333681f
           7435	       270	80000102	002ede93	srli	x29,x29,0x2	 x29:0xb333681f x29=0x2cccda07
           7515	       274	80000106	3b3e9073	csrrw	x0,pmpaddr3,x29	 x29:0x2cccda07  x0=0x00000000
           7575	       277	8000010a	0f0f1eb7	lui	x29,0xf0f1	 x29=0x0f0f1000
           7695	       283	8000010e	f0fe8e93	addi	x29,x29,-241	 x29:0x0f0f1000 x29=0x0f0f0f0f
           7715	       284	80000112	3a0e9073	csrrw	x0,pmpcfg0,x29	 x29:0x0f0f0f0f  x0=0x00000000
           7915	       294	80000116	00003e97	auipc	x29,0x3	 x29=0x80003116
           7935	       295	8000011a	3d6e8e93	addi	x29,x29,982	 x29:0x80003116 x29=0x800034ec
           7955	       296	8000011e	44444937	lui	x18,0x44444	 x18=0x44444000
           8355	       316	80000122	44490913	addi	x18,x18,1092	 x18:0x44444000 x18=0x44444444
           8375	       317	80000126	9eca	c.add	x29,x18	 x29:0x800034ec x18:0x44444444 x29=0xc4447930
           8435	       320	80000128	002ede93	srli	x29,x29,0x2	 x29:0xc4447930 x29=0x31111e4c
           8475	       322	8000012c	3b4e9073	csrrw	x0,pmpaddr4,x29	 x29:0x31111e4c  x0=0x00000000
           8675	       332	80000130	00003e97	auipc	x29,0x3	 x29=0x80003130
           8695	       333	80000134	3bce8e93	addi	x29,x29,956	 x29:0x80003130 x29=0x800034ec
           8715	       334	80000138	55555937	lui	x18,0x55555	 x18=0x55555000
           8775	       337	8000013c	55590913	addi	x18,x18,1365	 x18:0x55555000 x18=0x55555555
           8795	       338	80000140	9eca	c.add	x29,x18	 x29:0x800034ec x18:0x55555555 x29=0xd5558a41
           9215	       359	80000142	002ede93	srli	x29,x29,0x2	 x29:0xd5558a41 x29=0x35556290
           9355	       366	80000146	3b5e9073	csrrw	x0,pmpaddr5,x29	 x29:0x35556290  x0=0x00000000
           9435	       370	8000014a	00003e97	auipc	x29,0x3	 x29=0x8000314a
           9495	       373	8000014e	3a2e8e93	addi	x29,x29,930	 x29:0x8000314a x29=0x800034ec
           9535	       375	80000152	66666937	lui	x18,0x66666	 x18=0x66666000
           9555	       376	80000156	66690913	addi	x18,x18,1638	 x18:0x66666000 x18=0x66666666
           9575	       377	8000015a	9eca	c.add	x29,x18	 x29:0x800034ec x18:0x66666666 x29=0xe6669b52
           9975	       397	8000015c	002ede93	srli	x29,x29,0x2	 x29:0xe6669b52 x29=0x3999a6d4
          10035	       400	80000160	3b6e9073	csrrw	x0,pmpaddr6,x29	 x29:0x3999a6d4  x0=0x00000000
          10095	       403	80000164	00003e97	auipc	x29,0x3	 x29=0x80003164
          10475	       422	80000168	388e8e93	addi	x29,x29,904	 x29:0x80003164 x29=0x800034ec
          10495	       423	8000016c	77777937	lui	x18,0x77777	 x18=0x77777000
          10815	       439	80000170	77790913	addi	x18,x18,1911	 x18:0x77777000 x18=0x77777777
          11235	       460	80000174	9eca	c.add	x29,x18	 x29:0x800034ec x18:0x77777777 x29=0xf777ac63
          11515	       474	80000176	002ede93	srli	x29,x29,0x2	 x29:0xf777ac63 x29=0x3dddeb18
          11895	       493	8000017a	3b7e9073	csrrw	x0,pmpaddr7,x29	 x29:0x3dddeb18  x0=0x00000000
          11955	       496	8000017e	0f0f1eb7	lui	x29,0xf0f1	 x29=0x0f0f1000
          12195	       508	80000182	f0fe8e93	addi	x29,x29,-241	 x29:0x0f0f1000 x29=0x0f0f0f0f
          12255	       511	80000186	3a1e9073	csrrw	x0,pmpcfg1,x29	 x29:0x0f0f0f0f  x0=0x00000000
          12475	       522	8000018a	00003e97	auipc	x29,0x3	 x29=0x8000318a
          12895	       543	8000018e	362e8e93	addi	x29,x29,866	 x29:0x8000318a x29=0x800034ec
          12915	       544	80000192	88889937	lui	x18,0x88889	 x18=0x88889000
          12935	       545	80000196	88890913	addi	x18,x18,-1912	 x18:0x88889000 x18=0x88888888
          12955	       546	8000019a	9eca	c.add	x29,x18	 x29:0x800034ec x18:0x88888888 x29=0x0888bd74
          13235	       560	8000019c	002ede93	srli	x29,x29,0x2	 x29:0x0888bd74 x29=0x02222f5d
          13255	       561	800001a0	3b8e9073	csrrw	x0,pmpaddr8,x29	 x29:0x02222f5d  x0=0x00000000
          13575	       577	800001a4	00003e97	auipc	x29,0x3	 x29=0x800031a4
          13755	       586	800001a8	348e8e93	addi	x29,x29,840	 x29:0x800031a4 x29=0x800034ec
