Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           8469	       321	80000080	40001737	lui	x14,0x40001	 x14=0x40001000
           8489	       322	80000084	10670713	addi	x14,x14,262	 x14:0x40001000 x14=0x40001106
           8529	       324	80000088	30171073	csrrw	x0,misa,x14	 x14:0x40001106  x0=0x00000000
           8589	       327	8000008c	00026317	auipc	x6,0x26	  x6=0x8002608c
           8609	       328	80000090	c5830313	addi	x6,x6,-936	  x6:0x8002608c  x6=0x80025ce4
           8629	       329	80000094	00002717	auipc	x14,0x2	 x14=0x80002094
           8789	       337	80000098	66c70713	addi	x14,x14,1644	 x14:0x80002094 x14=0x80002700
           8909	       343	8000009c	00176713	ori	x14,x14,1	 x14:0x80002700 x14=0x80002701
           9189	       357	800000a0	30571073	csrrw	x0,mtvec,x14	 x14:0x80002701  x0=0x00000000
           9249	       360	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           9369	       366	800000a8	00003b17	auipc	x22,0x3	 x22=0x800030a8
           9389	       367	800000ac	400b0b13	addi	x22,x22,1024	 x22:0x800030a8 x22=0x800034a8
           9409	       368	800000b0	4701	c.li	x14,0	 x14=0x00000000
           9429	       369	800000b2	9b3a	c.add	x22,x14	 x22:0x800034a8 x14:0x00000000 x22=0x800034a8
           9449	       370	800000b4	002b5b13	srli	x22,x22,0x2	 x22:0x800034a8 x22=0x20000d2a
           9629	       379	800000b8	3b0b1073	csrrw	x0,pmpaddr0,x22	 x22:0x20000d2a  x0=0x00000000
           9689	       382	800000bc	00003b17	auipc	x22,0x3	 x22=0x800030bc
           9829	       389	800000c0	3ecb0b13	addi	x22,x22,1004	 x22:0x800030bc x22=0x800034a8
          10249	       410	800000c4	11111737	lui	x14,0x11111	 x14=0x11111000
          10309	       413	800000c8	11170713	addi	x14,x14,273	 x14:0x11111000 x14=0x11111111
          10329	       414	800000cc	9b3a	c.add	x22,x14	 x22:0x800034a8 x14:0x11111111 x22=0x911145b9
          10349	       415	800000ce	002b5b13	srli	x22,x22,0x2	 x22:0x911145b9 x22=0x2444516e
          10729	       434	800000d2	3b1b1073	csrrw	x0,pmpaddr1,x22	 x22:0x2444516e  x0=0x00000000
          10789	       437	800000d6	00003b17	auipc	x22,0x3	 x22=0x800030d6
          10809	       438	800000da	3d2b0b13	addi	x22,x22,978	 x22:0x800030d6 x22=0x800034a8
          10829	       439	800000de	22222737	lui	x14,0x22222	 x14=0x22222000
          10989	       447	800000e2	22270713	addi	x14,x14,546	 x14:0x22222000 x14=0x22222222
          11009	       448	800000e6	9b3a	c.add	x22,x14	 x22:0x800034a8 x14:0x22222222 x22=0xa22256ca
          11029	       449	800000e8	002b5b13	srli	x22,x22,0x2	 x22:0xa22256ca x22=0x288895b2
          11089	       452	800000ec	3b2b1073	csrrw	x0,pmpaddr2,x22	 x22:0x288895b2  x0=0x00000000
          11509	       473	800000f0	00003b17	auipc	x22,0x3	 x22=0x800030f0
          11869	       491	800000f4	3b8b0b13	addi	x22,x22,952	 x22:0x800030f0 x22=0x800034a8
          11889	       492	800000f8	33333737	lui	x14,0x33333	 x14=0x33333000
          11909	       493	800000fc	33370713	addi	x14,x14,819	 x14:0x33333000 x14=0x33333333
          12329	       514	80000100	9b3a	c.add	x22,x14	 x22:0x800034a8 x14:0x33333333 x22=0xb33367db
          12749	       535	80000102	002b5b13	srli	x22,x22,0x2	 x22:0xb33367db x22=0x2cccd9f6
          12769	       536	80000106	3b3b1073	csrrw	x0,pmpaddr3,x22	 x22:0x2cccd9f6  x0=0x00000000
          12829	       539	8000010a	0f0f1b37	lui	x22,0xf0f1	 x22=0x0f0f1000
          12849	       540	8000010e	f0fb0b13	addi	x22,x22,-241	 x22:0x0f0f1000 x22=0x0f0f0f0f
          12909	       543	80000112	3a0b1073	csrrw	x0,pmpcfg0,x22	 x22:0x0f0f0f0f  x0=0x00000000
          12969	       546	80000116	00003b17	auipc	x22,0x3	 x22=0x80003116
          13129	       554	8000011a	392b0b13	addi	x22,x22,914	 x22:0x80003116 x22=0x800034a8
          13149	       555	8000011e	44444737	lui	x14,0x44444	 x14=0x44444000
          13169	       556	80000122	44470713	addi	x14,x14,1092	 x14:0x44444000 x14=0x44444444
          13189	       557	80000126	9b3a	c.add	x22,x14	 x22:0x800034a8 x14:0x44444444 x22=0xc44478ec
          13369	       566	80000128	002b5b13	srli	x22,x22,0x2	 x22:0xc44478ec x22=0x31111e3b
          13389	       567	8000012c	3b4b1073	csrrw	x0,pmpaddr4,x22	 x22:0x31111e3b  x0=0x00000000
          13809	       588	80000130	00003b17	auipc	x22,0x3	 x22=0x80003130
          13969	       596	80000134	378b0b13	addi	x22,x22,888	 x22:0x80003130 x22=0x800034a8
          14009	       598	80000138	55555737	lui	x14,0x55555	 x14=0x55555000
          14429	       619	8000013c	55570713	addi	x14,x14,1365	 x14:0x55555000 x14=0x55555555
          14569	       626	80000140	9b3a	c.add	x22,x14	 x22:0x800034a8 x14:0x55555555 x22=0xd55589fd
          14749	       635	80000142	002b5b13	srli	x22,x22,0x2	 x22:0xd55589fd x22=0x3555627f
          14769	       636	80000146	3b5b1073	csrrw	x0,pmpaddr5,x22	 x22:0x3555627f  x0=0x00000000
          15189	       657	8000014a	00003b17	auipc	x22,0x3	 x22=0x8000314a
          15549	       675	8000014e	35eb0b13	addi	x22,x22,862	 x22:0x8000314a x22=0x800034a8
          15569	       676	80000152	66666737	lui	x14,0x66666	 x14=0x66666000
          15869	       691	80000156	66670713	addi	x14,x14,1638	 x14:0x66666000 x14=0x66666666
          15889	       692	8000015a	9b3a	c.add	x22,x14	 x22:0x800034a8 x14:0x66666666 x22=0xe6669b0e
          15909	       693	8000015c	002b5b13	srli	x22,x22,0x2	 x22:0xe6669b0e x22=0x3999a6c3
          15929	       694	80000160	3b6b1073	csrrw	x0,pmpaddr6,x22	 x22:0x3999a6c3  x0=0x00000000
          15989	       697	80000164	00003b17	auipc	x22,0x3	 x22=0x80003164
          16009	       698	80000168	344b0b13	addi	x22,x22,836	 x22:0x80003164 x22=0x800034a8
          16029	       699	8000016c	77777737	lui	x14,0x77777	 x14=0x77777000
          16049	       700	80000170	77770713	addi	x14,x14,1911	 x14:0x77777000 x14=0x77777777
          16069	       701	80000174	9b3a	c.add	x22,x14	 x22:0x800034a8 x14:0x77777777 x22=0xf777ac1f
          16089	       702	80000176	002b5b13	srli	x22,x22,0x2	 x22:0xf777ac1f x22=0x3dddeb07
          16469	       721	8000017a	3b7b1073	csrrw	x0,pmpaddr7,x22	 x22:0x3dddeb07  x0=0x00000000
          16889	       742	8000017e	0f0f1b37	lui	x22,0xf0f1	 x22=0x0f0f1000
          16989	       747	80000182	f0fb0b13	addi	x22,x22,-241	 x22:0x0f0f1000 x22=0x0f0f0f0f
          17009	       748	80000186	3a1b1073	csrrw	x0,pmpcfg1,x22	 x22:0x0f0f0f0f  x0=0x00000000
          17069	       751	8000018a	00003b17	auipc	x22,0x3	 x22=0x8000318a
          17089	       752	8000018e	31eb0b13	addi	x22,x22,798	 x22:0x8000318a x22=0x800034a8
          17469	       771	80000192	88889737	lui	x14,0x88889	 x14=0x88889000
