Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          20913	       944	80000080	40001937	lui	x18,0x40001	 x18=0x40001000
          20933	       945	80000084	10690913	addi	x18,x18,262	 x18:0x40001000 x18=0x40001106
          21293	       963	80000088	30191073	csrrw	x0,misa,x18	 x18:0x40001106  x0=0x00000000
          21713	       984	8000008c	00026397	auipc	x7,0x26	  x7=0x8002608c
          21853	       991	80000090	c5838393	addi	x7,x7,-936	  x7:0x8002608c  x7=0x80025ce4
          21873	       992	80000094	00002917	auipc	x18,0x2	 x18=0x80002094
          22293	      1013	80000098	66c90913	addi	x18,x18,1644	 x18:0x80002094 x18=0x80002700
          22313	      1014	8000009c	00196913	ori	x18,x18,1	 x18:0x80002700 x18=0x80002701
          22333	      1015	800000a0	30591073	csrrw	x0,mtvec,x18	 x18:0x80002701  x0=0x00000000
          22393	      1018	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          22453	      1021	800000a8	00003297	auipc	x5,0x3	  x5=0x800030a8
          22473	      1022	800000ac	44428293	addi	x5,x5,1092	  x5:0x800030a8  x5=0x800034ec
          22553	      1026	800000b0	4901	c.li	x18,0	 x18=0x00000000
          22573	      1027	800000b2	92ca	c.add	x5,x18	  x5:0x800034ec x18:0x00000000  x5=0x800034ec
          22833	      1040	800000b4	0022d293	srli	x5,x5,0x2	  x5:0x800034ec  x5=0x20000d3b
          22853	      1041	800000b8	3b029073	csrrw	x0,pmpaddr0,x5	  x5:0x20000d3b  x0=0x00000000
          22913	      1044	800000bc	00003297	auipc	x5,0x3	  x5=0x800030bc
          23053	      1051	800000c0	43028293	addi	x5,x5,1072	  x5:0x800030bc  x5=0x800034ec
          23133	      1055	800000c4	11111937	lui	x18,0x11111	 x18=0x11111000
          23153	      1056	800000c8	11190913	addi	x18,x18,273	 x18:0x11111000 x18=0x11111111
          23173	      1057	800000cc	92ca	c.add	x5,x18	  x5:0x800034ec x18:0x11111111  x5=0x911145fd
          23313	      1064	800000ce	0022d293	srli	x5,x5,0x2	  x5:0x911145fd  x5=0x2444517f
          23333	      1065	800000d2	3b129073	csrrw	x0,pmpaddr1,x5	  x5:0x2444517f  x0=0x00000000
          23453	      1071	800000d6	00003297	auipc	x5,0x3	  x5=0x800030d6
          23473	      1072	800000da	41628293	addi	x5,x5,1046	  x5:0x800030d6  x5=0x800034ec
          23493	      1073	800000de	22222937	lui	x18,0x22222	 x18=0x22222000
          23753	      1086	800000e2	22290913	addi	x18,x18,546	 x18:0x22222000 x18=0x22222222
          23773	      1087	800000e6	92ca	c.add	x5,x18	  x5:0x800034ec x18:0x22222222  x5=0xa222570e
          23853	      1091	800000e8	0022d293	srli	x5,x5,0x2	  x5:0xa222570e  x5=0x288895c3
          23893	      1093	800000ec	3b229073	csrrw	x0,pmpaddr2,x5	  x5:0x288895c3  x0=0x00000000
          24113	      1104	800000f0	00003297	auipc	x5,0x3	  x5=0x800030f0
          24133	      1105	800000f4	3fc28293	addi	x5,x5,1020	  x5:0x800030f0  x5=0x800034ec
          24153	      1106	800000f8	33333937	lui	x18,0x33333	 x18=0x33333000
          24313	      1114	800000fc	33390913	addi	x18,x18,819	 x18:0x33333000 x18=0x33333333
          24493	      1123	80000100	92ca	c.add	x5,x18	  x5:0x800034ec x18:0x33333333  x5=0xb333681f
          24533	      1125	80000102	0022d293	srli	x5,x5,0x2	  x5:0xb333681f  x5=0x2cccda07
          24793	      1138	80000106	3b329073	csrrw	x0,pmpaddr3,x5	  x5:0x2cccda07  x0=0x00000000
          24853	      1141	8000010a	0f0f12b7	lui	x5,0xf0f1	  x5=0x0f0f1000
          25093	      1153	8000010e	f0f28293	addi	x5,x5,-241	  x5:0x0f0f1000  x5=0x0f0f0f0f
          25213	      1159	80000112	3a029073	csrrw	x0,pmpcfg0,x5	  x5:0x0f0f0f0f  x0=0x00000000
          25533	      1175	80000116	00003297	auipc	x5,0x3	  x5=0x80003116
          25953	      1196	8000011a	3d628293	addi	x5,x5,982	  x5:0x80003116  x5=0x800034ec
          26133	      1205	8000011e	44444937	lui	x18,0x44444	 x18=0x44444000
