Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2372	        17	80000080	400012b7	lui	x5,0x40001	  x5=0x40001000
           2392	        18	80000084	10628293	addi	x5,x5,262	  x5:0x40001000  x5=0x40001106
           2432	        20	80000088	30129073	csrrw	x0,misa,x5	  x5:0x40001106  x0=0x00000000
           2732	        35	8000008c	00026217	auipc	x4,0x26	  x4=0x8002608c
           3032	        50	80000090	c5820213	addi	x4,x4,-936	  x4:0x8002608c  x4=0x80025ce4
           3432	        70	80000094	00002297	auipc	x5,0x2	  x5=0x80002094
           3452	        71	80000098	66c28293	addi	x5,x5,1644	  x5:0x80002094  x5=0x80002700
           3472	        72	8000009c	0012e293	ori	x5,x5,1	  x5:0x80002700  x5=0x80002701
           3592	        78	800000a0	30529073	csrrw	x0,mtvec,x5	  x5:0x80002701  x0=0x00000000
           3652	        81	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3712	        84	800000a8	00003797	auipc	x15,0x3	 x15=0x800030a8
           3752	        86	800000ac	41478793	addi	x15,x15,1044	 x15:0x800030a8 x15=0x800034bc
           3852	        91	800000b0	4281	c.li	x5,0	  x5=0x00000000
           3872	        92	800000b2	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x00000000 x15=0x800034bc
           3992	        98	800000b4	8389	c.srli	x15,0x2	 x15:0x800034bc x15=0x20000d2f
           4012	        99	800000b6	3b079073	csrrw	x0,pmpaddr0,x15	 x15:0x20000d2f  x0=0x00000000
           4432	       120	800000ba	00003797	auipc	x15,0x3	 x15=0x800030ba
           4852	       141	800000be	40278793	addi	x15,x15,1026	 x15:0x800030ba x15=0x800034bc
           4872	       142	800000c2	111112b7	lui	x5,0x11111	  x5=0x11111000
           5152	       156	800000c6	11128293	addi	x5,x5,273	  x5:0x11111000  x5=0x11111111
           5172	       157	800000ca	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x11111111 x15=0x911145cd
           5452	       171	800000cc	8389	c.srli	x15,0x2	 x15:0x911145cd x15=0x24445173
           5472	       172	800000ce	3b179073	csrrw	x0,pmpaddr1,x15	 x15:0x24445173  x0=0x00000000
           5532	       175	800000d2	00003797	auipc	x15,0x3	 x15=0x800030d2
           5552	       176	800000d6	3ea78793	addi	x15,x15,1002	 x15:0x800030d2 x15=0x800034bc
           5632	       180	800000da	222222b7	lui	x5,0x22222	  x5=0x22222000
           5652	       181	800000de	22228293	addi	x5,x5,546	  x5:0x22222000  x5=0x22222222
           5672	       182	800000e2	9796	c.add	x15,x5	 x15:0x800034bc  x5:0x22222222 x15=0xa22256de
           5692	       183	800000e4	8389	c.srli	x15,0x2	 x15:0xa22256de x15=0x288895b7
           5712	       184	800000e6	3b279073	csrrw	x0,pmpaddr2,x15	 x15:0x288895b7  x0=0x00000000
