Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2390	        17	80000080	40001137	lui	x2,0x40001	  x2=0x40001000
           2410	        18	80000084	10610113	addi	x2,x2,262	  x2:0x40001000  x2=0x40001106
           2510	        23	80000088	30111073	csrrw	x0,misa,x2	  x2:0x40001106  x0=0x00000000
           2590	        27	8000008c	00026b17	auipc	x22,0x26	 x22=0x8002608c
           2870	        41	80000090	c58b0b13	addi	x22,x22,-936	 x22:0x8002608c x22=0x80025ce4
           3070	        51	80000094	00002117	auipc	x2,0x2	  x2=0x80002094
           3090	        52	80000098	66c10113	addi	x2,x2,1644	  x2:0x80002094  x2=0x80002700
           3330	        64	8000009c	00116113	ori	x2,x2,1	  x2:0x80002700  x2=0x80002701
           3750	        85	800000a0	30511073	csrrw	x0,mtvec,x2	  x2:0x80002701  x0=0x00000000
           4090	       102	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4150	       105	800000a8	00003b97	auipc	x23,0x3	 x23=0x800030a8
           4250	       110	800000ac	42cb8b93	addi	x23,x23,1068	 x23:0x800030a8 x23=0x800034d4
           4270	       111	800000b0	4101	c.li	x2,0	  x2=0x00000000
           4290	       112	800000b2	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x00000000 x23=0x800034d4
           4430	       119	800000b4	002bdb93	srli	x23,x23,0x2	 x23:0x800034d4 x23=0x20000d35
           4810	       138	800000b8	3b0b9073	csrrw	x0,pmpaddr0,x23	 x23:0x20000d35  x0=0x00000000
           5030	       149	800000bc	00003b97	auipc	x23,0x3	 x23=0x800030bc
           5050	       150	800000c0	418b8b93	addi	x23,x23,1048	 x23:0x800030bc x23=0x800034d4
           5190	       157	800000c4	11111137	lui	x2,0x11111	  x2=0x11111000
           5330	       164	800000c8	11110113	addi	x2,x2,273	  x2:0x11111000  x2=0x11111111
           5350	       165	800000cc	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x11111111 x23=0x911145e5
           5770	       186	800000ce	002bdb93	srli	x23,x23,0x2	 x23:0x911145e5 x23=0x24445179
           5950	       195	800000d2	3b1b9073	csrrw	x0,pmpaddr1,x23	 x23:0x24445179  x0=0x00000000
           6010	       198	800000d6	00003b97	auipc	x23,0x3	 x23=0x800030d6
           6390	       217	800000da	3feb8b93	addi	x23,x23,1022	 x23:0x800030d6 x23=0x800034d4
           6410	       218	800000de	22222137	lui	x2,0x22222	  x2=0x22222000
           6570	       226	800000e2	22210113	addi	x2,x2,546	  x2:0x22222000  x2=0x22222222
           6590	       227	800000e6	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x22222222 x23=0xa22256f6
           6730	       234	800000e8	002bdb93	srli	x23,x23,0x2	 x23:0xa22256f6 x23=0x288895bd
           6770	       236	800000ec	3b2b9073	csrrw	x0,pmpaddr2,x23	 x23:0x288895bd  x0=0x00000000
           6830	       239	800000f0	00003b97	auipc	x23,0x3	 x23=0x800030f0
           6850	       240	800000f4	3e4b8b93	addi	x23,x23,996	 x23:0x800030f0 x23=0x800034d4
           7230	       259	800000f8	33333137	lui	x2,0x33333	  x2=0x33333000
           7250	       260	800000fc	33310113	addi	x2,x2,819	  x2:0x33333000  x2=0x33333333
           7530	       274	80000100	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x33333333 x23=0xb3336807
           7670	       281	80000102	002bdb93	srli	x23,x23,0x2	 x23:0xb3336807 x23=0x2cccda01
           7710	       283	80000106	3b3b9073	csrrw	x0,pmpaddr3,x23	 x23:0x2cccda01  x0=0x00000000
           7810	       288	8000010a	0f0f1bb7	lui	x23,0xf0f1	 x23=0x0f0f1000
           8010	       298	8000010e	f0fb8b93	addi	x23,x23,-241	 x23:0x0f0f1000 x23=0x0f0f0f0f
           8110	       303	80000112	3a0b9073	csrrw	x0,pmpcfg0,x23	 x23:0x0f0f0f0f  x0=0x00000000
           8170	       306	80000116	00003b97	auipc	x23,0x3	 x23=0x80003116
           8270	       311	8000011a	3beb8b93	addi	x23,x23,958	 x23:0x80003116 x23=0x800034d4
           8350	       315	8000011e	44444137	lui	x2,0x44444	  x2=0x44444000
           8370	       316	80000122	44410113	addi	x2,x2,1092	  x2:0x44444000  x2=0x44444444
           8390	       317	80000126	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x44444444 x23=0xc4447918
           8410	       318	80000128	002bdb93	srli	x23,x23,0x2	 x23:0xc4447918 x23=0x31111e46
           8810	       338	8000012c	3b4b9073	csrrw	x0,pmpaddr4,x23	 x23:0x31111e46  x0=0x00000000
           8990	       347	80000130	00003b97	auipc	x23,0x3	 x23=0x80003130
           9370	       366	80000134	3a4b8b93	addi	x23,x23,932	 x23:0x80003130 x23=0x800034d4
           9390	       367	80000138	55555137	lui	x2,0x55555	  x2=0x55555000
           9410	       368	8000013c	55510113	addi	x2,x2,1365	  x2:0x55555000  x2=0x55555555
           9430	       369	80000140	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x55555555 x23=0xd5558a29
           9450	       370	80000142	002bdb93	srli	x23,x23,0x2	 x23:0xd5558a29 x23=0x3555628a
           9470	       371	80000146	3b5b9073	csrrw	x0,pmpaddr5,x23	 x23:0x3555628a  x0=0x00000000
           9530	       374	8000014a	00003b97	auipc	x23,0x3	 x23=0x8000314a
           9630	       379	8000014e	38ab8b93	addi	x23,x23,906	 x23:0x8000314a x23=0x800034d4
           9910	       393	80000152	66666137	lui	x2,0x66666	  x2=0x66666000
           9930	       394	80000156	66610113	addi	x2,x2,1638	  x2:0x66666000  x2=0x66666666
           9950	       395	8000015a	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x66666666 x23=0xe6669b3a
          10350	       415	8000015c	002bdb93	srli	x23,x23,0x2	 x23:0xe6669b3a x23=0x3999a6ce
          10710	       433	80000160	3b6b9073	csrrw	x0,pmpaddr6,x23	 x23:0x3999a6ce  x0=0x00000000
          10770	       436	80000164	00003b97	auipc	x23,0x3	 x23=0x80003164
          10990	       447	80000168	370b8b93	addi	x23,x23,880	 x23:0x80003164 x23=0x800034d4
          11110	       453	8000016c	77777137	lui	x2,0x77777	  x2=0x77777000
          11130	       454	80000170	77710113	addi	x2,x2,1911	  x2:0x77777000  x2=0x77777777
          11150	       455	80000174	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x77777777 x23=0xf777ac4b
          11170	       456	80000176	002bdb93	srli	x23,x23,0x2	 x23:0xf777ac4b x23=0x3dddeb12
          11190	       457	8000017a	3b7b9073	csrrw	x0,pmpaddr7,x23	 x23:0x3dddeb12  x0=0x00000000
          11250	       460	8000017e	0f0f1bb7	lui	x23,0xf0f1	 x23=0x0f0f1000
          11430	       469	80000182	f0fb8b93	addi	x23,x23,-241	 x23:0x0f0f1000 x23=0x0f0f0f0f
          11450	       470	80000186	3a1b9073	csrrw	x0,pmpcfg1,x23	 x23:0x0f0f0f0f  x0=0x00000000
          11650	       480	8000018a	00003b97	auipc	x23,0x3	 x23=0x8000318a
          11670	       481	8000018e	34ab8b93	addi	x23,x23,842	 x23:0x8000318a x23=0x800034d4
          11690	       482	80000192	88889137	lui	x2,0x88889	  x2=0x88889000
          11710	       483	80000196	88810113	addi	x2,x2,-1912	  x2:0x88889000  x2=0x88888888
          11730	       484	8000019a	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x88888888 x23=0x0888bd5c
          11750	       485	8000019c	002bdb93	srli	x23,x23,0x2	 x23:0x0888bd5c x23=0x02222f57
          11770	       486	800001a0	3b8b9073	csrrw	x0,pmpaddr8,x23	 x23:0x02222f57  x0=0x00000000
          11890	       492	800001a4	00003b97	auipc	x23,0x3	 x23=0x800031a4
          11970	       496	800001a8	330b8b93	addi	x23,x23,816	 x23:0x800031a4 x23=0x800034d4
          11990	       497	800001ac	9999a137	lui	x2,0x9999a	  x2=0x9999a000
          12210	       508	800001b0	99910113	addi	x2,x2,-1639	  x2:0x9999a000  x2=0x99999999
          12230	       509	800001b4	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0x99999999 x23=0x1999ce6d
          12250	       510	800001b6	002bdb93	srli	x23,x23,0x2	 x23:0x1999ce6d x23=0x0666739b
          12270	       511	800001ba	3b9b9073	csrrw	x0,pmpaddr9,x23	 x23:0x0666739b  x0=0x00000000
          12330	       514	800001be	00003b97	auipc	x23,0x3	 x23=0x800031be
          12530	       524	800001c2	316b8b93	addi	x23,x23,790	 x23:0x800031be x23=0x800034d4
          12630	       529	800001c6	aaaab137	lui	x2,0xaaaab	  x2=0xaaaab000
          12790	       537	800001ca	aaa10113	addi	x2,x2,-1366	  x2:0xaaaab000  x2=0xaaaaaaaa
          12810	       538	800001ce	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0xaaaaaaaa x23=0x2aaadf7e
          12870	       541	800001d0	002bdb93	srli	x23,x23,0x2	 x23:0x2aaadf7e x23=0x0aaab7df
          12890	       542	800001d4	3bab9073	csrrw	x0,pmpaddr10,x23	 x23:0x0aaab7df  x0=0x00000000
          12950	       545	800001d8	00003b97	auipc	x23,0x3	 x23=0x800031d8
          12970	       546	800001dc	2fcb8b93	addi	x23,x23,764	 x23:0x800031d8 x23=0x800034d4
          12990	       547	800001e0	bbbbc137	lui	x2,0xbbbbc	  x2=0xbbbbc000
          13010	       548	800001e4	bbb10113	addi	x2,x2,-1093	  x2:0xbbbbc000  x2=0xbbbbbbbb
          13030	       549	800001e8	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0xbbbbbbbb x23=0x3bbbf08f
          13310	       563	800001ea	002bdb93	srli	x23,x23,0x2	 x23:0x3bbbf08f x23=0x0eeefc23
          13330	       564	800001ee	3bbb9073	csrrw	x0,pmpaddr11,x23	 x23:0x0eeefc23  x0=0x00000000
          13650	       580	800001f2	0f0f1bb7	lui	x23,0xf0f1	 x23=0x0f0f1000
          13750	       585	800001f6	f0fb8b93	addi	x23,x23,-241	 x23:0x0f0f1000 x23=0x0f0f0f0f
          14010	       598	800001fa	3a2b9073	csrrw	x0,pmpcfg2,x23	 x23:0x0f0f0f0f  x0=0x00000000
          14070	       601	800001fe	00003b97	auipc	x23,0x3	 x23=0x800031fe
          14210	       608	80000202	2d6b8b93	addi	x23,x23,726	 x23:0x800031fe x23=0x800034d4
          14230	       609	80000206	ccccd137	lui	x2,0xccccd	  x2=0xccccd000
          14650	       630	8000020a	ccc10113	addi	x2,x2,-820	  x2:0xccccd000  x2=0xcccccccc
          14670	       631	8000020e	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0xcccccccc x23=0x4ccd01a0
          15070	       651	80000210	002bdb93	srli	x23,x23,0x2	 x23:0x4ccd01a0 x23=0x13334068
          15090	       652	80000214	3bcb9073	csrrw	x0,pmpaddr12,x23	 x23:0x13334068  x0=0x00000000
          15410	       668	80000218	00003b97	auipc	x23,0x3	 x23=0x80003218
          15710	       683	8000021c	2bcb8b93	addi	x23,x23,700	 x23:0x80003218 x23=0x800034d4
          15730	       684	80000220	dddde137	lui	x2,0xdddde	  x2=0xdddde000
          16130	       704	80000224	ddd10113	addi	x2,x2,-547	  x2:0xdddde000  x2=0xdddddddd
          16150	       705	80000228	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0xdddddddd x23=0x5dde12b1
          16450	       720	8000022a	002bdb93	srli	x23,x23,0x2	 x23:0x5dde12b1 x23=0x177784ac
          16650	       730	8000022e	3bdb9073	csrrw	x0,pmpaddr13,x23	 x23:0x177784ac  x0=0x00000000
          17070	       751	80000232	00003b97	auipc	x23,0x3	 x23=0x80003232
          17490	       772	80000236	2a2b8b93	addi	x23,x23,674	 x23:0x80003232 x23=0x800034d4
          17510	       773	8000023a	eeeef137	lui	x2,0xeeeef	  x2=0xeeeef000
          17530	       774	8000023e	eee10113	addi	x2,x2,-274	  x2:0xeeeef000  x2=0xeeeeeeee
          17550	       775	80000242	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0xeeeeeeee x23=0x6eef23c2
          17590	       777	80000244	002bdb93	srli	x23,x23,0x2	 x23:0x6eef23c2 x23=0x1bbbc8f0
          17610	       778	80000248	3beb9073	csrrw	x0,pmpaddr14,x23	 x23:0x1bbbc8f0  x0=0x00000000
          17670	       781	8000024c	00003b97	auipc	x23,0x3	 x23=0x8000324c
          17690	       782	80000250	288b8b93	addi	x23,x23,648	 x23:0x8000324c x23=0x800034d4
          17710	       783	80000254	fff00113	addi	x2,x0,-1	  x0:0x00000000  x2=0xffffffff
          17730	       784	80000258	9b8a	c.add	x23,x2	 x23:0x800034d4  x2:0xffffffff x23=0x800034d3
          17750	       785	8000025a	002bdb93	srli	x23,x23,0x2	 x23:0x800034d3 x23=0x20000d34
          17870	       791	8000025e	3bfb9073	csrrw	x0,pmpaddr15,x23	 x23:0x20000d34  x0=0x00000000
          17930	       794	80000262	0f0f1bb7	lui	x23,0xf0f1	 x23=0x0f0f1000
          17950	       795	80000266	f0fb8b93	addi	x23,x23,-241	 x23:0x0f0f1000 x23=0x0f0f0f0f
          18230	       809	8000026a	3a3b9073	csrrw	x0,pmpcfg3,x23	 x23:0x0f0f0f0f  x0=0x00000000
          18650	       830	8000026e	00000117	auipc	x2,0x0	  x2=0x8000026e
          18750	       835	80000272	05a10113	addi	x2,x2,90	  x2:0x8000026e  x2=0x800002c8
