Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2557	        26	80000080	40001f37	lui	x30,0x40001	 x30=0x40001000
           2597	        28	80000084	106f0f13	addi	x30,x30,262	 x30:0x40001000 x30=0x40001106
           2977	        47	80000088	301f1073	csrrw	x0,misa,x30	 x30:0x40001106  x0=0x00000000
           3077	        52	8000008c	00026297	auipc	x5,0x26	  x5=0x8002608c
           3417	        69	80000090	c5828293	addi	x5,x5,-936	  x5:0x8002608c  x5=0x80025ce4
           3437	        70	80000094	00002f17	auipc	x30,0x2	 x30=0x80002094
           3617	        79	80000098	66cf0f13	addi	x30,x30,1644	 x30:0x80002094 x30=0x80002700
           3677	        82	8000009c	001f6f13	ori	x30,x30,1	 x30:0x80002700 x30=0x80002701
           3877	        92	800000a0	305f1073	csrrw	x0,mtvec,x30	 x30:0x80002701  x0=0x00000000
           4297	       113	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4357	       116	800000a8	00003c17	auipc	x24,0x3	 x24=0x800030a8
           4377	       117	800000ac	444c0c13	addi	x24,x24,1092	 x24:0x800030a8 x24=0x800034ec
           4737	       135	800000b0	4f01	c.li	x30,0	 x30=0x00000000
           4757	       136	800000b2	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x00000000 x24=0x800034ec
           4997	       148	800000b4	002c5c13	srli	x24,x24,0x2	 x24:0x800034ec x24=0x20000d3b
           5377	       167	800000b8	3b0c1073	csrrw	x0,pmpaddr0,x24	 x24:0x20000d3b  x0=0x00000000
           5437	       170	800000bc	00003c17	auipc	x24,0x3	 x24=0x800030bc
           5817	       189	800000c0	430c0c13	addi	x24,x24,1072	 x24:0x800030bc x24=0x800034ec
           6017	       199	800000c4	11111f37	lui	x30,0x11111	 x30=0x11111000
           6037	       200	800000c8	111f0f13	addi	x30,x30,273	 x30:0x11111000 x30=0x11111111
           6297	       213	800000cc	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x11111111 x24=0x911145fd
           6317	       214	800000ce	002c5c13	srli	x24,x24,0x2	 x24:0x911145fd x24=0x2444517f
           6337	       215	800000d2	3b1c1073	csrrw	x0,pmpaddr1,x24	 x24:0x2444517f  x0=0x00000000
           6397	       218	800000d6	00003c17	auipc	x24,0x3	 x24=0x800030d6
           6417	       219	800000da	416c0c13	addi	x24,x24,1046	 x24:0x800030d6 x24=0x800034ec
           6437	       220	800000de	22222f37	lui	x30,0x22222	 x30=0x22222000
           6857	       241	800000e2	222f0f13	addi	x30,x30,546	 x30:0x22222000 x30=0x22222222
           6877	       242	800000e6	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x22222222 x24=0xa222570e
           6897	       243	800000e8	002c5c13	srli	x24,x24,0x2	 x24:0xa222570e x24=0x288895c3
           7017	       249	800000ec	3b2c1073	csrrw	x0,pmpaddr2,x24	 x24:0x288895c3  x0=0x00000000
           7077	       252	800000f0	00003c17	auipc	x24,0x3	 x24=0x800030f0
           7117	       254	800000f4	3fcc0c13	addi	x24,x24,1020	 x24:0x800030f0 x24=0x800034ec
           7157	       256	800000f8	33333f37	lui	x30,0x33333	 x30=0x33333000
           7177	       257	800000fc	333f0f13	addi	x30,x30,819	 x30:0x33333000 x30=0x33333333
           7217	       259	80000100	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x33333333 x24=0xb333681f
           7257	       261	80000102	002c5c13	srli	x24,x24,0x2	 x24:0xb333681f x24=0x2cccda07
           7277	       262	80000106	3b3c1073	csrrw	x0,pmpaddr3,x24	 x24:0x2cccda07  x0=0x00000000
           7517	       274	8000010a	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
           7537	       275	8000010e	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
           7557	       276	80000112	3a0c1073	csrrw	x0,pmpcfg0,x24	 x24:0x0f0f0f0f  x0=0x00000000
           7637	       280	80000116	00003c17	auipc	x24,0x3	 x24=0x80003116
           7657	       281	8000011a	3d6c0c13	addi	x24,x24,982	 x24:0x80003116 x24=0x800034ec
           7777	       287	8000011e	44444f37	lui	x30,0x44444	 x30=0x44444000
           8197	       308	80000122	444f0f13	addi	x30,x30,1092	 x30:0x44444000 x30=0x44444444
           8217	       309	80000126	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x44444444 x24=0xc4447930
           8237	       310	80000128	002c5c13	srli	x24,x24,0x2	 x24:0xc4447930 x24=0x31111e4c
           8257	       311	8000012c	3b4c1073	csrrw	x0,pmpaddr4,x24	 x24:0x31111e4c  x0=0x00000000
           8437	       320	80000130	00003c17	auipc	x24,0x3	 x24=0x80003130
           8557	       326	80000134	3bcc0c13	addi	x24,x24,956	 x24:0x80003130 x24=0x800034ec
           8577	       327	80000138	55555f37	lui	x30,0x55555	 x30=0x55555000
           8597	       328	8000013c	555f0f13	addi	x30,x30,1365	 x30:0x55555000 x30=0x55555555
           8617	       329	80000140	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x55555555 x24=0xd5558a41
           8677	       332	80000142	002c5c13	srli	x24,x24,0x2	 x24:0xd5558a41 x24=0x35556290
           9097	       353	80000146	3b5c1073	csrrw	x0,pmpaddr5,x24	 x24:0x35556290  x0=0x00000000
           9157	       356	8000014a	00003c17	auipc	x24,0x3	 x24=0x8000314a
           9257	       361	8000014e	3a2c0c13	addi	x24,x24,930	 x24:0x8000314a x24=0x800034ec
           9277	       362	80000152	66666f37	lui	x30,0x66666	 x30=0x66666000
           9297	       363	80000156	666f0f13	addi	x30,x30,1638	 x30:0x66666000 x30=0x66666666
           9317	       364	8000015a	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x66666666 x24=0xe6669b52
           9337	       365	8000015c	002c5c13	srli	x24,x24,0x2	 x24:0xe6669b52 x24=0x3999a6d4
           9557	       376	80000160	3b6c1073	csrrw	x0,pmpaddr6,x24	 x24:0x3999a6d4  x0=0x00000000
           9657	       381	80000164	00003c17	auipc	x24,0x3	 x24=0x80003164
           9677	       382	80000168	388c0c13	addi	x24,x24,904	 x24:0x80003164 x24=0x800034ec
           9697	       383	8000016c	77777f37	lui	x30,0x77777	 x30=0x77777000
           9717	       384	80000170	777f0f13	addi	x30,x30,1911	 x30:0x77777000 x30=0x77777777
           9737	       385	80000174	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x77777777 x24=0xf777ac63
          10017	       399	80000176	002c5c13	srli	x24,x24,0x2	 x24:0xf777ac63 x24=0x3dddeb18
          10037	       400	8000017a	3b7c1073	csrrw	x0,pmpaddr7,x24	 x24:0x3dddeb18  x0=0x00000000
          10097	       403	8000017e	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
          10117	       404	80000182	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
          10137	       405	80000186	3a1c1073	csrrw	x0,pmpcfg1,x24	 x24:0x0f0f0f0f  x0=0x00000000
          10557	       426	8000018a	00003c17	auipc	x24,0x3	 x24=0x8000318a
          10717	       434	8000018e	362c0c13	addi	x24,x24,866	 x24:0x8000318a x24=0x800034ec
          10737	       435	80000192	88889f37	lui	x30,0x88889	 x30=0x88889000
          10757	       436	80000196	888f0f13	addi	x30,x30,-1912	 x30:0x88889000 x30=0x88888888
          10777	       437	8000019a	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x88888888 x24=0x0888bd74
          10817	       439	8000019c	002c5c13	srli	x24,x24,0x2	 x24:0x0888bd74 x24=0x02222f5d
          10837	       440	800001a0	3b8c1073	csrrw	x0,pmpaddr8,x24	 x24:0x02222f5d  x0=0x00000000
          10957	       446	800001a4	00003c17	auipc	x24,0x3	 x24=0x800031a4
          10977	       447	800001a8	348c0c13	addi	x24,x24,840	 x24:0x800031a4 x24=0x800034ec
          10997	       448	800001ac	9999af37	lui	x30,0x9999a	 x30=0x9999a000
          11017	       449	800001b0	999f0f13	addi	x30,x30,-1639	 x30:0x9999a000 x30=0x99999999
          11057	       451	800001b4	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0x99999999 x24=0x1999ce85
          11077	       452	800001b6	002c5c13	srli	x24,x24,0x2	 x24:0x1999ce85 x24=0x066673a1
          11557	       476	800001ba	3b9c1073	csrrw	x0,pmpaddr9,x24	 x24:0x066673a1  x0=0x00000000
          11637	       480	800001be	00003c17	auipc	x24,0x3	 x24=0x800031be
          11717	       484	800001c2	32ec0c13	addi	x24,x24,814	 x24:0x800031be x24=0x800034ec
          11737	       485	800001c6	aaaabf37	lui	x30,0xaaaab	 x30=0xaaaab000
          11757	       486	800001ca	aaaf0f13	addi	x30,x30,-1366	 x30:0xaaaab000 x30=0xaaaaaaaa
          11777	       487	800001ce	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0xaaaaaaaa x24=0x2aaadf96
          11797	       488	800001d0	002c5c13	srli	x24,x24,0x2	 x24:0x2aaadf96 x24=0x0aaab7e5
          11817	       489	800001d4	3bac1073	csrrw	x0,pmpaddr10,x24	 x24:0x0aaab7e5  x0=0x00000000
          11877	       492	800001d8	00003c17	auipc	x24,0x3	 x24=0x800031d8
          12037	       500	800001dc	314c0c13	addi	x24,x24,788	 x24:0x800031d8 x24=0x800034ec
          12097	       503	800001e0	bbbbcf37	lui	x30,0xbbbbc	 x30=0xbbbbc000
          12137	       505	800001e4	bbbf0f13	addi	x30,x30,-1093	 x30:0xbbbbc000 x30=0xbbbbbbbb
          12357	       516	800001e8	9c7a	c.add	x24,x30	 x24:0x800034ec x30:0xbbbbbbbb x24=0x3bbbf0a7
          12377	       517	800001ea	002c5c13	srli	x24,x24,0x2	 x24:0x3bbbf0a7 x24=0x0eeefc29
          12397	       518	800001ee	3bbc1073	csrrw	x0,pmpaddr11,x24	 x24:0x0eeefc29  x0=0x00000000
          12777	       537	800001f2	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
          12837	       540	800001f6	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
          12857	       541	800001fa	3a2c1073	csrrw	x0,pmpcfg2,x24	 x24:0x0f0f0f0f  x0=0x00000000
          13277	       562	800001fe	00003c17	auipc	x24,0x3	 x24=0x800031fe
          13297	       563	80000202	2eec0c13	addi	x24,x24,750	 x24:0x800031fe x24=0x800034ec
