Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           3021	        49	80000080	400015b7	lui	x11,0x40001	 x11=0x40001000
           3441	        70	80000084	10658593	addi	x11,x11,262	 x11:0x40001000 x11=0x40001106
           3521	        74	80000088	30159073	csrrw	x0,misa,x11	 x11:0x40001106  x0=0x00000000
           3581	        77	8000008c	00026617	auipc	x12,0x26	 x12=0x8002608c
           3701	        83	80000090	c5860613	addi	x12,x12,-936	 x12:0x8002608c x12=0x80025ce4
           3961	        96	80000094	00002597	auipc	x11,0x2	 x11=0x80002094
           3981	        97	80000098	46c58593	addi	x11,x11,1132	 x11:0x80002094 x11=0x80002500
           4401	       118	8000009c	0015e593	ori	x11,x11,1	 x11:0x80002500 x11=0x80002501
           4561	       126	800000a0	30559073	csrrw	x0,mtvec,x11	 x11:0x80002501  x0=0x00000000
           4621	       129	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4681	       132	800000a8	00003a97	auipc	x21,0x3	 x21=0x800030a8
           4701	       133	800000ac	194a8a93	addi	x21,x21,404	 x21:0x800030a8 x21=0x8000323c
           4721	       134	800000b0	4581	c.li	x11,0	 x11=0x00000000
           4741	       135	800000b2	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x00000000 x21=0x8000323c
           5061	       151	800000b4	002ada93	srli	x21,x21,0x2	 x21:0x8000323c x21=0x20000c8f
           5481	       172	800000b8	3b0a9073	csrrw	x0,pmpaddr0,x21	 x21:0x20000c8f  x0=0x00000000
           5701	       183	800000bc	00003a97	auipc	x21,0x3	 x21=0x800030bc
           5881	       192	800000c0	180a8a93	addi	x21,x21,384	 x21:0x800030bc x21=0x8000323c
           5901	       193	800000c4	111115b7	lui	x11,0x11111	 x11=0x11111000
           6061	       201	800000c8	11158593	addi	x11,x11,273	 x11:0x11111000 x11=0x11111111
           6481	       222	800000cc	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x11111111 x21=0x9111434d
           6581	       227	800000ce	002ada93	srli	x21,x21,0x2	 x21:0x9111434d x21=0x244450d3
           6761	       236	800000d2	3b1a9073	csrrw	x0,pmpaddr1,x21	 x21:0x244450d3  x0=0x00000000
           6941	       245	800000d6	00003a97	auipc	x21,0x3	 x21=0x800030d6
           7361	       266	800000da	166a8a93	addi	x21,x21,358	 x21:0x800030d6 x21=0x8000323c
           7381	       267	800000de	222225b7	lui	x11,0x22222	 x11=0x22222000
           7421	       269	800000e2	22258593	addi	x11,x11,546	 x11:0x22222000 x11=0x22222222
           7441	       270	800000e6	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x22222222 x21=0xa222545e
           7601	       278	800000e8	002ada93	srli	x21,x21,0x2	 x21:0xa222545e x21=0x28889517
           7621	       279	800000ec	3b2a9073	csrrw	x0,pmpaddr2,x21	 x21:0x28889517  x0=0x00000000
           7681	       282	800000f0	00003a97	auipc	x21,0x3	 x21=0x800030f0
           7701	       283	800000f4	14ca8a93	addi	x21,x21,332	 x21:0x800030f0 x21=0x8000323c
           7721	       284	800000f8	333335b7	lui	x11,0x33333	 x11=0x33333000
           7741	       285	800000fc	33358593	addi	x11,x11,819	 x11:0x33333000 x11=0x33333333
           7761	       286	80000100	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x33333333 x21=0xb333656f
           8021	       299	80000102	002ada93	srli	x21,x21,0x2	 x21:0xb333656f x21=0x2cccd95b
           8181	       307	80000106	3b3a9073	csrrw	x0,pmpaddr3,x21	 x21:0x2cccd95b  x0=0x00000000
           8561	       326	8000010a	0f0f1ab7	lui	x21,0xf0f1	 x21=0x0f0f1000
           8661	       331	8000010e	f0fa8a93	addi	x21,x21,-241	 x21:0x0f0f1000 x21=0x0f0f0f0f
           9081	       352	80000112	3a0a9073	csrrw	x0,pmpcfg0,x21	 x21:0x0f0f0f0f  x0=0x00000000
           9141	       355	80000116	00003a97	auipc	x21,0x3	 x21=0x80003116
           9161	       356	8000011a	126a8a93	addi	x21,x21,294	 x21:0x80003116 x21=0x8000323c
           9181	       357	8000011e	444445b7	lui	x11,0x44444	 x11=0x44444000
           9321	       364	80000122	44458593	addi	x11,x11,1092	 x11:0x44444000 x11=0x44444444
           9341	       365	80000126	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x44444444 x21=0xc4447680
           9361	       366	80000128	002ada93	srli	x21,x21,0x2	 x21:0xc4447680 x21=0x31111da0
           9381	       367	8000012c	3b4a9073	csrrw	x0,pmpaddr4,x21	 x21:0x31111da0  x0=0x00000000
           9441	       370	80000130	00003a97	auipc	x21,0x3	 x21=0x80003130
           9541	       375	80000134	10ca8a93	addi	x21,x21,268	 x21:0x80003130 x21=0x8000323c
           9621	       379	80000138	555555b7	lui	x11,0x55555	 x11=0x55555000
           9861	       391	8000013c	55558593	addi	x11,x11,1365	 x11:0x55555000 x11=0x55555555
           9921	       394	80000140	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x55555555 x21=0xd5558791
           9941	       395	80000142	002ada93	srli	x21,x21,0x2	 x21:0xd5558791 x21=0x355561e4
          10041	       400	80000146	3b5a9073	csrrw	x0,pmpaddr5,x21	 x21:0x355561e4  x0=0x00000000
          10241	       410	8000014a	00003a97	auipc	x21,0x3	 x21=0x8000314a
          10261	       411	8000014e	0f2a8a93	addi	x21,x21,242	 x21:0x8000314a x21=0x8000323c
          10681	       432	80000152	666665b7	lui	x11,0x66666	 x11=0x66666000
          10841	       440	80000156	66658593	addi	x11,x11,1638	 x11:0x66666000 x11=0x66666666
          10861	       441	8000015a	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x66666666 x21=0xe66698a2
          10881	       442	8000015c	002ada93	srli	x21,x21,0x2	 x21:0xe66698a2 x21=0x3999a628
          10981	       447	80000160	3b6a9073	csrrw	x0,pmpaddr6,x21	 x21:0x3999a628  x0=0x00000000
          11041	       450	80000164	00003a97	auipc	x21,0x3	 x21=0x80003164
          11061	       451	80000168	0d8a8a93	addi	x21,x21,216	 x21:0x80003164 x21=0x8000323c
          11441	       470	8000016c	777775b7	lui	x11,0x77777	 x11=0x77777000
          11461	       471	80000170	77758593	addi	x11,x11,1911	 x11:0x77777000 x11=0x77777777
          11521	       474	80000174	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x77777777 x21=0xf777a9b3
          11541	       475	80000176	002ada93	srli	x21,x21,0x2	 x21:0xf777a9b3 x21=0x3dddea6c
          11561	       476	8000017a	3b7a9073	csrrw	x0,pmpaddr7,x21	 x21:0x3dddea6c  x0=0x00000000
          11621	       479	8000017e	0f0f1ab7	lui	x21,0xf0f1	 x21=0x0f0f1000
          11641	       480	80000182	f0fa8a93	addi	x21,x21,-241	 x21:0x0f0f1000 x21=0x0f0f0f0f
          11781	       487	80000186	3a1a9073	csrrw	x0,pmpcfg1,x21	 x21:0x0f0f0f0f  x0=0x00000000
          11841	       490	8000018a	00003a97	auipc	x21,0x3	 x21=0x8000318a
          12221	       509	8000018e	0b2a8a93	addi	x21,x21,178	 x21:0x8000318a x21=0x8000323c
          12241	       510	80000192	888895b7	lui	x11,0x88889	 x11=0x88889000
          12341	       515	80000196	88858593	addi	x11,x11,-1912	 x11:0x88889000 x11=0x88888888
          12361	       516	8000019a	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x88888888 x21=0x0888bac4
          12761	       536	8000019c	002ada93	srli	x21,x21,0x2	 x21:0x0888bac4 x21=0x02222eb1
          12821	       539	800001a0	3b8a9073	csrrw	x0,pmpaddr8,x21	 x21:0x02222eb1  x0=0x00000000
          13241	       560	800001a4	00003a97	auipc	x21,0x3	 x21=0x800031a4
          13421	       569	800001a8	098a8a93	addi	x21,x21,152	 x21:0x800031a4 x21=0x8000323c
          13441	       570	800001ac	9999a5b7	lui	x11,0x9999a	 x11=0x9999a000
          13861	       591	800001b0	99958593	addi	x11,x11,-1639	 x11:0x9999a000 x11=0x99999999
          13881	       592	800001b4	9aae	c.add	x21,x11	 x21:0x8000323c x11:0x99999999 x21=0x1999cbd5
          13901	       593	800001b6	002ada93	srli	x21,x21,0x2	 x21:0x1999cbd5 x21=0x066672f5
          13921	       594	800001ba	3b9a9073	csrrw	x0,pmpaddr9,x21	 x21:0x066672f5  x0=0x00000000
          13981	       597	800001be	00003a97	auipc	x21,0x3	 x21=0x800031be
          14001	       598	800001c2	07ea8a93	addi	x21,x21,126	 x21:0x800031be x21=0x8000323c
          14021	       599	800001c6	aaaab5b7	lui	x11,0xaaaab	 x11=0xaaaab000
          14041	       600	800001ca	aaa58593	addi	x11,x11,-1366	 x11:0xaaaab000 x11=0xaaaaaaaa
          14061	       601	800001ce	9aae	c.add	x21,x11	 x21:0x8000323c x11:0xaaaaaaaa x21=0x2aaadce6
          14081	       602	800001d0	002ada93	srli	x21,x21,0x2	 x21:0x2aaadce6 x21=0x0aaab739
          14461	       621	800001d4	3baa9073	csrrw	x0,pmpaddr10,x21	 x21:0x0aaab739  x0=0x00000000
          14561	       626	800001d8	00003a97	auipc	x21,0x3	 x21=0x800031d8
          14581	       627	800001dc	064a8a93	addi	x21,x21,100	 x21:0x800031d8 x21=0x8000323c
          14601	       628	800001e0	bbbbc5b7	lui	x11,0xbbbbc	 x11=0xbbbbc000
          14641	       630	800001e4	bbb58593	addi	x11,x11,-1093	 x11:0xbbbbc000 x11=0xbbbbbbbb
          15001	       648	800001e8	9aae	c.add	x21,x11	 x21:0x8000323c x11:0xbbbbbbbb x21=0x3bbbedf7
          15421	       669	800001ea	002ada93	srli	x21,x21,0x2	 x21:0x3bbbedf7 x21=0x0eeefb7d
          15441	       670	800001ee	3bba9073	csrrw	x0,pmpaddr11,x21	 x21:0x0eeefb7d  x0=0x00000000
          15501	       673	800001f2	0f0f1ab7	lui	x21,0xf0f1	 x21=0x0f0f1000
          15521	       674	800001f6	f0fa8a93	addi	x21,x21,-241	 x21:0x0f0f1000 x21=0x0f0f0f0f
          15581	       677	800001fa	3a2a9073	csrrw	x0,pmpcfg2,x21	 x21:0x0f0f0f0f  x0=0x00000000
          15741	       685	800001fe	00003a97	auipc	x21,0x3	 x21=0x800031fe
