Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2327	        14	80000080	40001db7	lui	x27,0x40001	 x27=0x40001000
           2527	        24	80000084	106d8d93	addi	x27,x27,262	 x27:0x40001000 x27=0x40001106
           2547	        25	80000088	301d9073	csrrw	x0,misa,x27	 x27:0x40001106  x0=0x00000000
           2607	        28	8000008c	00026797	auipc	x15,0x26	 x15=0x8002608c
           2647	        30	80000090	c5878793	addi	x15,x15,-936	 x15:0x8002608c x15=0x80025ce4
           2667	        31	80000094	00002d97	auipc	x27,0x2	 x27=0x80002094
           3147	        55	80000098	46cd8d93	addi	x27,x27,1132	 x27:0x80002094 x27=0x80002500
           3567	        76	8000009c	001ded93	ori	x27,x27,1	 x27:0x80002500 x27=0x80002501
           3587	        77	800000a0	305d9073	csrrw	x0,mtvec,x27	 x27:0x80002501  x0=0x00000000
           4007	        98	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4207	       108	800000a8	00003997	auipc	x19,0x3	 x19=0x800030a8
           4227	       109	800000ac	1d898993	addi	x19,x19,472	 x19:0x800030a8 x19=0x80003280
           4247	       110	800000b0	4d81	c.li	x27,0	 x27=0x00000000
           4267	       111	800000b2	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x00000000 x19=0x80003280
           4607	       128	800000b4	0029d993	srli	x19,x19,0x2	 x19:0x80003280 x19=0x20000ca0
           4727	       134	800000b8	3b099073	csrrw	x0,pmpaddr0,x19	 x19:0x20000ca0  x0=0x00000000
           4907	       143	800000bc	00003997	auipc	x19,0x3	 x19=0x800030bc
           4927	       144	800000c0	1c498993	addi	x19,x19,452	 x19:0x800030bc x19=0x80003280
           5347	       165	800000c4	11111db7	lui	x27,0x11111	 x27=0x11111000
           5387	       167	800000c8	111d8d93	addi	x27,x27,273	 x27:0x11111000 x27=0x11111111
           5407	       168	800000cc	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x11111111 x19=0x91114391
           5527	       174	800000ce	0029d993	srli	x19,x19,0x2	 x19:0x91114391 x19=0x244450e4
           5927	       194	800000d2	3b199073	csrrw	x0,pmpaddr1,x19	 x19:0x244450e4  x0=0x00000000
           6227	       209	800000d6	00003997	auipc	x19,0x3	 x19=0x800030d6
           6247	       210	800000da	1aa98993	addi	x19,x19,426	 x19:0x800030d6 x19=0x80003280
           6267	       211	800000de	22222db7	lui	x27,0x22222	 x27=0x22222000
           6287	       212	800000e2	222d8d93	addi	x27,x27,546	 x27:0x22222000 x27=0x22222222
           6307	       213	800000e6	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x22222222 x19=0xa22254a2
           6707	       233	800000e8	0029d993	srli	x19,x19,0x2	 x19:0xa22254a2 x19=0x28889528
           6727	       234	800000ec	3b299073	csrrw	x0,pmpaddr2,x19	 x19:0x28889528  x0=0x00000000
           6787	       237	800000f0	00003997	auipc	x19,0x3	 x19=0x800030f0
           6807	       238	800000f4	19098993	addi	x19,x19,400	 x19:0x800030f0 x19=0x80003280
           6867	       241	800000f8	33333db7	lui	x27,0x33333	 x27=0x33333000
           6887	       242	800000fc	333d8d93	addi	x27,x27,819	 x27:0x33333000 x27=0x33333333
           6907	       243	80000100	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x33333333 x19=0xb33365b3
           7147	       255	80000102	0029d993	srli	x19,x19,0x2	 x19:0xb33365b3 x19=0x2cccd96c
           7167	       256	80000106	3b399073	csrrw	x0,pmpaddr3,x19	 x19:0x2cccd96c  x0=0x00000000
           7587	       277	8000010a	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
           7607	       278	8000010e	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
           7627	       279	80000112	3a099073	csrrw	x0,pmpcfg0,x19	 x19:0x0f0f0f0f  x0=0x00000000
           7687	       282	80000116	00003997	auipc	x19,0x3	 x19=0x80003116
           7727	       284	8000011a	16a98993	addi	x19,x19,362	 x19:0x80003116 x19=0x80003280
           7967	       296	8000011e	44444db7	lui	x27,0x44444	 x27=0x44444000
           8207	       308	80000122	444d8d93	addi	x27,x27,1092	 x27:0x44444000 x27=0x44444444
           8227	       309	80000126	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x44444444 x19=0xc44476c4
           8427	       319	80000128	0029d993	srli	x19,x19,0x2	 x19:0xc44476c4 x19=0x31111db1
           8527	       324	8000012c	3b499073	csrrw	x0,pmpaddr4,x19	 x19:0x31111db1  x0=0x00000000
           8947	       345	80000130	00003997	auipc	x19,0x3	 x19=0x80003130
           8967	       346	80000134	15098993	addi	x19,x19,336	 x19:0x80003130 x19=0x80003280
           9067	       351	80000138	55555db7	lui	x27,0x55555	 x27=0x55555000
           9267	       361	8000013c	555d8d93	addi	x27,x27,1365	 x27:0x55555000 x27=0x55555555
           9287	       362	80000140	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x55555555 x19=0xd55587d5
           9307	       363	80000142	0029d993	srli	x19,x19,0x2	 x19:0xd55587d5 x19=0x355561f5
           9507	       373	80000146	3b599073	csrrw	x0,pmpaddr5,x19	 x19:0x355561f5  x0=0x00000000
           9627	       379	8000014a	00003997	auipc	x19,0x3	 x19=0x8000314a
           9647	       380	8000014e	13698993	addi	x19,x19,310	 x19:0x8000314a x19=0x80003280
           9787	       387	80000152	66666db7	lui	x27,0x66666	 x27=0x66666000
           9807	       388	80000156	666d8d93	addi	x27,x27,1638	 x27:0x66666000 x27=0x66666666
           9827	       389	8000015a	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x66666666 x19=0xe66698e6
           9847	       390	8000015c	0029d993	srli	x19,x19,0x2	 x19:0xe66698e6 x19=0x3999a639
           9867	       391	80000160	3b699073	csrrw	x0,pmpaddr6,x19	 x19:0x3999a639  x0=0x00000000
           9927	       394	80000164	00003997	auipc	x19,0x3	 x19=0x80003164
           9947	       395	80000168	11c98993	addi	x19,x19,284	 x19:0x80003164 x19=0x80003280
           9967	       396	8000016c	77777db7	lui	x27,0x77777	 x27=0x77777000
           9987	       397	80000170	777d8d93	addi	x27,x27,1911	 x27:0x77777000 x27=0x77777777
          10007	       398	80000174	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x77777777 x19=0xf777a9f7
          10227	       409	80000176	0029d993	srli	x19,x19,0x2	 x19:0xf777a9f7 x19=0x3dddea7d
          10247	       410	8000017a	3b799073	csrrw	x0,pmpaddr7,x19	 x19:0x3dddea7d  x0=0x00000000
          10427	       419	8000017e	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          10447	       420	80000182	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          10467	       421	80000186	3a199073	csrrw	x0,pmpcfg1,x19	 x19:0x0f0f0f0f  x0=0x00000000
          10627	       429	8000018a	00003997	auipc	x19,0x3	 x19=0x8000318a
          10647	       430	8000018e	0f698993	addi	x19,x19,246	 x19:0x8000318a x19=0x80003280
          10667	       431	80000192	88889db7	lui	x27,0x88889	 x27=0x88889000
          10907	       443	80000196	888d8d93	addi	x27,x27,-1912	 x27:0x88889000 x27=0x88888888
          10927	       444	8000019a	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x88888888 x19=0x0888bb08
          10947	       445	8000019c	0029d993	srli	x19,x19,0x2	 x19:0x0888bb08 x19=0x02222ec2
          10967	       446	800001a0	3b899073	csrrw	x0,pmpaddr8,x19	 x19:0x02222ec2  x0=0x00000000
          11047	       450	800001a4	00003997	auipc	x19,0x3	 x19=0x800031a4
          11067	       451	800001a8	0dc98993	addi	x19,x19,220	 x19:0x800031a4 x19=0x80003280
          11487	       472	800001ac	9999adb7	lui	x27,0x9999a	 x27=0x9999a000
          11547	       475	800001b0	999d8d93	addi	x27,x27,-1639	 x27:0x9999a000 x27=0x99999999
          11567	       476	800001b4	99ee	c.add	x19,x27	 x19:0x80003280 x27:0x99999999 x19=0x1999cc19
          11587	       477	800001b6	0029d993	srli	x19,x19,0x2	 x19:0x1999cc19 x19=0x06667306
          12007	       498	800001ba	3b999073	csrrw	x0,pmpaddr9,x19	 x19:0x06667306  x0=0x00000000
          12067	       501	800001be	00003997	auipc	x19,0x3	 x19=0x800031be
          12087	       502	800001c2	0c298993	addi	x19,x19,194	 x19:0x800031be x19=0x80003280
          12227	       509	800001c6	aaaabdb7	lui	x27,0xaaaab	 x27=0xaaaab000
          12367	       516	800001ca	aaad8d93	addi	x27,x27,-1366	 x27:0xaaaab000 x27=0xaaaaaaaa
          12387	       517	800001ce	99ee	c.add	x19,x27	 x19:0x80003280 x27:0xaaaaaaaa x19=0x2aaadd2a
          12407	       518	800001d0	0029d993	srli	x19,x19,0x2	 x19:0x2aaadd2a x19=0x0aaab74a
          12547	       525	800001d4	3ba99073	csrrw	x0,pmpaddr10,x19	 x19:0x0aaab74a  x0=0x00000000
          12647	       530	800001d8	00003997	auipc	x19,0x3	 x19=0x800031d8
          12667	       531	800001dc	0a898993	addi	x19,x19,168	 x19:0x800031d8 x19=0x80003280
          12827	       539	800001e0	bbbbcdb7	lui	x27,0xbbbbc	 x27=0xbbbbc000
          12847	       540	800001e4	bbbd8d93	addi	x27,x27,-1093	 x27:0xbbbbc000 x27=0xbbbbbbbb
          12867	       541	800001e8	99ee	c.add	x19,x27	 x19:0x80003280 x27:0xbbbbbbbb x19=0x3bbbee3b
          12887	       542	800001ea	0029d993	srli	x19,x19,0x2	 x19:0x3bbbee3b x19=0x0eeefb8e
          12907	       543	800001ee	3bb99073	csrrw	x0,pmpaddr11,x19	 x19:0x0eeefb8e  x0=0x00000000
          13167	       556	800001f2	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          13187	       557	800001f6	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          13207	       558	800001fa	3a299073	csrrw	x0,pmpcfg2,x19	 x19:0x0f0f0f0f  x0=0x00000000
          13607	       578	800001fe	00003997	auipc	x19,0x3	 x19=0x800031fe
          13627	       579	80000202	08298993	addi	x19,x19,130	 x19:0x800031fe x19=0x80003280
          13947	       595	80000206	ccccddb7	lui	x27,0xccccd	 x27=0xccccd000
