Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          19309	       863	80000080	40001737	lui	x14,0x40001	 x14=0x40001000
          19329	       864	80000084	10670713	addi	x14,x14,262	 x14:0x40001000 x14=0x40001106
          19429	       869	80000088	30171073	csrrw	x0,misa,x14	 x14:0x40001106  x0=0x00000000
          19849	       890	8000008c	00026c97	auipc	x25,0x26	 x25=0x8002608c
          20269	       911	80000090	c58c8c93	addi	x25,x25,-936	 x25:0x8002608c x25=0x80025ce4
          20289	       912	80000094	00002717	auipc	x14,0x2	 x14=0x80002094
          20309	       913	80000098	66c70713	addi	x14,x14,1644	 x14:0x80002094 x14=0x80002700
          20469	       921	8000009c	00176713	ori	x14,x14,1	 x14:0x80002700 x14=0x80002701
          20489	       922	800000a0	30571073	csrrw	x0,mtvec,x14	 x14:0x80002701  x0=0x00000000
          20549	       925	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          20949	       945	800000a8	00003c17	auipc	x24,0x3	 x24=0x800030a8
          21049	       950	800000ac	400c0c13	addi	x24,x24,1024	 x24:0x800030a8 x24=0x800034a8
          21309	       963	800000b0	4701	c.li	x14,0	 x14=0x00000000
          21329	       964	800000b2	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x00000000 x24=0x800034a8
          21349	       965	800000b4	002c5c13	srli	x24,x24,0x2	 x24:0x800034a8 x24=0x20000d2a
          21469	       971	800000b8	3b0c1073	csrrw	x0,pmpaddr0,x24	 x24:0x20000d2a  x0=0x00000000
          21529	       974	800000bc	00003c17	auipc	x24,0x3	 x24=0x800030bc
          21609	       978	800000c0	3ecc0c13	addi	x24,x24,1004	 x24:0x800030bc x24=0x800034a8
          21989	       997	800000c4	11111737	lui	x14,0x11111	 x14=0x11111000
          22049	      1000	800000c8	11170713	addi	x14,x14,273	 x14:0x11111000 x14=0x11111111
          22069	      1001	800000cc	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x11111111 x24=0x911145b9
          22089	      1002	800000ce	002c5c13	srli	x24,x24,0x2	 x24:0x911145b9 x24=0x2444516e
          22509	      1023	800000d2	3b1c1073	csrrw	x0,pmpaddr1,x24	 x24:0x2444516e  x0=0x00000000
          22929	      1044	800000d6	00003c17	auipc	x24,0x3	 x24=0x800030d6
          23129	      1054	800000da	3d2c0c13	addi	x24,x24,978	 x24:0x800030d6 x24=0x800034a8
          23149	      1055	800000de	22222737	lui	x14,0x22222	 x14=0x22222000
          23169	      1056	800000e2	22270713	addi	x14,x14,546	 x14:0x22222000 x14=0x22222222
          23189	      1057	800000e6	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x22222222 x24=0xa22256ca
          23569	      1076	800000e8	002c5c13	srli	x24,x24,0x2	 x24:0xa22256ca x24=0x288895b2
          23669	      1081	800000ec	3b2c1073	csrrw	x0,pmpaddr2,x24	 x24:0x288895b2  x0=0x00000000
          23729	      1084	800000f0	00003c17	auipc	x24,0x3	 x24=0x800030f0
          23829	      1089	800000f4	3b8c0c13	addi	x24,x24,952	 x24:0x800030f0 x24=0x800034a8
          23929	      1094	800000f8	33333737	lui	x14,0x33333	 x14=0x33333000
          23949	      1095	800000fc	33370713	addi	x14,x14,819	 x14:0x33333000 x14=0x33333333
          24069	      1101	80000100	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x33333333 x24=0xb33367db
          24089	      1102	80000102	002c5c13	srli	x24,x24,0x2	 x24:0xb33367db x24=0x2cccd9f6
          24269	      1111	80000106	3b3c1073	csrrw	x0,pmpaddr3,x24	 x24:0x2cccd9f6  x0=0x00000000
          24329	      1114	8000010a	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
          24349	      1115	8000010e	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
          24369	      1116	80000112	3a0c1073	csrrw	x0,pmpcfg0,x24	 x24:0x0f0f0f0f  x0=0x00000000
          24649	      1130	80000116	00003c17	auipc	x24,0x3	 x24=0x80003116
          24669	      1131	8000011a	392c0c13	addi	x24,x24,914	 x24:0x80003116 x24=0x800034a8
          24689	      1132	8000011e	44444737	lui	x14,0x44444	 x14=0x44444000
          24849	      1140	80000122	44470713	addi	x14,x14,1092	 x14:0x44444000 x14=0x44444444
          24869	      1141	80000126	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x44444444 x24=0xc44478ec
          25229	      1159	80000128	002c5c13	srli	x24,x24,0x2	 x24:0xc44478ec x24=0x31111e3b
          25349	      1165	8000012c	3b4c1073	csrrw	x0,pmpaddr4,x24	 x24:0x31111e3b  x0=0x00000000
          25409	      1168	80000130	00003c17	auipc	x24,0x3	 x24=0x80003130
          25789	      1187	80000134	378c0c13	addi	x24,x24,888	 x24:0x80003130 x24=0x800034a8
          25809	      1188	80000138	55555737	lui	x14,0x55555	 x14=0x55555000
          25829	      1189	8000013c	55570713	addi	x14,x14,1365	 x14:0x55555000 x14=0x55555555
          25849	      1190	80000140	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x55555555 x24=0xd55589fd
          26269	      1211	80000142	002c5c13	srli	x24,x24,0x2	 x24:0xd55589fd x24=0x3555627f
          26329	      1214	80000146	3b5c1073	csrrw	x0,pmpaddr5,x24	 x24:0x3555627f  x0=0x00000000
          26489	      1222	8000014a	00003c17	auipc	x24,0x3	 x24=0x8000314a
          26689	      1232	8000014e	35ec0c13	addi	x24,x24,862	 x24:0x8000314a x24=0x800034a8
          26989	      1247	80000152	66666737	lui	x14,0x66666	 x14=0x66666000
          27169	      1256	80000156	66670713	addi	x14,x14,1638	 x14:0x66666000 x14=0x66666666
          27189	      1257	8000015a	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x66666666 x24=0xe6669b0e
          27209	      1258	8000015c	002c5c13	srli	x24,x24,0x2	 x24:0xe6669b0e x24=0x3999a6c3
          27229	      1259	80000160	3b6c1073	csrrw	x0,pmpaddr6,x24	 x24:0x3999a6c3  x0=0x00000000
          27289	      1262	80000164	00003c17	auipc	x24,0x3	 x24=0x80003164
          27309	      1263	80000168	344c0c13	addi	x24,x24,836	 x24:0x80003164 x24=0x800034a8
          27329	      1264	8000016c	77777737	lui	x14,0x77777	 x14=0x77777000
          27349	      1265	80000170	77770713	addi	x14,x14,1911	 x14:0x77777000 x14=0x77777777
          27389	      1267	80000174	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x77777777 x24=0xf777ac1f
          27409	      1268	80000176	002c5c13	srli	x24,x24,0x2	 x24:0xf777ac1f x24=0x3dddeb07
          27809	      1288	8000017a	3b7c1073	csrrw	x0,pmpaddr7,x24	 x24:0x3dddeb07  x0=0x00000000
          27869	      1291	8000017e	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
          27909	      1293	80000182	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
          28069	      1301	80000186	3a1c1073	csrrw	x0,pmpcfg1,x24	 x24:0x0f0f0f0f  x0=0x00000000
          28129	      1304	8000018a	00003c17	auipc	x24,0x3	 x24=0x8000318a
          28309	      1313	8000018e	31ec0c13	addi	x24,x24,798	 x24:0x8000318a x24=0x800034a8
          28329	      1314	80000192	88889737	lui	x14,0x88889	 x14=0x88889000
          28349	      1315	80000196	88870713	addi	x14,x14,-1912	 x14:0x88889000 x14=0x88888888
          28369	      1316	8000019a	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x88888888 x24=0x0888bd30
          28529	      1324	8000019c	002c5c13	srli	x24,x24,0x2	 x24:0x0888bd30 x24=0x02222f4c
          28709	      1333	800001a0	3b8c1073	csrrw	x0,pmpaddr8,x24	 x24:0x02222f4c  x0=0x00000000
          28909	      1343	800001a4	00003c17	auipc	x24,0x3	 x24=0x800031a4
          28929	      1344	800001a8	304c0c13	addi	x24,x24,772	 x24:0x800031a4 x24=0x800034a8
          29029	      1349	800001ac	9999a737	lui	x14,0x9999a	 x14=0x9999a000
          29069	      1351	800001b0	99970713	addi	x14,x14,-1639	 x14:0x9999a000 x14=0x99999999
          29089	      1352	800001b4	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0x99999999 x24=0x1999ce41
          29129	      1354	800001b6	002c5c13	srli	x24,x24,0x2	 x24:0x1999ce41 x24=0x06667390
          29269	      1361	800001ba	3b9c1073	csrrw	x0,pmpaddr9,x24	 x24:0x06667390  x0=0x00000000
          29329	      1364	800001be	00003c17	auipc	x24,0x3	 x24=0x800031be
          29349	      1365	800001c2	2eac0c13	addi	x24,x24,746	 x24:0x800031be x24=0x800034a8
          29389	      1367	800001c6	aaaab737	lui	x14,0xaaaab	 x14=0xaaaab000
          29409	      1368	800001ca	aaa70713	addi	x14,x14,-1366	 x14:0xaaaab000 x14=0xaaaaaaaa
          29429	      1369	800001ce	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0xaaaaaaaa x24=0x2aaadf52
          29549	      1375	800001d0	002c5c13	srli	x24,x24,0x2	 x24:0x2aaadf52 x24=0x0aaab7d4
          29609	      1378	800001d4	3bac1073	csrrw	x0,pmpaddr10,x24	 x24:0x0aaab7d4  x0=0x00000000
          29669	      1381	800001d8	00003c17	auipc	x24,0x3	 x24=0x800031d8
          29689	      1382	800001dc	2d0c0c13	addi	x24,x24,720	 x24:0x800031d8 x24=0x800034a8
          29829	      1389	800001e0	bbbbc737	lui	x14,0xbbbbc	 x14=0xbbbbc000
          29849	      1390	800001e4	bbb70713	addi	x14,x14,-1093	 x14:0xbbbbc000 x14=0xbbbbbbbb
          29869	      1391	800001e8	9c3a	c.add	x24,x14	 x24:0x800034a8 x14:0xbbbbbbbb x24=0x3bbbf063
          29889	      1392	800001ea	002c5c13	srli	x24,x24,0x2	 x24:0x3bbbf063 x24=0x0eeefc18
          29909	      1393	800001ee	3bbc1073	csrrw	x0,pmpaddr11,x24	 x24:0x0eeefc18  x0=0x00000000
          29969	      1396	800001f2	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
          30349	      1415	800001f6	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
          30369	      1416	800001fa	3a2c1073	csrrw	x0,pmpcfg2,x24	 x24:0x0f0f0f0f  x0=0x00000000
          30609	      1428	800001fe	00003c17	auipc	x24,0x3	 x24=0x800031fe
          30789	      1437	80000202	2aac0c13	addi	x24,x24,682	 x24:0x800031fe x24=0x800034a8
          30809	      1438	80000206	ccccd737	lui	x14,0xccccd	 x14=0xccccd000
