Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          32602	      1528	80000080	40001fb7	lui	x31,0x40001	 x31=0x40001000
          32622	      1529	80000084	106f8f93	addi	x31,x31,262	 x31:0x40001000 x31=0x40001106
          33042	      1550	80000088	301f9073	csrrw	x0,misa,x31	 x31:0x40001106  x0=0x00000000
          33162	      1556	8000008c	00026f17	auipc	x30,0x26	 x30=0x8002608c
          33182	      1557	80000090	c58f0f13	addi	x30,x30,-936	 x30:0x8002608c x30=0x80025ce4
          33362	      1566	80000094	00002f97	auipc	x31,0x2	 x31=0x80002094
          33542	      1575	80000098	46cf8f93	addi	x31,x31,1132	 x31:0x80002094 x31=0x80002500
          33562	      1576	8000009c	001fef93	ori	x31,x31,1	 x31:0x80002500 x31=0x80002501
          33582	      1577	800000a0	305f9073	csrrw	x0,mtvec,x31	 x31:0x80002501  x0=0x00000000
          33642	      1580	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          33702	      1583	800000a8	00003097	auipc	x1,0x3	  x1=0x800030a8
          33862	      1591	800000ac	20408093	addi	x1,x1,516	  x1:0x800030a8  x1=0x800032ac
          33882	      1592	800000b0	4f81	c.li	x31,0	 x31=0x00000000
          33902	      1593	800000b2	90fe	c.add	x1,x31	  x1:0x800032ac x31:0x00000000  x1=0x800032ac
          33982	      1597	800000b4	0020d093	srli	x1,x1,0x2	  x1:0x800032ac  x1=0x20000cab
          34002	      1598	800000b8	3b009073	csrrw	x0,pmpaddr0,x1	  x1:0x20000cab  x0=0x00000000
          34182	      1607	800000bc	00003097	auipc	x1,0x3	  x1=0x800030bc
          34382	      1617	800000c0	1f008093	addi	x1,x1,496	  x1:0x800030bc  x1=0x800032ac
          34402	      1618	800000c4	11111fb7	lui	x31,0x11111	 x31=0x11111000
          34822	      1639	800000c8	111f8f93	addi	x31,x31,273	 x31:0x11111000 x31=0x11111111
          34842	      1640	800000cc	90fe	c.add	x1,x31	  x1:0x800032ac x31:0x11111111  x1=0x911143bd
