Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2261	        11	80000080	40001cb7	lui	x25,0x40001	 x25=0x40001000
           2281	        12	80000084	106c8c93	addi	x25,x25,262	 x25:0x40001000 x25=0x40001106
           2541	        25	80000088	301c9073	csrrw	x0,misa,x25	 x25:0x40001106  x0=0x00000000
           2601	        28	8000008c	00026297	auipc	x5,0x26	  x5=0x8002608c
           2621	        29	80000090	c5828293	addi	x5,x5,-936	  x5:0x8002608c  x5=0x80025ce4
           2641	        30	80000094	00002c97	auipc	x25,0x2	 x25=0x80002094
           2661	        31	80000098	46cc8c93	addi	x25,x25,1132	 x25:0x80002094 x25=0x80002500
           3041	        50	8000009c	001cec93	ori	x25,x25,1	 x25:0x80002500 x25=0x80002501
           3061	        51	800000a0	305c9073	csrrw	x0,mtvec,x25	 x25:0x80002501  x0=0x00000000
           3121	        54	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3181	        57	800000a8	00003c17	auipc	x24,0x3	 x24=0x800030a8
           3201	        58	800000ac	204c0c13	addi	x24,x24,516	 x24:0x800030a8 x24=0x800032ac
           3221	        59	800000b0	4c81	c.li	x25,0	 x25=0x00000000
           3241	        60	800000b2	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x00000000 x24=0x800032ac
           3361	        66	800000b4	002c5c13	srli	x24,x24,0x2	 x24:0x800032ac x24=0x20000cab
           3381	        67	800000b8	3b0c1073	csrrw	x0,pmpaddr0,x24	 x24:0x20000cab  x0=0x00000000
           3441	        70	800000bc	00003c17	auipc	x24,0x3	 x24=0x800030bc
           3821	        89	800000c0	1f0c0c13	addi	x24,x24,496	 x24:0x800030bc x24=0x800032ac
           3941	        95	800000c4	11111cb7	lui	x25,0x11111	 x25=0x11111000
           3961	        96	800000c8	111c8c93	addi	x25,x25,273	 x25:0x11111000 x25=0x11111111
           3981	        97	800000cc	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x11111111 x24=0x911143bd
           4321	       114	800000ce	002c5c13	srli	x24,x24,0x2	 x24:0x911143bd x24=0x244450ef
           4341	       115	800000d2	3b1c1073	csrrw	x0,pmpaddr1,x24	 x24:0x244450ef  x0=0x00000000
           4401	       118	800000d6	00003c17	auipc	x24,0x3	 x24=0x800030d6
           4461	       121	800000da	1d6c0c13	addi	x24,x24,470	 x24:0x800030d6 x24=0x800032ac
           4561	       126	800000de	22222cb7	lui	x25,0x22222	 x25=0x22222000
           4581	       127	800000e2	222c8c93	addi	x25,x25,546	 x25:0x22222000 x25=0x22222222
           4601	       128	800000e6	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x22222222 x24=0xa22254ce
           4621	       129	800000e8	002c5c13	srli	x24,x24,0x2	 x24:0xa22254ce x24=0x28889533
           4641	       130	800000ec	3b2c1073	csrrw	x0,pmpaddr2,x24	 x24:0x28889533  x0=0x00000000
           4701	       133	800000f0	00003c17	auipc	x24,0x3	 x24=0x800030f0
           4721	       134	800000f4	1bcc0c13	addi	x24,x24,444	 x24:0x800030f0 x24=0x800032ac
           4741	       135	800000f8	33333cb7	lui	x25,0x33333	 x25=0x33333000
           4761	       136	800000fc	333c8c93	addi	x25,x25,819	 x25:0x33333000 x25=0x33333333
           4781	       137	80000100	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x33333333 x24=0xb33365df
           4801	       138	80000102	002c5c13	srli	x24,x24,0x2	 x24:0xb33365df x24=0x2cccd977
           4941	       145	80000106	3b3c1073	csrrw	x0,pmpaddr3,x24	 x24:0x2cccd977  x0=0x00000000
           5001	       148	8000010a	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
           5021	       149	8000010e	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
           5261	       161	80000112	3a0c1073	csrrw	x0,pmpcfg0,x24	 x24:0x0f0f0f0f  x0=0x00000000
           5681	       182	80000116	00003c17	auipc	x24,0x3	 x24=0x80003116
           5821	       189	8000011a	196c0c13	addi	x24,x24,406	 x24:0x80003116 x24=0x800032ac
           6121	       204	8000011e	44444cb7	lui	x25,0x44444	 x25=0x44444000
           6141	       205	80000122	444c8c93	addi	x25,x25,1092	 x25:0x44444000 x25=0x44444444
           6161	       206	80000126	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x44444444 x24=0xc44476f0
           6341	       215	80000128	002c5c13	srli	x24,x24,0x2	 x24:0xc44476f0 x24=0x31111dbc
           6461	       221	8000012c	3b4c1073	csrrw	x0,pmpaddr4,x24	 x24:0x31111dbc  x0=0x00000000
           6541	       225	80000130	00003c17	auipc	x24,0x3	 x24=0x80003130
           6561	       226	80000134	17cc0c13	addi	x24,x24,380	 x24:0x80003130 x24=0x800032ac
           6581	       227	80000138	55555cb7	lui	x25,0x55555	 x25=0x55555000
           6881	       242	8000013c	555c8c93	addi	x25,x25,1365	 x25:0x55555000 x25=0x55555555
           6901	       243	80000140	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x55555555 x24=0xd5558801
           6921	       244	80000142	002c5c13	srli	x24,x24,0x2	 x24:0xd5558801 x24=0x35556200
           7041	       250	80000146	3b5c1073	csrrw	x0,pmpaddr5,x24	 x24:0x35556200  x0=0x00000000
           7101	       253	8000014a	00003c17	auipc	x24,0x3	 x24=0x8000314a
           7121	       254	8000014e	162c0c13	addi	x24,x24,354	 x24:0x8000314a x24=0x800032ac
           7141	       255	80000152	66666cb7	lui	x25,0x66666	 x25=0x66666000
           7161	       256	80000156	666c8c93	addi	x25,x25,1638	 x25:0x66666000 x25=0x66666666
           7181	       257	8000015a	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x66666666 x24=0xe6669912
           7261	       261	8000015c	002c5c13	srli	x24,x24,0x2	 x24:0xe6669912 x24=0x3999a644
           7521	       274	80000160	3b6c1073	csrrw	x0,pmpaddr6,x24	 x24:0x3999a644  x0=0x00000000
           7581	       277	80000164	00003c17	auipc	x24,0x3	 x24=0x80003164
           7601	       278	80000168	148c0c13	addi	x24,x24,328	 x24:0x80003164 x24=0x800032ac
           7621	       279	8000016c	77777cb7	lui	x25,0x77777	 x25=0x77777000
           7961	       296	80000170	777c8c93	addi	x25,x25,1911	 x25:0x77777000 x25=0x77777777
           7981	       297	80000174	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x77777777 x24=0xf777aa23
           8401	       318	80000176	002c5c13	srli	x24,x24,0x2	 x24:0xf777aa23 x24=0x3dddea88
           8421	       319	8000017a	3b7c1073	csrrw	x0,pmpaddr7,x24	 x24:0x3dddea88  x0=0x00000000
           8581	       327	8000017e	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
           8781	       337	80000182	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
           8881	       342	80000186	3a1c1073	csrrw	x0,pmpcfg1,x24	 x24:0x0f0f0f0f  x0=0x00000000
           8941	       345	8000018a	00003c17	auipc	x24,0x3	 x24=0x8000318a
           8961	       346	8000018e	122c0c13	addi	x24,x24,290	 x24:0x8000318a x24=0x800032ac
           9061	       351	80000192	88889cb7	lui	x25,0x88889	 x25=0x88889000
           9221	       359	80000196	888c8c93	addi	x25,x25,-1912	 x25:0x88889000 x25=0x88888888
           9241	       360	8000019a	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x88888888 x24=0x0888bb34
           9261	       361	8000019c	002c5c13	srli	x24,x24,0x2	 x24:0x0888bb34 x24=0x02222ecd
           9421	       369	800001a0	3b8c1073	csrrw	x0,pmpaddr8,x24	 x24:0x02222ecd  x0=0x00000000
           9481	       372	800001a4	00003c17	auipc	x24,0x3	 x24=0x800031a4
           9501	       373	800001a8	108c0c13	addi	x24,x24,264	 x24:0x800031a4 x24=0x800032ac
           9581	       377	800001ac	9999acb7	lui	x25,0x9999a	 x25=0x9999a000
           9601	       378	800001b0	999c8c93	addi	x25,x25,-1639	 x25:0x9999a000 x25=0x99999999
           9621	       379	800001b4	9c66	c.add	x24,x25	 x24:0x800032ac x25:0x99999999 x24=0x1999cc45
          10041	       400	800001b6	002c5c13	srli	x24,x24,0x2	 x24:0x1999cc45 x24=0x06667311
          10061	       401	800001ba	3b9c1073	csrrw	x0,pmpaddr9,x24	 x24:0x06667311  x0=0x00000000
          10121	       404	800001be	00003c17	auipc	x24,0x3	 x24=0x800031be
          10141	       405	800001c2	0eec0c13	addi	x24,x24,238	 x24:0x800031be x24=0x800032ac
          10161	       406	800001c6	aaaabcb7	lui	x25,0xaaaab	 x25=0xaaaab000
          10541	       425	800001ca	aaac8c93	addi	x25,x25,-1366	 x25:0xaaaab000 x25=0xaaaaaaaa
          10561	       426	800001ce	9c66	c.add	x24,x25	 x24:0x800032ac x25:0xaaaaaaaa x24=0x2aaadd56
          10621	       429	800001d0	002c5c13	srli	x24,x24,0x2	 x24:0x2aaadd56 x24=0x0aaab755
          11041	       450	800001d4	3bac1073	csrrw	x0,pmpaddr10,x24	 x24:0x0aaab755  x0=0x00000000
          11101	       453	800001d8	00003c17	auipc	x24,0x3	 x24=0x800031d8
          11121	       454	800001dc	0d4c0c13	addi	x24,x24,212	 x24:0x800031d8 x24=0x800032ac
          11201	       458	800001e0	bbbbccb7	lui	x25,0xbbbbc	 x25=0xbbbbc000
          11221	       459	800001e4	bbbc8c93	addi	x25,x25,-1093	 x25:0xbbbbc000 x25=0xbbbbbbbb
          11241	       460	800001e8	9c66	c.add	x24,x25	 x24:0x800032ac x25:0xbbbbbbbb x24=0x3bbbee67
          11421	       469	800001ea	002c5c13	srli	x24,x24,0x2	 x24:0x3bbbee67 x24=0x0eeefb99
          11441	       470	800001ee	3bbc1073	csrrw	x0,pmpaddr11,x24	 x24:0x0eeefb99  x0=0x00000000
          11501	       473	800001f2	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
          11521	       474	800001f6	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
          11541	       475	800001fa	3a2c1073	csrrw	x0,pmpcfg2,x24	 x24:0x0f0f0f0f  x0=0x00000000
          11601	       478	800001fe	00003c17	auipc	x24,0x3	 x24=0x800031fe
          11981	       497	80000202	0aec0c13	addi	x24,x24,174	 x24:0x800031fe x24=0x800032ac
          12101	       503	80000206	ccccdcb7	lui	x25,0xccccd	 x25=0xccccd000
          12521	       524	8000020a	cccc8c93	addi	x25,x25,-820	 x25:0xccccd000 x25=0xcccccccc
          12541	       525	8000020e	9c66	c.add	x24,x25	 x24:0x800032ac x25:0xcccccccc x24=0x4cccff78
          12801	       538	80000210	002c5c13	srli	x24,x24,0x2	 x24:0x4cccff78 x24=0x13333fde
          12821	       539	80000214	3bcc1073	csrrw	x0,pmpaddr12,x24	 x24:0x13333fde  x0=0x00000000
          12881	       542	80000218	00003c17	auipc	x24,0x3	 x24=0x80003218
          13221	       559	8000021c	094c0c13	addi	x24,x24,148	 x24:0x80003218 x24=0x800032ac
          13581	       577	80000220	ddddecb7	lui	x25,0xdddde	 x25=0xdddde000
          13601	       578	80000224	dddc8c93	addi	x25,x25,-547	 x25:0xdddde000 x25=0xdddddddd
          13781	       587	80000228	9c66	c.add	x24,x25	 x24:0x800032ac x25:0xdddddddd x24=0x5dde1089
          13821	       589	8000022a	002c5c13	srli	x24,x24,0x2	 x24:0x5dde1089 x24=0x17778422
