Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          14014	       599	80000080	40001837	lui	x16,0x40001	 x16=0x40001000
          14034	       600	80000084	10680813	addi	x16,x16,262	 x16:0x40001000 x16=0x40001106
          14074	       602	80000088	30181073	csrrw	x0,misa,x16	 x16:0x40001106  x0=0x00000000
          14134	       605	8000008c	00027117	auipc	x2,0x27	  x2=0x8002708c
          14314	       614	80000090	c5810113	addi	x2,x2,-936	  x2:0x8002708c  x2=0x80026ce4
          14494	       623	80000094	00002817	auipc	x16,0x2	 x16=0x80002094
          14514	       624	80000098	66c80813	addi	x16,x16,1644	 x16:0x80002094 x16=0x80002700
          14534	       625	8000009c	00186813	ori	x16,x16,1	 x16:0x80002700 x16=0x80002701
          14554	       626	800000a0	30581073	csrrw	x0,mtvec,x16	 x16:0x80002701  x0=0x00000000
          14614	       629	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          15014	       649	800000a8	00003917	auipc	x18,0x3	 x18=0x800030a8
          15034	       650	800000ac	43c90913	addi	x18,x18,1084	 x18:0x800030a8 x18=0x800034e4
          15054	       651	800000b0	4801	c.li	x16,0	 x16=0x00000000
          15074	       652	800000b2	9942	c.add	x18,x16	 x18:0x800034e4 x16:0x00000000 x18=0x800034e4
          15474	       672	800000b4	00295913	srli	x18,x18,0x2	 x18:0x800034e4 x18=0x20000d39
          15894	       693	800000b8	3b091073	csrrw	x0,pmpaddr0,x18	 x18:0x20000d39  x0=0x00000000
          15954	       696	800000bc	00003917	auipc	x18,0x3	 x18=0x800030bc
          16114	       704	800000c0	42890913	addi	x18,x18,1064	 x18:0x800030bc x18=0x800034e4
          16334	       715	800000c4	11111837	lui	x16,0x11111	 x16=0x11111000
          16494	       723	800000c8	11180813	addi	x16,x16,273	 x16:0x11111000 x16=0x11111111
          16514	       724	800000cc	9942	c.add	x18,x16	 x18:0x800034e4 x16:0x11111111 x18=0x911145f5
          16534	       725	800000ce	00295913	srli	x18,x18,0x2	 x18:0x911145f5 x18=0x2444517d
          16554	       726	800000d2	3b191073	csrrw	x0,pmpaddr1,x18	 x18:0x2444517d  x0=0x00000000
          16694	       733	800000d6	00003917	auipc	x18,0x3	 x18=0x800030d6
          17114	       754	800000da	40e90913	addi	x18,x18,1038	 x18:0x800030d6 x18=0x800034e4
          17134	       755	800000de	22222837	lui	x16,0x22222	 x16=0x22222000
          17554	       776	800000e2	22280813	addi	x16,x16,546	 x16:0x22222000 x16=0x22222222
          17574	       777	800000e6	9942	c.add	x18,x16	 x18:0x800034e4 x16:0x22222222 x18=0xa2225706
          17594	       778	800000e8	00295913	srli	x18,x18,0x2	 x18:0xa2225706 x18=0x288895c1
          17714	       784	800000ec	3b291073	csrrw	x0,pmpaddr2,x18	 x18:0x288895c1  x0=0x00000000
