Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2349	        15	80000080	40001f37	lui	x30,0x40001	 x30=0x40001000
           2369	        16	80000084	106f0f13	addi	x30,x30,262	 x30:0x40001000 x30=0x40001106
           2409	        18	80000088	301f1073	csrrw	x0,misa,x30	 x30:0x40001106  x0=0x00000000
           2829	        39	8000008c	00026f97	auipc	x31,0x26	 x31=0x8002608c
           2849	        40	80000090	c58f8f93	addi	x31,x31,-936	 x31:0x8002608c x31=0x80025ce4
           3269	        61	80000094	00002f17	auipc	x30,0x2	 x30=0x80002094
           3289	        62	80000098	46cf0f13	addi	x30,x30,1132	 x30:0x80002094 x30=0x80002500
           3309	        63	8000009c	001f6f13	ori	x30,x30,1	 x30:0x80002500 x30=0x80002501
           3329	        64	800000a0	305f1073	csrrw	x0,mtvec,x30	 x30:0x80002501  x0=0x00000000
           3389	        67	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3509	        73	800000a8	00003697	auipc	x13,0x3	 x13=0x800030a8
           3529	        74	800000ac	1d468693	addi	x13,x13,468	 x13:0x800030a8 x13=0x8000327c
           3549	        75	800000b0	4f01	c.li	x30,0	 x30=0x00000000
           3569	        76	800000b2	96fa	c.add	x13,x30	 x13:0x8000327c x30:0x00000000 x13=0x8000327c
           3769	        86	800000b4	8289	c.srli	x13,0x2	 x13:0x8000327c x13=0x20000c9f
           3929	        94	800000b6	3b069073	csrrw	x0,pmpaddr0,x13	 x13:0x20000c9f  x0=0x00000000
           4129	       104	800000ba	00003697	auipc	x13,0x3	 x13=0x800030ba
           4149	       105	800000be	1c268693	addi	x13,x13,450	 x13:0x800030ba x13=0x8000327c
           4529	       124	800000c2	11111f37	lui	x30,0x11111	 x30=0x11111000
           4609	       128	800000c6	111f0f13	addi	x30,x30,273	 x30:0x11111000 x30=0x11111111
           4629	       129	800000ca	96fa	c.add	x13,x30	 x13:0x8000327c x30:0x11111111 x13=0x9111438d
           4649	       130	800000cc	8289	c.srli	x13,0x2	 x13:0x9111438d x13=0x244450e3
           4669	       131	800000ce	3b169073	csrrw	x0,pmpaddr1,x13	 x13:0x244450e3  x0=0x00000000
           4729	       134	800000d2	00003697	auipc	x13,0x3	 x13=0x800030d2
           4749	       135	800000d6	1aa68693	addi	x13,x13,426	 x13:0x800030d2 x13=0x8000327c
           4789	       137	800000da	22222f37	lui	x30,0x22222	 x30=0x22222000
           4929	       144	800000de	222f0f13	addi	x30,x30,546	 x30:0x22222000 x30=0x22222222
           4949	       145	800000e2	96fa	c.add	x13,x30	 x13:0x8000327c x30:0x22222222 x13=0xa222549e
           5129	       154	800000e4	8289	c.srli	x13,0x2	 x13:0xa222549e x13=0x28889527
           5309	       163	800000e6	3b269073	csrrw	x0,pmpaddr2,x13	 x13:0x28889527  x0=0x00000000
