Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2489	        22	80000080	400019b7	lui	x19,0x40001	 x19=0x40001000
           2909	        43	80000084	10698993	addi	x19,x19,262	 x19:0x40001000 x19=0x40001106
           2929	        44	80000088	30199073	csrrw	x0,misa,x19	 x19:0x40001106  x0=0x00000000
           2989	        47	8000008c	00026f97	auipc	x31,0x26	 x31=0x8002608c
           3009	        48	80000090	c58f8f93	addi	x31,x31,-936	 x31:0x8002608c x31=0x80025ce4
           3029	        49	80000094	00002997	auipc	x19,0x2	 x19=0x80002094
           3209	        58	80000098	66c98993	addi	x19,x19,1644	 x19:0x80002094 x19=0x80002700
           3609	        78	8000009c	0019e993	ori	x19,x19,1	 x19:0x80002700 x19=0x80002701
           3629	        79	800000a0	30599073	csrrw	x0,mtvec,x19	 x19:0x80002701  x0=0x00000000
           3769	        86	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3829	        89	800000a8	00003a97	auipc	x21,0x3	 x21=0x800030a8
           3849	        90	800000ac	440a8a93	addi	x21,x21,1088	 x21:0x800030a8 x21=0x800034e8
           3909	        93	800000b0	4981	c.li	x19,0	 x19=0x00000000
           3929	        94	800000b2	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x00000000 x21=0x800034e8
           4329	       114	800000b4	002ada93	srli	x21,x21,0x2	 x21:0x800034e8 x21=0x20000d3a
           4349	       115	800000b8	3b0a9073	csrrw	x0,pmpaddr0,x21	 x21:0x20000d3a  x0=0x00000000
           4469	       121	800000bc	00003a97	auipc	x21,0x3	 x21=0x800030bc
           4649	       130	800000c0	42ca8a93	addi	x21,x21,1068	 x21:0x800030bc x21=0x800034e8
           4929	       144	800000c4	111119b7	lui	x19,0x11111	 x19=0x11111000
           5009	       148	800000c8	11198993	addi	x19,x19,273	 x19:0x11111000 x19=0x11111111
           5029	       149	800000cc	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x11111111 x21=0x911145f9
           5189	       157	800000ce	002ada93	srli	x21,x21,0x2	 x21:0x911145f9 x21=0x2444517e
           5209	       158	800000d2	3b1a9073	csrrw	x0,pmpaddr1,x21	 x21:0x2444517e  x0=0x00000000
           5629	       179	800000d6	00003a97	auipc	x21,0x3	 x21=0x800030d6
           5649	       180	800000da	412a8a93	addi	x21,x21,1042	 x21:0x800030d6 x21=0x800034e8
           6069	       201	800000de	222229b7	lui	x19,0x22222	 x19=0x22222000
           6209	       208	800000e2	22298993	addi	x19,x19,546	 x19:0x22222000 x19=0x22222222
           6229	       209	800000e6	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x22222222 x21=0xa222570a
           6629	       229	800000e8	002ada93	srli	x21,x21,0x2	 x21:0xa222570a x21=0x288895c2
           7049	       250	800000ec	3b2a9073	csrrw	x0,pmpaddr2,x21	 x21:0x288895c2  x0=0x00000000
           7469	       271	800000f0	00003a97	auipc	x21,0x3	 x21=0x800030f0
           7489	       272	800000f4	3f8a8a93	addi	x21,x21,1016	 x21:0x800030f0 x21=0x800034e8
           7549	       275	800000f8	333339b7	lui	x19,0x33333	 x19=0x33333000
           7569	       276	800000fc	33398993	addi	x19,x19,819	 x19:0x33333000 x19=0x33333333
           7589	       277	80000100	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x33333333 x21=0xb333681b
           7609	       278	80000102	002ada93	srli	x21,x21,0x2	 x21:0xb333681b x21=0x2cccda06
           7629	       279	80000106	3b3a9073	csrrw	x0,pmpaddr3,x21	 x21:0x2cccda06  x0=0x00000000
           8049	       300	8000010a	0f0f1ab7	lui	x21,0xf0f1	 x21=0x0f0f1000
           8289	       312	8000010e	f0fa8a93	addi	x21,x21,-241	 x21:0x0f0f1000 x21=0x0f0f0f0f
           8309	       313	80000112	3a0a9073	csrrw	x0,pmpcfg0,x21	 x21:0x0f0f0f0f  x0=0x00000000
           8369	       316	80000116	00003a97	auipc	x21,0x3	 x21=0x80003116
           8449	       320	8000011a	3d2a8a93	addi	x21,x21,978	 x21:0x80003116 x21=0x800034e8
           8509	       323	8000011e	444449b7	lui	x19,0x44444	 x19=0x44444000
           8529	       324	80000122	44498993	addi	x19,x19,1092	 x19:0x44444000 x19=0x44444444
           8549	       325	80000126	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x44444444 x21=0xc444792c
           8569	       326	80000128	002ada93	srli	x21,x21,0x2	 x21:0xc444792c x21=0x31111e4b
           8969	       346	8000012c	3b4a9073	csrrw	x0,pmpaddr4,x21	 x21:0x31111e4b  x0=0x00000000
           9049	       350	80000130	00003a97	auipc	x21,0x3	 x21=0x80003130
           9229	       359	80000134	3b8a8a93	addi	x21,x21,952	 x21:0x80003130 x21=0x800034e8
           9249	       360	80000138	555559b7	lui	x19,0x55555	 x19=0x55555000
           9449	       370	8000013c	55598993	addi	x19,x19,1365	 x19:0x55555000 x19=0x55555555
           9469	       371	80000140	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x55555555 x21=0xd5558a3d
           9489	       372	80000142	002ada93	srli	x21,x21,0x2	 x21:0xd5558a3d x21=0x3555628f
           9529	       374	80000146	3b5a9073	csrrw	x0,pmpaddr5,x21	 x21:0x3555628f  x0=0x00000000
           9589	       377	8000014a	00003a97	auipc	x21,0x3	 x21=0x8000314a
           9609	       378	8000014e	39ea8a93	addi	x21,x21,926	 x21:0x8000314a x21=0x800034e8
           9629	       379	80000152	666669b7	lui	x19,0x66666	 x19=0x66666000
           9649	       380	80000156	66698993	addi	x19,x19,1638	 x19:0x66666000 x19=0x66666666
           9669	       381	8000015a	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x66666666 x21=0xe6669b4e
           9789	       387	8000015c	002ada93	srli	x21,x21,0x2	 x21:0xe6669b4e x21=0x3999a6d3
           9969	       396	80000160	3b6a9073	csrrw	x0,pmpaddr6,x21	 x21:0x3999a6d3  x0=0x00000000
          10109	       403	80000164	00003a97	auipc	x21,0x3	 x21=0x80003164
          10129	       404	80000168	384a8a93	addi	x21,x21,900	 x21:0x80003164 x21=0x800034e8
          10249	       410	8000016c	777779b7	lui	x19,0x77777	 x19=0x77777000
          10669	       431	80000170	77798993	addi	x19,x19,1911	 x19:0x77777000 x19=0x77777777
          10729	       434	80000174	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x77777777 x21=0xf777ac5f
          10749	       435	80000176	002ada93	srli	x21,x21,0x2	 x21:0xf777ac5f x21=0x3dddeb17
          10769	       436	8000017a	3b7a9073	csrrw	x0,pmpaddr7,x21	 x21:0x3dddeb17  x0=0x00000000
          11189	       457	8000017e	0f0f1ab7	lui	x21,0xf0f1	 x21=0x0f0f1000
          11329	       464	80000182	f0fa8a93	addi	x21,x21,-241	 x21:0x0f0f1000 x21=0x0f0f0f0f
          11349	       465	80000186	3a1a9073	csrrw	x0,pmpcfg1,x21	 x21:0x0f0f0f0f  x0=0x00000000
          11769	       486	8000018a	00003a97	auipc	x21,0x3	 x21=0x8000318a
          11789	       487	8000018e	35ea8a93	addi	x21,x21,862	 x21:0x8000318a x21=0x800034e8
          11869	       491	80000192	888899b7	lui	x19,0x88889	 x19=0x88889000
          11889	       492	80000196	88898993	addi	x19,x19,-1912	 x19:0x88889000 x19=0x88888888
          11909	       493	8000019a	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x88888888 x21=0x0888bd70
          11929	       494	8000019c	002ada93	srli	x21,x21,0x2	 x21:0x0888bd70 x21=0x02222f5c
          12109	       503	800001a0	3b8a9073	csrrw	x0,pmpaddr8,x21	 x21:0x02222f5c  x0=0x00000000
          12469	       521	800001a4	00003a97	auipc	x21,0x3	 x21=0x800031a4
          12669	       531	800001a8	344a8a93	addi	x21,x21,836	 x21:0x800031a4 x21=0x800034e8
          13029	       549	800001ac	9999a9b7	lui	x19,0x9999a	 x19=0x9999a000
          13189	       557	800001b0	99998993	addi	x19,x19,-1639	 x19:0x9999a000 x19=0x99999999
          13609	       578	800001b4	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0x99999999 x21=0x1999ce81
          13629	       579	800001b6	002ada93	srli	x21,x21,0x2	 x21:0x1999ce81 x21=0x066673a0
          13829	       589	800001ba	3b9a9073	csrrw	x0,pmpaddr9,x21	 x21:0x066673a0  x0=0x00000000
          13989	       597	800001be	00003a97	auipc	x21,0x3	 x21=0x800031be
          14009	       598	800001c2	32aa8a93	addi	x21,x21,810	 x21:0x800031be x21=0x800034e8
          14309	       613	800001c6	aaaab9b7	lui	x19,0xaaaab	 x19=0xaaaab000
          14329	       614	800001ca	aaa98993	addi	x19,x19,-1366	 x19:0xaaaab000 x19=0xaaaaaaaa
          14349	       615	800001ce	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0xaaaaaaaa x21=0x2aaadf92
          14369	       616	800001d0	002ada93	srli	x21,x21,0x2	 x21:0x2aaadf92 x21=0x0aaab7e4
          14769	       636	800001d4	3baa9073	csrrw	x0,pmpaddr10,x21	 x21:0x0aaab7e4  x0=0x00000000
          14909	       643	800001d8	00003a97	auipc	x21,0x3	 x21=0x800031d8
          14929	       644	800001dc	310a8a93	addi	x21,x21,784	 x21:0x800031d8 x21=0x800034e8
          14989	       647	800001e0	bbbbc9b7	lui	x19,0xbbbbc	 x19=0xbbbbc000
          15009	       648	800001e4	bbb98993	addi	x19,x19,-1093	 x19:0xbbbbc000 x19=0xbbbbbbbb
          15229	       659	800001e8	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0xbbbbbbbb x21=0x3bbbf0a3
          15429	       669	800001ea	002ada93	srli	x21,x21,0x2	 x21:0x3bbbf0a3 x21=0x0eeefc28
          15849	       690	800001ee	3bba9073	csrrw	x0,pmpaddr11,x21	 x21:0x0eeefc28  x0=0x00000000
          16129	       704	800001f2	0f0f1ab7	lui	x21,0xf0f1	 x21=0x0f0f1000
          16389	       717	800001f6	f0fa8a93	addi	x21,x21,-241	 x21:0x0f0f1000 x21=0x0f0f0f0f
          16409	       718	800001fa	3a2a9073	csrrw	x0,pmpcfg2,x21	 x21:0x0f0f0f0f  x0=0x00000000
          16469	       721	800001fe	00003a97	auipc	x21,0x3	 x21=0x800031fe
          16849	       740	80000202	2eaa8a93	addi	x21,x21,746	 x21:0x800031fe x21=0x800034e8
          16889	       742	80000206	ccccd9b7	lui	x19,0xccccd	 x19=0xccccd000
          16909	       743	8000020a	ccc98993	addi	x19,x19,-820	 x19:0xccccd000 x19=0xcccccccc
          16929	       744	8000020e	9ace	c.add	x21,x19	 x21:0x800034e8 x19:0xcccccccc x21=0x4ccd01b4
          16949	       745	80000210	002ada93	srli	x21,x21,0x2	 x21:0x4ccd01b4 x21=0x1333406d
