Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2213	         9	80000080	40001d37	lui	x26,0x40001	 x26=0x40001000
           2393	        18	80000084	106d0d13	addi	x26,x26,262	 x26:0x40001000 x26=0x40001106
           2433	        20	80000088	301d1073	csrrw	x0,misa,x26	 x26:0x40001106  x0=0x00000000
           2553	        26	8000008c	00026f97	auipc	x31,0x26	 x31=0x8002608c
           2973	        47	80000090	c58f8f93	addi	x31,x31,-936	 x31:0x8002608c x31=0x80025ce4
           2993	        48	80000094	00002d17	auipc	x26,0x2	 x26=0x80002094
           3013	        49	80000098	26cd0d13	addi	x26,x26,620	 x26:0x80002094 x26=0x80002300
           3033	        50	8000009c	001d6d13	ori	x26,x26,1	 x26:0x80002300 x26=0x80002301
           3173	        57	800000a0	305d1073	csrrw	x0,mtvec,x26	 x26:0x80002301  x0=0x00000000
           3233	        60	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3293	        63	800000a8	00003517	auipc	x10,0x3	 x10=0x800030a8
           3353	        66	800000ac	f6850513	addi	x10,x10,-152	 x10:0x800030a8 x10=0x80003010
           3373	        67	800000b0	4d01	c.li	x26,0	 x26=0x00000000
           3393	        68	800000b2	956a	c.add	x10,x26	 x10:0x80003010 x26:0x00000000 x10=0x80003010
           3413	        69	800000b4	8109	c.srli	x10,0x2	 x10:0x80003010 x10=0x20000c04
           3473	        72	800000b6	3b051073	csrrw	x0,pmpaddr0,x10	 x10:0x20000c04  x0=0x00000000
           3593	        78	800000ba	00003517	auipc	x10,0x3	 x10=0x800030ba
           3813	        89	800000be	f5650513	addi	x10,x10,-170	 x10:0x800030ba x10=0x80003010
           3873	        92	800000c2	11111d37	lui	x26,0x11111	 x26=0x11111000
           3893	        93	800000c6	111d0d13	addi	x26,x26,273	 x26:0x11111000 x26=0x11111111
           3913	        94	800000ca	956a	c.add	x10,x26	 x10:0x80003010 x26:0x11111111 x10=0x91114121
           3993	        98	800000cc	8109	c.srli	x10,0x2	 x10:0x91114121 x10=0x24445048
           4013	        99	800000ce	3b151073	csrrw	x0,pmpaddr1,x10	 x10:0x24445048  x0=0x00000000
           4073	       102	800000d2	00003517	auipc	x10,0x3	 x10=0x800030d2
           4453	       121	800000d6	f3e50513	addi	x10,x10,-194	 x10:0x800030d2 x10=0x80003010
           4473	       122	800000da	22222d37	lui	x26,0x22222	 x26=0x22222000
           4493	       123	800000de	222d0d13	addi	x26,x26,546	 x26:0x22222000 x26=0x22222222
           4513	       124	800000e2	956a	c.add	x10,x26	 x10:0x80003010 x26:0x22222222 x10=0xa2225232
           4633	       130	800000e4	8109	c.srli	x10,0x2	 x10:0xa2225232 x10=0x2888948c
           4653	       131	800000e6	3b251073	csrrw	x0,pmpaddr2,x10	 x10:0x2888948c  x0=0x00000000
           4713	       134	800000ea	00003517	auipc	x10,0x3	 x10=0x800030ea
           4893	       143	800000ee	f2650513	addi	x10,x10,-218	 x10:0x800030ea x10=0x80003010
           5073	       152	800000f2	33333d37	lui	x26,0x33333	 x26=0x33333000
           5153	       156	800000f6	333d0d13	addi	x26,x26,819	 x26:0x33333000 x26=0x33333333
           5173	       157	800000fa	956a	c.add	x10,x26	 x10:0x80003010 x26:0x33333333 x10=0xb3336343
           5193	       158	800000fc	8109	c.srli	x10,0x2	 x10:0xb3336343 x10=0x2cccd8d0
           5313	       164	800000fe	3b351073	csrrw	x0,pmpaddr3,x10	 x10:0x2cccd8d0  x0=0x00000000
           5373	       167	80000102	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
           5393	       168	80000106	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
           5453	       171	8000010a	3a051073	csrrw	x0,pmpcfg0,x10	 x10:0x0f0f0f0f  x0=0x00000000
           5513	       174	8000010e	00003517	auipc	x10,0x3	 x10=0x8000310e
           5633	       180	80000112	f0250513	addi	x10,x10,-254	 x10:0x8000310e x10=0x80003010
           5793	       188	80000116	44444d37	lui	x26,0x44444	 x26=0x44444000
           5813	       189	8000011a	444d0d13	addi	x26,x26,1092	 x26:0x44444000 x26=0x44444444
           5833	       190	8000011e	956a	c.add	x10,x26	 x10:0x80003010 x26:0x44444444 x10=0xc4447454
           6233	       210	80000120	8109	c.srli	x10,0x2	 x10:0xc4447454 x10=0x31111d15
           6253	       211	80000122	3b451073	csrrw	x0,pmpaddr4,x10	 x10:0x31111d15  x0=0x00000000
           6313	       214	80000126	00003517	auipc	x10,0x3	 x10=0x80003126
           6333	       215	8000012a	eea50513	addi	x10,x10,-278	 x10:0x80003126 x10=0x80003010
           6353	       216	8000012e	55555d37	lui	x26,0x55555	 x26=0x55555000
           6373	       217	80000132	555d0d13	addi	x26,x26,1365	 x26:0x55555000 x26=0x55555555
           6393	       218	80000136	956a	c.add	x10,x26	 x10:0x80003010 x26:0x55555555 x10=0xd5558565
           6753	       236	80000138	8109	c.srli	x10,0x2	 x10:0xd5558565 x10=0x35556159
           6773	       237	8000013a	3b551073	csrrw	x0,pmpaddr5,x10	 x10:0x35556159  x0=0x00000000
           7193	       258	8000013e	00003517	auipc	x10,0x3	 x10=0x8000313e
           7313	       264	80000142	ed250513	addi	x10,x10,-302	 x10:0x8000313e x10=0x80003010
           7433	       270	80000146	66666d37	lui	x26,0x66666	 x26=0x66666000
           7453	       271	8000014a	666d0d13	addi	x26,x26,1638	 x26:0x66666000 x26=0x66666666
           7473	       272	8000014e	956a	c.add	x10,x26	 x10:0x80003010 x26:0x66666666 x10=0xe6669676
           7493	       273	80000150	8109	c.srli	x10,0x2	 x10:0xe6669676 x10=0x3999a59d
           7513	       274	80000152	3b651073	csrrw	x0,pmpaddr6,x10	 x10:0x3999a59d  x0=0x00000000
           7673	       282	80000156	00003517	auipc	x10,0x3	 x10=0x80003156
           7793	       288	8000015a	eba50513	addi	x10,x10,-326	 x10:0x80003156 x10=0x80003010
           8213	       309	8000015e	77777d37	lui	x26,0x77777	 x26=0x77777000
           8233	       310	80000162	777d0d13	addi	x26,x26,1911	 x26:0x77777000 x26=0x77777777
           8253	       311	80000166	956a	c.add	x10,x26	 x10:0x80003010 x26:0x77777777 x10=0xf777a787
           8273	       312	80000168	8109	c.srli	x10,0x2	 x10:0xf777a787 x10=0x3ddde9e1
           8293	       313	8000016a	3b751073	csrrw	x0,pmpaddr7,x10	 x10:0x3ddde9e1  x0=0x00000000
           8353	       316	8000016e	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
           8453	       321	80000172	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
           8473	       322	80000176	3a151073	csrrw	x0,pmpcfg1,x10	 x10:0x0f0f0f0f  x0=0x00000000
           8893	       343	8000017a	00003517	auipc	x10,0x3	 x10=0x8000317a
           8913	       344	8000017e	e9650513	addi	x10,x10,-362	 x10:0x8000317a x10=0x80003010
           9333	       365	80000182	88889d37	lui	x26,0x88889	 x26=0x88889000
           9353	       366	80000186	888d0d13	addi	x26,x26,-1912	 x26:0x88889000 x26=0x88888888
           9373	       367	8000018a	956a	c.add	x10,x26	 x10:0x80003010 x26:0x88888888 x10=0x0888b898
           9393	       368	8000018c	8109	c.srli	x10,0x2	 x10:0x0888b898 x10=0x02222e26
           9413	       369	8000018e	3b851073	csrrw	x0,pmpaddr8,x10	 x10:0x02222e26  x0=0x00000000
           9693	       383	80000192	00003517	auipc	x10,0x3	 x10=0x80003192
           9733	       385	80000196	e7e50513	addi	x10,x10,-386	 x10:0x80003192 x10=0x80003010
           9833	       390	8000019a	9999ad37	lui	x26,0x9999a	 x26=0x9999a000
           9913	       394	8000019e	999d0d13	addi	x26,x26,-1639	 x26:0x9999a000 x26=0x99999999
           9933	       395	800001a2	956a	c.add	x10,x26	 x10:0x80003010 x26:0x99999999 x10=0x1999c9a9
          10333	       415	800001a4	8109	c.srli	x10,0x2	 x10:0x1999c9a9 x10=0x0666726a
          10353	       416	800001a6	3b951073	csrrw	x0,pmpaddr9,x10	 x10:0x0666726a  x0=0x00000000
          10413	       419	800001aa	00003517	auipc	x10,0x3	 x10=0x800031aa
          10433	       420	800001ae	e6650513	addi	x10,x10,-410	 x10:0x800031aa x10=0x80003010
          10453	       421	800001b2	aaaabd37	lui	x26,0xaaaab	 x26=0xaaaab000
          10473	       422	800001b6	aaad0d13	addi	x26,x26,-1366	 x26:0xaaaab000 x26=0xaaaaaaaa
          10493	       423	800001ba	956a	c.add	x10,x26	 x10:0x80003010 x26:0xaaaaaaaa x10=0x2aaadaba
          10613	       429	800001bc	8109	c.srli	x10,0x2	 x10:0x2aaadaba x10=0x0aaab6ae
          10633	       430	800001be	3ba51073	csrrw	x0,pmpaddr10,x10	 x10:0x0aaab6ae  x0=0x00000000
          10693	       433	800001c2	00003517	auipc	x10,0x3	 x10=0x800031c2
          10953	       446	800001c6	e4e50513	addi	x10,x10,-434	 x10:0x800031c2 x10=0x80003010
          10973	       447	800001ca	bbbbcd37	lui	x26,0xbbbbc	 x26=0xbbbbc000
          11113	       454	800001ce	bbbd0d13	addi	x26,x26,-1093	 x26:0xbbbbc000 x26=0xbbbbbbbb
          11133	       455	800001d2	956a	c.add	x10,x26	 x10:0x80003010 x26:0xbbbbbbbb x10=0x3bbbebcb
          11153	       456	800001d4	8109	c.srli	x10,0x2	 x10:0x3bbbebcb x10=0x0eeefaf2
          11253	       461	800001d6	3bb51073	csrrw	x0,pmpaddr11,x10	 x10:0x0eeefaf2  x0=0x00000000
          11333	       465	800001da	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
          11753	       486	800001de	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
          11773	       487	800001e2	3a251073	csrrw	x0,pmpcfg2,x10	 x10:0x0f0f0f0f  x0=0x00000000
          12093	       503	800001e6	00003517	auipc	x10,0x3	 x10=0x800031e6
          12293	       513	800001ea	e2a50513	addi	x10,x10,-470	 x10:0x800031e6 x10=0x80003010
          12313	       514	800001ee	ccccdd37	lui	x26,0xccccd	 x26=0xccccd000
          12373	       517	800001f2	cccd0d13	addi	x26,x26,-820	 x26:0xccccd000 x26=0xcccccccc
          12393	       518	800001f6	956a	c.add	x10,x26	 x10:0x80003010 x26:0xcccccccc x10=0x4cccfcdc
          12473	       522	800001f8	8109	c.srli	x10,0x2	 x10:0x4cccfcdc x10=0x13333f37
          12493	       523	800001fa	3bc51073	csrrw	x0,pmpaddr12,x10	 x10:0x13333f37  x0=0x00000000
          12553	       526	800001fe	00003517	auipc	x10,0x3	 x10=0x800031fe
          12573	       527	80000202	e1250513	addi	x10,x10,-494	 x10:0x800031fe x10=0x80003010
          12593	       528	80000206	dddded37	lui	x26,0xdddde	 x26=0xdddde000
          12993	       548	8000020a	dddd0d13	addi	x26,x26,-547	 x26:0xdddde000 x26=0xdddddddd
          13013	       549	8000020e	956a	c.add	x10,x26	 x10:0x80003010 x26:0xdddddddd x10=0x5dde0ded
          13173	       557	80000210	8109	c.srli	x10,0x2	 x10:0x5dde0ded x10=0x1777837b
          13193	       558	80000212	3bd51073	csrrw	x0,pmpaddr13,x10	 x10:0x1777837b  x0=0x00000000
          13373	       567	80000216	00003517	auipc	x10,0x3	 x10=0x80003216
          13393	       568	8000021a	dfa50513	addi	x10,x10,-518	 x10:0x80003216 x10=0x80003010
          13513	       574	8000021e	eeeefd37	lui	x26,0xeeeef	 x26=0xeeeef000
          13533	       575	80000222	eeed0d13	addi	x26,x26,-274	 x26:0xeeeef000 x26=0xeeeeeeee
          13553	       576	80000226	956a	c.add	x10,x26	 x10:0x80003010 x26:0xeeeeeeee x10=0x6eef1efe
          13953	       596	80000228	8109	c.srli	x10,0x2	 x10:0x6eef1efe x10=0x1bbbc7bf
          14173	       607	8000022a	3be51073	csrrw	x0,pmpaddr14,x10	 x10:0x1bbbc7bf  x0=0x00000000
          14233	       610	8000022e	00003517	auipc	x10,0x3	 x10=0x8000322e
          14613	       629	80000232	de250513	addi	x10,x10,-542	 x10:0x8000322e x10=0x80003010
          14633	       630	80000236	fff00d13	addi	x26,x0,-1	  x0:0x00000000 x26=0xffffffff
          14653	       631	8000023a	956a	c.add	x10,x26	 x10:0x80003010 x26:0xffffffff x10=0x8000300f
          14673	       632	8000023c	8109	c.srli	x10,0x2	 x10:0x8000300f x10=0x20000c03
          14833	       640	8000023e	3bf51073	csrrw	x0,pmpaddr15,x10	 x10:0x20000c03  x0=0x00000000
          14893	       643	80000242	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
          14953	       646	80000246	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
          14973	       647	8000024a	3a351073	csrrw	x0,pmpcfg3,x10	 x10:0x0f0f0f0f  x0=0x00000000
          15373	       667	8000024e	00000d17	auipc	x26,0x0	 x26=0x8000024e
          15513	       674	80000252	050d0d13	addi	x26,x26,80	 x26:0x8000024e x26=0x8000029e
          15633	       680	80000256	341d1073	csrrw	x0,mepc,x26	 x26:0x8000029e  x0=0x00000000
          15873	       692	8000025a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          15933	       695	8000025e	6d09	c.lui	x26,0x2	 x26=0x00002000
          15953	       696	80000260	800d0d13	addi	x26,x26,-2048	 x26:0x00002000 x26=0x00001800
          16133	       705	80000264	300d1073	csrrw	x0,mstatus,x26	 x26:0x00001800  x0=0x00000000
          16233	       710	80000268	4d01	c.li	x26,0	 x26=0x00000000
          16253	       711	8000026a	304d1073	csrrw	x0,mie,x26	 x26:0x00000000  x0=0x00000000
          16333	       715	8000026e	90000137	lui	x2,0x90000	  x2=0x90000000
          16353	       716	80000272	1171	c.addi	x2,-4	  x2:0x90000000  x2=0x8ffffffc
          16753	       736	80000274	30000d13	addi	x26,x0,768	  x0:0x00000000 x26=0x00000300
          17133	       755	80000278	0d22	c.slli	x26,0x8	 x26:0x00000300 x26=0x00030000
          17153	       756	8000027a	0d0d	c.addi	x26,3	 x26:0x00030000 x26=0x00030003
          17333	       765	8000027c	c06a	c.swsp	x26,0(x2)	  x2:0x8ffffffc x26:0x00030003 PA:0x8ffffffc store:0x00030003
          17453	       771	8000027e	30002d73	csrrs	x26,mstatus,x0	  x0:0x00000000 x26=0x00001800
          17513	       774	80000282	c06a	c.swsp	x26,0(x2)	  x2:0x8ffffffc x26:0x00001800 PA:0x8ffffffc store:0x00001800
          17873	       792	80000284	90000137	lui	x2,0x90000	  x2=0x90000000
          17953	       796	80000288	1171	c.addi	x2,-4	  x2:0x90000000  x2=0x8ffffffc
          18373	       817	8000028a	30400d13	addi	x26,x0,772	  x0:0x00000000 x26=0x00000304
          18393	       818	8000028e	0d22	c.slli	x26,0x8	 x26:0x00000304 x26=0x00030400
          18793	       838	80000290	0d0d	c.addi	x26,3	 x26:0x00030400 x26=0x00030403
          19173	       857	80000292	c06a	c.swsp	x26,0(x2)	  x2:0x8ffffffc x26:0x00030403 PA:0x8ffffffc store:0x00030403
          19193	       858	80000294	30402d73	csrrs	x26,mie,x0	  x0:0x00000000 x26=0x00000000
          19253	       861	80000298	c06a	c.swsp	x26,0(x2)	  x2:0x8ffffffc x26:0x00000000 PA:0x8ffffffc store:0x00000000
          19273	       862	8000029a	30200073	mret	
          19353	       866	8000029e	00000013	addi	x0,x0,0	  x0:0x00000000  x0=0x00000000
          19373	       867	800002a2	40a5	c.li	x1,9	  x1=0x00000009
          19393	       868	800002a4	4109	c.li	x2,2	  x2=0x00000002
          19413	       869	800002a6	f90c21b7	lui	x3,0xf90c2	  x3=0xf90c2000
          19433	       870	800002aa	c5318193	addi	x3,x3,-941	  x3:0xf90c2000  x3=0xf90c1c53
          19453	       871	800002ae	4201	c.li	x4,0	  x4=0x00000000
          19913	       894	800002b0	538dc2b7	lui	x5,0x538dc	  x5=0x538dc000
          19933	       895	800002b4	74728293	addi	x5,x5,1863	  x5:0x538dc000  x5=0x538dc747
          20073	       902	800002b8	0a9ac337	lui	x6,0xa9ac	  x6=0x0a9ac000
          20093	       903	800002bc	cb730313	addi	x6,x6,-841	  x6:0x0a9ac000  x6=0x0a9abcb7
          20173	       907	800002c0	4381	c.li	x7,0	  x7=0x00000000
          20193	       908	800002c2	4401	c.li	x8,0	  x8=0x00000000
          20253	       911	800002c4	4485	c.li	x9,1	  x9=0x00000001
          20273	       912	800002c6	80000537	lui	x10,0x80000	 x10=0x80000000
          20493	       923	800002ca	faa4f5b7	lui	x11,0xfaa4f	 x11=0xfaa4f000
          20573	       927	800002ce	88c58593	addi	x11,x11,-1908	 x11:0xfaa4f000 x11=0xfaa4e88c
          20593	       928	800002d2	80000637	lui	x12,0x80000	 x12=0x80000000
          20613	       929	800002d6	4701	c.li	x14,0	 x14=0x00000000
          20733	       935	800002d8	4799	c.li	x15,6	 x15=0x00000006
          21153	       956	800002da	fa6da837	lui	x16,0xfa6da	 x16=0xfa6da000
          21173	       957	800002de	92080813	addi	x16,x16,-1760	 x16:0xfa6da000 x16=0xfa6d9920
          21193	       958	800002e2	48bd	c.li	x17,15	 x17=0x0000000f
          21593	       978	800002e4	4901	c.li	x18,0	 x18=0x00000000
          21613	       979	800002e6	4981	c.li	x19,0	 x19=0x00000000
          21813	       989	800002e8	80000a37	lui	x20,0x80000	 x20=0x80000000
          21833	       990	800002ec	fd257ab7	lui	x21,0xfd257	 x21=0xfd257000
          22113	      1004	800002f0	8b3a8a93	addi	x21,x21,-1869	 x21:0xfd257000 x21=0xfd2568b3
          22133	      1005	800002f4	4b39	c.li	x22,14	 x22=0x0000000e
          22153	      1006	800002f6	4b81	c.li	x23,0	 x23=0x00000000
          22253	      1011	800002f8	f7c20c37	lui	x24,0xf7c20	 x24=0xf7c20000
          22353	      1016	800002fc	85cc0c13	addi	x24,x24,-1956	 x24:0xf7c20000 x24=0xf7c1f85c
          22533	      1025	80000300	5460bcb7	lui	x25,0x5460b	 x25=0x5460b000
          22933	      1045	80000304	f26c8c93	addi	x25,x25,-218	 x25:0x5460b000 x25=0x5460af26
          22953	      1046	80000308	f9758d37	lui	x26,0xf9758	 x26=0xf9758000
          22973	      1047	8000030c	96fd0d13	addi	x26,x26,-1681	 x26:0xf9758000 x26=0xf975796f
          22993	      1048	80000310	4d81	c.li	x27,0	 x27=0x00000000
          23013	      1049	80000312	80000e37	lui	x28,0x80000	 x28=0x80000000
          23033	      1050	80000316	4e85	c.li	x29,1	 x29=0x00000001
          23173	      1057	80000318	4f05	c.li	x30,1	 x30=0x00000001
          23313	      1064	8000031a	00022697	auipc	x13,0x22	 x13=0x8002231a
          23733	      1085	8000031e	b4a68693	addi	x13,x13,-1206	 x13:0x8002231a x13=0x80021e64
          23853	      1091	80000322	90000137	lui	x2,0x90000	  x2=0x90000000
          23873	      1092	80000326	1171	c.addi	x2,-4	  x2:0x90000000  x2=0x8ffffffc
          23893	      1093	80000328	4d01	c.li	x26,0	 x26=0x00000000
          23913	      1094	8000032a	0d22	c.slli	x26,0x8	 x26:0x00000000 x26=0x00000000
          24293	      1113	8000032c	000d0d13	addi	x26,x26,0	 x26:0x00000000 x26=0x00000000
          24553	      1126	80000330	c06a	c.swsp	x26,0(x2)	  x2:0x8ffffffc x26:0x00000000 PA:0x8ffffffc store:0x00000000
          24573	      1127	80000332	4df0206f	jal	x0,80003010	  x0=0x00000000
          24693	      1133	80003010	a0496d93	ori	x27,x18,-1532	 x18:0x00000000 x27=0xfffffa04
          24833	      1140	80003014	000dbd33	sltu	x26,x27,x0	 x27:0xfffffa04  x0:0x00000000 x26=0x00000000
          24913	      1144	80003018	861d	c.srai	x12,0x7	 x12:0x80000000 x12=0xff000000
          24933	      1145	8000301a	0000100f	fence.i	
          25633	      1180	8000301e	00014b33	xor	x22,x2,x0	  x2:0x8ffffffc  x0:0x00000000 x22=0x8ffffffc
          25653	      1181	80003022	34026ef3	csrrsi	x29,mscratch,4	 x29=0x00000000
          25673	      1182	80003026	8e59	c.or	x12,x14	 x12:0xff000000 x14:0x00000000 x12=0xff000000
          25693	      1183	80003028	717d	c.addi16sp	x2,-16	  x2:0x8ffffffc  x2=0x8fffffec
          25713	      1184	8000302a	4194d833	sra	x16,x9,x25	  x9:0x00000001 x25:0x5460af26 x16=0x00000000
          25733	      1185	8000302e	c089	c.beqz	x9,80003030	  x9:0x00000001
          25933	      1195	80003030	4ee9	c.li	x29,26	 x29=0x0000001a
          26073	      1202	80003032	34007af3	csrrci	x21,mscratch,0	 x21=0x00000004
          26093	      1203	80003036	0d9c	c.addi4spn	x15,x2,720	 x15=0x900002bc
