Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9302	       363	80000080	400013b7	lui	x7,0x40001	  x7=0x40001000
           9322	       364	80000084	10638393	addi	x7,x7,262	  x7:0x40001000  x7=0x40001106
           9442	       370	80000088	30139073	csrrw	x0,misa,x7	  x7:0x40001106  x0=0x00000000
           9502	       373	8000008c	00026a97	auipc	x21,0x26	 x21=0x8002608c
           9522	       374	80000090	c58a8a93	addi	x21,x21,-936	 x21:0x8002608c x21=0x80025ce4
           9542	       375	80000094	00002397	auipc	x7,0x2	  x7=0x80002094
           9682	       382	80000098	66c38393	addi	x7,x7,1644	  x7:0x80002094  x7=0x80002700
           9862	       391	8000009c	0013e393	ori	x7,x7,1	  x7:0x80002700  x7=0x80002701
           9882	       392	800000a0	30539073	csrrw	x0,mtvec,x7	  x7:0x80002701  x0=0x00000000
           9962	       396	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          10022	       399	800000a8	00003697	auipc	x13,0x3	 x13=0x800030a8
          10402	       418	800000ac	41468693	addi	x13,x13,1044	 x13:0x800030a8 x13=0x800034bc
          10422	       419	800000b0	4381	c.li	x7,0	  x7=0x00000000
          10442	       420	800000b2	969e	c.add	x13,x7	 x13:0x800034bc  x7:0x80002701 x13=0x00005bbd
