Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          12194	       508	80000080	400013b7	lui	x7,0x40001	  x7=0x40001000
          12214	       509	80000084	10638393	addi	x7,x7,262	  x7:0x40001000  x7=0x40001106
          12234	       510	80000088	30139073	csrrw	x0,misa,x7	  x7:0x40001106  x0=0x00000000
          12294	       513	8000008c	00026c17	auipc	x24,0x26	 x24=0x8002608c
          12354	       516	80000090	c58c0c13	addi	x24,x24,-936	 x24:0x8002608c x24=0x80025ce4
          12414	       519	80000094	00002397	auipc	x7,0x2	  x7=0x80002094
          12574	       527	80000098	f6c38393	addi	x7,x7,-148	  x7:0x80002094  x7=0x80002000
          12594	       528	8000009c	0013e393	ori	x7,x7,1	  x7:0x80002000  x7=0x80002001
          13014	       549	800000a0	30539073	csrrw	x0,mtvec,x7	  x7:0x80002001  x0=0x00000000
          13134	       555	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          13194	       558	800000a8	00003917	auipc	x18,0x3	 x18=0x800030a8
          13254	       561	800000ac	c4490913	addi	x18,x18,-956	 x18:0x800030a8 x18=0x80002cec
          13414	       569	800000b0	4381	c.li	x7,0	  x7=0x00000000
          13434	       570	800000b2	991e	c.add	x18,x7	 x18:0x80002cec  x7:0x00000000 x18=0x80002cec
          13454	       571	800000b4	00295913	srli	x18,x18,0x2	 x18:0x80002cec x18=0x20000b3b
          13474	       572	800000b8	3b091073	csrrw	x0,pmpaddr0,x18	 x18:0x20000b3b  x0=0x00000000
          13534	       575	800000bc	00003917	auipc	x18,0x3	 x18=0x800030bc
          13554	       576	800000c0	c3090913	addi	x18,x18,-976	 x18:0x800030bc x18=0x80002cec
          13574	       577	800000c4	111113b7	lui	x7,0x11111	  x7=0x11111000
          13594	       578	800000c8	11138393	addi	x7,x7,273	  x7:0x11111000  x7=0x11111111
          13614	       579	800000cc	991e	c.add	x18,x7	 x18:0x80002cec  x7:0x11111111 x18=0x91113dfd
          14034	       600	800000ce	00295913	srli	x18,x18,0x2	 x18:0x91113dfd x18=0x24444f7f
          14054	       601	800000d2	3b191073	csrrw	x0,pmpaddr1,x18	 x18:0x24444f7f  x0=0x00000000
          14114	       604	800000d6	00003917	auipc	x18,0x3	 x18=0x800030d6
          14234	       610	800000da	c1690913	addi	x18,x18,-1002	 x18:0x800030d6 x18=0x80002cec
          14254	       611	800000de	222223b7	lui	x7,0x22222	  x7=0x22222000
          14394	       618	800000e2	22238393	addi	x7,x7,546	  x7:0x22222000  x7=0x22222222
          14414	       619	800000e6	991e	c.add	x18,x7	 x18:0x80002cec  x7:0x22222222 x18=0xa2224f0e
          14514	       624	800000e8	00295913	srli	x18,x18,0x2	 x18:0xa2224f0e x18=0x288893c3
          14934	       645	800000ec	3b291073	csrrw	x0,pmpaddr2,x18	 x18:0x288893c3  x0=0x00000000
          15094	       653	800000f0	00003917	auipc	x18,0x3	 x18=0x800030f0
          15114	       654	800000f4	bfc90913	addi	x18,x18,-1028	 x18:0x800030f0 x18=0x80002cec
          15534	       675	800000f8	333333b7	lui	x7,0x33333	  x7=0x33333000
          15954	       696	800000fc	33338393	addi	x7,x7,819	  x7:0x33333000  x7=0x33333333
          16374	       717	80000100	991e	c.add	x18,x7	 x18:0x80002cec  x7:0x33333333 x18=0xb333601f
          16694	       733	80000102	00295913	srli	x18,x18,0x2	 x18:0xb333601f x18=0x2cccd807
          17114	       754	80000106	3b391073	csrrw	x0,pmpaddr3,x18	 x18:0x2cccd807  x0=0x00000000
          17194	       758	8000010a	0f0f1937	lui	x18,0xf0f1	 x18=0x0f0f1000
          17414	       769	8000010e	f0f90913	addi	x18,x18,-241	 x18:0x0f0f1000 x18=0x0f0f0f0f
          17514	       774	80000112	3a091073	csrrw	x0,pmpcfg0,x18	 x18:0x0f0f0f0f  x0=0x00000000
          17934	       795	80000116	00003917	auipc	x18,0x3	 x18=0x80003116
          18014	       799	8000011a	bd690913	addi	x18,x18,-1066	 x18:0x80003116 x18=0x80002cec
          18074	       802	8000011e	444443b7	lui	x7,0x44444	  x7=0x44444000
          18114	       804	80000122	44438393	addi	x7,x7,1092	  x7:0x44444000  x7=0x44444444
          18134	       805	80000126	991e	c.add	x18,x7	 x18:0x80002cec  x7:0x44444444 x18=0xc4447130
          18154	       806	80000128	00295913	srli	x18,x18,0x2	 x18:0xc4447130 x18=0x31111c4c
