Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2710	        34	80000080	40001eb7	lui	x29,0x40001	 x29=0x40001000
           2730	        35	80000084	106e8e93	addi	x29,x29,262	 x29:0x40001000 x29=0x40001106
           2750	        36	80000088	301e9073	csrrw	x0,misa,x29	 x29:0x40001106  x0=0x00000000
           3370	        67	8000008c	00026c97	auipc	x25,0x26	 x25=0x8002608c
           3390	        68	80000090	c58c8c93	addi	x25,x25,-936	 x25:0x8002608c x25=0x80025ce4
           3410	        69	80000094	00002e97	auipc	x29,0x2	 x29=0x80002094
           3530	        75	80000098	66ce8e93	addi	x29,x29,1644	 x29:0x80002094 x29=0x80002700
           3550	        76	8000009c	001eee93	ori	x29,x29,1	 x29:0x80002700 x29=0x80002701
           3730	        85	800000a0	305e9073	csrrw	x0,mtvec,x29	 x29:0x80002701  x0=0x00000000
           3870	        92	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4010	        99	800000a8	00003497	auipc	x9,0x3	  x9=0x800030a8
           4030	       100	800000ac	41448493	addi	x9,x9,1044	  x9:0x800030a8  x9=0x800034bc
           4050	       101	800000b0	4e81	c.li	x29,0	 x29=0x00000000
           4070	       102	800000b2	94f6	c.add	x9,x29	  x9:0x800034bc x29:0x00000000  x9=0x800034bc
           4350	       116	800000b4	8089	c.srli	x9,0x2	  x9:0x800034bc  x9=0x20000d2f
           4410	       119	800000b6	3b049073	csrrw	x0,pmpaddr0,x9	  x9:0x20000d2f  x0=0x00000000
           4610	       129	800000ba	00003497	auipc	x9,0x3	  x9=0x800030ba
           4790	       138	800000be	40248493	addi	x9,x9,1026	  x9:0x800030ba  x9=0x800034bc
           4890	       143	800000c2	11111eb7	lui	x29,0x11111	 x29=0x11111000
           4910	       144	800000c6	111e8e93	addi	x29,x29,273	 x29:0x11111000 x29=0x11111111
           4930	       145	800000ca	94f6	c.add	x9,x29	  x9:0x800034bc x29:0x11111111  x9=0x911145cd
           4950	       146	800000cc	8089	c.srli	x9,0x2	  x9:0x911145cd  x9=0x24445173
           5050	       151	800000ce	3b149073	csrrw	x0,pmpaddr1,x9	  x9:0x24445173  x0=0x00000000
           5210	       159	800000d2	00003497	auipc	x9,0x3	  x9=0x800030d2
           5570	       177	800000d6	3ea48493	addi	x9,x9,1002	  x9:0x800030d2  x9=0x800034bc
           5590	       178	800000da	22222eb7	lui	x29,0x22222	 x29=0x22222000
           5710	       184	800000de	222e8e93	addi	x29,x29,546	 x29:0x22222000 x29=0x22222222
           5730	       185	800000e2	94f6	c.add	x9,x29	  x9:0x800034bc x29:0x22222222  x9=0xa22256de
           5870	       192	800000e4	8089	c.srli	x9,0x2	  x9:0xa22256de  x9=0x288895b7
           5890	       193	800000e6	3b249073	csrrw	x0,pmpaddr2,x9	  x9:0x288895b7  x0=0x00000000
           6310	       214	800000ea	00003497	auipc	x9,0x3	  x9=0x800030ea
           6450	       221	800000ee	3d248493	addi	x9,x9,978	  x9:0x800030ea  x9=0x800034bc
           6710	       234	800000f2	33333eb7	lui	x29,0x33333	 x29=0x33333000
           6830	       240	800000f6	333e8e93	addi	x29,x29,819	 x29:0x33333000 x29=0x33333333
           6850	       241	800000fa	94f6	c.add	x9,x29	  x9:0x800034bc x29:0x33333333  x9=0xb33367ef
           6950	       246	800000fc	8089	c.srli	x9,0x2	  x9:0xb33367ef  x9=0x2cccd9fb
           6970	       247	800000fe	3b349073	csrrw	x0,pmpaddr3,x9	  x9:0x2cccd9fb  x0=0x00000000
           7110	       254	80000102	0f0f14b7	lui	x9,0xf0f1	  x9=0x0f0f1000
           7130	       255	80000106	f0f48493	addi	x9,x9,-241	  x9:0x0f0f1000  x9=0x0f0f0f0f
           7510	       274	8000010a	3a049073	csrrw	x0,pmpcfg0,x9	  x9:0x0f0f0f0f  x0=0x00000000
           7570	       277	8000010e	00003497	auipc	x9,0x3	  x9=0x8000310e
           7950	       296	80000112	3ae48493	addi	x9,x9,942	  x9:0x8000310e  x9=0x800034bc
           8130	       305	80000116	44444eb7	lui	x29,0x44444	 x29=0x44444000
           8550	       326	8000011a	444e8e93	addi	x29,x29,1092	 x29:0x44444000 x29=0x44444444
           8570	       327	8000011e	94f6	c.add	x9,x29	  x9:0x800034bc x29:0x44444444  x9=0xc4447900
           8910	       344	80000120	8089	c.srli	x9,0x2	  x9:0xc4447900  x9=0x31111e40
