Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          12043	       500	80000080	40001e37	lui	x28,0x40001	 x28=0x40001000
          12063	       501	80000084	106e0e13	addi	x28,x28,262	 x28:0x40001000 x28=0x40001106
          12483	       522	80000088	301e1073	csrrw	x0,misa,x28	 x28:0x40001106  x0=0x00000000
          12723	       534	8000008c	00027117	auipc	x2,0x27	  x2=0x8002708c
          12743	       535	80000090	c5810113	addi	x2,x2,-936	  x2:0x8002708c  x2=0x80026ce4
          12763	       536	80000094	00002e17	auipc	x28,0x2	 x28=0x80002094
          12783	       537	80000098	66ce0e13	addi	x28,x28,1644	 x28:0x80002094 x28=0x80002700
          12803	       538	8000009c	001e6e13	ori	x28,x28,1	 x28:0x80002700 x28=0x80002701
          12963	       546	800000a0	305e1073	csrrw	x0,mtvec,x28	 x28:0x80002701  x0=0x00000000
          13023	       549	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          13223	       559	800000a8	00003f17	auipc	x30,0x3	 x30=0x800030a8
          13463	       571	800000ac	43cf0f13	addi	x30,x30,1084	 x30:0x800030a8 x30=0x800034e4
          13623	       579	800000b0	4e01	c.li	x28,0	 x28=0x00000000
          13643	       580	800000b2	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x00000000 x30=0x800034e4
          13663	       581	800000b4	002f5f13	srli	x30,x30,0x2	 x30:0x800034e4 x30=0x20000d39
          13683	       582	800000b8	3b0f1073	csrrw	x0,pmpaddr0,x30	 x30:0x20000d39  x0=0x00000000
          13743	       585	800000bc	00003f17	auipc	x30,0x3	 x30=0x800030bc
          13763	       586	800000c0	428f0f13	addi	x30,x30,1064	 x30:0x800030bc x30=0x800034e4
          13783	       587	800000c4	11111e37	lui	x28,0x11111	 x28=0x11111000
          13923	       594	800000c8	111e0e13	addi	x28,x28,273	 x28:0x11111000 x28=0x11111111
          14083	       602	800000cc	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x11111111 x30=0x911145f5
          14103	       603	800000ce	002f5f13	srli	x30,x30,0x2	 x30:0x911145f5 x30=0x2444517d
          14243	       610	800000d2	3b1f1073	csrrw	x0,pmpaddr1,x30	 x30:0x2444517d  x0=0x00000000
          14363	       616	800000d6	00003f17	auipc	x30,0x3	 x30=0x800030d6
          14663	       631	800000da	40ef0f13	addi	x30,x30,1038	 x30:0x800030d6 x30=0x800034e4
          15083	       652	800000de	22222e37	lui	x28,0x22222	 x28=0x22222000
          15503	       673	800000e2	222e0e13	addi	x28,x28,546	 x28:0x22222000 x28=0x22222222
          15523	       674	800000e6	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x22222222 x30=0xa2225706
          15803	       688	800000e8	002f5f13	srli	x30,x30,0x2	 x30:0xa2225706 x30=0x288895c1
          15903	       693	800000ec	3b2f1073	csrrw	x0,pmpaddr2,x30	 x30:0x288895c1  x0=0x00000000
          15963	       696	800000f0	00003f17	auipc	x30,0x3	 x30=0x800030f0
          16143	       705	800000f4	3f4f0f13	addi	x30,x30,1012	 x30:0x800030f0 x30=0x800034e4
          16323	       714	800000f8	33333e37	lui	x28,0x33333	 x28=0x33333000
          16443	       720	800000fc	333e0e13	addi	x28,x28,819	 x28:0x33333000 x28=0x33333333
          16463	       721	80000100	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x33333333 x30=0xb3336817
          16883	       742	80000102	002f5f13	srli	x30,x30,0x2	 x30:0xb3336817 x30=0x2cccda05
          16943	       745	80000106	3b3f1073	csrrw	x0,pmpaddr3,x30	 x30:0x2cccda05  x0=0x00000000
          17063	       751	8000010a	0f0f1f37	lui	x30,0xf0f1	 x30=0x0f0f1000
          17163	       756	8000010e	f0ff0f13	addi	x30,x30,-241	 x30:0x0f0f1000 x30=0x0f0f0f0f
          17343	       765	80000112	3a0f1073	csrrw	x0,pmpcfg0,x30	 x30:0x0f0f0f0f  x0=0x00000000
          17763	       786	80000116	00003f17	auipc	x30,0x3	 x30=0x80003116
          17863	       791	8000011a	3cef0f13	addi	x30,x30,974	 x30:0x80003116 x30=0x800034e4
          17883	       792	8000011e	44444e37	lui	x28,0x44444	 x28=0x44444000
          17983	       797	80000122	444e0e13	addi	x28,x28,1092	 x28:0x44444000 x28=0x44444444
          18003	       798	80000126	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x44444444 x30=0xc4447928
          18023	       799	80000128	002f5f13	srli	x30,x30,0x2	 x30:0xc4447928 x30=0x31111e4a
          18243	       810	8000012c	3b4f1073	csrrw	x0,pmpaddr4,x30	 x30:0x31111e4a  x0=0x00000000
          18503	       823	80000130	00003f17	auipc	x30,0x3	 x30=0x80003130
          18523	       824	80000134	3b4f0f13	addi	x30,x30,948	 x30:0x80003130 x30=0x800034e4
          18543	       825	80000138	55555e37	lui	x28,0x55555	 x28=0x55555000
          18563	       826	8000013c	555e0e13	addi	x28,x28,1365	 x28:0x55555000 x28=0x55555555
          18703	       833	80000140	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x55555555 x30=0xd5558a39
          18723	       834	80000142	002f5f13	srli	x30,x30,0x2	 x30:0xd5558a39 x30=0x3555628e
          18743	       835	80000146	3b5f1073	csrrw	x0,pmpaddr5,x30	 x30:0x3555628e  x0=0x00000000
          18803	       838	8000014a	00003f17	auipc	x30,0x3	 x30=0x8000314a
          18823	       839	8000014e	39af0f13	addi	x30,x30,922	 x30:0x8000314a x30=0x800034e4
          18843	       840	80000152	66666e37	lui	x28,0x66666	 x28=0x66666000
          18863	       841	80000156	666e0e13	addi	x28,x28,1638	 x28:0x66666000 x28=0x66666666
          18883	       842	8000015a	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x66666666 x30=0xe6669b4a
          18903	       843	8000015c	002f5f13	srli	x30,x30,0x2	 x30:0xe6669b4a x30=0x3999a6d2
          19003	       848	80000160	3b6f1073	csrrw	x0,pmpaddr6,x30	 x30:0x3999a6d2  x0=0x00000000
          19063	       851	80000164	00003f17	auipc	x30,0x3	 x30=0x80003164
          19103	       853	80000168	380f0f13	addi	x30,x30,896	 x30:0x80003164 x30=0x800034e4
          19443	       870	8000016c	77777e37	lui	x28,0x77777	 x28=0x77777000
          19463	       871	80000170	777e0e13	addi	x28,x28,1911	 x28:0x77777000 x28=0x77777777
          19643	       880	80000174	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x77777777 x30=0xf777ac5b
          19663	       881	80000176	002f5f13	srli	x30,x30,0x2	 x30:0xf777ac5b x30=0x3dddeb16
          20043	       900	8000017a	3b7f1073	csrrw	x0,pmpaddr7,x30	 x30:0x3dddeb16  x0=0x00000000
          20103	       903	8000017e	0f0f1f37	lui	x30,0xf0f1	 x30=0x0f0f1000
          20123	       904	80000182	f0ff0f13	addi	x30,x30,-241	 x30:0x0f0f1000 x30=0x0f0f0f0f
          20143	       905	80000186	3a1f1073	csrrw	x0,pmpcfg1,x30	 x30:0x0f0f0f0f  x0=0x00000000
          20283	       912	8000018a	00003f17	auipc	x30,0x3	 x30=0x8000318a
          20343	       915	8000018e	35af0f13	addi	x30,x30,858	 x30:0x8000318a x30=0x800034e4
          20363	       916	80000192	88889e37	lui	x28,0x88889	 x28=0x88889000
          20503	       923	80000196	888e0e13	addi	x28,x28,-1912	 x28:0x88889000 x28=0x88888888
          20523	       924	8000019a	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x88888888 x30=0x0888bd6c
          20683	       932	8000019c	002f5f13	srli	x30,x30,0x2	 x30:0x0888bd6c x30=0x02222f5b
          20843	       940	800001a0	3b8f1073	csrrw	x0,pmpaddr8,x30	 x30:0x02222f5b  x0=0x00000000
          21023	       949	800001a4	00003f17	auipc	x30,0x3	 x30=0x800031a4
          21043	       950	800001a8	340f0f13	addi	x30,x30,832	 x30:0x800031a4 x30=0x800034e4
          21463	       971	800001ac	9999ae37	lui	x28,0x9999a	 x28=0x9999a000
          21643	       980	800001b0	999e0e13	addi	x28,x28,-1639	 x28:0x9999a000 x28=0x99999999
          21663	       981	800001b4	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0x99999999 x30=0x1999ce7d
          21683	       982	800001b6	002f5f13	srli	x30,x30,0x2	 x30:0x1999ce7d x30=0x0666739f
          22023	       999	800001ba	3b9f1073	csrrw	x0,pmpaddr9,x30	 x30:0x0666739f  x0=0x00000000
          22083	      1002	800001be	00003f17	auipc	x30,0x3	 x30=0x800031be
          22163	      1006	800001c2	326f0f13	addi	x30,x30,806	 x30:0x800031be x30=0x800034e4
          22263	      1011	800001c6	aaaabe37	lui	x28,0xaaaab	 x28=0xaaaab000
          22683	      1032	800001ca	aaae0e13	addi	x28,x28,-1366	 x28:0xaaaab000 x28=0xaaaaaaaa
          22703	      1033	800001ce	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0xaaaaaaaa x30=0x2aaadf8e
          23103	      1053	800001d0	002f5f13	srli	x30,x30,0x2	 x30:0x2aaadf8e x30=0x0aaab7e3
          23163	      1056	800001d4	3baf1073	csrrw	x0,pmpaddr10,x30	 x30:0x0aaab7e3  x0=0x00000000
          23223	      1059	800001d8	00003f17	auipc	x30,0x3	 x30=0x800031d8
          23243	      1060	800001dc	30cf0f13	addi	x30,x30,780	 x30:0x800031d8 x30=0x800034e4
          23263	      1061	800001e0	bbbbce37	lui	x28,0xbbbbc	 x28=0xbbbbc000
          23423	      1069	800001e4	bbbe0e13	addi	x28,x28,-1093	 x28:0xbbbbc000 x28=0xbbbbbbbb
          23843	      1090	800001e8	9f72	c.add	x30,x28	 x30:0x800034e4 x28:0xbbbbbbbb x30=0x3bbbf09f
          24263	      1111	800001ea	002f5f13	srli	x30,x30,0x2	 x30:0x3bbbf09f x30=0x0eeefc27
          24283	      1112	800001ee	3bbf1073	csrrw	x0,pmpaddr11,x30	 x30:0x0eeefc27  x0=0x00000000
          24343	      1115	800001f2	0f0f1f37	lui	x30,0xf0f1	 x30=0x0f0f1000
          24363	      1116	800001f6	f0ff0f13	addi	x30,x30,-241	 x30:0x0f0f1000 x30=0x0f0f0f0f
          24383	      1117	800001fa	3a2f1073	csrrw	x0,pmpcfg2,x30	 x30:0x0f0f0f0f  x0=0x00000000
          24443	      1120	800001fe	00003f17	auipc	x30,0x3	 x30=0x800031fe
          24603	      1128	80000202	2e6f0f13	addi	x30,x30,742	 x30:0x800031fe x30=0x800034e4
          24623	      1129	80000206	ccccde37	lui	x28,0xccccd	 x28=0xccccd000
          24723	      1134	8000020a	ccce0e13	addi	x28,x28,-820	 x28:0xccccd000 x28=0xcccccccc
