Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2204	         8	80000080	40001437	lui	x8,0x40001	  x8=0x40001000
           2344	        15	80000084	10640413	addi	x8,x8,262	  x8:0x40001000  x8=0x40001106
           2364	        16	80000088	30141073	csrrw	x0,misa,x8	  x8:0x40001106  x0=0x00000000
           2424	        19	8000008c	00026f97	auipc	x31,0x26	 x31=0x8002608c
           2444	        20	80000090	c58f8f93	addi	x31,x31,-936	 x31:0x8002608c x31=0x80025ce4
           2464	        21	80000094	00002417	auipc	x8,0x2	  x8=0x80002094
           2744	        35	80000098	46c40413	addi	x8,x8,1132	  x8:0x80002094  x8=0x80002500
           2764	        36	8000009c	00146413	ori	x8,x8,1	  x8:0x80002500  x8=0x80002501
           2784	        37	800000a0	30541073	csrrw	x0,mtvec,x8	  x8:0x80002501  x0=0x00000000
           2844	        40	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           2904	        43	800000a8	00003e97	auipc	x29,0x3	 x29=0x800030a8
           2924	        44	800000ac	1c0e8e93	addi	x29,x29,448	 x29:0x800030a8 x29=0x80003268
           2944	        45	800000b0	4401	c.li	x8,0	  x8=0x00000000
           2964	        46	800000b2	9ea2	c.add	x29,x8	 x29:0x80003268  x8:0x00000000 x29=0x80003268
           2984	        47	800000b4	002ede93	srli	x29,x29,0x2	 x29:0x80003268 x29=0x20000c9a
           3004	        48	800000b8	3b0e9073	csrrw	x0,pmpaddr0,x29	 x29:0x20000c9a  x0=0x00000000
           3404	        68	800000bc	00003e97	auipc	x29,0x3	 x29=0x800030bc
           3464	        71	800000c0	1ace8e93	addi	x29,x29,428	 x29:0x800030bc x29=0x80003268
           3484	        72	800000c4	11111437	lui	x8,0x11111	  x8=0x11111000
           3844	        90	800000c8	11140413	addi	x8,x8,273	  x8:0x11111000  x8=0x11111111
           4024	        99	800000cc	9ea2	c.add	x29,x8	 x29:0x80003268  x8:0x11111111 x29=0x91114379
           4044	       100	800000ce	002ede93	srli	x29,x29,0x2	 x29:0x91114379 x29=0x244450de
           4124	       104	800000d2	3b1e9073	csrrw	x0,pmpaddr1,x29	 x29:0x244450de  x0=0x00000000
           4184	       107	800000d6	00003e97	auipc	x29,0x3	 x29=0x800030d6
           4264	       111	800000da	192e8e93	addi	x29,x29,402	 x29:0x800030d6 x29=0x80003268
           4284	       112	800000de	22222437	lui	x8,0x22222	  x8=0x22222000
           4304	       113	800000e2	22240413	addi	x8,x8,546	  x8:0x22222000  x8=0x22222222
           4324	       114	800000e6	9ea2	c.add	x29,x8	 x29:0x80003268  x8:0x22222222 x29=0xa222548a
           4344	       115	800000e8	002ede93	srli	x29,x29,0x2	 x29:0xa222548a x29=0x28889522
           4524	       124	800000ec	3b2e9073	csrrw	x0,pmpaddr2,x29	 x29:0x28889522  x0=0x00000000
