Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           6853	       241	80000080	400013b7	lui	x7,0x40001	  x7=0x40001000
           6993	       248	80000084	10638393	addi	x7,x7,262	  x7:0x40001000  x7=0x40001106
           7013	       249	80000088	30139073	csrrw	x0,misa,x7	  x7:0x40001106  x0=0x00000000
           7073	       252	8000008c	00026e17	auipc	x28,0x26	 x28=0x8002608c
           7093	       253	80000090	c58e0e13	addi	x28,x28,-936	 x28:0x8002608c x28=0x80025ce4
           7213	       259	80000094	00002397	auipc	x7,0x2	  x7=0x80002094
           7413	       269	80000098	56c38393	addi	x7,x7,1388	  x7:0x80002094  x7=0x80002600
           7593	       278	8000009c	0013e393	ori	x7,x7,1	  x7:0x80002600  x7=0x80002601
           7933	       295	800000a0	30539073	csrrw	x0,mtvec,x7	  x7:0x80002601  x0=0x00000000
           8133	       305	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           8193	       308	800000a8	00003c97	auipc	x25,0x3	 x25=0x800030a8
           8213	       309	800000ac	304c8c93	addi	x25,x25,772	 x25:0x800030a8 x25=0x800033ac
           8513	       324	800000b0	4381	c.li	x7,0	  x7=0x00000000
           8533	       325	800000b2	9c9e	c.add	x25,x7	 x25:0x800033ac  x7:0x00000000 x25=0x800033ac
           8553	       326	800000b4	002cdc93	srli	x25,x25,0x2	 x25:0x800033ac x25=0x20000ceb
           8773	       337	800000b8	3b0c9073	csrrw	x0,pmpaddr0,x25	 x25:0x20000ceb  x0=0x00000000
           8833	       340	800000bc	00003c97	auipc	x25,0x3	 x25=0x800030bc
           8893	       343	800000c0	2f0c8c93	addi	x25,x25,752	 x25:0x800030bc x25=0x800033ac
           9313	       364	800000c4	111113b7	lui	x7,0x11111	  x7=0x11111000
           9333	       365	800000c8	11138393	addi	x7,x7,273	  x7:0x11111000  x7=0x11111111
           9353	       366	800000cc	9c9e	c.add	x25,x7	 x25:0x800033ac  x7:0x11111111 x25=0x911144bd
           9373	       367	800000ce	002cdc93	srli	x25,x25,0x2	 x25:0x911144bd x25=0x2444512f
           9393	       368	800000d2	3b1c9073	csrrw	x0,pmpaddr1,x25	 x25:0x2444512f  x0=0x00000000
           9453	       371	800000d6	00003c97	auipc	x25,0x3	 x25=0x800030d6
           9833	       390	800000da	2d6c8c93	addi	x25,x25,726	 x25:0x800030d6 x25=0x800033ac
           9853	       391	800000de	222223b7	lui	x7,0x22222	  x7=0x22222000
           9893	       393	800000e2	22238393	addi	x7,x7,546	  x7:0x22222000  x7=0x22222222
           9913	       394	800000e6	9c9e	c.add	x25,x7	 x25:0x800033ac  x7:0x22222222 x25=0xa22255ce
           9933	       395	800000e8	002cdc93	srli	x25,x25,0x2	 x25:0xa22255ce x25=0x28889573
           9953	       396	800000ec	3b2c9073	csrrw	x0,pmpaddr2,x25	 x25:0x28889573  x0=0x00000000
          10433	       420	800000f0	00003c97	auipc	x25,0x3	 x25=0x800030f0
          10853	       441	800000f4	2bcc8c93	addi	x25,x25,700	 x25:0x800030f0 x25=0x800033ac
          10873	       442	800000f8	333333b7	lui	x7,0x33333	  x7=0x33333000
          10893	       443	800000fc	33338393	addi	x7,x7,819	  x7:0x33333000  x7=0x33333333
          10913	       444	80000100	9c9e	c.add	x25,x7	 x25:0x800033ac  x7:0x33333333 x25=0xb33366df
          10933	       445	80000102	002cdc93	srli	x25,x25,0x2	 x25:0xb33366df x25=0x2cccd9b7
